second,Volt,Volt
-16.2000E-03,+1.8570312E+00,+627.2656E-03
-16.0000E-03,+1.7994140E+00,+628.8281E-03
-15.8000E-03,+1.7398437E+00,+629.6094E-03
-15.6000E-03,+1.6832031E+00,+629.6094E-03
-15.4000E-03,+1.6275390E+00,+629.2188E-03
-15.2000E-03,+1.5738281E+00,+627.6563E-03
-15.0000E-03,+1.5171875E+00,+626.0938E-03
-14.8000E-03,+1.4605469E+00,+623.3594E-03
-14.6000E-03,+1.4009765E+00,+619.4531E-03
-14.4000E-03,+1.3433594E+00,+615.1563E-03
-14.2000E-03,+1.2867187E+00,+609.6875E-03
-14.0000E-03,+1.2300781E+00,+604.2188E-03
-13.8000E-03,+1.1724609E+00,+597.9688E-03
-13.6000E-03,+1.1148437E+00,+591.3281E-03
-13.4000E-03,+1.0591797E+00,+584.2969E-03
-13.2000E-03,+1.0015625E+00,+575.3125E-03
-13.0000E-03,+946.8750E-03,+566.3281E-03
-12.8000E-03,+892.1875E-03,+556.1719E-03
-12.6000E-03,+840.4297E-03,+546.7969E-03
-12.4000E-03,+789.6484E-03,+536.6406E-03
-12.2000E-03,+738.8672E-03,+525.7031E-03
-12.0000E-03,+687.1094E-03,+513.9844E-03
-11.8000E-03,+636.3281E-03,+501.4844E-03
-11.6000E-03,+587.5000E-03,+487.8125E-03
-11.4000E-03,+537.6953E-03,+473.7500E-03
-11.2000E-03,+488.8672E-03,+459.2969E-03
-11.0000E-03,+442.9687E-03,+444.4531E-03
-10.8000E-03,+398.0469E-03,+429.6094E-03
-10.6000E-03,+355.0781E-03,+413.9844E-03
-10.4000E-03,+315.0390E-03,+397.9688E-03
-10.2000E-03,+275.0000E-03,+381.5625E-03
-10.0000E-03,+233.9844E-03,+365.5469E-03
-9.8000E-03,+195.8984E-03,+349.5313E-03
-9.6000E-03,+156.8359E-03,+332.7344E-03
-9.4000E-03,+121.6797E-03,+315.9375E-03
-9.2000E-03,+87.5000E-03,+297.5781E-03
-9.0000E-03,+54.2969E-03,+280.0000E-03
-8.8000E-03,+23.0469E-03,+262.4219E-03
-8.6000E-03,-7.2266E-03,+244.4531E-03
-8.4000E-03,-34.5703E-03,+225.3125E-03
-8.2000E-03,-61.9141E-03,+207.3438E-03
-8.0000E-03,-87.3047E-03,+188.5938E-03
-7.8000E-03,-110.7422E-03,+170.6250E-03
-7.6000E-03,-133.2031E-03,+153.4375E-03
-7.4000E-03,-152.7344E-03,+135.4688E-03
-7.2000E-03,-172.2656E-03,+117.1094E-03
-7.0000E-03,-187.8906E-03,+98.7500E-03
-6.8000E-03,-202.5391E-03,+80.7813E-03
-6.6000E-03,-216.2110E-03,+62.4219E-03
-6.4000E-03,-227.9297E-03,+45.2344E-03
-6.2000E-03,-237.6953E-03,+28.4375E-03
-6.0000E-03,-247.4610E-03,+11.2500E-03
-5.8000E-03,-254.2969E-03,-6.3281E-03
-5.6000E-03,-259.1797E-03,-23.9063E-03
-5.4000E-03,-263.0860E-03,-42.2656E-03
-5.2000E-03,-264.0625E-03,-60.2344E-03
-5.0000E-03,-264.0625E-03,-77.4219E-03
-4.8000E-03,-262.1094E-03,-95.0000E-03
-4.6000E-03,-259.1797E-03,-112.5781E-03
-4.4000E-03,-254.2969E-03,-130.1563E-03
-4.2000E-03,-247.4610E-03,-148.5156E-03
-4.0000E-03,-238.6719E-03,-165.3125E-03
-3.8000E-03,-227.9297E-03,-182.8906E-03
-3.6000E-03,-215.2344E-03,-199.2969E-03
-3.4000E-03,-202.5391E-03,-216.4844E-03
-3.2000E-03,-186.9141E-03,-233.2813E-03
-3.0000E-03,-171.2891E-03,-250.0781E-03
-2.8000E-03,-151.7578E-03,-265.7031E-03
-2.6000E-03,-131.2500E-03,-281.7188E-03
-2.4000E-03,-108.7891E-03,-297.7344E-03
-2.2000E-03,-85.3516E-03,-313.7500E-03
-2.0000E-03,-60.9375E-03,-329.3750E-03
-1.8000E-03,-33.5938E-03,-344.6094E-03
-1.6000E-03,-5.2735E-03,-359.0625E-03
-1.4000E-03,+24.0234E-03,-373.5156E-03
-1.2000E-03,+56.2500E-03,-388.7500E-03
-1.0000E-03,+89.4531E-03,-402.8125E-03
-800.0E-06,+123.6328E-03,-416.4844E-03
-600.0E-06,+158.7890E-03,-430.1563E-03
-400.0E-06,+196.8750E-03,-443.4375E-03
-200.0E-06,+234.9609E-03,-455.9375E-03
+0.0E+00,+275.9765E-03,-468.0469E-03
+200.0E-06,+316.9922E-03,-480.1563E-03
+400.0E-06,+357.0312E-03,-493.0469E-03
+600.0E-06,+400.0000E-03,-504.3750E-03
+800.0E-06,+444.9219E-03,-515.3125E-03
+1.0000E-03,+491.7969E-03,-526.2500E-03
+1.2000E-03,+539.6484E-03,-536.4063E-03
