second,Volt,Volt
-14.8000E-03,+486.7188E-03,-1.4953E-03
-14.6000E-03,+467.1875E-03,-4.6203E-03
-14.4000E-03,+447.6563E-03,-7.7453E-03
-14.2000E-03,+426.1719E-03,-10.8703E-03
-14.0000E-03,+406.6406E-03,-14.1906E-03
-13.8000E-03,+388.0860E-03,-17.1203E-03
-13.6000E-03,+369.5313E-03,-20.4406E-03
-13.4000E-03,+351.9531E-03,-23.5656E-03
-13.2000E-03,+333.3985E-03,-26.4953E-03
-13.0000E-03,+315.8203E-03,-29.6203E-03
-12.8000E-03,+298.2422E-03,-32.7453E-03
-12.6000E-03,+282.6172E-03,-36.2609E-03
-12.4000E-03,+266.0156E-03,-39.3859E-03
-12.2000E-03,+251.3672E-03,-42.3156E-03
-12.0000E-03,+236.7188E-03,-45.2453E-03
-11.8000E-03,+221.0938E-03,-47.9797E-03
-11.6000E-03,+206.4453E-03,-50.9094E-03
-11.4000E-03,+192.7735E-03,-53.8391E-03
-11.2000E-03,+180.0781E-03,-57.5500E-03
-11.0000E-03,+167.3828E-03,-60.8703E-03
-10.8000E-03,+153.7110E-03,-63.9953E-03
-10.6000E-03,+142.9688E-03,-67.3156E-03
-10.4000E-03,+132.2266E-03,-70.8313E-03
-10.2000E-03,+120.5078E-03,-74.3469E-03
-10.0000E-03,+110.7422E-03,-78.0578E-03
-9.8000E-03,+100.9766E-03,-81.5734E-03
-9.6000E-03,+92.1875E-03,-85.2844E-03
-9.4000E-03,+84.3750E-03,-88.9953E-03
-9.2000E-03,+76.5625E-03,-92.7063E-03
-9.0000E-03,+69.7266E-03,-96.2219E-03
-8.8000E-03,+61.9141E-03,-100.1281E-03
-8.6000E-03,+55.0781E-03,-103.8391E-03
-8.4000E-03,+50.1953E-03,-107.5500E-03
-8.2000E-03,+45.3125E-03,-111.0656E-03
-8.0000E-03,+40.4297E-03,-114.5813E-03
-7.8000E-03,+35.5469E-03,-118.0969E-03
-7.6000E-03,+31.6406E-03,-121.4172E-03
-7.4000E-03,+26.7578E-03,-124.5422E-03
-7.2000E-03,+24.8047E-03,-127.8625E-03
-7.0000E-03,+22.8516E-03,-130.9875E-03
-6.8000E-03,+19.9219E-03,-134.3078E-03
-6.6000E-03,+18.9453E-03,-137.4328E-03
-6.4000E-03,+17.9688E-03,-140.3625E-03
-6.2000E-03,+16.9922E-03,-143.2922E-03
-6.0000E-03,+16.0156E-03,-146.2219E-03
-5.8000E-03,+16.9922E-03,-149.3469E-03
-5.6000E-03,+18.9453E-03,-152.0813E-03
-5.4000E-03,+20.8985E-03,-155.4016E-03
-5.2000E-03,+22.8516E-03,-158.3313E-03
-5.0000E-03,+25.7813E-03,-161.0656E-03
-4.8000E-03,+28.7110E-03,-164.1906E-03
-4.6000E-03,+32.6172E-03,-167.1203E-03
-4.4000E-03,+36.5235E-03,-170.2453E-03
-4.2000E-03,+40.4297E-03,-173.1750E-03
-4.0000E-03,+45.3125E-03,-176.1047E-03
-3.8000E-03,+51.1719E-03,-179.0344E-03
-3.6000E-03,+56.0547E-03,-181.7688E-03
-3.4000E-03,+62.8906E-03,-184.3078E-03
-3.2000E-03,+69.7266E-03,-186.8469E-03
-3.0000E-03,+77.5391E-03,-189.3859E-03
-2.8000E-03,+85.3516E-03,-191.7297E-03
-2.6000E-03,+94.1406E-03,-194.0734E-03
-2.4000E-03,+101.9531E-03,-196.6125E-03
-2.2000E-03,+111.7188E-03,-198.5656E-03
-2.0000E-03,+123.4375E-03,-200.5188E-03
-1.8000E-03,+134.1797E-03,-202.4719E-03
-1.6000E-03,+145.8985E-03,-204.2297E-03
-1.4000E-03,+156.6406E-03,-205.9875E-03
-1.2000E-03,+170.3125E-03,-207.7453E-03
-1.0000E-03,+182.0313E-03,-208.9172E-03
-800.0E-06,+194.7266E-03,-210.2844E-03
-600.0E-06,+209.3750E-03,-211.4563E-03
-400.0E-06,+223.0469E-03,-212.4328E-03
-200.0E-06,+238.6719E-03,-213.6047E-03
+0.0E+00,+254.2969E-03,-214.5813E-03
+200.0E-06,+269.9219E-03,-214.9719E-03
+400.0E-06,+286.5235E-03,-215.9484E-03
