Index      S0(mW)      S1      S2      S3      S0(mW)      S1      S2      S3      DOP
1   1.51098   -0.08396   -0.31059   -0.94693   1.51098   -0.08396   -0.31059   -0.94693   100.16785
2   1.51055   -0.08353   -0.31025   -0.94693   1.51055   -0.08353   -0.31025   -0.94693   100.14954
3   1.51069   -0.08402   -0.30961   -0.94717   1.51069   -0.08402   -0.30961   -0.94717   100.10986
4   1.51112   -0.08289   -0.31001   -0.94720   1.51112   -0.08289   -0.31001   -0.94720   100.13123
5   1.51155   -0.08136   -0.30967   -0.94742   1.51155   -0.08136   -0.30967   -0.94742   100.14954
6   1.51169   -0.08203   -0.30955   -0.94742   1.51169   -0.08203   -0.30955   -0.94742   100.14954
7   1.51225   -0.08219   -0.30982   -0.94729   1.51225   -0.08219   -0.30982   -0.94729   100.14954
8   1.51197   -0.08515   -0.31004   -0.94687   1.51197   -0.08515   -0.31004   -0.94687   100.15869
9   1.51027   -0.08420   -0.30811   -0.94760   1.51027   -0.08420   -0.30811   -0.94760   100.17700
10   1.51084   -0.08127   -0.30915   -0.94757   1.51084   -0.08127   -0.30915   -0.94757   100.13123
11   1.51112   -0.08570   -0.31074   -0.94668   1.51112   -0.08570   -0.31074   -0.94668   100.15869
12   1.51084   -0.08798   -0.31022   -0.94665   1.51084   -0.08798   -0.31022   -0.94665   100.17700
13   1.51041   -0.08774   -0.31077   -0.94650   1.51041   -0.08774   -0.31077   -0.94650   100.14954
14   1.51098   -0.08560   -0.31037   -0.94678   1.51098   -0.08560   -0.31037   -0.94678   100.14038
15   1.51126   -0.08396   -0.30973   -0.94720   1.51126   -0.08396   -0.30973   -0.94720   100.14038
16   1.51225   -0.08106   -0.30976   -0.94745   1.51225   -0.08106   -0.30976   -0.94745   100.16785
17   1.51126   -0.08463   -0.31022   -0.94693   1.51126   -0.08463   -0.31022   -0.94693   100.15869
18   1.51098   -0.08451   -0.31077   -0.94678   1.51098   -0.08451   -0.31077   -0.94678   100.12207
19   1.51126   -0.08441   -0.31010   -0.94702   1.51126   -0.08441   -0.31010   -0.94702   100.14954
20   1.51126   -0.08155   -0.30964   -0.94736   1.51126   -0.08155   -0.30964   -0.94736   100.16785
21   1.51211   -0.08161   -0.30967   -0.94739   1.51211   -0.08161   -0.30967   -0.94739   100.14954
