	Time(ms)	S0(mW)	S1	S2	S3	DOP(%)	Average DOP(%)	
0.30000	0.08361	0.68719	-0.72323	0.06967	99.40796	99.40796
0.70000	0.08367	0.68853	-0.72188	0.06992	99.46594	99.46594
1.10000	0.08370	0.68926	-0.72112	0.07150	99.44153	99.44153
1.50000	0.08354	0.68920	-0.72121	0.07123	99.46289	99.46289
1.90000	0.08353	0.68932	-0.72088	0.07239	99.41711	99.41711
2.30000	0.08382	0.68899	-0.72121	0.07294	99.41711	99.41711
2.70000	0.08361	0.68917	-0.72106	0.07263	99.39270	99.39270
3.10000	0.08355	0.68960	-0.72076	0.07172	99.48120	99.48120
3.50000	0.08391	0.68911	-0.72124	0.07218	99.40186	99.40186
3.90000	0.08365	0.69002	-0.72024	0.07263	99.41711	99.41711
0.10000	0.08346	0.68944	-0.72085	0.07208	99.38354	99.38354
0.50000	0.08362	0.68957	-0.72069	0.07224	99.44763	99.44763
0.90000	0.08360	0.68996	-0.72030	0.07300	99.37439	99.37439
1.30000	0.08348	0.68908	-0.72115	0.07184	99.39880	99.39880
1.70000	0.08370	0.68941	-0.72088	0.07230	99.44153	99.44153
2.10000	0.08369	0.68923	-0.72112	0.07172	99.33472	99.33472
2.50000	0.08340	0.68880	-0.72149	0.07202	99.39880	99.39880
2.90000	0.08361	0.68880	-0.72152	0.07141	99.46594	99.46594
3.30000	0.08350	0.68892	-0.72137	0.07166	99.48120	99.48120
3.70000	0.08323	0.69012	-0.72024	0.07218	99.38049	99.38049
4.10000	0.08351	0.69033	-0.71996	0.07288	99.44763	99.44763
0.30000	0.08342	0.68996	-0.72033	0.07141	99.46289	99.46289
0.70000	0.08344	0.68960	-0.72069	0.07276	99.33472	99.33472
1.10000	0.08341	0.68987	-0.72054	0.07157	99.48120	99.48120
1.50000	0.08351	0.68987	-0.72060	0.07126	99.41406	99.41406
1.90000	0.08310	0.69057	-0.71978	0.07279	99.37134	99.37134
2.30000	0.08344	0.69082	-0.71941	0.07327	99.38354	99.38354
2.70000	0.08331	0.69027	-0.72002	0.07215	99.42932	99.42932
3.10000	0.08316	0.69109	-0.71920	0.07349	99.42017	99.42017
3.50000	0.08316	0.69063	-0.71947	0.07331	99.56665	99.56665
3.90000	0.08353	0.69060	-0.71969	0.07309	99.38354	99.38354
0.10000	0.08302	0.69060	-0.71966	0.07324	99.45374	99.45374
0.50000	0.08319	0.69045	-0.71987	0.07212	99.49341	99.49341
0.90000	0.08339	0.69021	-0.71999	0.07245	99.36523	99.36523
1.30000	0.08316	0.69082	-0.71947	0.07221	99.49341	99.49341
1.70000	0.08307	0.69027	-0.72002	0.07279	99.50256	99.50256
2.10000	0.08336	0.69161	-0.71874	0.07239	99.42322	99.42322
2.50000	0.08310	0.69027	-0.72005	0.07181	99.43848	99.43848
2.90000	0.08318	0.69100	-0.71935	0.07242	99.51782	99.51782
3.30000	0.08324	0.69195	-0.71834	0.07230	99.53613	99.53613
3.70000	0.08308	0.69170	-0.71862	0.07276	99.43848	99.43848
4.10000	0.08310	0.69182	-0.71847	0.07276	99.55139	99.55139
0.30000	0.08331	0.69195	-0.71831	0.07282	99.45374	99.45374
0.70000	0.08316	0.69097	-0.71926	0.07224	99.37134	99.37134
1.10000	0.08310	0.69237	-0.71783	0.07370	99.43848	99.43848
1.50000	0.08330	0.69176	-0.71859	0.07239	99.34082	99.34082
1.90000	0.08298	0.69192	-0.71841	0.07257	99.50867	99.50867
2.30000	0.08304	0.69329	-0.71703	0.07340	99.38660	99.38660
2.70000	0.08327	0.69356	-0.71667	0.07340	99.41406	99.41406
3.10000	0.08310	0.69283	-0.71746	0.07337	99.55139	99.55139
3.50000	0.08288	0.69402	-0.71636	0.07343	99.50867	99.50867
3.90000	0.08317	0.69362	-0.71673	0.07260	99.46289	99.46289
0.10000	0.08309	0.69308	-0.71722	0.07324	99.42932	99.42932
0.50000	0.08283	0.69289	-0.71761	0.07184	99.49341	99.49341
0.90000	0.08298	0.69289	-0.71731	0.07346	99.45374	99.45374
1.30000	0.08323	0.69268	-0.71758	0.07291	99.35608	99.35608
1.70000	0.08281	0.69387	-0.71630	0.07443	99.41101	99.41101
2.10000	0.08305	0.69451	-0.71587	0.07416	99.47815	99.47815
2.50000	0.08310	0.69430	-0.71606	0.07327	99.41406	99.41406
2.90000	0.08296	0.69420	-0.71627	0.07276	99.44458	99.44458
3.30000	0.08307	0.69353	-0.71676	0.07306	99.39575	99.39575
3.70000	0.08302	0.69454	-0.71587	0.07199	99.47815	99.47815
4.10000	0.08291	0.69430	-0.71609	0.07263	99.39575	99.39575
0.30000	0.08310	0.69420	-0.71615	0.07373	99.37134	99.37134
0.70000	0.08292	0.69417	-0.71630	0.07141	99.54224	99.54224
1.10000	0.08275	0.69353	-0.71676	0.07379	99.50867	99.50867
1.50000	0.08308	0.69323	-0.71709	0.07270	99.48425	99.48425
1.90000	0.08300	0.69359	-0.71679	0.07303	99.55139	99.55139
2.30000	0.08271	0.69283	-0.71758	0.07257	99.53308	99.53308
2.70000	0.08289	0.69158	-0.71862	0.07294	99.37744	99.37744
3.10000	0.08310	0.69155	-0.71880	0.07196	99.41406	99.41406
3.50000	0.08275	0.69143	-0.71896	0.07233	99.40186	99.40186
3.90000	0.08276	0.69115	-0.71929	0.07144	99.51782	99.51782
0.10000	0.08307	0.69079	-0.71957	0.07248	99.40491	99.40491
0.50000	0.08280	0.69158	-0.71883	0.07163	99.39270	99.39270
0.90000	0.08282	0.69012	-0.72030	0.07120	99.44458	99.44458
1.30000	0.08287	0.69173	-0.71865	0.07184	99.54224	99.54224
1.70000	0.08260	0.69152	-0.71877	0.07251	99.40796	99.40796
2.10000	0.08273	0.69192	-0.71838	0.07248	99.58191	99.58191
2.50000	0.08273	0.69152	-0.71886	0.07260	99.55750	99.55750
2.90000	0.08259	0.69173	-0.71874	0.07230	99.53308	99.53308
3.30000	0.08275	0.69048	-0.71987	0.07294	99.36829	99.36829
3.70000	0.08296	0.69140	-0.71886	0.07318	99.37134	99.37134
4.10000	0.08256	0.69131	-0.71899	0.07273	99.39270	99.39270
0.30000	0.08273	0.69024	-0.72005	0.07248	99.49036	99.49036
0.70000	0.08283	0.69060	-0.71975	0.07175	99.52393	99.52393
1.10000	0.08277	0.69112	-0.71926	0.07251	99.45984	99.45984
1.50000	0.08251	0.69189	-0.71847	0.07248	99.58801	99.58801
1.90000	0.08289	0.69198	-0.71834	0.07239	99.47510	99.47510
2.30000	0.08256	0.69198	-0.71841	0.07224	99.49951	99.49951
2.70000	0.08244	0.69210	-0.71828	0.07205	99.55444	99.55444
3.10000	0.08282	0.69265	-0.71764	0.07273	99.53308	99.53308
3.50000	0.08279	0.69271	-0.71764	0.07224	99.51782	99.51782
3.90000	0.08243	0.69250	-0.71801	0.07154	99.57886	99.57886
0.10000	0.08269	0.69411	-0.71618	0.07389	99.41711	99.41711
0.50000	0.08279	0.69436	-0.71603	0.07288	99.47510	99.47510
0.90000	0.08260	0.69460	-0.71581	0.07263	99.52393	99.52393
1.30000	0.08272	0.69442	-0.71593	0.07327	99.42627	99.42627
1.70000	0.08266	0.69515	-0.71526	0.07218	99.41101	99.41101
2.10000	0.08256	0.69478	-0.71563	0.07306	99.40796	99.40796
2.50000	0.08278	0.69506	-0.71535	0.07279	99.42627	99.42627
2.90000	0.08260	0.69594	-0.71459	0.07160	99.52393	99.52393
3.30000	0.08238	0.69640	-0.71410	0.07251	99.57275	99.57275
3.70000	0.08270	0.69625	-0.71410	0.07327	99.50867	99.50867
4.10000	0.08264	0.69561	-0.71490	0.07312	99.47510	99.47510
0.30000	0.08236	0.69530	-0.71520	0.07254	99.40796	99.40796
0.70000	0.08263	0.69442	-0.71596	0.07276	99.41711	99.41711
1.10000	0.08270	0.69408	-0.71627	0.07254	99.48425	99.48425
1.50000	0.08236	0.69402	-0.71639	0.07257	99.44153	99.44153
1.90000	0.08246	0.69399	-0.71645	0.07166	99.54834	99.54834
2.30000	0.08253	0.69384	-0.71645	0.07306	99.49951	99.49951
2.70000	0.08253	0.69411	-0.71615	0.07376	99.40796	99.40796
3.10000	0.08237	0.69427	-0.71599	0.07324	99.46594	99.46594
3.50000	0.08262	0.69402	-0.71639	0.07306	99.37744	99.37744
3.90000	0.08239	0.69427	-0.71603	0.07346	99.49036	99.49036
0.10000	0.08250	0.69512	-0.71526	0.07288	99.35913	99.35913
0.50000	0.08248	0.69457	-0.71587	0.07184	99.55444	99.55444
0.90000	0.08246	0.69500	-0.71548	0.07254	99.53003	99.53003
1.30000	0.08242	0.69530	-0.71523	0.07184	99.43237	99.43237
1.70000	0.08245	0.69430	-0.71615	0.07239	99.53918	99.53918
2.10000	0.08235	0.69488	-0.71566	0.07175	99.55444	99.55444
2.50000	0.08254	0.69527	-0.71514	0.07215	99.36829	99.36829
2.90000	0.08250	0.69466	-0.71581	0.07236	99.51477	99.51477
3.30000	0.08231	0.69485	-0.71572	0.07187	99.51477	99.51477
3.70000	0.08242	0.69424	-0.71606	0.07392	99.49036	99.49036
4.10000	0.08264	0.69414	-0.71633	0.07224	99.49951	99.49951
0.30000	0.08239	0.69335	-0.71706	0.07239	99.44763	99.44763
0.70000	0.08236	0.69356	-0.71691	0.07181	99.48120	99.48120
1.10000	0.08262	0.69448	-0.71596	0.07215	99.35303	99.35303
1.50000	0.08233	0.69390	-0.71657	0.07202	99.50562	99.50562
1.90000	0.08235	0.69332	-0.71712	0.07126	99.44153	99.44153
2.30000	0.08242	0.69399	-0.71648	0.07205	99.51477	99.51477
2.70000	0.08238	0.69414	-0.71636	0.07208	99.50562	99.50562
3.10000	0.08223	0.69387	-0.71657	0.07150	99.43237	99.43237
3.50000	0.08255	0.69393	-0.71642	0.07260	99.42627	99.42627
3.90000	0.08223	0.69387	-0.71673	0.07123	99.59412	99.59412
0.10000	0.08223	0.69433	-0.71612	0.07215	99.56970	99.56970
0.50000	0.08235	0.69359	-0.71676	0.07257	99.43237	99.43237
0.90000	0.08225	0.69466	-0.71575	0.07309	99.43237	99.43237
1.30000	0.08208	0.69387	-0.71670	0.07175	99.53613	99.53613
1.70000	0.08243	0.69417	-0.71633	0.07154	99.53918	99.53918
2.10000	0.08225	0.69445	-0.71590	0.07260	99.46289	99.46289
2.50000	0.08224	0.69402	-0.71636	0.07260	99.48730	99.48730
2.90000	0.08231	0.69405	-0.71645	0.07202	99.53003	99.53003
3.30000	0.08244	0.69362	-0.71679	0.07166	99.49951	99.49951
3.70000	0.08204	0.69317	-0.71734	0.07083	99.61243	99.61243
4.10000	0.08248	0.69335	-0.71703	0.07175	99.38354	99.38354
0.30000	0.08227	0.69430	-0.71609	0.07312	99.43848	99.43848
0.70000	0.08223	0.69417	-0.71636	0.07196	99.43237	99.43237
1.10000	0.08234	0.69512	-0.71538	0.07141	99.42322	99.42322
1.50000	0.08232	0.69524	-0.71529	0.07169	99.44763	99.44763
1.90000	0.08197	0.69424	-0.71621	0.07160	99.59412	99.59412
2.30000	0.08225	0.69439	-0.71612	0.07233	99.45679	99.45679
2.70000	0.08243	0.69521	-0.71529	0.07233	99.37439	99.37439
3.10000	0.08213	0.69494	-0.71554	0.07233	99.35608	99.35608
3.50000	0.08232	0.69506	-0.71541	0.07227	99.36523	99.36523
3.90000	0.08240	0.69506	-0.71541	0.07205	99.44763	99.44763
0.10000	0.08214	0.69512	-0.71538	0.07199	99.52087	99.52087
0.50000	0.08229	0.69515	-0.71548	0.07129	99.46289	99.46289
0.90000	0.08237	0.69604	-0.71444	0.07251	99.31030	99.31030
1.30000	0.08198	0.69515	-0.71551	0.07031	99.57886	99.57886
1.70000	0.08221	0.69552	-0.71496	0.07260	99.41406	99.41406
2.10000	0.08221	0.69628	-0.71426	0.07279	99.43237	99.43237
2.50000	0.08206	0.69558	-0.71490	0.07245	99.54529	99.54529
2.90000	0.08202	0.69610	-0.71447	0.07129	99.47205	99.47205
3.30000	0.08233	0.69463	-0.71596	0.07160	99.57275	99.57275
3.70000	0.08198	0.69494	-0.71557	0.07224	99.55444	99.55444
4.10000	0.08200	0.69549	-0.71496	0.07227	99.48730	99.48730
0.30000	0.08212	0.69463	-0.71587	0.07221	99.64294	99.64294
0.70000	0.08225	0.69417	-0.71615	0.07288	99.43237	99.43237
1.10000	0.08183	0.69485	-0.71572	0.07178	99.56970	99.56970
1.50000	0.08227	0.69512	-0.71541	0.07123	99.49036	99.49036
1.90000	0.08207	0.69497	-0.71566	0.07132	99.48730	99.48730
2.30000	0.08218	0.69466	-0.71575	0.07294	99.42322	99.42322
2.70000	0.08200	0.69488	-0.71572	0.07117	99.56055	99.56055
3.10000	0.08218	0.69588	-0.71465	0.07193	99.41406	99.41406
3.50000	0.08204	0.69549	-0.71511	0.07089	99.51172	99.51172
3.90000	0.08217	0.69573	-0.71480	0.07202	99.38965	99.38965
0.10000	0.08223	0.69588	-0.71465	0.07166	99.42322	99.42322
0.50000	0.08195	0.69619	-0.71441	0.07120	99.57886	99.57886
0.90000	0.08210	0.69610	-0.71444	0.07263	99.42322	99.42322
1.30000	0.08208	0.69677	-0.71389	0.07160	99.42932	99.42932
1.70000	0.08197	0.69652	-0.71401	0.07263	99.47815	99.47815
2.10000	0.08213	0.69753	-0.71303	0.07224	99.52087	99.52087
2.50000	0.08220	0.69759	-0.71300	0.07202	99.45679	99.45679
2.90000	0.08203	0.69570	-0.71477	0.07215	99.41406	99.41406
3.30000	0.08214	0.69601	-0.71447	0.07215	99.52087	99.52087
3.70000	0.08226	0.69576	-0.71462	0.07245	99.35608	99.35608
4.10000	0.08200	0.69710	-0.71364	0.07102	99.52698	99.52698
0.30000	0.08200	0.69723	-0.71349	0.07117	99.46289	99.46289
0.70000	0.08212	0.69759	-0.71310	0.07117	99.55444	99.55444
1.10000	0.08180	0.69814	-0.71255	0.07096	99.48730	99.48730
1.50000	0.08185	0.69735	-0.71328	0.07126	99.60938	99.60938
1.90000	0.08214	0.69692	-0.71358	0.07251	99.37439	99.37439
2.30000	0.08206	0.69698	-0.71377	0.07031	99.44763	99.44763
2.70000	0.08183	0.69640	-0.71419	0.07083	99.57581	99.57581
3.10000	0.08198	0.69707	-0.71364	0.07041	99.42017	99.42017
3.50000	0.08172	0.69710	-0.71352	0.07147	99.56055	99.56055
3.90000	0.08194	0.69649	-0.71422	0.07010	99.52698	99.52698
0.10000	0.08191	0.69665	-0.71404	0.07077	99.48730	99.48730
0.50000	0.08179	0.69732	-0.71337	0.07083	99.57581	99.57581
0.90000	0.08192	0.69665	-0.71401	0.07053	99.42932	99.42932
1.30000	0.08214	0.69710	-0.71361	0.07047	99.54529	99.54529
1.70000	0.08175	0.69698	-0.71358	0.07218	99.48425	99.48425
2.10000	0.08181	0.69695	-0.71371	0.07059	99.51782	99.51782
2.50000	0.08206	0.69646	-0.71401	0.07276	99.36523	99.36523
2.90000	0.08190	0.69625	-0.71435	0.07187	99.45374	99.45374
3.30000	0.08183	0.69662	-0.71407	0.07163	99.53613	99.53613
3.70000	0.08202	0.69637	-0.71429	0.07059	99.57886	99.57886
4.10000	0.08184	0.69665	-0.71398	0.07132	99.51172	99.51172
0.30000	0.08178	0.69677	-0.71386	0.07086	99.54224	99.54224
0.70000	0.08196	0.69704	-0.71349	0.07199	99.52698	99.52698
1.10000	0.08200	0.69662	-0.71401	0.07141	99.41406	99.41406
1.50000	0.08189	0.69683	-0.71386	0.06998	99.55139	99.55139
1.90000	0.08202	0.69768	-0.71297	0.07126	99.41406	99.41406
2.30000	0.08202	0.69845	-0.71227	0.07068	99.42932	99.42932
2.70000	0.08175	0.69857	-0.71194	0.07150	99.37744	99.37744
3.10000	0.08192	0.69848	-0.71221	0.07068	99.48730	99.48730
3.50000	0.08191	0.69900	-0.71181	0.07062	99.46289	99.46289
3.90000	0.08189	0.69921	-0.71151	0.07135	99.42017	99.42017
0.10000	0.08208	0.69848	-0.71215	0.07077	99.46289	99.46289
0.50000	0.08189	0.69826	-0.71245	0.06973	99.45374	99.45374
0.90000	0.08164	0.69756	-0.71313	0.07019	99.50256	99.50256
1.30000	0.08197	0.69729	-0.71325	0.07190	99.41406	99.41406
1.70000	0.08178	0.69720	-0.71349	0.07089	99.48730	99.48730
2.10000	0.08162	0.69750	-0.71316	0.07096	99.55139	99.55139
2.50000	0.08182	0.69686	-0.71386	0.07001	99.42017	99.42017
2.90000	0.08193	0.69729	-0.71346	0.07025	99.58496	99.58496
3.30000	0.08143	0.69658	-0.71416	0.07074	99.63379	99.63379
3.70000	0.08189	0.69683	-0.71364	0.07199	99.43848	99.43848
4.10000	0.08181	0.69759	-0.71325	0.06970	99.51782	99.51782
0.30000	0.08152	0.69683	-0.71383	0.07056	99.57581	99.57581
0.70000	0.08164	0.69652	-0.71392	0.07227	99.47815	99.47815
1.10000	0.08186	0.69744	-0.71303	0.07273	99.38049	99.38049
1.50000	0.08155	0.69707	-0.71340	0.07163	99.43542	99.43542
1.90000	0.08169	0.69634	-0.71429	0.07080	99.49341	99.49341
2.30000	0.08187	0.69680	-0.71374	0.07224	99.40491	99.40491
2.70000	0.08165	0.69726	-0.71328	0.07172	99.55139	99.55139
3.10000	0.08166	0.69622	-0.71441	0.07138	99.60022	99.60022
3.50000	0.08189	0.69692	-0.71364	0.07199	99.36218	99.36218
3.90000	0.08179	0.69628	-0.71429	0.07120	99.46899	99.46899
0.10000	0.08177	0.69689	-0.71371	0.07199	99.45374	99.45374
0.50000	0.08176	0.69643	-0.71410	0.07202	99.52698	99.52698
0.90000	0.08147	0.69607	-0.71441	0.07138	99.60022	99.60022
1.30000	0.08168	0.69643	-0.71413	0.07132	99.56055	99.56055
1.70000	0.08195	0.69710	-0.71334	0.07303	99.42932	99.42932
2.10000	0.08164	0.69762	-0.71306	0.07065	99.55139	99.55139
2.50000	0.08145	0.69704	-0.71358	0.07129	99.60938	99.60938
2.90000	0.08191	0.69823	-0.71242	0.07129	99.47815	99.47815
3.30000	0.08176	0.69732	-0.71319	0.07163	99.46899	99.46899
3.70000	0.08171	0.69857	-0.71221	0.07077	99.42627	99.42627
4.10000	0.08177	0.69848	-0.71218	0.07111	99.48730	99.48730
0.30000	0.08178	0.69878	-0.71194	0.07138	99.47815	99.47815
0.70000	0.08158	0.69884	-0.71184	0.07147	99.44458	99.44458
1.10000	0.08175	0.69884	-0.71178	0.07224	99.51172	99.51172
1.50000	0.08163	0.69921	-0.71139	0.07135	99.48425	99.48425
1.90000	0.08154	0.69918	-0.71154	0.07041	99.45068	99.45068
2.30000	0.08162	0.69948	-0.71117	0.07123	99.41101	99.41101
2.70000	0.08164	0.69884	-0.71197	0.07068	99.52698	99.52698
3.10000	0.08150	0.69826	-0.71230	0.07193	99.50867	99.50867
3.50000	0.08165	0.69863	-0.71206	0.07071	99.54224	99.54224
3.90000	0.08150	0.69790	-0.71279	0.07089	99.51782	99.51782
0.10000	0.08164	0.69784	-0.71282	0.07126	99.42017	99.42017
0.50000	0.08176	0.69720	-0.71352	0.07117	99.45984	99.45984
0.90000	0.08167	0.69784	-0.71279	0.07205	99.46899	99.46899
1.30000	0.08154	0.69817	-0.71236	0.07230	99.41711	99.41711
1.70000	0.08180	0.69753	-0.71300	0.07190	99.39575	99.39575
2.10000	0.08164	0.69765	-0.71310	0.07102	99.52698	99.52698
2.50000	0.08149	0.69784	-0.71282	0.07154	99.38354	99.38354
2.90000	0.08154	0.69790	-0.71282	0.07086	99.52698	99.52698
3.30000	0.08186	0.69784	-0.71270	0.07215	99.42017	99.42017
3.70000	0.08150	0.69768	-0.71294	0.07132	99.45068	99.45068
4.10000	0.08142	0.69698	-0.71364	0.07154	99.54224	99.54224
0.30000	0.08166	0.69686	-0.71383	0.07105	99.55139	99.55139
0.70000	0.08143	0.69744	-0.71322	0.07181	99.61548	99.61548
1.10000	0.08150	0.69799	-0.71273	0.07022	99.56665	99.56665
1.50000	0.08160	0.69884	-0.71178	0.07169	99.45984	99.45984
1.90000	0.08156	0.69851	-0.71197	0.07233	99.51782	99.51782
2.30000	0.08159	0.69918	-0.71145	0.07239	99.50256	99.50256
2.70000	0.08179	0.69878	-0.71166	0.07285	99.42932	99.42932
3.10000	0.08138	0.69900	-0.71169	0.07025	99.51782	99.51782
3.50000	0.08164	0.69936	-0.71126	0.07135	99.37744	99.37744
3.90000	0.08162	0.70031	-0.71038	0.07111	99.44458	99.44458
0.10000	0.08147	0.69939	-0.71136	0.07056	99.55750	99.55750
0.50000	0.08137	0.69951	-0.71133	0.06934	99.56665	99.56665
0.90000	0.08168	0.69958	-0.71123	0.06989	99.45984	99.45984
1.30000	0.08141	0.70067	-0.71010	0.07028	99.48425	99.48425
1.70000	0.08137	0.70031	-0.71056	0.06989	99.57581	99.57581
2.10000	0.08164	0.69976	-0.71087	0.07135	99.42627	99.42627
2.50000	0.08160	0.70025	-0.71059	0.06989	99.43542	99.43542
2.90000	0.08124	0.70022	-0.71062	0.06980	99.50867	99.50867
3.30000	0.08154	0.70006	-0.71084	0.06973	99.59106	99.59106
3.70000	0.08158	0.69909	-0.71157	0.07053	99.44458	99.44458
4.10000	0.08129	0.69884	-0.71187	0.07080	99.47510	99.47510
0.30000	0.08151	0.69823	-0.71236	0.07129	99.53308	99.53308
0.70000	0.08162	0.69860	-0.71212	0.07062	99.47510	99.47510
1.10000	0.08123	0.69897	-0.71178	0.07071	99.55750	99.55750
1.50000	0.08158	0.69893	-0.71181	0.07135	99.44458	99.44458
1.90000	0.08175	0.69906	-0.71154	0.07105	99.44458	99.44458
2.30000	0.08156	0.69900	-0.71166	0.07141	99.41711	99.41711
2.70000	0.08150	0.69881	-0.71184	0.07138	99.57581	99.57581
3.10000	0.08160	0.69814	-0.71261	0.07041	99.49341	99.49341
3.50000	0.08145	0.69872	-0.71191	0.07184	99.49341	99.49341
3.90000	0.08168	0.69887	-0.71178	0.07126	99.39270	99.39270
0.10000	0.08153	0.69802	-0.71264	0.07096	99.59106	99.59106
0.50000	0.08123	0.69860	-0.71200	0.07175	99.46594	99.46594
0.90000	0.08150	0.69884	-0.71175	0.07190	99.42627	99.42627
1.30000	0.08156	0.69875	-0.71209	0.07022	99.54224	99.54224
1.70000	0.08119	0.69839	-0.71227	0.07157	99.50562	99.50562
2.10000	0.08143	0.69845	-0.71233	0.07105	99.43237	99.43237
2.50000	0.08162	0.69839	-0.71230	0.07160	99.50867	99.50867
2.90000	0.08124	0.69781	-0.71288	0.07120	99.44153	99.44153
3.30000	0.08129	0.69845	-0.71212	0.07196	99.54224	99.54224
3.70000	0.08147	0.69845	-0.71218	0.07123	99.54224	99.54224
4.10000	0.08131	0.69918	-0.71145	0.07120	99.46594	99.46594
0.30000	0.08130	0.69906	-0.71163	0.07129	99.47510	99.47510
0.70000	0.08151	0.69951	-0.71114	0.07102	99.41711	99.41711
1.10000	0.08107	0.69936	-0.71139	0.07132	99.51477	99.51477
1.50000	0.08124	0.69921	-0.71151	0.07065	99.56665	99.56665
1.90000	0.08129	0.69951	-0.71126	0.07071	99.51477	99.51477
2.30000	0.08148	0.69955	-0.71111	0.07160	99.38354	99.38354
2.70000	0.08125	0.69881	-0.71181	0.07169	99.46594	99.46594
3.10000	0.08141	0.69811	-0.71249	0.07166	99.43237	99.43237
3.50000	0.08118	0.69805	-0.71245	0.07199	99.56665	99.56665
3.90000	0.08126	0.69890	-0.71181	0.07163	99.51477	99.51477
0.10000	0.08155	0.69851	-0.71206	0.07202	99.43542	99.43542
0.50000	0.08131	0.69857	-0.71206	0.07239	99.39880	99.39880
0.90000	0.08123	0.69884	-0.71169	0.07212	99.48120	99.48120
1.30000	0.08155	0.69826	-0.71242	0.07132	99.40186	99.40186
1.70000	0.08151	0.69820	-0.71230	0.07187	99.42627	99.42627
2.10000	0.08110	0.69878	-0.71187	0.07199	99.49951	99.49951
2.50000	0.08150	0.69802	-0.71264	0.07193	99.59106	99.59106
2.90000	0.08139	0.69866	-0.71187	0.07212	99.52393	99.52393
3.30000	0.08131	0.69799	-0.71252	0.07257	99.40796	99.40796
3.70000	0.08147	0.69799	-0.71270	0.07202	99.47510	99.47510
4.10000	0.08141	0.69820	-0.71233	0.07224	99.55750	99.55750
0.30000	0.08115	0.69869	-0.71206	0.07050	99.51477	99.51477
0.70000	0.08151	0.69805	-0.71255	0.07086	99.57581	99.57581
1.10000	0.08150	0.69839	-0.71218	0.07181	99.42627	99.42627
1.50000	0.08111	0.69750	-0.71322	0.07089	99.53918	99.53918
1.90000	0.08128	0.69716	-0.71346	0.07141	99.54224	99.54224
2.30000	0.08124	0.69771	-0.71279	0.07138	99.58191	99.58191
2.70000	0.08131	0.69784	-0.71291	0.07077	99.37439	99.37439
3.10000	0.08133	0.69756	-0.71310	0.07150	99.42627	99.42627
3.50000	0.08143	0.69829	-0.71230	0.07212	99.39270	99.39270
3.90000	0.08110	0.69747	-0.71313	0.07129	99.56360	99.56360
0.10000	0.08115	0.69726	-0.71346	0.07160	99.49036	99.49036
0.50000	0.08138	0.69790	-0.71288	0.07074	99.47510	99.47510
0.90000	0.08083	0.69756	-0.71313	0.07117	99.48730	99.48730
1.30000	0.08128	0.69836	-0.71230	0.07202	99.45679	99.45679
1.70000	0.08141	0.69802	-0.71267	0.07147	99.48425	99.48425
2.10000	0.08120	0.69790	-0.71264	0.07190	99.44153	99.44153
2.50000	0.08127	0.69805	-0.71270	0.07086	99.42322	99.42322
2.90000	0.08135	0.69747	-0.71325	0.07074	99.52393	99.52393
3.30000	0.08102	0.69836	-0.71239	0.07059	99.53918	99.53918
3.70000	0.08106	0.69790	-0.71261	0.07215	99.52393	99.52393
4.10000	0.08147	0.69869	-0.71184	0.07230	99.48425	99.48425
0.30000	0.08112	0.69854	-0.71209	0.07147	99.44763	99.44763
0.70000	0.08123	0.69863	-0.71200	0.07135	99.49036	99.49036
1.10000	0.08143	0.69805	-0.71258	0.07120	99.47510	99.47510
1.50000	0.08120	0.69759	-0.71300	0.07160	99.51477	99.51477
1.90000	0.08127	0.69878	-0.71194	0.07099	99.52393	99.52393
2.30000	0.08135	0.69829	-0.71233	0.07150	99.51782	99.51782
2.70000	0.08103	0.69881	-0.71187	0.07157	99.46594	99.46594
3.10000	0.08110	0.69900	-0.71163	0.07129	99.51477	99.51477
3.50000	0.08131	0.69912	-0.71151	0.07224	99.55750	99.55750
3.90000	0.08134	0.70003	-0.71068	0.07172	99.43237	99.43237
0.10000	0.08098	0.70043	-0.71014	0.07166	99.52393	99.52393
0.50000	0.08133	0.70055	-0.71020	0.07099	99.49036	99.49036
0.90000	0.08113	0.70116	-0.70943	0.07190	99.40796	99.40796
1.30000	0.08095	0.70150	-0.70913	0.07126	99.57275	99.57275
1.70000	0.08123	0.70150	-0.70913	0.07099	99.56665	99.56665
2.10000	0.08131	0.70144	-0.70919	0.07202	99.47510	99.47510
2.50000	0.08088	0.70122	-0.70943	0.07120	99.52087	99.52087
2.90000	0.08126	0.70092	-0.70986	0.07114	99.44153	99.44153
3.30000	0.08128	0.70141	-0.70931	0.07071	99.44153	99.44153
3.70000	0.08104	0.70141	-0.70943	0.07074	99.51477	99.51477
4.10000	0.08116	0.70177	-0.70888	0.07120	99.50562	99.50562
0.30000	0.08120	0.70254	-0.70827	0.07047	99.56665	99.56665
0.70000	0.08105	0.70238	-0.70846	0.07056	99.37134	99.37134
1.10000	0.08120	0.70244	-0.70837	0.07019	99.43237	99.43237
1.50000	0.08105	0.70229	-0.70852	0.07093	99.50562	99.50562
1.90000	0.08121	0.70122	-0.70956	0.07041	99.45679	99.45679
2.30000	0.08120	0.70138	-0.70943	0.07056	99.49036	99.49036
2.70000	0.08118	0.70168	-0.70913	0.07050	99.49951	99.49951
3.10000	0.08103	0.70150	-0.70919	0.07068	99.42322	99.42322
3.50000	0.08127	0.70183	-0.70879	0.07123	99.45679	99.45679
