Acquired on 5/10/2022 at 15:41:28
Calibrated on 5/10/2022 at 15:36:33
Device Descriptor:  [none]
Scan Range (nm):  1539.624  --  1560.517
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100000
Frequency domain window was applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is decimated by a factor of 64.

Time (ns)	Amplitude (dB/mm)	
1.73964948E+001	-9.91739775E+001	
1.74172081E+001	-9.99314450E+001	
1.74379214E+001	-9.90951537E+001	
1.74586347E+001	-9.83274061E+001	
1.74793480E+001	-9.82003263E+001	
1.75000613E+001	-9.94880839E+001	
1.75207746E+001	-1.00004326E+002	
1.75414879E+001	-9.89965801E+001	
1.75622012E+001	-9.94572890E+001	
1.75829145E+001	-9.91066187E+001	
1.76036278E+001	-9.90385096E+001	
1.76243411E+001	-9.90418770E+001	
1.76450545E+001	-9.84253178E+001	
1.76657678E+001	-9.80219298E+001	
1.76864811E+001	-9.94697772E+001	
1.77071944E+001	-1.00027681E+002	
1.77279077E+001	-9.73132755E+001	
1.77486210E+001	-9.75600593E+001	
1.77693343E+001	-9.93049120E+001	
1.77900476E+001	-9.76430277E+001	
1.78107609E+001	-9.95782079E+001	
1.78314742E+001	-9.89832648E+001	
1.78521875E+001	-9.84499899E+001	
1.78729008E+001	-9.84217991E+001	
1.78936141E+001	-9.81758613E+001	
1.79143274E+001	-9.94484738E+001	
1.79350407E+001	-9.90348518E+001	
1.79557540E+001	-9.78909846E+001	
1.79764673E+001	-9.70236786E+001	
1.79971806E+001	-9.77203831E+001	
1.80178939E+001	-9.77974117E+001	
1.80386073E+001	-9.89680158E+001	
1.80593206E+001	-9.83837073E+001	
1.80800339E+001	-9.96749978E+001	
1.81007472E+001	-9.92477097E+001	
1.81214605E+001	-9.88557466E+001	
1.81421738E+001	-9.82931854E+001	
1.81628871E+001	-9.81756325E+001	
1.81836004E+001	-9.80594776E+001	
1.82043137E+001	-9.93053210E+001	
1.82250270E+001	-9.84212274E+001	
1.82457403E+001	-9.89882647E+001	
1.82664536E+001	-1.00175735E+002	
1.82871669E+001	-9.89050527E+001	
1.83078802E+001	-9.92410765E+001	
1.83285935E+001	-9.98986080E+001	
1.83493068E+001	-9.92749925E+001	
1.83700201E+001	-9.90863493E+001	
1.83907334E+001	-9.86351563E+001	
1.84114467E+001	-9.93558643E+001	
1.84321601E+001	-9.89034731E+001	
1.84528734E+001	-1.00161077E+002	
1.84735867E+001	-9.79846134E+001	
1.84943000E+001	-9.92120769E+001	
1.85150133E+001	-9.89198380E+001	
1.85357266E+001	-9.99625358E+001	
1.85564399E+001	-9.97276441E+001	
1.85771532E+001	-9.81270747E+001	
1.85978665E+001	-1.00202918E+002	
1.86185798E+001	-9.91539125E+001	
1.86392931E+001	-9.88951959E+001	
1.86600064E+001	-9.92665832E+001	
1.86807197E+001	-9.91583665E+001	
1.87014330E+001	-9.89833629E+001	
1.87221463E+001	-9.93060445E+001	
1.87428596E+001	-9.94819087E+001	
1.87635729E+001	-9.99413563E+001	
1.87842862E+001	-9.84208009E+001	
1.88049996E+001	-9.93113610E+001	
1.88257129E+001	-9.89782814E+001	
1.88464262E+001	-9.80582776E+001	
1.88671395E+001	-9.82301826E+001	
1.88878528E+001	-9.86073735E+001	
1.89085661E+001	-9.97265480E+001	
1.89292794E+001	-9.90025405E+001	
1.89499927E+001	-9.97429599E+001	
1.89707060E+001	-9.94787048E+001	
1.89914193E+001	-1.00512608E+002	
1.90121326E+001	-9.95128562E+001	
1.90328459E+001	-9.80397949E+001	
1.90535592E+001	-9.92420674E+001	
1.90742725E+001	-9.88709962E+001	
1.90949858E+001	-9.86943164E+001	
1.91156991E+001	-9.81735844E+001	
1.91364124E+001	-9.96421378E+001	
1.91571257E+001	-9.85088028E+001	
1.91778390E+001	-9.93909075E+001	
1.91985524E+001	-9.93598467E+001	
1.92192657E+001	-9.80794613E+001	
1.92399790E+001	-9.75998911E+001	
1.92606923E+001	-9.94760034E+001	
1.92814056E+001	-9.91515549E+001	
1.93021189E+001	-9.89770621E+001	
1.93228322E+001	-9.94300892E+001	
1.93435455E+001	-9.93867748E+001	
1.93642588E+001	-1.00110723E+002	
1.93849721E+001	-9.89140044E+001	
1.94056854E+001	-1.00232807E+002	
1.94263987E+001	-9.91070054E+001	
1.94471120E+001	-9.91768303E+001	
1.94678253E+001	-9.79060009E+001	
1.94885386E+001	-9.82240951E+001	
1.95092519E+001	-9.99944430E+001	
1.95299652E+001	-9.90720495E+001	
1.95506785E+001	-9.87019760E+001	
1.95713918E+001	-9.85322597E+001	
1.95921052E+001	-9.89445046E+001	
1.96128185E+001	-9.78062070E+001	
1.96335318E+001	-1.00084162E+002	
1.96542451E+001	-1.00183526E+002	
1.96749584E+001	-9.82457401E+001	
1.96956717E+001	-9.89653051E+001	
1.97163850E+001	-9.89054813E+001	
1.97370983E+001	-9.76922851E+001	
1.97578116E+001	-1.00150488E+002	
1.97785249E+001	-9.85638718E+001	
1.97992382E+001	-9.89379986E+001	
1.98199515E+001	-1.00251399E+002	
1.98406648E+001	-9.97028494E+001	
1.98613781E+001	-9.95473997E+001	
1.98820914E+001	-9.75786367E+001	
1.99028047E+001	-9.94467299E+001	
1.99235180E+001	-9.89042023E+001	
1.99442313E+001	-1.00238175E+002	
1.99649446E+001	-9.74887330E+001	
1.99856580E+001	-9.93014901E+001	
2.00063713E+001	-9.95385106E+001	
2.00270846E+001	-9.81219019E+001	
2.00477979E+001	-1.00574249E+002	
2.00685112E+001	-9.70139444E+001	
2.00892245E+001	-1.00069287E+002	
2.01099378E+001	-9.85832813E+001	
2.01306511E+001	-9.75723231E+001	
2.01513644E+001	-9.91385582E+001	
2.01720777E+001	-9.81941669E+001	
2.01927910E+001	-9.88763873E+001	
2.02135043E+001	-1.00231165E+002	
2.02342176E+001	-9.80689055E+001	
2.02549309E+001	-1.00348242E+002	
2.02756442E+001	-9.84913789E+001	
2.02963575E+001	-9.88166059E+001	
2.03170708E+001	-9.89316538E+001	
2.03377841E+001	-9.82878028E+001	
2.03584974E+001	-9.96086692E+001	
2.03792108E+001	-9.87369787E+001	
2.03999241E+001	-9.80982421E+001	
2.04206374E+001	-9.79738797E+001	
2.04413507E+001	-9.84327737E+001	
2.04620640E+001	-9.97065518E+001	
2.04827773E+001	-9.84167932E+001	
2.05034906E+001	-9.96168541E+001	
2.05242039E+001	-9.96026175E+001	
2.05449172E+001	-9.90482733E+001	
2.05656305E+001	-9.90295386E+001	
2.05863438E+001	-9.93864497E+001	
2.06070571E+001	-9.77712846E+001	
2.06277704E+001	-9.96160746E+001	
2.06484837E+001	-9.87653211E+001	
2.06691970E+001	-9.82537550E+001	
2.06899103E+001	-9.81269152E+001	
2.07106236E+001	-9.89970524E+001	
2.07313369E+001	-9.86581125E+001	
2.07520503E+001	-9.85005452E+001	
2.07727636E+001	-9.92438591E+001	
2.07934769E+001	-9.93942116E+001	
2.08141902E+001	-9.71007049E+001	
2.08349035E+001	-9.82907775E+001	
2.08556168E+001	-9.95912505E+001	
2.08763301E+001	-9.89759533E+001	
2.08970434E+001	-9.71882952E+001	
2.09177567E+001	-9.82806015E+001	
2.09384700E+001	-9.83146417E+001	
2.09591833E+001	-9.78780564E+001	
2.09798966E+001	-9.94146175E+001	
2.10006099E+001	-1.00130954E+002	
2.10213232E+001	-9.93785368E+001	
2.10420365E+001	-9.98807665E+001	
2.10627498E+001	-9.75403407E+001	
2.10834631E+001	-9.83090699E+001	
2.11041764E+001	-9.90782353E+001	
2.11248897E+001	-9.90052464E+001	
2.11456031E+001	-9.80616494E+001	
2.11663164E+001	-1.00505024E+002	
2.11870297E+001	-9.95779639E+001	
2.12077430E+001	-9.89415433E+001	
2.12284563E+001	-9.91543394E+001	
2.12491696E+001	-9.74561130E+001	
2.12698829E+001	-9.98667385E+001	
2.12905962E+001	-9.92395682E+001	
2.13113095E+001	-1.00317580E+002	
2.13320228E+001	-1.00247820E+002	
2.13527361E+001	-9.78145950E+001	
2.13734494E+001	-9.83323698E+001	
2.13941627E+001	-1.00105279E+002	
2.14148760E+001	-9.89219349E+001	
2.14355893E+001	-9.82378899E+001	
2.14563026E+001	-9.79104513E+001	
2.14770159E+001	-9.75831178E+001	
2.14977292E+001	-9.87103117E+001	
2.15184425E+001	-9.91096362E+001	
2.15391559E+001	-9.93824210E+001	
2.15598692E+001	-1.00639071E+002	
2.15805825E+001	-9.99386692E+001	
2.16012958E+001	-9.80692252E+001	
2.16220091E+001	-9.96089065E+001	
2.16427224E+001	-9.92823491E+001	
2.16634357E+001	-9.82914677E+001	
2.16841490E+001	-9.86966533E+001	
2.17048623E+001	-9.82601489E+001	
2.17255756E+001	-9.85708529E+001	
2.17462889E+001	-9.81019821E+001	
2.17670022E+001	-1.00264650E+002	
2.17877155E+001	-9.91972402E+001	
2.18084288E+001	-9.94846372E+001	
2.18291421E+001	-1.00476101E+002	
2.18498554E+001	-9.90924656E+001	
2.18705687E+001	-9.72669502E+001	
2.18912820E+001	-9.78761524E+001	
2.19119953E+001	-9.96988966E+001	
2.19327087E+001	-9.96283762E+001	
2.19534220E+001	-9.87323272E+001	
2.19741353E+001	-9.92962900E+001	
2.19948486E+001	-9.85001533E+001	
2.20155619E+001	-9.85835076E+001	
2.20362752E+001	-9.86464076E+001	
2.20569885E+001	-9.85457387E+001	
2.20777018E+001	-9.89996223E+001	
2.20984151E+001	-9.93467732E+001	
2.21191284E+001	-1.00806393E+002	
2.21398417E+001	-1.00384427E+002	
2.21605550E+001	-1.00194622E+002	
2.21812683E+001	-9.84440755E+001	
2.22019816E+001	-9.89149069E+001	
2.22226949E+001	-9.96915234E+001	
2.22434082E+001	-9.92053597E+001	
2.22641215E+001	-9.89828729E+001	
2.22848348E+001	-9.87363974E+001	
2.23055481E+001	-9.84249884E+001	
2.23262615E+001	-9.98857754E+001	
2.23469748E+001	-9.93272624E+001	
2.23676881E+001	-9.98546933E+001	
2.23884014E+001	-9.93481707E+001	
2.24091147E+001	-1.00095304E+002	
2.24298280E+001	-1.00442274E+002	
2.24505413E+001	-9.90545980E+001	
2.24712546E+001	-9.90676723E+001	
2.24919679E+001	-9.86934836E+001	
2.25126812E+001	-9.84749697E+001	
2.25333945E+001	-9.84392812E+001	
2.25541078E+001	-9.83596112E+001	
2.25748211E+001	-1.00368349E+002	
2.25955344E+001	-9.74065699E+001	
2.26162477E+001	-9.85802695E+001	
2.26369610E+001	-1.00461307E+002	
2.26576743E+001	-9.90924865E+001	
2.26783876E+001	-9.90081061E+001	
2.26991010E+001	-9.81531807E+001	
2.27198143E+001	-9.88833555E+001	
2.27405276E+001	-9.98878327E+001	
2.27612409E+001	-9.88984175E+001	
2.27819542E+001	-9.92796089E+001	
2.28026675E+001	-9.99848818E+001	
2.28233808E+001	-9.79372769E+001	
2.28440941E+001	-1.00003263E+002	
2.28648074E+001	-1.00117518E+002	
2.28855207E+001	-9.81601260E+001	
2.29062340E+001	-9.91472140E+001	
2.29269473E+001	-9.97247953E+001	
2.29476606E+001	-9.85904729E+001	
2.29683739E+001	-9.86814020E+001	
2.29890872E+001	-9.80202969E+001	
2.30098005E+001	-9.92251910E+001	
2.30305138E+001	-9.78208464E+001	
2.30512271E+001	-1.00352911E+002	
2.30719404E+001	-1.00305612E+002	
2.30926538E+001	-9.80786420E+001	
2.31133671E+001	-9.95874120E+001	
2.31340804E+001	-1.00119065E+002	
2.31547937E+001	-9.84760237E+001	
2.31755070E+001	-9.78817888E+001	
2.31962203E+001	-1.00055449E+002	
2.32169336E+001	-9.93493137E+001	
2.32376469E+001	-9.96217868E+001	
2.32583602E+001	-9.81022585E+001	
2.32790735E+001	-9.87777883E+001	
2.32997868E+001	-9.91289347E+001	
2.33205001E+001	-9.88870594E+001	
2.33412134E+001	-9.99861513E+001	
2.33619267E+001	-9.86501346E+001	
2.33826400E+001	-9.84836164E+001	
2.34033533E+001	-1.00297288E+002	
2.34240666E+001	-9.92209821E+001	
2.34447799E+001	-9.95920873E+001	
2.34654932E+001	-9.89706391E+001	
2.34862066E+001	-9.84463699E+001	
2.35069199E+001	-9.81397417E+001	
2.35276332E+001	-9.93897945E+001	
2.35483465E+001	-9.87546831E+001	
2.35690598E+001	-9.70588454E+001	
2.35897731E+001	-9.82424374E+001	
2.36104864E+001	-9.91364823E+001	
2.36311997E+001	-9.85279287E+001	
2.36519130E+001	-9.83393860E+001	
2.36726263E+001	-9.95006426E+001	
2.36933396E+001	-9.94972799E+001	
2.37140529E+001	-9.94021016E+001	
2.37347662E+001	-9.92219514E+001	
2.37554795E+001	-9.86340407E+001	
2.37761928E+001	-9.96786364E+001	
2.37969061E+001	-9.77110537E+001	
2.38176194E+001	-9.80343853E+001	
2.38383327E+001	-9.86489111E+001	
2.38590460E+001	-9.83556925E+001	
2.38797594E+001	-9.77585186E+001	
2.39004727E+001	-9.83813753E+001	
2.39211860E+001	-9.85568142E+001	
2.39418993E+001	-9.92856917E+001	
2.39626126E+001	-9.92337449E+001	
2.39833259E+001	-1.00054337E+002	
2.40040392E+001	-9.91644766E+001	
2.40247525E+001	-9.93038662E+001	
2.40454658E+001	-9.94266715E+001	
2.40661791E+001	-9.84599784E+001	
2.40868924E+001	-9.94551621E+001	
2.41076057E+001	-9.88996484E+001	
2.41283190E+001	-9.78852875E+001	
2.41490323E+001	-9.91336818E+001	
2.41697456E+001	-9.86574780E+001	
2.41904589E+001	-9.79614340E+001	
2.42111722E+001	-9.92175347E+001	
2.42318855E+001	-9.84899122E+001	
2.42525988E+001	-9.89856728E+001	
2.42733122E+001	-9.91371868E+001	
2.42940255E+001	-1.00276156E+002	
2.43147388E+001	-9.90971455E+001	
2.43354521E+001	-9.83902118E+001	
2.43561654E+001	-9.90011691E+001	
2.43768787E+001	-9.99195074E+001	
2.43975920E+001	-1.00276267E+002	
2.44183053E+001	-9.91050153E+001	
2.44390186E+001	-9.94333813E+001	
2.44597319E+001	-9.89768739E+001	
2.44804452E+001	-9.82526654E+001	
2.45011585E+001	-1.00970707E+002	
2.45218718E+001	-9.87606400E+001	
2.45425851E+001	-9.89460425E+001	
2.45632984E+001	-9.86469565E+001	
2.45840117E+001	-9.79892861E+001	
2.46047250E+001	-9.93629013E+001	
2.46254383E+001	-9.96191838E+001	
2.46461517E+001	-9.90374539E+001	
2.46668650E+001	-9.89529142E+001	
2.46875783E+001	-9.86332848E+001	
2.47082916E+001	-9.80905727E+001	
2.47290049E+001	-9.87277117E+001	
2.47497182E+001	-9.87026596E+001	
2.47704315E+001	-9.94546495E+001	
2.47911448E+001	-9.81895167E+001	
2.48118581E+001	-9.88158613E+001	
2.48325714E+001	-9.72293397E+001	
2.48532847E+001	-9.97717358E+001	
2.48739980E+001	-9.89229268E+001	
2.48947113E+001	-9.94021213E+001	
2.49154246E+001	-9.77587068E+001	
2.49361379E+001	-9.81594368E+001	
2.49568512E+001	-9.93256088E+001	
2.49775645E+001	-9.88971753E+001	
2.49982778E+001	-9.84038825E+001	
2.50189911E+001	-9.89405759E+001	
2.50397045E+001	-9.79611084E+001	
2.50604178E+001	-9.71301277E+001	
2.50811311E+001	-1.00010836E+002	
2.51018444E+001	-1.00379301E+002	
2.51225577E+001	-9.90077093E+001	
2.51432710E+001	-9.87710997E+001	
2.51639843E+001	-9.87467058E+001	
2.51846976E+001	-1.00355877E+002	
2.52054109E+001	-9.93293714E+001	
2.52261242E+001	-9.98869143E+001	
2.52468375E+001	-9.95124897E+001	
2.52675508E+001	-1.00044764E+002	
2.52882641E+001	-9.90820660E+001	
2.53089774E+001	-9.94091144E+001	
2.53296907E+001	-9.96037902E+001	
2.53504040E+001	-9.87085118E+001	
2.53711173E+001	-9.92519572E+001	
2.53918306E+001	-9.77078877E+001	
2.54125439E+001	-9.92555317E+001	
2.54332573E+001	-9.93703807E+001	
2.54539706E+001	-9.81372091E+001	
2.54746839E+001	-9.83782991E+001	
2.54953972E+001	-9.82775849E+001	
2.55161105E+001	-9.83233845E+001	
2.55368238E+001	-9.92057037E+001	
2.55575371E+001	-9.84693189E+001	
2.55782504E+001	-9.96024898E+001	
2.55989637E+001	-9.91283897E+001	
2.56196770E+001	-9.96240935E+001	
2.56403903E+001	-9.83810986E+001	
2.56611036E+001	-9.96951519E+001	
2.56818169E+001	-9.94332377E+001	
2.57025302E+001	-9.82433878E+001	
2.57232435E+001	-9.81364775E+001	
2.57439568E+001	-9.93130918E+001	
2.57646701E+001	-9.81070971E+001	
2.57853834E+001	-1.00318221E+002	
2.58060967E+001	-9.75535142E+001	
2.58268101E+001	-9.83500201E+001	
2.58475234E+001	-9.87112914E+001	
2.58682367E+001	-9.99493568E+001	
2.58889500E+001	-9.94411295E+001	
2.59096633E+001	-9.99647376E+001	
2.59303766E+001	-9.96011899E+001	
2.59510899E+001	-9.98937717E+001	
2.59718032E+001	-9.89288323E+001	
2.59925165E+001	-9.81128919E+001	
2.60132298E+001	-9.85339278E+001	
2.60339431E+001	-9.83106705E+001	
2.60546564E+001	-9.77491226E+001	
2.60753697E+001	-9.96976855E+001	
2.60960830E+001	-9.91888333E+001	
2.61167963E+001	-9.83361259E+001	
2.61375096E+001	-9.84038495E+001	
2.61582229E+001	-9.78020709E+001	
2.61789362E+001	-9.77887914E+001	
2.61996495E+001	-9.95622882E+001	
2.62203629E+001	-9.94518625E+001	
2.62410762E+001	-1.00007052E+002	
2.62617895E+001	-9.91579872E+001	
2.62825028E+001	-9.91864377E+001	
2.63032161E+001	-9.97214910E+001	
2.63239294E+001	-9.80263505E+001	
2.63446427E+001	-9.99027767E+001	
2.63653560E+001	-9.79922386E+001	
2.63860693E+001	-9.84543302E+001	
2.64067826E+001	-1.00214776E+002	
2.64274959E+001	-9.93734924E+001	
2.64482092E+001	-9.85862717E+001	
2.64689225E+001	-9.89081091E+001	
2.64896358E+001	-9.66291668E+001	
2.65103491E+001	-1.00224905E+002	
2.65310624E+001	-9.82197973E+001	
2.65517757E+001	-9.80040896E+001	
2.65724890E+001	-1.00150916E+002	
2.65932024E+001	-9.96571341E+001	
2.66139157E+001	-9.80632222E+001	
2.66346290E+001	-9.91063906E+001	
2.66553423E+001	-9.94057470E+001	
2.66760556E+001	-9.84584996E+001	
2.66967689E+001	-9.93226477E+001	
2.67174822E+001	-1.00132969E+002	
2.67381955E+001	-9.87533800E+001	
2.67589088E+001	-9.96946497E+001	
2.67796221E+001	-9.94764366E+001	
2.68003354E+001	-9.92153332E+001	
2.68210487E+001	-9.69517921E+001	
2.68417620E+001	-9.94035885E+001	
2.68624753E+001	-1.00342629E+002	
2.68831886E+001	-9.76713373E+001	
2.69039019E+001	-9.81459763E+001	
2.69246152E+001	-9.92844322E+001	
2.69453285E+001	-9.73869831E+001	
2.69660418E+001	-9.76941217E+001	
2.69867552E+001	-9.89068259E+001	
2.70074685E+001	-1.01395628E+002	
2.70281818E+001	-9.91869704E+001	
2.70488951E+001	-9.85207331E+001	
2.70696084E+001	-9.97987948E+001	
2.70903217E+001	-9.90507327E+001	
2.71110350E+001	-9.90198528E+001	
2.71317483E+001	-9.91164599E+001	
2.71524616E+001	-9.87704823E+001	
2.71731749E+001	-9.69214067E+001	
2.71938882E+001	-9.79859313E+001	
2.72146015E+001	-9.97248553E+001	
2.72353148E+001	-9.85918784E+001	
2.72560281E+001	-9.78969461E+001	
2.72767414E+001	-9.82429200E+001	
2.72974547E+001	-9.88434620E+001	
2.73181680E+001	-9.92852506E+001	
2.73388813E+001	-9.81571081E+001	
2.73595946E+001	-9.94871874E+001	
2.73803080E+001	-9.85030333E+001	
2.74010213E+001	-9.95489159E+001	
2.74217346E+001	-9.90855388E+001	
2.74424479E+001	-9.70208604E+001	
2.74631612E+001	-9.86686947E+001	
2.74838745E+001	-9.79842924E+001	
2.75045878E+001	-9.75112471E+001	
2.75253011E+001	-9.82989338E+001	
2.75460144E+001	-9.98301421E+001	
2.75667277E+001	-9.91644263E+001	
2.75874410E+001	-9.88336326E+001	
2.76081543E+001	-9.98052056E+001	
2.76288676E+001	-9.96078495E+001	
2.76495809E+001	-9.82490152E+001	
2.76702942E+001	-9.89764772E+001	
2.76910075E+001	-9.82915629E+001	
2.77117208E+001	-9.90935234E+001	
2.77324341E+001	-9.99629837E+001	
2.77531474E+001	-9.92693311E+001	
2.77738608E+001	-9.94823483E+001	
2.77945741E+001	-9.89501307E+001	
2.78152874E+001	-9.81500425E+001	
2.78360007E+001	-9.79515640E+001	
2.78567140E+001	-9.91980796E+001	
2.78774273E+001	-9.81714102E+001	
2.78981406E+001	-9.94048546E+001	
2.79188539E+001	-9.99041069E+001	
2.79395672E+001	-9.80893999E+001	
2.79602805E+001	-9.81488081E+001	
2.79809938E+001	-9.92100861E+001	
2.80017071E+001	-9.81155274E+001	
2.80224204E+001	-9.98853099E+001	
2.80431337E+001	-9.89286252E+001	
2.80638470E+001	-9.87022996E+001	
2.80845603E+001	-9.84714330E+001	
2.81052736E+001	-9.91271250E+001	
2.81259869E+001	-9.92704848E+001	
2.81467002E+001	-9.74916763E+001	
2.81674136E+001	-9.97653941E+001	
2.81881269E+001	-9.86117440E+001	
2.82088402E+001	-9.91898727E+001	
2.82295535E+001	-9.80080985E+001	
2.82502668E+001	-1.00169867E+002	
2.82709801E+001	-9.86861130E+001	
2.82916934E+001	-9.78445311E+001	
2.83124067E+001	-9.77498501E+001	
2.83331200E+001	-9.97849397E+001	
2.83538333E+001	-9.88879827E+001	
2.83745466E+001	-9.69239426E+001	
2.83952599E+001	-9.82681126E+001	
2.84159732E+001	-9.88855256E+001	
2.84366865E+001	-9.99841802E+001	
2.84573998E+001	-9.87440376E+001	
2.84781131E+001	-9.86188307E+001	
2.84988264E+001	-9.94291952E+001	
2.85195397E+001	-9.88004971E+001	
2.85402531E+001	-9.93981414E+001	
2.85609664E+001	-9.94837155E+001	
2.85816797E+001	-9.89990719E+001	
2.86023930E+001	-9.79915960E+001	
2.86231063E+001	-9.96839729E+001	
2.86438196E+001	-9.93969926E+001	
2.86645329E+001	-9.85983869E+001	
2.86852462E+001	-9.87133524E+001	
2.87059595E+001	-1.00284854E+002	
2.87266728E+001	-9.88591153E+001	
2.87473861E+001	-9.84647473E+001	
2.87680994E+001	-9.83758746E+001	
2.87888127E+001	-9.87043948E+001	
2.88095260E+001	-9.81441537E+001	
2.88302393E+001	-1.00024082E+002	
2.88509526E+001	-9.98145550E+001	
2.88716659E+001	-9.87896033E+001	
2.88923792E+001	-9.88378288E+001	
2.89130925E+001	-9.85578425E+001	
2.89338059E+001	-9.92492181E+001	
2.89545192E+001	-9.83118233E+001	
2.89752325E+001	-1.00165204E+002	
2.89959458E+001	-9.83134996E+001	
2.90166591E+001	-9.96381018E+001	
2.90373724E+001	-9.89034035E+001	
2.90580857E+001	-9.85459492E+001	
2.90787990E+001	-9.86693960E+001	
2.90995123E+001	-9.86659716E+001	
2.91202256E+001	-9.98767793E+001	
2.91409389E+001	-9.84445218E+001	
2.91616522E+001	-9.94329980E+001	
2.91823655E+001	-9.80593163E+001	
2.92030788E+001	-9.82744430E+001	
2.92237921E+001	-9.75643736E+001	
2.92445054E+001	-9.83079342E+001	
2.92652187E+001	-9.94986484E+001	
2.92859320E+001	-9.82992823E+001	
2.93066453E+001	-9.89533816E+001	
2.93273587E+001	-9.90555260E+001	
2.93480720E+001	-9.87657248E+001	
2.93687853E+001	-9.97812826E+001	
2.93894986E+001	-9.79033640E+001	
2.94102119E+001	-9.97201786E+001	
2.94309252E+001	-9.85749330E+001	
2.94516385E+001	-9.81669236E+001	
2.94723518E+001	-9.96363887E+001	
2.94930651E+001	-9.79903762E+001	
2.95137784E+001	-9.90828334E+001	
2.95344917E+001	-9.88243655E+001	
2.95552050E+001	-9.98081011E+001	
2.95759183E+001	-9.89175129E+001	
2.95966316E+001	-9.81124713E+001	
2.96173449E+001	-9.90371084E+001	
2.96380582E+001	-9.81675355E+001	
2.96587715E+001	-9.84495609E+001	
2.96794848E+001	-9.77363274E+001	
2.97001981E+001	-9.94841046E+001	
2.97209115E+001	-9.77272179E+001	
2.97416248E+001	-9.84791229E+001	
2.97623381E+001	-1.00504920E+002	
2.97830514E+001	-9.85425552E+001	
2.98037647E+001	-9.77711253E+001	
2.98244780E+001	-9.89120078E+001	
2.98451913E+001	-9.86160706E+001	
2.98659046E+001	-9.97300101E+001	
2.98866179E+001	-9.94967445E+001	
2.99073312E+001	-9.85440014E+001	
2.99280445E+001	-9.91198504E+001	
2.99487578E+001	-9.85596131E+001	
2.99694711E+001	-9.92239422E+001	
2.99901844E+001	-1.00104446E+002	
3.00108977E+001	-9.87464957E+001	
3.00316110E+001	-9.92966127E+001	
3.00523243E+001	-9.87246754E+001	
3.00730376E+001	-9.79522782E+001	
3.00937509E+001	-9.91848182E+001	
3.01144643E+001	-9.91676754E+001	
3.01351776E+001	-9.80788697E+001	
3.01558909E+001	-1.00786265E+002	
3.01766042E+001	-1.01716693E+002	
3.01973175E+001	-9.87040452E+001	
3.02180308E+001	-9.85576749E+001	
3.02387441E+001	-9.96849896E+001	
3.02594574E+001	-9.87549096E+001	
3.02801707E+001	-9.79232051E+001	
3.03008840E+001	-9.96844033E+001	
3.03215973E+001	-9.75988835E+001	
3.03423106E+001	-1.00101227E+002	
3.03630239E+001	-9.78722365E+001	
3.03837372E+001	-9.91013151E+001	
3.04044505E+001	-9.97380871E+001	
3.04251638E+001	-9.92197130E+001	
3.04458771E+001	-9.99913813E+001	
3.04665904E+001	-9.93746059E+001	
3.04873038E+001	-9.76879695E+001	
3.05080171E+001	-9.92377364E+001	
3.05287304E+001	-9.78961145E+001	
3.05494437E+001	-9.94218738E+001	
3.05701570E+001	-9.91160681E+001	
3.05908703E+001	-9.82748328E+001	
3.06115836E+001	-9.79352789E+001	
3.06322969E+001	-9.97058338E+001	
3.06530102E+001	-9.83620040E+001	
3.06737235E+001	-9.85354170E+001	
3.06944368E+001	-9.75435372E+001	
3.07151501E+001	-9.78090335E+001	
3.07358634E+001	-9.93874673E+001	
3.07565767E+001	-9.93545697E+001	
3.07772900E+001	-9.91932224E+001	
3.07980033E+001	-9.87849873E+001	
3.08187166E+001	-9.83938870E+001	
3.08394299E+001	-9.92425228E+001	
3.08601432E+001	-9.86744482E+001	
3.08808566E+001	-9.92259491E+001	
3.09015699E+001	-9.86779483E+001	
3.09222832E+001	-9.91285698E+001	
3.09429965E+001	-9.83975826E+001	
3.09637098E+001	-9.86165743E+001	
3.09844231E+001	-9.83409838E+001	
3.10051364E+001	-9.79893550E+001	
3.10258497E+001	-9.82313300E+001	
3.10465630E+001	-9.90753010E+001	
3.10672763E+001	-9.81877199E+001	
3.10879896E+001	-9.95517039E+001	
3.11087029E+001	-9.80927017E+001	
3.11294162E+001	-9.88115470E+001	
3.11501295E+001	-9.89503153E+001	
3.11708428E+001	-9.81738336E+001	
3.11915561E+001	-9.86502984E+001	
3.12122694E+001	-9.86890664E+001	
3.12329827E+001	-9.90060347E+001	
3.12536960E+001	-9.95371355E+001	
3.12744094E+001	-9.92160420E+001	
3.12951227E+001	-9.72347508E+001	
3.13158360E+001	-9.98605284E+001	
3.13365493E+001	-9.84779698E+001	
3.13572626E+001	-9.85263641E+001	
3.13779759E+001	-9.92744298E+001	
3.13986892E+001	-9.97558413E+001	
3.14194025E+001	-9.87057089E+001	
3.14401158E+001	-9.82128068E+001	
3.14608291E+001	-9.88451511E+001	
3.14815424E+001	-9.83437216E+001	
3.15022557E+001	-9.79254001E+001	
3.15229690E+001	-9.98133193E+001	
3.15436823E+001	-9.89411637E+001	
3.15643956E+001	-9.87493098E+001	
3.15851089E+001	-9.74580055E+001	
3.16058222E+001	-9.91412609E+001	
3.16265355E+001	-1.00000874E+002	
3.16472488E+001	-9.88380369E+001	
