Acquired on 5/10/2022 at 15:42:23
Calibrated on 5/10/2022 at 15:36:33
Device Descriptor:  [none]
Scan Range (nm):  1539.624  --  1560.517
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100000
Frequency domain window was applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is decimated by a factor of 64.

Time (ns)	Amplitude (dB/mm)	
2.84781131E+001	-9.47589826E+001	
2.84988264E+001	-9.52327492E+001	
2.85195397E+001	-9.39504566E+001	
2.85402531E+001	-9.44472306E+001	
2.85609664E+001	-9.54041758E+001	
2.85816797E+001	-9.49735489E+001	
2.86023930E+001	-9.44095667E+001	
2.86231063E+001	-9.49256503E+001	
2.86438196E+001	-9.50570793E+001	
2.86645329E+001	-9.36499703E+001	
2.86852462E+001	-9.39359480E+001	
2.87059595E+001	-9.54121586E+001	
2.87266728E+001	-9.44117899E+001	
2.87473861E+001	-9.45689930E+001	
2.87680994E+001	-9.49269723E+001	
2.87888127E+001	-9.41473380E+001	
2.88095260E+001	-9.36988971E+001	
2.88302393E+001	-9.51212255E+001	
2.88509526E+001	-9.44519469E+001	
2.88716659E+001	-9.58375562E+001	
2.88923792E+001	-9.54029276E+001	
2.89130925E+001	-9.43757402E+001	
2.89338059E+001	-9.52366127E+001	
2.89545192E+001	-9.54936075E+001	
2.89752325E+001	-9.52101219E+001	
2.89959458E+001	-9.44866415E+001	
2.90166591E+001	-9.49161184E+001	
2.90373724E+001	-9.40685920E+001	
2.90580857E+001	-9.49290601E+001	
2.90787990E+001	-9.48718097E+001	
2.90995123E+001	-9.47081425E+001	
2.91202256E+001	-9.49433190E+001	
2.91409389E+001	-9.51412577E+001	
2.91616522E+001	-9.51686680E+001	
2.91823655E+001	-9.41917468E+001	
2.92030788E+001	-9.40357136E+001	
2.92237921E+001	-9.39439855E+001	
2.92445054E+001	-9.41240958E+001	
2.92652187E+001	-9.50509365E+001	
2.92859320E+001	-9.44607053E+001	
2.93066453E+001	-9.41131987E+001	
2.93273587E+001	-9.45895454E+001	
2.93480720E+001	-9.50469629E+001	
2.93687853E+001	-9.51755483E+001	
2.93894986E+001	-9.40539660E+001	
2.94102119E+001	-9.46982663E+001	
2.94309252E+001	-9.53980128E+001	
2.94516385E+001	-9.47776539E+001	
2.94723518E+001	-9.40064577E+001	
2.94930651E+001	-9.42122916E+001	
2.95137784E+001	-9.45703721E+001	
2.95344917E+001	-9.37617207E+001	
2.95552050E+001	-9.51803816E+001	
2.95759183E+001	-9.48280608E+001	
2.95966316E+001	-9.47599802E+001	
2.96173449E+001	-9.45223459E+001	
2.96380582E+001	-9.45607605E+001	
2.96587715E+001	-9.41783480E+001	
2.96794848E+001	-9.36359526E+001	
2.97001981E+001	-9.43132601E+001	
2.97209115E+001	-9.37487707E+001	
2.97416248E+001	-9.35470961E+001	
2.97623381E+001	-9.57928647E+001	
2.97830514E+001	-9.43290363E+001	
2.98037647E+001	-9.34395518E+001	
2.98244780E+001	-9.49399635E+001	
2.98451913E+001	-9.41856468E+001	
2.98659046E+001	-9.45086710E+001	
2.98866179E+001	-9.47896784E+001	
2.99073312E+001	-9.46346486E+001	
2.99280445E+001	-9.50029125E+001	
2.99487578E+001	-9.44121482E+001	
2.99694711E+001	-9.39119363E+001	
2.99901844E+001	-9.43230510E+001	
3.00108977E+001	-9.43618275E+001	
3.00316110E+001	-9.47881319E+001	
3.00523243E+001	-9.52133857E+001	
3.00730376E+001	-9.30541615E+001	
3.00937509E+001	-9.47506772E+001	
3.01144643E+001	-9.42608071E+001	
3.01351776E+001	-9.38412706E+001	
3.01558909E+001	-9.52659246E+001	
3.01766042E+001	-9.56822228E+001	
3.01973175E+001	-9.44634032E+001	
3.02180308E+001	-9.41251070E+001	
3.02387441E+001	-9.39448044E+001	
3.02594574E+001	-9.39496157E+001	
3.02801707E+001	-9.41107323E+001	
3.03008840E+001	-9.52546411E+001	
3.03215973E+001	-9.44171410E+001	
3.03423106E+001	-9.46867236E+001	
3.03630239E+001	-9.34067283E+001	
3.03837372E+001	-9.46948193E+001	
3.04044505E+001	-9.46230506E+001	
3.04251638E+001	-9.43590110E+001	
3.04458771E+001	-9.45706186E+001	
3.04665904E+001	-9.45006671E+001	
3.04873038E+001	-9.44212231E+001	
3.05080171E+001	-9.41144248E+001	
3.05287304E+001	-9.39495124E+001	
3.05494437E+001	-9.50564254E+001	
3.05701570E+001	-9.46337511E+001	
3.05908703E+001	-9.41881768E+001	
3.06115836E+001	-9.46107664E+001	
3.06322969E+001	-9.47973781E+001	
3.06530102E+001	-9.45803503E+001	
3.06737235E+001	-9.43728655E+001	
3.06944368E+001	-9.56780985E+001	
3.07151501E+001	-9.43350747E+001	
3.07358634E+001	-9.51135045E+001	
3.07565767E+001	-9.56134240E+001	
3.07772900E+001	-9.44605452E+001	
3.07980033E+001	-9.61094011E+001	
3.08187166E+001	-9.30905329E+001	
3.08394299E+001	-9.47407986E+001	
3.08601432E+001	-9.36645676E+001	
3.08808566E+001	-9.54658585E+001	
3.09015699E+001	-9.43875064E+001	
3.09222832E+001	-9.50866778E+001	
3.09429965E+001	-9.47066700E+001	
3.09637098E+001	-9.44179100E+001	
3.09844231E+001	-9.41553753E+001	
3.10051364E+001	-9.39560264E+001	
3.10258497E+001	-9.47038645E+001	
3.10465630E+001	-9.41928047E+001	
3.10672763E+001	-9.41937941E+001	
3.10879896E+001	-9.50797405E+001	
3.11087029E+001	-9.40193764E+001	
3.11294162E+001	-9.40476702E+001	
3.11501295E+001	-9.47151213E+001	
3.11708428E+001	-9.50725527E+001	
3.11915561E+001	-9.43585688E+001	
3.12122694E+001	-9.50357395E+001	
3.12329827E+001	-9.49457226E+001	
3.12536960E+001	-9.47367426E+001	
3.12744094E+001	-9.47683942E+001	
3.12951227E+001	-9.40022067E+001	
3.13158360E+001	-9.40138914E+001	
3.13365493E+001	-9.44355112E+001	
3.13572626E+001	-9.44866330E+001	
3.13779759E+001	-9.39763233E+001	
3.13986892E+001	-9.51862344E+001	
3.14194025E+001	-9.36988167E+001	
3.14401158E+001	-9.47270423E+001	
3.14608291E+001	-9.45949194E+001	
3.14815424E+001	-9.46898682E+001	
3.15022557E+001	-9.41671600E+001	
3.15229690E+001	-9.51670109E+001	
3.15436823E+001	-9.47193257E+001	
3.15643956E+001	-9.50940766E+001	
3.15851089E+001	-9.39945314E+001	
3.16058222E+001	-9.40402549E+001	
3.16265355E+001	-9.53920396E+001	
3.16472488E+001	-9.48554909E+001	
3.16679622E+001	-9.54542932E+001	
3.16886755E+001	-9.39632762E+001	
3.17093888E+001	-9.47632989E+001	
3.17301021E+001	-9.53261080E+001	
3.17508154E+001	-9.45695065E+001	
3.17715287E+001	-9.47377974E+001	
3.17922420E+001	-9.46505519E+001	
3.18129553E+001	-9.44096602E+001	
3.18336686E+001	-9.47848843E+001	
3.18543819E+001	-9.36022971E+001	
3.18750952E+001	-9.48005425E+001	
3.18958085E+001	-9.34948495E+001	
3.19165218E+001	-9.47626621E+001	
3.19372351E+001	-9.38713276E+001	
3.19579484E+001	-9.40807500E+001	
3.19786617E+001	-9.51987160E+001	
3.19993750E+001	-9.52727837E+001	
3.20200883E+001	-9.50314752E+001	
3.20408016E+001	-9.48420645E+001	
3.20615150E+001	-9.52045741E+001	
3.20822283E+001	-9.47546611E+001	
3.21029416E+001	-9.53579318E+001	
3.21236549E+001	-9.42992244E+001	
3.21443682E+001	-9.46203572E+001	
3.21650815E+001	-9.38924026E+001	
3.21857948E+001	-9.51474137E+001	
3.22065081E+001	-9.49532398E+001	
3.22272214E+001	-9.46036526E+001	
3.22479347E+001	-9.47171425E+001	
3.22686480E+001	-9.51779035E+001	
3.22893613E+001	-9.37440570E+001	
3.23100746E+001	-9.52225460E+001	
3.23307879E+001	-9.38795703E+001	
3.23515012E+001	-9.39353587E+001	
3.23722145E+001	-9.35860087E+001	
3.23929278E+001	-9.35867945E+001	
3.24136411E+001	-9.57821993E+001	
3.24343545E+001	-9.51342413E+001	
3.24550678E+001	-9.50516487E+001	
3.24757811E+001	-9.44605430E+001	
3.24964944E+001	-9.55581760E+001	
3.25172077E+001	-9.36503787E+001	
3.25379210E+001	-9.39144423E+001	
3.25586343E+001	-9.47366719E+001	
3.25793476E+001	-9.42753771E+001	
3.26000609E+001	-9.48289003E+001	
3.26207742E+001	-9.36733470E+001	
3.26414875E+001	-9.45862996E+001	
3.26622008E+001	-9.57244268E+001	
3.26829141E+001	-9.51681220E+001	
3.27036274E+001	-9.59942203E+001	
3.27243407E+001	-9.46286932E+001	
3.27450540E+001	-9.54465702E+001	
3.27657673E+001	-9.48263327E+001	
3.27864806E+001	-9.33714316E+001	
3.28071939E+001	-9.47472610E+001	
3.28279073E+001	-9.45033472E+001	
3.28486206E+001	-9.44213385E+001	
3.28693339E+001	-9.48782665E+001	
3.28900472E+001	-9.38949580E+001	
3.29107605E+001	-9.45339204E+001	
3.29314738E+001	-9.40468456E+001	
3.29521871E+001	-9.46643663E+001	
3.29729004E+001	-9.47449459E+001	
3.29936137E+001	-9.49451689E+001	
3.30143270E+001	-9.50464198E+001	
3.30350403E+001	-9.48308518E+001	
3.30557536E+001	-9.47034714E+001	
3.30764669E+001	-9.36009961E+001	
3.30971802E+001	-9.35386701E+001	
3.31178935E+001	-9.47548446E+001	
3.31386068E+001	-9.52146095E+001	
3.31593201E+001	-9.44427470E+001	
3.31800334E+001	-9.44277147E+001	
3.32007467E+001	-9.43090882E+001	
3.32214601E+001	-9.51191269E+001	
3.32421734E+001	-9.37277573E+001	
3.32628867E+001	-9.57975560E+001	
3.32836000E+001	-9.44843707E+001	
3.33043133E+001	-9.44838397E+001	
3.33250266E+001	-9.41814725E+001	
3.33457399E+001	-9.38378171E+001	
3.33664532E+001	-9.52111694E+001	
3.33871665E+001	-9.41515625E+001	
3.34078798E+001	-9.51166207E+001	
3.34285931E+001	-9.43663329E+001	
3.34493064E+001	-9.50312007E+001	
3.34700197E+001	-9.41953269E+001	
3.34907330E+001	-9.32902781E+001	
3.35114463E+001	-9.44090302E+001	
3.35321596E+001	-9.48095755E+001	
3.35528729E+001	-9.43019701E+001	
3.35735862E+001	-9.38565509E+001	
3.35942995E+001	-9.49894884E+001	
3.36150129E+001	-9.40784049E+001	
3.36357262E+001	-9.51339892E+001	
3.36564395E+001	-9.51186352E+001	
3.36771528E+001	-9.40223150E+001	
3.36978661E+001	-9.38000190E+001	
3.37185794E+001	-9.45838824E+001	
3.37392927E+001	-9.52610354E+001	
3.37600060E+001	-9.48000864E+001	
3.37807193E+001	-9.44452182E+001	
3.38014326E+001	-9.40744620E+001	
3.38221459E+001	-9.42278652E+001	
3.38428592E+001	-9.49049587E+001	
3.38635725E+001	-9.46836089E+001	
3.38842858E+001	-9.41678807E+001	
3.39049991E+001	-9.41973537E+001	
3.39257124E+001	-9.55233619E+001	
3.39464257E+001	-9.45459202E+001	
3.39671390E+001	-9.30185906E+001	
3.39878523E+001	-9.35866172E+001	
3.40085657E+001	-9.47227003E+001	
3.40292790E+001	-9.52407435E+001	
3.40499923E+001	-9.45853807E+001	
3.40707056E+001	-9.34836191E+001	
3.40914189E+001	-9.54181932E+001	
3.41121322E+001	-9.39123773E+001	
3.41328455E+001	-9.53606222E+001	
3.41535588E+001	-9.34731041E+001	
3.41742721E+001	-9.39522339E+001	
3.41949854E+001	-9.47807620E+001	
3.42156987E+001	-9.44710134E+001	
3.42364120E+001	-9.39946143E+001	
3.42571253E+001	-9.54486617E+001	
3.42778386E+001	-9.48716021E+001	
3.42985519E+001	-9.52245839E+001	
3.43192652E+001	-9.42162036E+001	
3.43399785E+001	-9.42964941E+001	
3.43606918E+001	-9.36580372E+001	
3.43814052E+001	-9.39598568E+001	
3.44021185E+001	-9.45308995E+001	
3.44228318E+001	-9.41631814E+001	
3.44435451E+001	-9.46687985E+001	
3.44642584E+001	-9.34229719E+001	
3.44849717E+001	-9.39215661E+001	
3.45056850E+001	-9.47546349E+001	
3.45263983E+001	-9.48728486E+001	
3.45471116E+001	-9.49403786E+001	
3.45678249E+001	-9.43238414E+001	
3.45885382E+001	-9.34106820E+001	
3.46092515E+001	-9.62839135E+001	
3.46299648E+001	-9.50954258E+001	
3.46506781E+001	-9.38103891E+001	
3.46713914E+001	-9.51840296E+001	
3.46921047E+001	-9.51090097E+001	
3.47128180E+001	-9.39609228E+001	
3.47335313E+001	-9.34715695E+001	
3.47542446E+001	-9.47791341E+001	
3.47749580E+001	-9.48317416E+001	
3.47956713E+001	-9.41021566E+001	
3.48163846E+001	-9.42045458E+001	
3.48370979E+001	-9.44165086E+001	
3.48578112E+001	-9.53561442E+001	
3.48785245E+001	-9.43899799E+001	
3.48992378E+001	-9.29972930E+001	
3.49199511E+001	-9.48954601E+001	
3.49406644E+001	-9.48584035E+001	
3.49613777E+001	-9.42295797E+001	
3.49820910E+001	-9.53996542E+001	
3.50028043E+001	-9.43439034E+001	
3.50235176E+001	-9.41949153E+001	
3.50442309E+001	-9.36664576E+001	
3.50649442E+001	-9.50130513E+001	
3.50856575E+001	-9.46464114E+001	
3.51063708E+001	-9.41757671E+001	
3.51270841E+001	-9.42757992E+001	
3.51477974E+001	-9.46329062E+001	
3.51685108E+001	-9.39226814E+001	
3.51892241E+001	-9.49987970E+001	
3.52099374E+001	-9.45024186E+001	
3.52306507E+001	-9.55090175E+001	
3.52513640E+001	-9.36631467E+001	
3.52720773E+001	-9.33314763E+001	
3.52927906E+001	-9.31838304E+001	
3.53135039E+001	-9.49816090E+001	
3.53342172E+001	-9.41389102E+001	
3.53549305E+001	-9.49183626E+001	
3.53756438E+001	-9.36526564E+001	
3.53963571E+001	-9.43364602E+001	
3.54170704E+001	-9.49799473E+001	
3.54377837E+001	-9.44345516E+001	
3.54584970E+001	-9.40727536E+001	
3.54792103E+001	-9.52358375E+001	
3.54999236E+001	-9.43629388E+001	
3.55206369E+001	-9.46593704E+001	
3.55413502E+001	-9.60016216E+001	
3.55620636E+001	-9.53671084E+001	
3.55827769E+001	-9.51316757E+001	
3.56034902E+001	-9.36539632E+001	
3.56242035E+001	-9.40674299E+001	
3.56449168E+001	-9.57990123E+001	
3.56656301E+001	-9.53978517E+001	
3.56863434E+001	-9.49850977E+001	
3.57070567E+001	-9.49302818E+001	
3.57277700E+001	-9.35080162E+001	
3.57484833E+001	-9.49527198E+001	
3.57691966E+001	-9.43810187E+001	
3.57899099E+001	-9.42503565E+001	
3.58106232E+001	-9.53819548E+001	
3.58313365E+001	-9.48953700E+001	
3.58520498E+001	-9.53394462E+001	
3.58727631E+001	-9.49223637E+001	
3.58934764E+001	-9.50340829E+001	
3.59141897E+001	-9.47097412E+001	
3.59349030E+001	-9.52360204E+001	
3.59556164E+001	-9.45668499E+001	
3.59763297E+001	-9.47568187E+001	
3.59970430E+001	-9.42691119E+001	
3.60177563E+001	-9.44351926E+001	
3.60384696E+001	-9.46870078E+001	
3.60591829E+001	-9.46542218E+001	
3.60798962E+001	-9.40952836E+001	
3.61006095E+001	-9.52874697E+001	
3.61213228E+001	-9.47832834E+001	
3.61420361E+001	-9.41575838E+001	
3.61627494E+001	-9.35940286E+001	
3.61834627E+001	-9.46055628E+001	
3.62041760E+001	-9.39858868E+001	
3.62248893E+001	-9.55644057E+001	
3.62456026E+001	-9.47616966E+001	
3.62663159E+001	-9.42312977E+001	
3.62870292E+001	-9.53818205E+001	
3.63077425E+001	-9.39779665E+001	
3.63284559E+001	-9.36977876E+001	
3.63491692E+001	-9.44089043E+001	
3.63698825E+001	-9.37714526E+001	
3.63905958E+001	-9.40769364E+001	
3.64113091E+001	-9.47520953E+001	
3.64320224E+001	-9.40968433E+001	
3.64527357E+001	-9.42203210E+001	
3.64734490E+001	-9.41815148E+001	
3.64941623E+001	-9.46058971E+001	
3.65148756E+001	-9.53883404E+001	
3.65355889E+001	-9.35493921E+001	
3.65563022E+001	-9.34124823E+001	
3.65770155E+001	-9.52628700E+001	
3.65977288E+001	-9.44491241E+001	
3.66184421E+001	-9.43555280E+001	
3.66391554E+001	-9.44910448E+001	
3.66598687E+001	-9.54044676E+001	
3.66805820E+001	-9.49796266E+001	
3.67012953E+001	-9.50400695E+001	
3.67220087E+001	-9.59685100E+001	
3.67427220E+001	-9.45328422E+001	
3.67634353E+001	-9.46129371E+001	
3.67841486E+001	-9.36947898E+001	
3.68048619E+001	-9.45299481E+001	
3.68255752E+001	-9.39768455E+001	
3.68462885E+001	-9.44866919E+001	
3.68670018E+001	-9.47609353E+001	
3.68877151E+001	-9.50695520E+001	
3.69084284E+001	-9.31070389E+001	
3.69291417E+001	-9.34784475E+001	
3.69498550E+001	-9.39495765E+001	
3.69705683E+001	-9.43787546E+001	
3.69912816E+001	-9.35858786E+001	
3.70119949E+001	-9.35552939E+001	
3.70327082E+001	-9.60346785E+001	
3.70534215E+001	-9.43825999E+001	
3.70741348E+001	-9.45758118E+001	
3.70948481E+001	-9.32557715E+001	
3.71155615E+001	-9.51219158E+001	
3.71362748E+001	-9.44765136E+001	
3.71569881E+001	-9.41117603E+001	
3.71777014E+001	-9.49828651E+001	
3.71984147E+001	-9.42612462E+001	
3.72191280E+001	-9.42715795E+001	
3.72398413E+001	-9.36265343E+001	
3.72605546E+001	-9.37121845E+001	
3.72812679E+001	-9.35695708E+001	
3.73019812E+001	-9.37471948E+001	
3.73226945E+001	-9.47236245E+001	
3.73434078E+001	-9.51485524E+001	
3.73641211E+001	-9.54449836E+001	
3.73848344E+001	-9.46979474E+001	
3.74055477E+001	-9.48050694E+001	
3.74262610E+001	-9.45802154E+001	
3.74469743E+001	-9.53125422E+001	
3.74676876E+001	-9.41937426E+001	
3.74884009E+001	-9.54985116E+001	
3.75091143E+001	-9.42192350E+001	
3.75298276E+001	-9.44340694E+001	
3.75505409E+001	-9.43399436E+001	
3.75712542E+001	-9.42652159E+001	
3.75919675E+001	-9.50416830E+001	
3.76126808E+001	-9.34278086E+001	
3.76333941E+001	-9.40851343E+001	
3.76541074E+001	-9.41230677E+001	
3.76748207E+001	-9.36998907E+001	
3.76955340E+001	-9.46525003E+001	
3.77162473E+001	-9.54931470E+001	
3.77369606E+001	-9.51930024E+001	
3.77576739E+001	-9.42488307E+001	
3.77783872E+001	-9.39694294E+001	
3.77991005E+001	-9.40598441E+001	
3.78198138E+001	-9.42127897E+001	
3.78405271E+001	-9.38984512E+001	
3.78612404E+001	-9.36205636E+001	
3.78819537E+001	-9.41398081E+001	
3.79026671E+001	-9.43042110E+001	
3.79233804E+001	-9.45469946E+001	
3.79440937E+001	-9.37187009E+001	
3.79648070E+001	-9.37777954E+001	
3.79855203E+001	-9.45050771E+001	
3.80062336E+001	-9.35711424E+001	
3.80269469E+001	-9.39705448E+001	
3.80476602E+001	-9.50457497E+001	
3.80683735E+001	-9.30950689E+001	
3.80890868E+001	-9.48768630E+001	
3.81098001E+001	-9.42734975E+001	
3.81305134E+001	-9.43335750E+001	
3.81512267E+001	-9.39255031E+001	
3.81719400E+001	-9.42010768E+001	
3.81926533E+001	-9.43068224E+001	
3.82133666E+001	-9.51177822E+001	
3.82340799E+001	-9.48694397E+001	
3.82547932E+001	-9.38679713E+001	
3.82755066E+001	-9.37866084E+001	
3.82962199E+001	-9.37914104E+001	
3.83169332E+001	-9.60240058E+001	
3.83376465E+001	-9.44570335E+001	
3.83583598E+001	-9.36384207E+001	
3.83790731E+001	-9.39176463E+001	
3.83997864E+001	-9.53911186E+001	
3.84204997E+001	-9.56542291E+001	
3.84412130E+001	-9.44257459E+001	
3.84619263E+001	-9.50645119E+001	
3.84826396E+001	-9.44892279E+001	
3.85033529E+001	-9.45785244E+001	
3.85240662E+001	-9.54359641E+001	
3.85447795E+001	-9.46640302E+001	
3.85654928E+001	-9.53023251E+001	
3.85862061E+001	-9.43032158E+001	
3.86069194E+001	-9.36722592E+001	
3.86276327E+001	-9.40792766E+001	
3.86483460E+001	-9.44605215E+001	
3.86690594E+001	-9.52386211E+001	
3.86897727E+001	-9.46686724E+001	
3.87104860E+001	-9.40481704E+001	
3.87311993E+001	-9.50786366E+001	
3.87519126E+001	-9.42900444E+001	
3.87726259E+001	-9.46574286E+001	
3.87933392E+001	-9.36405004E+001	
3.88140525E+001	-9.43170127E+001	
3.88347658E+001	-9.55670556E+001	
3.88554791E+001	-9.46066365E+001	
3.88761924E+001	-9.38904222E+001	
3.88969057E+001	-9.51053461E+001	
3.89176190E+001	-9.55107748E+001	
3.89383323E+001	-9.42973814E+001	
3.89590456E+001	-9.48476738E+001	
3.89797589E+001	-9.53057323E+001	
3.90004722E+001	-9.43288111E+001	
3.90211855E+001	-9.34831734E+001	
3.90418988E+001	-9.46428641E+001	
3.90626122E+001	-9.51283242E+001	
3.90833255E+001	-9.46114888E+001	
3.91040388E+001	-9.50332517E+001	
3.91247521E+001	-9.49982705E+001	
3.91454654E+001	-9.41755326E+001	
3.91661787E+001	-9.43114989E+001	
3.91868920E+001	-9.42242968E+001	
3.92076053E+001	-9.48124434E+001	
3.92283186E+001	-9.37568914E+001	
3.92490319E+001	-9.32984986E+001	
3.92697452E+001	-9.46166996E+001	
3.92904585E+001	-9.40765928E+001	
3.93111718E+001	-9.40471960E+001	
3.93318851E+001	-9.45840262E+001	
3.93525984E+001	-9.52112508E+001	
3.93733117E+001	-9.40056577E+001	
3.93940250E+001	-9.37424315E+001	
3.94147383E+001	-9.39204830E+001	
3.94354516E+001	-9.55321973E+001	
3.94561650E+001	-9.50382110E+001	
3.94768783E+001	-9.35994665E+001	
3.94975916E+001	-9.43868709E+001	
3.95183049E+001	-9.38865600E+001	
3.95390182E+001	-9.45800155E+001	
3.95597315E+001	-9.43062089E+001	
3.95804448E+001	-9.46892434E+001	
3.96011581E+001	-9.46611655E+001	
3.96218714E+001	-9.46192327E+001	
3.96425847E+001	-9.44402841E+001	
3.96632980E+001	-9.39372596E+001	
3.96840113E+001	-9.45915596E+001	
3.97047246E+001	-9.43335685E+001	
3.97254379E+001	-9.35263653E+001	
3.97461512E+001	-9.41868977E+001	
3.97668645E+001	-9.40712460E+001	
3.97875778E+001	-9.50881640E+001	
3.98082911E+001	-9.54784536E+001	
3.98290044E+001	-9.46163723E+001	
3.98497178E+001	-9.43436905E+001	
3.98704311E+001	-9.48195972E+001	
3.98911444E+001	-9.35995772E+001	
3.99118577E+001	-9.47549656E+001	
3.99325710E+001	-9.50188780E+001	
3.99532843E+001	-9.46380444E+001	
3.99739976E+001	-9.50713298E+001	
3.99947109E+001	-9.41269408E+001	
4.00154242E+001	-9.52491701E+001	
4.00361375E+001	-9.35112806E+001	
4.00568508E+001	-9.40252475E+001	
4.00775641E+001	-9.34418764E+001	
4.00982774E+001	-9.39044965E+001	
4.01189907E+001	-9.49997716E+001	
4.01397040E+001	-9.46628699E+001	
4.01604173E+001	-9.45628382E+001	
4.01811306E+001	-9.51836832E+001	
4.02018439E+001	-9.49117960E+001	
4.02225573E+001	-9.40224341E+001	
4.02432706E+001	-9.46816070E+001	
4.02639839E+001	-9.52505800E+001	
4.02846972E+001	-9.54431600E+001	
4.03054105E+001	-9.41865179E+001	
4.03261238E+001	-9.50706239E+001	
4.03468371E+001	-9.50359956E+001	
4.03675504E+001	-9.46921761E+001	
4.03882637E+001	-9.44287986E+001	
4.04089770E+001	-9.48752439E+001	
4.04296903E+001	-9.46061731E+001	
4.04504036E+001	-9.48088309E+001	
4.04711169E+001	-9.47639681E+001	
4.04918302E+001	-9.38360621E+001	
4.05125435E+001	-9.40702437E+001	
4.05332568E+001	-9.40453514E+001	
4.05539701E+001	-9.48956737E+001	
4.05746834E+001	-9.39504283E+001	
4.05953967E+001	-9.34203485E+001	
4.06161101E+001	-9.48381762E+001	
4.06368234E+001	-9.45236579E+001	
4.06575367E+001	-9.50183008E+001	
4.06782500E+001	-9.43115326E+001	
4.06989633E+001	-9.52381164E+001	
4.07196766E+001	-9.57912376E+001	
4.07403899E+001	-9.38574598E+001	
4.07611032E+001	-9.41332092E+001	
4.07818165E+001	-9.37102631E+001	
4.08025298E+001	-9.52552570E+001	
4.08232431E+001	-9.44621440E+001	
4.08439564E+001	-9.46053133E+001	
4.08646697E+001	-9.52586798E+001	
4.08853830E+001	-9.42206985E+001	
4.09060963E+001	-9.37865608E+001	
4.09268096E+001	-9.52351662E+001	
4.09475229E+001	-9.49662573E+001	
4.09682362E+001	-9.43208159E+001	
4.09889495E+001	-9.51382357E+001	
4.10096629E+001	-9.50831211E+001	
4.10303762E+001	-9.41281444E+001	
4.10510895E+001	-9.50268442E+001	
4.10718028E+001	-9.45055609E+001	
4.10925161E+001	-9.44329419E+001	
4.11132294E+001	-9.39045987E+001	
4.11339427E+001	-9.31907148E+001	
4.11546560E+001	-9.41501855E+001	
4.11753693E+001	-9.42293958E+001	
4.11960826E+001	-9.34922858E+001	
4.12167959E+001	-9.42498789E+001	
4.12375092E+001	-9.40431430E+001	
4.12582225E+001	-9.41465525E+001	
4.12789358E+001	-9.57921133E+001	
4.12996491E+001	-9.46654262E+001	
4.13203624E+001	-9.47405106E+001	
4.13410757E+001	-9.47964589E+001	
4.13617890E+001	-9.48593060E+001	
4.13825023E+001	-9.42094735E+001	
4.14032157E+001	-9.50036159E+001	
4.14239290E+001	-9.49675916E+001	
4.14446423E+001	-9.46014462E+001	
4.14653556E+001	-9.38774220E+001	
4.14860689E+001	-9.46659465E+001	
4.15067822E+001	-9.43643443E+001	
4.15274955E+001	-9.47600979E+001	
4.15482088E+001	-9.47087081E+001	
4.15689221E+001	-9.44315603E+001	
4.15896354E+001	-9.43238611E+001	
4.16103487E+001	-9.48658279E+001	
4.16310620E+001	-9.56058725E+001	
4.16517753E+001	-9.42261356E+001	
4.16724886E+001	-9.53010802E+001	
4.16932019E+001	-9.49185011E+001	
4.17139152E+001	-9.48496701E+001	
4.17346285E+001	-9.46535220E+001	
4.17553418E+001	-9.50094371E+001	
4.17760551E+001	-9.42355520E+001	
4.17967685E+001	-9.64515544E+001	
4.18174818E+001	-9.46626849E+001	
4.18381951E+001	-9.45864583E+001	
4.18589084E+001	-9.53394095E+001	
4.18796217E+001	-9.46785208E+001	
4.19003350E+001	-9.44473767E+001	
4.19210483E+001	-9.39176900E+001	
4.19417616E+001	-9.45687920E+001	
4.19624749E+001	-9.53145795E+001	
4.19831882E+001	-9.40880161E+001	
4.20039015E+001	-9.55352503E+001	
4.20246148E+001	-9.50902342E+001	
4.20453281E+001	-9.40326712E+001	
4.20660414E+001	-9.59270902E+001	
4.20867547E+001	-9.40011324E+001	
4.21074680E+001	-9.41960604E+001	
4.21281813E+001	-9.47644624E+001	
4.21488946E+001	-9.45741986E+001	
4.21696080E+001	-9.46867585E+001	
4.21903213E+001	-9.48541959E+001	
4.22110346E+001	-9.57057790E+001	
4.22317479E+001	-9.46840494E+001	
4.22524612E+001	-9.48055003E+001	
4.22731745E+001	-9.46172377E+001	
4.22938878E+001	-9.36495069E+001	
4.23146011E+001	-9.39584011E+001	
4.23353144E+001	-9.42938818E+001	
4.23560277E+001	-9.44338782E+001	
4.23767410E+001	-9.42891608E+001	
4.23974543E+001	-9.51956674E+001	
4.24181676E+001	-9.45056837E+001	
4.24388809E+001	-9.39092679E+001	
4.24595942E+001	-9.31267467E+001	
4.24803075E+001	-9.43970382E+001	
4.25010208E+001	-9.48131658E+001	
4.25217341E+001	-9.45169726E+001	
4.25424474E+001	-9.37265811E+001	
4.25631608E+001	-9.45585141E+001	
4.25838741E+001	-9.47140891E+001	
4.26045874E+001	-9.43864470E+001	
4.26253007E+001	-9.36303959E+001	
4.26460140E+001	-9.55167958E+001	
4.26667273E+001	-9.56856283E+001	
4.26874406E+001	-9.46057200E+001	
4.27081539E+001	-9.44324055E+001	
4.27288672E+001	-9.42253591E+001	
