Acquired on 5/10/2022 at 15:44:53
Calibrated on 5/10/2022 at 15:36:33
Device Descriptor:  [none]
Scan Range (nm):  1539.624  --  1560.517
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100000
Frequency domain window was applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is decimated by a factor of 64.

Time (ns)	Amplitude (dB/mm)	
-7.91516431E+000	-9.53586318E+001	
-7.89445101E+000	-9.52205854E+001	
-7.87373770E+000	-9.51723122E+001	
-7.85302439E+000	-9.54774612E+001	
-7.83231109E+000	-9.52961341E+001	
-7.81159778E+000	-9.39764839E+001	
-7.79088448E+000	-9.57049852E+001	
-7.77017117E+000	-9.48629481E+001	
-7.74945787E+000	-9.60072968E+001	
-7.72874456E+000	-9.56029734E+001	
-7.70803126E+000	-9.57094850E+001	
-7.68731795E+000	-9.55893548E+001	
-7.66660465E+000	-9.57851165E+001	
-7.64589134E+000	-9.56086995E+001	
-7.62517804E+000	-9.58923887E+001	
-7.60446473E+000	-9.52914355E+001	
-7.58375143E+000	-9.52736722E+001	
-7.56303812E+000	-9.56818519E+001	
-7.54232482E+000	-9.58556910E+001	
-7.52161151E+000	-9.56051699E+001	
-7.50089820E+000	-9.55702580E+001	
-7.48018490E+000	-9.48305660E+001	
-7.45947159E+000	-9.45794036E+001	
-7.43875829E+000	-9.57250822E+001	
-7.41804498E+000	-9.56306000E+001	
-7.39733168E+000	-9.51011605E+001	
-7.37661837E+000	-9.45629941E+001	
-7.35590507E+000	-9.43991093E+001	
-7.33519176E+000	-9.40708847E+001	
-7.31447846E+000	-9.47137553E+001	
-7.29376515E+000	-9.53435064E+001	
-7.27305185E+000	-9.57662283E+001	
-7.25233854E+000	-9.50797241E+001	
-7.23162524E+000	-9.56418321E+001	
-7.21091193E+000	-9.51912016E+001	
-7.19019862E+000	-9.47328340E+001	
-7.16948532E+000	-9.50950947E+001	
-7.14877201E+000	-9.63772235E+001	
-7.12805871E+000	-9.40999726E+001	
-7.10734540E+000	-9.52100712E+001	
-7.08663210E+000	-9.60659417E+001	
-7.06591879E+000	-9.44962094E+001	
-7.04520549E+000	-9.49262736E+001	
-7.02449218E+000	-9.61323966E+001	
-7.00377888E+000	-9.50461735E+001	
-6.98306557E+000	-9.51856965E+001	
-6.96235227E+000	-9.46353572E+001	
-6.94163896E+000	-9.54003425E+001	
-6.92092566E+000	-9.48661095E+001	
-6.90021235E+000	-9.52618175E+001	
-6.87949904E+000	-9.46144415E+001	
-6.85878574E+000	-9.46098740E+001	
-6.83807243E+000	-9.48814510E+001	
-6.81735913E+000	-9.47662999E+001	
-6.79664582E+000	-9.44479645E+001	
-6.77593252E+000	-9.53325740E+001	
-6.75521921E+000	-9.56207907E+001	
-6.73450591E+000	-9.62131507E+001	
-6.71379260E+000	-9.47141032E+001	
-6.69307930E+000	-9.53898161E+001	
-6.67236599E+000	-9.55025634E+001	
-6.65165269E+000	-9.50077814E+001	
-6.63093938E+000	-9.51862229E+001	
-6.61022608E+000	-9.51168030E+001	
-6.58951277E+000	-9.51706810E+001	
-6.56879947E+000	-9.48733920E+001	
-6.54808616E+000	-9.52578302E+001	
-6.52737285E+000	-9.63237334E+001	
-6.50665955E+000	-9.43992673E+001	
-6.48594624E+000	-9.63542480E+001	
-6.46523294E+000	-9.47208527E+001	
-6.44451963E+000	-9.51065247E+001	
-6.42380633E+000	-9.50368850E+001	
-6.40309302E+000	-9.55018312E+001	
-6.38237972E+000	-9.44851600E+001	
-6.36166641E+000	-9.60164210E+001	
-6.34095311E+000	-9.50772661E+001	
-6.32023980E+000	-9.62035515E+001	
-6.29952650E+000	-9.55089506E+001	
-6.27881319E+000	-9.57681238E+001	
-6.25809989E+000	-9.39618427E+001	
-6.23738658E+000	-9.53538984E+001	
-6.21667327E+000	-9.49774120E+001	
-6.19595997E+000	-9.32852941E+001	
-6.17524666E+000	-9.53580127E+001	
-6.15453336E+000	-9.52484026E+001	
-6.13382005E+000	-9.46844159E+001	
-6.11310675E+000	-9.57034393E+001	
-6.09239344E+000	-9.49039377E+001	
-6.07168014E+000	-9.50673833E+001	
-6.05096683E+000	-9.49272933E+001	
-6.03025353E+000	-9.53372219E+001	
-6.00954022E+000	-9.47247019E+001	
-5.98882692E+000	-9.36917283E+001	
-5.96811361E+000	-9.49741742E+001	
-5.94740031E+000	-9.56520076E+001	
-5.92668700E+000	-9.44951508E+001	
-5.90597369E+000	-9.53454910E+001	
-5.88526039E+000	-9.53334757E+001	
-5.86454708E+000	-9.52322729E+001	
-5.84383378E+000	-9.53489435E+001	
-5.82312047E+000	-9.51837004E+001	
-5.80240717E+000	-9.55430797E+001	
-5.78169386E+000	-9.42270602E+001	
-5.76098056E+000	-9.54376017E+001	
-5.74026725E+000	-9.60339201E+001	
-5.71955395E+000	-9.59249957E+001	
-5.69884064E+000	-9.45439198E+001	
-5.67812734E+000	-9.54692577E+001	
-5.65741403E+000	-9.51989739E+001	
-5.63670073E+000	-9.59717583E+001	
-5.61598742E+000	-9.48268383E+001	
-5.59527412E+000	-9.63102719E+001	
-5.57456081E+000	-9.51611421E+001	
-5.55384750E+000	-9.57371594E+001	
-5.53313420E+000	-9.66356009E+001	
-5.51242089E+000	-9.54838398E+001	
-5.49170759E+000	-9.47320689E+001	
-5.47099428E+000	-9.48304019E+001	
-5.45028098E+000	-9.49948862E+001	
-5.42956767E+000	-9.52447215E+001	
-5.40885437E+000	-9.58321925E+001	
-5.38814106E+000	-9.55127932E+001	
-5.36742776E+000	-9.50112340E+001	
-5.34671445E+000	-9.53744786E+001	
-5.32600115E+000	-9.48522577E+001	
-5.30528784E+000	-9.49579340E+001	
-5.28457454E+000	-9.48802731E+001	
-5.26386123E+000	-9.59373711E+001	
-5.24314792E+000	-9.54271202E+001	
-5.22243462E+000	-9.59674582E+001	
-5.20172131E+000	-9.70232757E+001	
-5.18100801E+000	-9.64690385E+001	
-5.16029470E+000	-9.55117482E+001	
-5.13958140E+000	-9.59037976E+001	
-5.11886809E+000	-9.53896333E+001	
-5.09815479E+000	-9.45403313E+001	
-5.07744148E+000	-9.49495990E+001	
-5.05672818E+000	-9.50882914E+001	
-5.03601487E+000	-9.42871515E+001	
-5.01530157E+000	-9.53435230E+001	
-4.99458826E+000	-9.44500718E+001	
-4.97387496E+000	-9.51251873E+001	
-4.95316165E+000	-9.53681350E+001	
-4.93244834E+000	-9.49384528E+001	
-4.91173504E+000	-9.60405152E+001	
-4.89102173E+000	-9.48037738E+001	
-4.87030843E+000	-9.32820668E+001	
-4.84959512E+000	-9.43933772E+001	
-4.82888182E+000	-9.46476817E+001	
-4.80816851E+000	-9.53311303E+001	
-4.78745521E+000	-9.63889586E+001	
-4.76674190E+000	-9.55635696E+001	
-4.74602860E+000	-9.45660560E+001	
-4.72531529E+000	-9.57686334E+001	
-4.70460199E+000	-9.50349528E+001	
-4.68388868E+000	-9.44683167E+001	
-4.66317538E+000	-9.47614475E+001	
-4.64246207E+000	-9.62710948E+001	
-4.62174877E+000	-9.56279461E+001	
-4.60103546E+000	-9.40680657E+001	
-4.58032215E+000	-9.40523219E+001	
-4.55960885E+000	-9.34565287E+001	
-4.53889554E+000	-9.51554449E+001	
-4.51818224E+000	-9.49219547E+001	
-4.49746893E+000	-9.46189231E+001	
-4.47675563E+000	-9.51988545E+001	
-4.45604232E+000	-9.60851362E+001	
-4.43532902E+000	-9.48453033E+001	
-4.41461571E+000	-9.57654744E+001	
-4.39390241E+000	-9.60225099E+001	
-4.37318910E+000	-9.43974501E+001	
-4.35247580E+000	-9.43593268E+001	
-4.33176249E+000	-9.50880712E+001	
-4.31104919E+000	-9.52177520E+001	
-4.29033588E+000	-9.56052976E+001	
-4.26962257E+000	-9.49103518E+001	
-4.24890927E+000	-9.53908621E+001	
-4.22819596E+000	-9.55000937E+001	
-4.20748266E+000	-9.54789008E+001	
-4.18676935E+000	-9.50731354E+001	
-4.16605605E+000	-9.63899334E+001	
-4.14534274E+000	-9.62048172E+001	
-4.12462944E+000	-9.62505680E+001	
-4.10391613E+000	-9.40894671E+001	
-4.08320283E+000	-9.40881121E+001	
-4.06248952E+000	-9.62296065E+001	
-4.04177622E+000	-9.45466845E+001	
-4.02106291E+000	-9.43775568E+001	
-4.00034961E+000	-9.53483812E+001	
-3.97963630E+000	-9.54870545E+001	
-3.95892299E+000	-9.48785566E+001	
-3.93820969E+000	-9.51733107E+001	
-3.91749638E+000	-9.57096791E+001	
-3.89678308E+000	-9.58267541E+001	
-3.87606977E+000	-9.52839438E+001	
-3.85535647E+000	-9.41228953E+001	
-3.83464316E+000	-9.51416532E+001	
-3.81392986E+000	-9.53861241E+001	
-3.79321655E+000	-9.51890002E+001	
-3.77250325E+000	-9.58312015E+001	
-3.75178994E+000	-9.45169409E+001	
-3.73107664E+000	-9.59010920E+001	
-3.71036333E+000	-9.53003650E+001	
-3.68965003E+000	-9.52065919E+001	
-3.66893672E+000	-9.49558656E+001	
-3.64822342E+000	-9.50737530E+001	
-3.62751011E+000	-9.47981651E+001	
-3.60679680E+000	-9.45756929E+001	
-3.58608350E+000	-9.50522206E+001	
-3.56537019E+000	-9.54456873E+001	
-3.54465689E+000	-9.48919263E+001	
-3.52394358E+000	-9.46389479E+001	
-3.50323028E+000	-9.57025158E+001	
-3.48251697E+000	-9.55282344E+001	
-3.46180367E+000	-9.57361668E+001	
-3.44109036E+000	-9.63235602E+001	
-3.42037706E+000	-9.62294510E+001	
-3.39966375E+000	-9.62546800E+001	
-3.37895045E+000	-9.47281860E+001	
-3.35823714E+000	-9.54119552E+001	
-3.33752384E+000	-9.48204501E+001	
-3.31681053E+000	-9.56355945E+001	
-3.29609722E+000	-9.50022199E+001	
-3.27538392E+000	-9.42907464E+001	
-3.25467061E+000	-9.57546523E+001	
-3.23395731E+000	-9.43125584E+001	
-3.21324400E+000	-9.68181880E+001	
-3.19253070E+000	-9.56536131E+001	
-3.17181739E+000	-9.60903990E+001	
-3.15110409E+000	-9.59878060E+001	
-3.13039078E+000	-9.38014821E+001	
-3.10967748E+000	-9.55964040E+001	
-3.08896417E+000	-9.56788382E+001	
-3.06825087E+000	-9.47818602E+001	
-3.04753756E+000	-9.60055126E+001	
-3.02682426E+000	-9.67682825E+001	
-3.00611095E+000	-9.51748763E+001	
-2.98539764E+000	-9.68035827E+001	
-2.96468434E+000	-9.38675085E+001	
-2.94397103E+000	-9.48556449E+001	
-2.92325773E+000	-9.50322192E+001	
-2.90254442E+000	-9.45158501E+001	
-2.88183112E+000	-9.56706481E+001	
-2.86111781E+000	-9.52447687E+001	
-2.84040451E+000	-9.54692260E+001	
-2.81969120E+000	-9.42369697E+001	
-2.79897790E+000	-9.59621845E+001	
-2.77826459E+000	-9.44954692E+001	
-2.75755129E+000	-9.60330698E+001	
-2.73683798E+000	-9.53896474E+001	
-2.71612468E+000	-9.55027103E+001	
-2.69541137E+000	-9.43278594E+001	
-2.67469807E+000	-9.46749777E+001	
-2.65398476E+000	-9.45524161E+001	
-2.63327145E+000	-9.53616646E+001	
-2.61255815E+000	-9.53030272E+001	
-2.59184484E+000	-9.47306943E+001	
-2.57113154E+000	-9.56496875E+001	
-2.55041823E+000	-9.60760663E+001	
-2.52970493E+000	-9.53615368E+001	
-2.50899162E+000	-9.64739721E+001	
-2.48827832E+000	-9.36008450E+001	
-2.46756501E+000	-9.40914865E+001	
-2.44685171E+000	-9.56409612E+001	
-2.42613840E+000	-9.50553799E+001	
-2.40542510E+000	-9.51418733E+001	
-2.38471179E+000	-9.50351946E+001	
-2.36399849E+000	-9.49685929E+001	
-2.34328518E+000	-9.54139157E+001	
-2.32257187E+000	-9.60781922E+001	
-2.30185857E+000	-9.56408119E+001	
-2.28114526E+000	-9.62127013E+001	
-2.26043196E+000	-9.53011657E+001	
-2.23971865E+000	-9.74373901E+001	
-2.21900535E+000	-9.57534167E+001	
-2.19829204E+000	-9.52064277E+001	
-2.17757874E+000	-9.46143097E+001	
-2.15686543E+000	-9.59008691E+001	
-2.13615213E+000	-9.66298329E+001	
-2.11543882E+000	-9.49353896E+001	
-2.09472552E+000	-9.46172025E+001	
-2.07401221E+000	-9.54988432E+001	
-2.05329891E+000	-9.56720909E+001	
-2.03258560E+000	-9.50266979E+001	
-2.01187229E+000	-9.60044122E+001	
-1.99115899E+000	-9.76533008E+001	
-1.97044568E+000	-9.60685824E+001	
-1.94973238E+000	-9.52840399E+001	
-1.92901907E+000	-9.49960590E+001	
-1.90830577E+000	-9.48046465E+001	
-1.88759246E+000	-9.48245362E+001	
-1.86687916E+000	-9.54023230E+001	
-1.84616585E+000	-9.47107533E+001	
-1.82545255E+000	-9.38634425E+001	
-1.80473924E+000	-9.56002213E+001	
-1.78402594E+000	-9.48258652E+001	
-1.76331263E+000	-9.38427639E+001	
-1.74259933E+000	-9.39987647E+001	
-1.72188602E+000	-9.49005826E+001	
-1.70117272E+000	-9.58750528E+001	
-1.68045941E+000	-9.58885610E+001	
-1.65974610E+000	-9.48030547E+001	
-1.63903280E+000	-9.49578984E+001	
-1.61831949E+000	-9.65199209E+001	
-1.59760619E+000	-9.48385939E+001	
-1.57689288E+000	-9.44223898E+001	
-1.55617958E+000	-9.40852420E+001	
-1.53546627E+000	-9.57550954E+001	
-1.51475297E+000	-9.50002337E+001	
-1.49403966E+000	-9.51907252E+001	
-1.47332636E+000	-9.60400559E+001	
-1.45261305E+000	-9.60533377E+001	
-1.43189975E+000	-9.53435101E+001	
-1.41118644E+000	-9.52165445E+001	
-1.39047314E+000	-9.53619772E+001	
-1.36975983E+000	-9.57532611E+001	
-1.34904652E+000	-9.51340366E+001	
-1.32833322E+000	-9.46663176E+001	
-1.30761991E+000	-9.57040320E+001	
-1.28690661E+000	-9.55643877E+001	
-1.26619330E+000	-9.44204225E+001	
-1.24548000E+000	-9.65577897E+001	
-1.22476669E+000	-9.50617507E+001	
-1.20405339E+000	-9.48514093E+001	
-1.18334008E+000	-9.47827368E+001	
-1.16262678E+000	-9.59495335E+001	
-1.14191347E+000	-9.64068046E+001	
-1.12120017E+000	-9.61012191E+001	
-1.10048686E+000	-9.31181425E+001	
-1.07977356E+000	-9.43457643E+001	
-1.05906025E+000	-9.60125261E+001	
-1.03834694E+000	-9.44892556E+001	
-1.01763364E+000	-9.58994102E+001	
-9.96920334E-001	-9.37546150E+001	
-9.76207029E-001	-9.40459658E+001	
-9.55493724E-001	-9.60095333E+001	
-9.34780418E-001	-9.64919272E+001	
-9.14067113E-001	-9.51234029E+001	
-8.93353808E-001	-9.43480659E+001	
-8.72640502E-001	-9.53153668E+001	
-8.51927197E-001	-9.49581395E+001	
-8.31213892E-001	-9.57800652E+001	
-8.10500586E-001	-9.45472764E+001	
-7.89787281E-001	-9.45702588E+001	
-7.69073976E-001	-9.57820153E+001	
-7.48360671E-001	-9.36301694E+001	
-7.27647365E-001	-9.61667058E+001	
-7.06934060E-001	-9.50072482E+001	
-6.86220755E-001	-9.40632961E+001	
-6.65507449E-001	-9.40234840E+001	
-6.44794144E-001	-9.53919483E+001	
-6.24080839E-001	-9.65456272E+001	
-6.03367533E-001	-9.56483487E+001	
-5.82654228E-001	-9.47083823E+001	
-5.61940923E-001	-9.56488599E+001	
-5.41227617E-001	-9.47911380E+001	
-5.20514312E-001	-9.44230633E+001	
-4.99801007E-001	-9.60419454E+001	
-4.79087701E-001	-9.36975978E+001	
-4.58374396E-001	-9.50661821E+001	
-4.37661091E-001	-9.49035009E+001	
-4.16947785E-001	-9.58763004E+001	
-3.96234480E-001	-9.41826797E+001	
-3.75521175E-001	-9.56306386E+001	
-3.54807869E-001	-9.47743653E+001	
-3.34094564E-001	-9.54509141E+001	
-3.13381259E-001	-9.41726200E+001	
-2.92667954E-001	-9.39588431E+001	
-2.71954648E-001	-9.42241746E+001	
-2.51241343E-001	-9.60648106E+001	
-2.30528038E-001	-9.48794866E+001	
-2.09814732E-001	-9.54197638E+001	
-1.89101427E-001	-9.45085967E+001	
-1.68388122E-001	-9.48505987E+001	
-1.47674816E-001	-9.50780995E+001	
-1.26961511E-001	-9.56171601E+001	
-1.06248206E-001	-9.56975843E+001	
-8.55349003E-002	-9.56959451E+001	
-6.48215950E-002	-9.51648795E+001	
-4.41082897E-002	-9.50911971E+001	
-2.33949844E-002	-9.37094738E+001	
-2.68167905E-003	-6.18487771E+001	
1.80316263E-002	-9.48251445E+001	
3.87449316E-002	-9.53174981E+001	
5.94582369E-002	-9.60385635E+001	
8.01715422E-002	-9.49727366E+001	
1.00884848E-001	-9.62389432E+001	
1.21598153E-001	-9.41346867E+001	
1.42311458E-001	-9.46964049E+001	
1.63024763E-001	-9.34324382E+001	
1.83738069E-001	-9.46412783E+001	
2.04451374E-001	-9.47112617E+001	
2.25164679E-001	-9.47195759E+001	
2.45877985E-001	-9.53968406E+001	
2.66591290E-001	-9.42540461E+001	
2.87304595E-001	-9.52092163E+001	
3.08017901E-001	-9.64111902E+001	
3.28731206E-001	-9.45853278E+001	
3.49444511E-001	-9.56049397E+001	
3.70157817E-001	-9.41695072E+001	
3.90871122E-001	-9.55561759E+001	
4.11584427E-001	-9.44701256E+001	
4.32297733E-001	-9.53406649E+001	
4.53011038E-001	-9.46253958E+001	
4.73724343E-001	-9.43308206E+001	
4.94437649E-001	-9.57841770E+001	
5.15150954E-001	-9.56107671E+001	
5.35864259E-001	-9.60731526E+001	
5.56577565E-001	-9.63779042E+001	
5.77290870E-001	-9.39489903E+001	
5.98004175E-001	-9.44855304E+001	
6.18717481E-001	-9.52980715E+001	
6.39430786E-001	-9.47495252E+001	
6.60144091E-001	-9.43047186E+001	
6.80857396E-001	-9.43345790E+001	
7.01570702E-001	-9.46118097E+001	
7.22284007E-001	-9.51695944E+001	
7.42997312E-001	-9.37060401E+001	
7.63710618E-001	-9.47629611E+001	
7.84423923E-001	-9.51184146E+001	
8.05137228E-001	-9.46996908E+001	
8.25850534E-001	-9.59590473E+001	
8.46563839E-001	-9.44899835E+001	
8.67277144E-001	-9.52844270E+001	
8.87990450E-001	-9.41192879E+001	
9.08703755E-001	-9.45969359E+001	
9.29417060E-001	-9.44998064E+001	
9.50130366E-001	-9.48167135E+001	
9.70843671E-001	-9.46643525E+001	
9.91556976E-001	-9.63467219E+001	
1.01227028E+000	-9.43854039E+001	
1.03298359E+000	-9.44096942E+001	
1.05369689E+000	-9.47241324E+001	
1.07441020E+000	-9.56938244E+001	
1.09512350E+000	-9.49393126E+001	
1.11583681E+000	-9.39446813E+001	
1.13655011E+000	-9.58182884E+001	
1.15726342E+000	-9.52406814E+001	
1.17797672E+000	-9.47839350E+001	
1.19869003E+000	-9.42739061E+001	
1.21940333E+000	-9.51659795E+001	
1.24011664E+000	-9.61630851E+001	
1.26082995E+000	-9.42957580E+001	
1.28154325E+000	-9.61895248E+001	
1.30225656E+000	-9.53997785E+001	
1.32296986E+000	-9.49112404E+001	
1.34368317E+000	-9.60139132E+001	
1.36439647E+000	-9.49608199E+001	
1.38510978E+000	-9.44690347E+001	
1.40582308E+000	-9.62132307E+001	
1.42653639E+000	-9.35487675E+001	
1.44724969E+000	-9.48567969E+001	
1.46796300E+000	-9.53820948E+001	
1.48867630E+000	-9.56047197E+001	
1.50938961E+000	-9.56705050E+001	
1.53010291E+000	-9.48956801E+001	
1.55081622E+000	-9.45550962E+001	
1.57152953E+000	-9.50934617E+001	
1.59224283E+000	-9.32144860E+001	
1.61295614E+000	-9.50461831E+001	
1.63366944E+000	-9.49331929E+001	
1.65438275E+000	-9.56107142E+001	
1.67509605E+000	-9.50244690E+001	
1.69580936E+000	-9.48841558E+001	
1.71652266E+000	-9.56289108E+001	
1.73723597E+000	-9.43959289E+001	
1.75794927E+000	-9.42027087E+001	
1.77866258E+000	-9.58871218E+001	
1.79937588E+000	-9.48433919E+001	
1.82008919E+000	-9.34487878E+001	
1.84080249E+000	-9.46569503E+001	
1.86151580E+000	-9.66422352E+001	
1.88222910E+000	-9.54112624E+001	
1.90294241E+000	-9.53572778E+001	
1.92365572E+000	-9.56030569E+001	
1.94436902E+000	-9.54569407E+001	
1.96508233E+000	-9.47526424E+001	
1.98579563E+000	-9.63058375E+001	
2.00650894E+000	-9.47570091E+001	
2.02722224E+000	-9.68076213E+001	
2.04793555E+000	-9.40049716E+001	
2.06864885E+000	-9.36961011E+001	
2.08936216E+000	-9.49016216E+001	
2.11007546E+000	-9.35952531E+001	
2.13078877E+000	-9.51786300E+001	
2.15150207E+000	-9.49317308E+001	
2.17221538E+000	-9.57864126E+001	
2.19292868E+000	-9.45755901E+001	
2.21364199E+000	-9.52515127E+001	
2.23435530E+000	-9.50632236E+001	
2.25506860E+000	-9.49340234E+001	
2.27578191E+000	-9.53803863E+001	
2.29649521E+000	-9.44420055E+001	
2.31720852E+000	-9.54704890E+001	
2.33792182E+000	-9.59261151E+001	
2.35863513E+000	-9.50191132E+001	
2.37934843E+000	-9.48075518E+001	
2.40006174E+000	-9.53040750E+001	
2.42077504E+000	-9.45517906E+001	
2.44148835E+000	-9.40413258E+001	
2.46220165E+000	-9.55319975E+001	
2.48291496E+000	-9.55858503E+001	
2.50362826E+000	-9.49340599E+001	
2.52434157E+000	-9.38614101E+001	
2.54505488E+000	-9.47279780E+001	
2.56576818E+000	-9.51141730E+001	
2.58648149E+000	-9.54463998E+001	
2.60719479E+000	-9.59110389E+001	
2.62790810E+000	-9.58377624E+001	
2.64862140E+000	-9.55538270E+001	
2.66933471E+000	-9.53341641E+001	
2.69004801E+000	-9.50754162E+001	
2.71076132E+000	-9.49011510E+001	
2.73147462E+000	-9.56280454E+001	
2.75218793E+000	-9.50364187E+001	
2.77290123E+000	-9.54016039E+001	
2.79361454E+000	-9.56916931E+001	
2.81432784E+000	-9.60238385E+001	
2.83504115E+000	-9.50091694E+001	
2.85575445E+000	-9.53253925E+001	
2.87646776E+000	-9.47108319E+001	
2.89718107E+000	-9.47341020E+001	
2.91789437E+000	-9.52670813E+001	
2.93860768E+000	-9.55605796E+001	
2.95932098E+000	-9.52595157E+001	
2.98003429E+000	-9.50846462E+001	
3.00074759E+000	-9.42217271E+001	
3.02146090E+000	-9.50979420E+001	
3.04217420E+000	-9.49570506E+001	
3.06288751E+000	-9.40538121E+001	
3.08360081E+000	-9.43308021E+001	
3.10431412E+000	-9.53372279E+001	
3.12502742E+000	-9.62487226E+001	
3.14574073E+000	-9.55500809E+001	
3.16645403E+000	-9.56524056E+001	
3.18716734E+000	-9.59667520E+001	
3.20788065E+000	-9.42904080E+001	
3.22859395E+000	-9.50218684E+001	
3.24930726E+000	-9.56829469E+001	
3.27002056E+000	-9.45040756E+001	
3.29073387E+000	-9.49154341E+001	
3.31144717E+000	-9.45887149E+001	
3.33216048E+000	-9.55120899E+001	
3.35287378E+000	-9.44539886E+001	
3.37358709E+000	-9.51472871E+001	
3.39430039E+000	-9.38682840E+001	
3.41501370E+000	-9.41495611E+001	
3.43572700E+000	-9.52530392E+001	
3.45644031E+000	-9.44443195E+001	
3.47715361E+000	-9.64462142E+001	
3.49786692E+000	-9.62669638E+001	
3.51858023E+000	-9.54174907E+001	
