Acquired on 5/10/2022 at 15:47:53
Calibrated on 5/10/2022 at 15:36:33
Device Descriptor:  [none]
Scan Range (nm):  1539.624  --  1560.517
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100000
Frequency domain window was applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is decimated by a factor of 64.

Time (ns)	Amplitude (dB/mm)	
-8.12229736E+000	-9.42783464E+001	
-8.10158406E+000	-9.37699460E+001	
-8.08087075E+000	-9.39898774E+001	
-8.06015745E+000	-9.53568747E+001	
-8.03944414E+000	-9.43832984E+001	
-8.01873084E+000	-9.55488200E+001	
-7.99801753E+000	-9.45860624E+001	
-7.97730423E+000	-9.54359112E+001	
-7.95659092E+000	-9.43498569E+001	
-7.93587762E+000	-9.42839300E+001	
-7.91516431E+000	-9.57893470E+001	
-7.89445101E+000	-9.48514283E+001	
-7.87373770E+000	-9.36822669E+001	
-7.85302439E+000	-9.45648410E+001	
-7.83231109E+000	-9.48101016E+001	
-7.81159778E+000	-9.30767173E+001	
-7.79088448E+000	-9.48804985E+001	
-7.77017117E+000	-9.57436809E+001	
-7.74945787E+000	-9.49119982E+001	
-7.72874456E+000	-9.44381869E+001	
-7.70803126E+000	-9.45030409E+001	
-7.68731795E+000	-9.51319878E+001	
-7.66660465E+000	-9.50068738E+001	
-7.64589134E+000	-9.40409849E+001	
-7.62517804E+000	-9.33888373E+001	
-7.60446473E+000	-9.53530430E+001	
-7.58375143E+000	-9.49918824E+001	
-7.56303812E+000	-9.58294094E+001	
-7.54232482E+000	-9.49403117E+001	
-7.52161151E+000	-9.53705402E+001	
-7.50089820E+000	-9.58094411E+001	
-7.48018490E+000	-9.51347545E+001	
-7.45947159E+000	-9.51266330E+001	
-7.43875829E+000	-9.35336676E+001	
-7.41804498E+000	-9.45098818E+001	
-7.39733168E+000	-9.40097808E+001	
-7.37661837E+000	-9.37506495E+001	
-7.35590507E+000	-9.42603614E+001	
-7.33519176E+000	-9.51469095E+001	
-7.31447846E+000	-9.41515013E+001	
-7.29376515E+000	-9.57916337E+001	
-7.27305185E+000	-9.45603530E+001	
-7.25233854E+000	-9.53640111E+001	
-7.23162524E+000	-9.46770653E+001	
-7.21091193E+000	-9.42562704E+001	
-7.19019862E+000	-9.47486302E+001	
-7.16948532E+000	-9.39460246E+001	
-7.14877201E+000	-9.33582932E+001	
-7.12805871E+000	-9.45081200E+001	
-7.10734540E+000	-9.48228418E+001	
-7.08663210E+000	-9.38037786E+001	
-7.06591879E+000	-9.51445497E+001	
-7.04520549E+000	-9.50059330E+001	
-7.02449218E+000	-9.48001058E+001	
-7.00377888E+000	-9.46824658E+001	
-6.98306557E+000	-9.46377827E+001	
-6.96235227E+000	-9.52254175E+001	
-6.94163896E+000	-9.46811280E+001	
-6.92092566E+000	-9.65361472E+001	
-6.90021235E+000	-9.38188875E+001	
-6.87949904E+000	-9.49556033E+001	
-6.85878574E+000	-9.51551090E+001	
-6.83807243E+000	-9.43731599E+001	
-6.81735913E+000	-9.43525128E+001	
-6.79664582E+000	-9.39153556E+001	
-6.77593252E+000	-9.52070961E+001	
-6.75521921E+000	-9.49327632E+001	
-6.73450591E+000	-9.47804835E+001	
-6.71379260E+000	-9.41313662E+001	
-6.69307930E+000	-9.48573298E+001	
-6.67236599E+000	-9.45951178E+001	
-6.65165269E+000	-9.41771683E+001	
-6.63093938E+000	-9.45096845E+001	
-6.61022608E+000	-9.50235792E+001	
-6.58951277E+000	-9.52643218E+001	
-6.56879947E+000	-9.52429624E+001	
-6.54808616E+000	-9.46203725E+001	
-6.52737285E+000	-9.46556939E+001	
-6.50665955E+000	-9.47368703E+001	
-6.48594624E+000	-9.52672587E+001	
-6.46523294E+000	-9.38327968E+001	
-6.44451963E+000	-9.52686756E+001	
-6.42380633E+000	-9.56274790E+001	
-6.40309302E+000	-9.54885325E+001	
-6.38237972E+000	-9.42345719E+001	
-6.36166641E+000	-9.52462163E+001	
-6.34095311E+000	-9.47995746E+001	
-6.32023980E+000	-9.41044946E+001	
-6.29952650E+000	-9.38460397E+001	
-6.27881319E+000	-9.46455649E+001	
-6.25809989E+000	-9.33952562E+001	
-6.23738658E+000	-9.45169746E+001	
-6.21667327E+000	-9.49569149E+001	
-6.19595997E+000	-9.26574169E+001	
-6.17524666E+000	-9.38656244E+001	
-6.15453336E+000	-9.49093631E+001	
-6.13382005E+000	-9.47955764E+001	
-6.11310675E+000	-9.48442168E+001	
-6.09239344E+000	-9.45332261E+001	
-6.07168014E+000	-9.52780993E+001	
-6.05096683E+000	-9.56659631E+001	
-6.03025353E+000	-9.40007449E+001	
-6.00954022E+000	-9.41142426E+001	
-5.98882692E+000	-9.44402641E+001	
-5.96811361E+000	-9.36856766E+001	
-5.94740031E+000	-9.41044615E+001	
-5.92668700E+000	-9.48424752E+001	
-5.90597369E+000	-9.50329899E+001	
-5.88526039E+000	-9.51699185E+001	
-5.86454708E+000	-9.53147129E+001	
-5.84383378E+000	-9.47775788E+001	
-5.82312047E+000	-9.52211197E+001	
-5.80240717E+000	-9.58825852E+001	
-5.78169386E+000	-9.50480853E+001	
-5.76098056E+000	-9.47983418E+001	
-5.74026725E+000	-9.51813365E+001	
-5.71955395E+000	-9.51452803E+001	
-5.69884064E+000	-9.48949007E+001	
-5.67812734E+000	-9.38017517E+001	
-5.65741403E+000	-9.47312009E+001	
-5.63670073E+000	-9.41107629E+001	
-5.61598742E+000	-9.59368468E+001	
-5.59527412E+000	-9.54733160E+001	
-5.57456081E+000	-9.40987384E+001	
-5.55384750E+000	-9.46943177E+001	
-5.53313420E+000	-9.47968002E+001	
-5.51242089E+000	-9.51914904E+001	
-5.49170759E+000	-9.41731037E+001	
-5.47099428E+000	-9.46464098E+001	
-5.45028098E+000	-9.39394583E+001	
-5.42956767E+000	-9.48275433E+001	
-5.40885437E+000	-9.37310362E+001	
-5.38814106E+000	-9.53734255E+001	
-5.36742776E+000	-9.43191384E+001	
-5.34671445E+000	-9.54517359E+001	
-5.32600115E+000	-9.45044093E+001	
-5.30528784E+000	-9.46564967E+001	
-5.28457454E+000	-9.41037154E+001	
-5.26386123E+000	-9.48567671E+001	
-5.24314792E+000	-9.38300666E+001	
-5.22243462E+000	-9.45478225E+001	
-5.20172131E+000	-9.58345687E+001	
-5.18100801E+000	-9.45083937E+001	
-5.16029470E+000	-9.53913040E+001	
-5.13958140E+000	-9.47152176E+001	
-5.11886809E+000	-9.47331001E+001	
-5.09815479E+000	-9.46218636E+001	
-5.07744148E+000	-9.48252932E+001	
-5.05672818E+000	-9.47820487E+001	
-5.03601487E+000	-9.39315141E+001	
-5.01530157E+000	-9.41346635E+001	
-4.99458826E+000	-9.30103391E+001	
-4.97387496E+000	-9.51673617E+001	
-4.95316165E+000	-9.41210364E+001	
-4.93244834E+000	-9.50342481E+001	
-4.91173504E+000	-9.39880884E+001	
-4.89102173E+000	-9.46892651E+001	
-4.87030843E+000	-9.42127143E+001	
-4.84959512E+000	-9.51214245E+001	
-4.82888182E+000	-9.40032694E+001	
-4.80816851E+000	-9.57822187E+001	
-4.78745521E+000	-9.40424182E+001	
-4.76674190E+000	-9.52426731E+001	
-4.74602860E+000	-9.44042720E+001	
-4.72531529E+000	-9.44714639E+001	
-4.70460199E+000	-9.46475040E+001	
-4.68388868E+000	-9.46990198E+001	
-4.66317538E+000	-9.45099172E+001	
-4.64246207E+000	-9.56573718E+001	
-4.62174877E+000	-9.45732274E+001	
-4.60103546E+000	-9.37806379E+001	
-4.58032215E+000	-9.40136865E+001	
-4.55960885E+000	-9.31904672E+001	
-4.53889554E+000	-9.41412072E+001	
-4.51818224E+000	-9.47310406E+001	
-4.49746893E+000	-9.46797973E+001	
-4.47675563E+000	-9.42332249E+001	
-4.45604232E+000	-9.49324815E+001	
-4.43532902E+000	-9.49233543E+001	
-4.41461571E+000	-9.52749280E+001	
-4.39390241E+000	-9.53653282E+001	
-4.37318910E+000	-9.41448148E+001	
-4.35247580E+000	-9.40716354E+001	
-4.33176249E+000	-9.48602616E+001	
-4.31104919E+000	-9.32902229E+001	
-4.29033588E+000	-9.42683583E+001	
-4.26962257E+000	-9.45440963E+001	
-4.24890927E+000	-9.49424605E+001	
-4.22819596E+000	-9.43969218E+001	
-4.20748266E+000	-9.42446778E+001	
-4.18676935E+000	-9.48056910E+001	
-4.16605605E+000	-9.63247107E+001	
-4.14534274E+000	-9.42108364E+001	
-4.12462944E+000	-9.43371330E+001	
-4.10391613E+000	-9.39953351E+001	
-4.08320283E+000	-9.47894523E+001	
-4.06248952E+000	-9.51064390E+001	
-4.04177622E+000	-9.45971923E+001	
-4.02106291E+000	-9.47928496E+001	
-4.00034961E+000	-9.47249871E+001	
-3.97963630E+000	-9.44084947E+001	
-3.95892299E+000	-9.44644165E+001	
-3.93820969E+000	-9.32354812E+001	
-3.91749638E+000	-9.50726874E+001	
-3.89678308E+000	-9.45920881E+001	
-3.87606977E+000	-9.53760590E+001	
-3.85535647E+000	-9.60017869E+001	
-3.83464316E+000	-9.48177784E+001	
-3.81392986E+000	-9.38249819E+001	
-3.79321655E+000	-9.59009066E+001	
-3.77250325E+000	-9.43829794E+001	
-3.75178994E+000	-9.35241532E+001	
-3.73107664E+000	-9.50240200E+001	
-3.71036333E+000	-9.49133197E+001	
-3.68965003E+000	-9.50474703E+001	
-3.66893672E+000	-9.45125655E+001	
-3.64822342E+000	-9.55465048E+001	
-3.62751011E+000	-9.39098859E+001	
-3.60679680E+000	-9.48041830E+001	
-3.58608350E+000	-9.41243523E+001	
-3.56537019E+000	-9.44517011E+001	
-3.54465689E+000	-9.38128235E+001	
-3.52394358E+000	-9.41651506E+001	
-3.50323028E+000	-9.57891669E+001	
-3.48251697E+000	-9.45326128E+001	
-3.46180367E+000	-9.49813626E+001	
-3.44109036E+000	-9.42326730E+001	
-3.42037706E+000	-9.50134783E+001	
-3.39966375E+000	-9.56185405E+001	
-3.37895045E+000	-9.38942710E+001	
-3.35823714E+000	-9.64088052E+001	
-3.33752384E+000	-9.42043830E+001	
-3.31681053E+000	-9.45766091E+001	
-3.29609722E+000	-9.41160257E+001	
-3.27538392E+000	-9.40323125E+001	
-3.25467061E+000	-9.51788113E+001	
-3.23395731E+000	-9.51471261E+001	
-3.21324400E+000	-9.56257882E+001	
-3.19253070E+000	-9.48583403E+001	
-3.17181739E+000	-9.55945434E+001	
-3.15110409E+000	-9.51380713E+001	
-3.13039078E+000	-9.35840183E+001	
-3.10967748E+000	-9.54662464E+001	
-3.08896417E+000	-9.42210762E+001	
-3.06825087E+000	-9.45674827E+001	
-3.04753756E+000	-9.40719283E+001	
-3.02682426E+000	-9.50326950E+001	
-3.00611095E+000	-9.55186691E+001	
-2.98539764E+000	-9.49918281E+001	
-2.96468434E+000	-9.38586382E+001	
-2.94397103E+000	-9.59997191E+001	
-2.92325773E+000	-9.44166388E+001	
-2.90254442E+000	-9.47360062E+001	
-2.88183112E+000	-9.44686639E+001	
-2.86111781E+000	-9.47910828E+001	
-2.84040451E+000	-9.47510975E+001	
-2.81969120E+000	-9.36074759E+001	
-2.79897790E+000	-9.48826438E+001	
-2.77826459E+000	-9.37836633E+001	
-2.75755129E+000	-9.41847563E+001	
-2.73683798E+000	-9.41430085E+001	
-2.71612468E+000	-9.46982446E+001	
-2.69541137E+000	-9.54971753E+001	
-2.67469807E+000	-9.44797214E+001	
-2.65398476E+000	-9.57442347E+001	
-2.63327145E+000	-9.42425396E+001	
-2.61255815E+000	-9.60623779E+001	
-2.59184484E+000	-9.49184956E+001	
-2.57113154E+000	-9.54840408E+001	
-2.55041823E+000	-9.40111275E+001	
-2.52970493E+000	-9.51015576E+001	
-2.50899162E+000	-9.46135727E+001	
-2.48827832E+000	-9.45504195E+001	
-2.46756501E+000	-9.44758541E+001	
-2.44685171E+000	-9.50122296E+001	
-2.42613840E+000	-9.50700079E+001	
-2.40542510E+000	-9.47590305E+001	
-2.38471179E+000	-9.30200115E+001	
-2.36399849E+000	-9.41001147E+001	
-2.34328518E+000	-9.48625634E+001	
-2.32257187E+000	-9.48838830E+001	
-2.30185857E+000	-9.47090974E+001	
-2.28114526E+000	-9.59502503E+001	
-2.26043196E+000	-9.41572118E+001	
-2.23971865E+000	-9.52246169E+001	
-2.21900535E+000	-9.55386467E+001	
-2.19829204E+000	-9.51553096E+001	
-2.17757874E+000	-9.45772931E+001	
-2.15686543E+000	-9.45601834E+001	
-2.13615213E+000	-9.56685064E+001	
-2.11543882E+000	-9.45927709E+001	
-2.09472552E+000	-9.40676358E+001	
-2.07401221E+000	-9.48928767E+001	
-2.05329891E+000	-9.40937935E+001	
-2.03258560E+000	-9.37325669E+001	
-2.01187229E+000	-9.50943539E+001	
-1.99115899E+000	-9.48926810E+001	
-1.97044568E+000	-9.46704903E+001	
-1.94973238E+000	-9.44605805E+001	
-1.92901907E+000	-9.53671715E+001	
-1.90830577E+000	-9.46019623E+001	
-1.88759246E+000	-9.52902748E+001	
-1.86687916E+000	-9.46305111E+001	
-1.84616585E+000	-9.41366442E+001	
-1.82545255E+000	-9.41113837E+001	
-1.80473924E+000	-9.37236934E+001	
-1.78402594E+000	-9.64697259E+001	
-1.76331263E+000	-9.39896331E+001	
-1.74259933E+000	-9.56264098E+001	
-1.72188602E+000	-9.50739168E+001	
-1.70117272E+000	-9.44359460E+001	
-1.68045941E+000	-9.36663347E+001	
-1.65974610E+000	-9.49645543E+001	
-1.63903280E+000	-9.55537490E+001	
-1.61831949E+000	-9.55802107E+001	
-1.59760619E+000	-9.44469203E+001	
-1.57689288E+000	-9.37532892E+001	
-1.55617958E+000	-9.42389456E+001	
-1.53546627E+000	-9.57447695E+001	
-1.51475297E+000	-9.51071112E+001	
-1.49403966E+000	-9.39394773E+001	
-1.47332636E+000	-9.56688378E+001	
-1.45261305E+000	-9.44420312E+001	
-1.43189975E+000	-9.43050989E+001	
-1.41118644E+000	-9.44203326E+001	
-1.39047314E+000	-9.48747284E+001	
-1.36975983E+000	-9.51074795E+001	
-1.34904652E+000	-9.56502334E+001	
-1.32833322E+000	-9.43675821E+001	
-1.30761991E+000	-9.42510421E+001	
-1.28690661E+000	-9.40968213E+001	
-1.26619330E+000	-9.46913898E+001	
-1.24548000E+000	-9.53396115E+001	
-1.22476669E+000	-9.60892148E+001	
-1.20405339E+000	-9.48937510E+001	
-1.18334008E+000	-9.46481819E+001	
-1.16262678E+000	-9.49581421E+001	
-1.14191347E+000	-9.53999274E+001	
-1.12120017E+000	-9.41756341E+001	
-1.10048686E+000	-9.39006080E+001	
-1.07977356E+000	-9.45811745E+001	
-1.05906025E+000	-9.51393289E+001	
-1.03834694E+000	-9.51308373E+001	
-1.01763364E+000	-9.56856718E+001	
-9.96920334E-001	-9.47792680E+001	
-9.76207029E-001	-9.44213995E+001	
-9.55493724E-001	-9.37961483E+001	
-9.34780418E-001	-9.48061671E+001	
-9.14067113E-001	-9.57354915E+001	
-8.93353808E-001	-9.23924502E+001	
-8.72640502E-001	-9.45518563E+001	
-8.51927197E-001	-9.43862008E+001	
-8.31213892E-001	-9.52582611E+001	
-8.10500586E-001	-9.51675335E+001	
-7.89787281E-001	-9.44628726E+001	
-7.69073976E-001	-9.46396776E+001	
-7.48360671E-001	-9.32356866E+001	
-7.27647365E-001	-9.40567811E+001	
-7.06934060E-001	-9.40305383E+001	
-6.86220755E-001	-9.48024277E+001	
-6.65507449E-001	-9.54435351E+001	
-6.44794144E-001	-9.48469262E+001	
-6.24080839E-001	-9.44698974E+001	
-6.03367533E-001	-9.50097250E+001	
-5.82654228E-001	-9.48173601E+001	
-5.61940923E-001	-9.40636388E+001	
-5.41227617E-001	-9.46149539E+001	
-5.20514312E-001	-9.38344310E+001	
-4.99801007E-001	-9.44779883E+001	
-4.79087701E-001	-9.39191342E+001	
-4.58374396E-001	-9.48522393E+001	
-4.37661091E-001	-9.54724749E+001	
-4.16947785E-001	-9.47939150E+001	
-3.96234480E-001	-9.45265807E+001	
-3.75521175E-001	-9.39522992E+001	
-3.54807869E-001	-9.49764916E+001	
-3.34094564E-001	-9.47839309E+001	
-3.13381259E-001	-9.36897648E+001	
-2.92667954E-001	-9.35395560E+001	
-2.71954648E-001	-9.56926363E+001	
-2.51241343E-001	-9.45997953E+001	
-2.30528038E-001	-9.42126350E+001	
-2.09814732E-001	-9.39653639E+001	
-1.89101427E-001	-9.48490522E+001	
-1.68388122E-001	-9.43922246E+001	
-1.47674816E-001	-9.39800631E+001	
-1.26961511E-001	-9.54980719E+001	
-1.06248206E-001	-9.51575694E+001	
-8.55349003E-002	-9.39996688E+001	
-6.48215950E-002	-9.36407916E+001	
-4.41082897E-002	-9.47109295E+001	
-2.33949844E-002	-9.54232440E+001	
-2.68167905E-003	-6.18763396E+001	
1.80316263E-002	-9.45598564E+001	
3.87449316E-002	-9.46070584E+001	
5.94582369E-002	-9.45130918E+001	
8.01715422E-002	-9.56767046E+001	
1.00884848E-001	-9.48612619E+001	
1.21598153E-001	-9.43943164E+001	
1.42311458E-001	-9.47621774E+001	
1.63024763E-001	-9.46820219E+001	
1.83738069E-001	-9.52227237E+001	
2.04451374E-001	-9.42644252E+001	
2.25164679E-001	-9.38292268E+001	
2.45877985E-001	-9.51641006E+001	
2.66591290E-001	-9.38544801E+001	
2.87304595E-001	-9.44771013E+001	
3.08017901E-001	-9.52410532E+001	
3.28731206E-001	-9.41194162E+001	
3.49444511E-001	-9.61265934E+001	
3.70157817E-001	-9.53577215E+001	
3.90871122E-001	-9.49982080E+001	
4.11584427E-001	-9.38473860E+001	
4.32297733E-001	-9.53693670E+001	
4.53011038E-001	-9.44520810E+001	
4.73724343E-001	-9.49311667E+001	
4.94437649E-001	-9.45595284E+001	
5.15150954E-001	-9.34852987E+001	
5.35864259E-001	-9.49066942E+001	
5.56577565E-001	-9.54389162E+001	
5.77290870E-001	-9.47913718E+001	
5.98004175E-001	-9.37989118E+001	
6.18717481E-001	-9.46988778E+001	
6.39430786E-001	-9.43952167E+001	
6.60144091E-001	-9.45560417E+001	
6.80857396E-001	-9.51143071E+001	
7.01570702E-001	-9.44225440E+001	
7.22284007E-001	-9.52638591E+001	
7.42997312E-001	-9.50587164E+001	
7.63710618E-001	-9.40442670E+001	
7.84423923E-001	-9.52907566E+001	
8.05137228E-001	-9.29508510E+001	
8.25850534E-001	-9.47009685E+001	
8.46563839E-001	-9.55965250E+001	
8.67277144E-001	-9.44352871E+001	
8.87990450E-001	-9.49874825E+001	
9.08703755E-001	-9.34815393E+001	
9.29417060E-001	-9.43907773E+001	
9.50130366E-001	-9.46776305E+001	
9.70843671E-001	-9.37714144E+001	
9.91556976E-001	-9.40719896E+001	
1.01227028E+000	-9.38470017E+001	
1.03298359E+000	-9.45388922E+001	
1.05369689E+000	-9.59025206E+001	
1.07441020E+000	-9.50333170E+001	
1.09512350E+000	-9.48604629E+001	
1.11583681E+000	-9.33132593E+001	
1.13655011E+000	-9.43582119E+001	
1.15726342E+000	-9.50851000E+001	
1.17797672E+000	-9.45881879E+001	
1.19869003E+000	-9.45710954E+001	
1.21940333E+000	-9.44026175E+001	
1.24011664E+000	-9.59027481E+001	
1.26082995E+000	-9.59414492E+001	
1.28154325E+000	-9.52511553E+001	
1.30225656E+000	-9.51510023E+001	
1.32296986E+000	-9.42192348E+001	
1.34368317E+000	-9.42699927E+001	
1.36439647E+000	-9.55117542E+001	
1.38510978E+000	-9.47656583E+001	
1.40582308E+000	-9.39914725E+001	
1.42653639E+000	-9.43547621E+001	
1.44724969E+000	-9.40020009E+001	
1.46796300E+000	-9.39299355E+001	
1.48867630E+000	-9.51488908E+001	
1.50938961E+000	-9.41829004E+001	
1.53010291E+000	-9.45417474E+001	
1.55081622E+000	-9.54662087E+001	
1.57152953E+000	-9.46801351E+001	
1.59224283E+000	-9.33904064E+001	
1.61295614E+000	-9.55517331E+001	
1.63366944E+000	-9.61044278E+001	
1.65438275E+000	-9.53802133E+001	
1.67509605E+000	-9.52523733E+001	
1.69580936E+000	-9.34493152E+001	
1.71652266E+000	-9.43318768E+001	
1.73723597E+000	-9.46898661E+001	
1.75794927E+000	-9.53811002E+001	
1.77866258E+000	-9.54320283E+001	
1.79937588E+000	-9.43088117E+001	
1.82008919E+000	-9.44194273E+001	
1.84080249E+000	-9.38037325E+001	
1.86151580E+000	-9.42115011E+001	
1.88222910E+000	-9.38489494E+001	
1.90294241E+000	-9.37439451E+001	
1.92365572E+000	-9.48100992E+001	
1.94436902E+000	-9.43079936E+001	
1.96508233E+000	-9.46553404E+001	
1.98579563E+000	-9.41080017E+001	
2.00650894E+000	-9.51336959E+001	
2.02722224E+000	-9.61879022E+001	
2.04793555E+000	-9.50137210E+001	
2.06864885E+000	-9.43920437E+001	
2.08936216E+000	-9.35675824E+001	
2.11007546E+000	-9.50900443E+001	
2.13078877E+000	-9.46067569E+001	
2.15150207E+000	-9.44862994E+001	
2.17221538E+000	-9.54447890E+001	
2.19292868E+000	-9.50021861E+001	
2.21364199E+000	-9.36958391E+001	
2.23435530E+000	-9.40804516E+001	
2.25506860E+000	-9.35996165E+001	
2.27578191E+000	-9.40366951E+001	
2.29649521E+000	-9.43426482E+001	
2.31720852E+000	-9.50304859E+001	
2.33792182E+000	-9.43282237E+001	
2.35863513E+000	-9.44905902E+001	
2.37934843E+000	-9.53866862E+001	
2.40006174E+000	-9.46965744E+001	
2.42077504E+000	-9.41249275E+001	
2.44148835E+000	-9.38077142E+001	
2.46220165E+000	-9.32661085E+001	
2.48291496E+000	-9.43436162E+001	
2.50362826E+000	-9.50195567E+001	
2.52434157E+000	-9.43250545E+001	
2.54505488E+000	-9.43264022E+001	
2.56576818E+000	-9.49115018E+001	
2.58648149E+000	-9.42687833E+001	
2.60719479E+000	-9.35046212E+001	
2.62790810E+000	-9.48066954E+001	
2.64862140E+000	-9.35690227E+001	
2.66933471E+000	-9.58694708E+001	
2.69004801E+000	-9.52625314E+001	
2.71076132E+000	-9.41200662E+001	
2.73147462E+000	-9.49985135E+001	
2.75218793E+000	-9.32929431E+001	
2.77290123E+000	-9.41745884E+001	
2.79361454E+000	-9.42000875E+001	
2.81432784E+000	-9.42359523E+001	
2.83504115E+000	-9.42179225E+001	
2.85575445E+000	-9.41320551E+001	
2.87646776E+000	-9.39531469E+001	
2.89718107E+000	-9.44701752E+001	
2.91789437E+000	-9.41954970E+001	
2.93860768E+000	-9.39848643E+001	
2.95932098E+000	-9.37389626E+001	
2.98003429E+000	-9.45665340E+001	
3.00074759E+000	-9.52809062E+001	
3.02146090E+000	-9.46053357E+001	
3.04217420E+000	-9.49307529E+001	
3.06288751E+000	-9.34135323E+001	
3.08360081E+000	-9.37121374E+001	
3.10431412E+000	-9.46971954E+001	
3.12502742E+000	-9.49612469E+001	
3.14574073E+000	-9.40837372E+001	
3.16645403E+000	-9.50855908E+001	
3.18716734E+000	-9.58653807E+001	
3.20788065E+000	-9.53657161E+001	
3.22859395E+000	-9.54784417E+001	
3.24930726E+000	-9.45299452E+001	
3.27002056E+000	-9.42273479E+001	
3.29073387E+000	-9.37713093E+001	
3.31144717E+000	-9.52019804E+001	
3.33216048E+000	-9.48538220E+001	
3.35287378E+000	-9.39838268E+001	
3.37358709E+000	-9.37744733E+001	
3.39430039E+000	-9.44440176E+001	
3.41501370E+000	-9.49089850E+001	
3.43572700E+000	-9.47644089E+001	
3.45644031E+000	-9.45599265E+001	
3.47715361E+000	-9.42491425E+001	
3.49786692E+000	-9.56393369E+001	
3.51858023E+000	-9.54088276E+001	
