Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:44:36 4/15/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08436   0.59371   0.46356   -4.24363   0.08436   0.59371   -0.08860   0.80007   98.46802
2   0.08427   0.59429   0.46319   -4.22516   0.08427   0.59429   -0.08829   0.79955   98.53210
3   0.08416   0.59447   0.46317   -4.18502   0.08416   0.59447   -0.08747   0.79955   98.51990
4   0.08424   0.59328   0.46381   -4.23079   0.08424   0.59328   -0.08826   0.80029   98.45581
5   0.08422   0.59337   0.46379   -4.23447   0.08422   0.59337   -0.08835   0.80035   98.48633
6   0.08418   0.59398   0.46342   -4.20570   0.08418   0.59398   -0.08783   0.79983   98.55042
7   0.08424   0.59368   0.46351   -4.26401   0.08424   0.59368   -0.08902   0.79995   98.51074
8   0.08434   0.59386   0.46335   -4.27712   0.08434   0.59386   -0.08933   0.79974   98.48938
9   0.08433   0.59322   0.46383   -4.25572   0.08433   0.59322   -0.08878   0.80038   98.51074
10   0.08440   0.59288   0.46419   -4.17008   0.08440   0.59288   -0.08692   0.80078   98.53516
11   0.08447   0.59239   0.46448   -4.18503   0.08447   0.59239   -0.08716   0.80114   98.55652
12   0.08455   0.59307   0.46407   -4.17314   0.08455   0.59307   -0.08701   0.80062   98.51379
13   0.08452   0.59270   0.46425   -4.20889   0.08452   0.59270   -0.08771   0.80087   98.57788
14   0.08467   0.59371   0.46369   -4.17591   0.08467   0.59371   -0.08716   0.80023   98.50769
15   0.08459   0.59258   0.46435   -4.17508   0.08459   0.59258   -0.08698   0.80090   98.52600
16   0.08447   0.59307   0.46413   -4.14427   0.08447   0.59307   -0.08640   0.80071   98.55652
17   0.08454   0.59185   0.46484   -4.16283   0.08454   0.59185   -0.08661   0.80151   98.56873
18   0.08466   0.59218   0.46477   -4.10411   0.08466   0.59218   -0.08542   0.80148   98.43140
19   0.08448   0.59246   0.46437   -4.20771   0.08448   0.59246   -0.08765   0.80096   98.59009
20   0.08436   0.59307   0.46407   -4.18324   0.08436   0.59307   -0.08722   0.80068   98.55652
21   0.08444   0.59224   0.46463   -4.14851   0.08444   0.59224   -0.08637   0.80129   98.50159
22   0.08439   0.59169   0.46501   -4.14652   0.08439   0.59169   -0.08625   0.80181   98.50159
23   0.08428   0.59246   0.46440   -4.18604   0.08428   0.59246   -0.08719   0.80096   98.48938
24   0.08426   0.59297   0.46406   -4.18821   0.08426   0.59297   -0.08731   0.80053   98.47717
25   0.08431   0.59255   0.46442   -4.16663   0.08431   0.59255   -0.08679   0.80108   98.47717
26   0.08425   0.59352   0.46373   -4.19015   0.08425   0.59352   -0.08744   0.80020   98.51074
27   0.08419   0.59233   0.46460   -4.13776   0.08419   0.59233   -0.08615   0.80126   98.55347
28   0.08429   0.59304   0.46395   -4.24548   0.08429   0.59304   -0.08853   0.80050   98.45581
29   0.08422   0.59359   0.46364   -4.22720   0.08422   0.59359   -0.08823   0.80010   98.50769
30   0.08422   0.59233   0.46447   -4.20712   0.08422   0.59233   -0.08762   0.80111   98.55347
31   0.08436   0.59243   0.46442   -4.20215   0.08436   0.59243   -0.08753   0.80105   98.53210
32   0.08455   0.59328   0.46388   -4.19906   0.08455   0.59328   -0.08759   0.80038   98.49243
33   0.08440   0.59331   0.46372   -4.26373   0.08440   0.59331   -0.08896   0.80016   98.57788
34   0.08445   0.59331   0.46382   -4.21760   0.08445   0.59331   -0.08798   0.80032   98.55652
35   0.08459   0.59337   0.46379   -4.20708   0.08459   0.59337   -0.08777   0.80026   98.50464
36   0.08457   0.59291   0.46409   -4.20883   0.08457   0.59291   -0.08774   0.80062   98.56873
37   0.08452   0.59410   0.46323   -4.26387   0.08452   0.59410   -0.08908   0.79962   98.60229
38   0.08454   0.59316   0.46384   -4.25327   0.08454   0.59316   -0.08872   0.80032   98.52600
39   0.08459   0.59340   0.46370   -4.24867   0.08459   0.59340   -0.08866   0.80016   98.41919
40   0.08446   0.59325   0.46391   -4.19062   0.08446   0.59325   -0.08741   0.80041   98.56873
41   0.08443   0.59331   0.46389   -4.19597   0.08443   0.59331   -0.08753   0.80044   98.53516
42   0.08449   0.59276   0.46425   -4.17670   0.08449   0.59276   -0.08704   0.80084   98.50159
43   0.08443   0.59258   0.46431   -4.20541   0.08443   0.59258   -0.08762   0.80090   98.48022
44   0.08425   0.59325   0.46372   -4.27281   0.08425   0.59325   -0.08914   0.80013   98.57483
45   0.08412   0.59322   0.46383   -4.23987   0.08412   0.59322   -0.08844   0.80032   98.47412
46   0.08421   0.59285   0.46409   -4.24389   0.08421   0.59285   -0.08847   0.80071   98.47717
47   0.08421   0.59349   0.46370   -4.22064   0.08421   0.59349   -0.08808   0.80016   98.54126
48   0.08424   0.59243   0.46446   -4.17759   0.08424   0.59243   -0.08701   0.80108   98.55347
49   0.08422   0.59291   0.46405   -4.23336   0.08422   0.59291   -0.08826   0.80059   98.48633
50   0.08419   0.59334   0.46371   -4.25054   0.08419   0.59334   -0.08869   0.80013   98.52905
51   0.08422   0.59331   0.46393   -4.17866   0.08422   0.59331   -0.08716   0.80050   98.50769
52   0.08427   0.59343   0.46373   -4.21962   0.08427   0.59343   -0.08805   0.80020   98.49854
53   0.08443   0.59316   0.46389   -4.22443   0.08443   0.59316   -0.08811   0.80038   98.52295
54   0.08445   0.59340   0.46366   -4.26740   0.08445   0.59340   -0.08905   0.80010   98.52295
55   0.08450   0.59276   0.46404   -4.27627   0.08450   0.59276   -0.08914   0.80053   98.51379
56   0.08454   0.59276   0.46415   -4.21135   0.08454   0.59276   -0.08777   0.80065   98.43750
57   0.08445   0.59392   0.46336   -4.26085   0.08445   0.59392   -0.08899   0.79977   98.53516
58   0.08449   0.59401   0.46331   -4.25732   0.08449   0.59401   -0.08893   0.79971   98.61145
59   0.08450   0.59343   0.46364   -4.27727   0.08450   0.59343   -0.08927   0.80010   98.48022
60   0.08456   0.59377   0.46347   -4.25905   0.08456   0.59377   -0.08893   0.79992   98.50464
61   0.08447   0.59355   0.46354   -4.26632   0.08447   0.59355   -0.08905   0.79992   98.53516
62   0.08439   0.59395   0.46327   -4.27647   0.08439   0.59395   -0.08933   0.79958   98.51074
63   0.08433   0.59355   0.46349   -4.31097   0.08433   0.59355   -0.09000   0.79992   98.53210
64   0.08436   0.59389   0.46334   -4.28554   0.08436   0.59389   -0.08951   0.79977   98.56567
65   0.08423   0.59294   0.46386   -4.31534   0.08423   0.59294   -0.09000   0.80035   98.60840
66   0.08432   0.59322   0.46383   -4.25572   0.08432   0.59322   -0.08878   0.80038   98.52295
67   0.08429   0.59447   0.46291   -4.31880   0.08429   0.59447   -0.09030   0.79925   98.46802
68   0.08424   0.59404   0.46326   -4.26286   0.08424   0.59404   -0.08905   0.79962   98.51074
69   0.08442   0.59420   0.46308   -4.31789   0.08442   0.59420   -0.09024   0.79946   98.50159
70   0.08438   0.59337   0.46363   -4.28202   0.08438   0.59337   -0.08936   0.80001   98.51074
71   0.08427   0.59426   0.46303   -4.32752   0.08427   0.59426   -0.09046   0.79940   98.53210
72   0.08433   0.59496   0.46260   -4.32537   0.08433   0.59496   -0.09052   0.79891   98.50159
73   0.08454   0.59365   0.46346   -4.30599   0.08454   0.59365   -0.08991   0.79992   98.49243
74   0.08455   0.59404   0.46307   -4.34631   0.08455   0.59404   -0.09082   0.79934   98.52600
75   0.08443   0.59429   0.46301   -4.33018   0.08443   0.59429   -0.09052   0.79940   98.62061
76   0.08462   0.59429   0.46300   -4.31724   0.08462   0.59429   -0.09024   0.79931   98.48328
77   0.08466   0.59465   0.46274   -4.33617   0.08466   0.59465   -0.09070   0.79901   98.47412
78   0.08457   0.59459   0.46268   -4.38115   0.08457   0.59459   -0.09165   0.79891   98.54736
79   0.08474   0.59471   0.46264   -4.36734   0.08474   0.59471   -0.09137   0.79888   98.52905
80   0.08476   0.59542   0.46224   -4.33644   0.08476   0.59542   -0.09082   0.79839   98.46497
81   0.08472   0.59517   0.46236   -4.36259   0.08472   0.59517   -0.09134   0.79855   98.49548
82   0.08463   0.59496   0.46245   -4.38136   0.08463   0.59496   -0.09171   0.79867   98.54736
83   0.08470   0.59478   0.46268   -4.32955   0.08470   0.59478   -0.09058   0.79894   98.49548
84   0.08463   0.59481   0.46252   -4.40687   0.08463   0.59481   -0.09223   0.79879   98.49548
85   0.08454   0.59655   0.46136   -4.41855   0.08454   0.59655   -0.09275   0.79733   98.53516
86   0.08454   0.59597   0.46172   -4.42279   0.08454   0.59597   -0.09275   0.79775   98.52600
87   0.08447   0.59581   0.46196   -4.37231   0.08447   0.59581   -0.09165   0.79812   98.48022
88   0.08430   0.59597   0.46178   -4.40703   0.08430   0.59597   -0.09241   0.79791   98.57483
89   0.08422   0.59520   0.46232   -4.38533   0.08422   0.59520   -0.09183   0.79858   98.56262
90   0.08425   0.59575   0.46178   -4.45586   0.08425   0.59575   -0.09342   0.79781   98.45581
91   0.08423   0.59563   0.46194   -4.43527   0.08423   0.59563   -0.09296   0.79809   98.42224
92   0.08415   0.59670   0.46119   -4.47751   0.08415   0.59670   -0.09403   0.79720   98.55042
93   0.08424   0.59615   0.46167   -4.39567   0.08424   0.59615   -0.09220   0.79772   98.61755
94   0.08443   0.59551   0.46200   -4.43616   0.08443   0.59551   -0.09296   0.79812   98.54431
95   0.08446   0.59581   0.46173   -4.46544   0.08446   0.59581   -0.09363   0.79778   98.51379
96   0.08435   0.59569   0.46184   -4.45058   0.08435   0.59569   -0.09330   0.79791   98.58704
97   0.08442   0.59593   0.46169   -4.46454   0.08442   0.59593   -0.09363   0.79778   98.45886
98   0.08428   0.59548   0.46196   -4.47078   0.08428   0.59548   -0.09369   0.79812   98.53210
99   0.08425   0.59603   0.46163   -4.44382   0.08425   0.59603   -0.09320   0.79763   98.51074
100   0.08426   0.59581   0.46186   -4.41817   0.08426   0.59581   -0.09262   0.79800   98.54126
101   0.08426   0.59593   0.46173   -4.43447   0.08426   0.59593   -0.09299   0.79781   98.51990
102   0.08425   0.59612   0.46160   -4.44315   0.08425   0.59612   -0.09320   0.79766   98.55347
103   0.08425   0.59612   0.46159   -4.44887   0.08425   0.59612   -0.09333   0.79766   98.55347
104   0.08429   0.59624   0.46146   -4.47517   0.08429   0.59624   -0.09391   0.79748   98.49854
105   0.08427   0.59642   0.46127   -4.48669   0.08427   0.59642   -0.09418   0.79717   98.55347
106   0.08411   0.59624   0.46147   -4.48661   0.08411   0.59624   -0.09415   0.79757   98.61755
107   0.08422   0.59560   0.46190   -4.45412   0.08422   0.59560   -0.09336   0.79800   98.45581
108   0.08426   0.59703   0.46101   -4.45074   0.08426   0.59703   -0.09351   0.79696   98.45581
109   0.08419   0.59676   0.46114   -4.46133   0.08419   0.59676   -0.09369   0.79708   98.54126
110   0.08422   0.59600   0.46154   -4.49987   0.08422   0.59600   -0.09439   0.79754   98.54126
111   0.08428   0.59630   0.46131   -4.52478   0.08428   0.59630   -0.09497   0.79730   98.51990
112   0.08424   0.59713   0.46083   -4.49721   0.08424   0.59713   -0.09452   0.79669   98.48633
113   0.08425   0.59734   0.46064   -4.52704   0.08425   0.59734   -0.09519   0.79647   98.56262
114   0.08434   0.59709   0.46078   -4.53886   0.08434   0.59709   -0.09540   0.79666   98.55347
115   0.08444   0.59758   0.46042   -4.55803   0.08444   0.59758   -0.09589   0.79620   98.53516
116   0.08459   0.59639   0.46126   -4.51552   0.08459   0.59639   -0.09479   0.79720   98.56873
117   0.08468   0.59612   0.46159   -4.44887   0.08468   0.59612   -0.09333   0.79763   98.55042
118   0.08486   0.59713   0.46086   -4.49293   0.08486   0.59713   -0.09442   0.79678   98.45581
119   0.08464   0.59700   0.46094   -4.48669   0.08464   0.59700   -0.09427   0.79684   98.53821
120   0.08461   0.59685   0.46098   -4.51925   0.08461   0.59685   -0.09494   0.79690   98.59314
