Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:46:59 4/15/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08446   0.58199   0.47265   -3.16729   0.08446   0.58199   -0.06461   0.81075   98.44971
2   0.08442   0.58245   0.47231   -3.21671   0.08442   0.58245   -0.06568   0.81039   98.43750
3   0.08445   0.58330   0.47176   -3.22832   0.08445   0.58330   -0.06601   0.80975   98.43750
4   0.08450   0.58223   0.47250   -3.17339   0.08450   0.58223   -0.06476   0.81060   98.48022
5   0.08438   0.58266   0.47212   -3.25406   0.08438   0.58266   -0.06647   0.81017   98.44666
6   0.08430   0.58287   0.47204   -3.22178   0.08430   0.58287   -0.06583   0.81008   98.47717
7   0.08428   0.58147   0.47288   -3.22207   0.08428   0.58147   -0.06568   0.81100   98.56567
8   0.08436   0.58202   0.47256   -3.20570   0.08436   0.58202   -0.06540   0.81063   98.44666
9   0.08437   0.58306   0.47192   -3.22966   0.08437   0.58306   -0.06601   0.80996   98.40393
10   0.08430   0.58272   0.47207   -3.24780   0.08430   0.58272   -0.06635   0.81005   98.45581
11   0.08459   0.58129   0.47308   -3.17554   0.08459   0.58129   -0.06470   0.81127   98.42834
12   0.08451   0.58238   0.47240   -3.16515   0.08451   0.58238   -0.06461   0.81045   98.47107
13   0.08435   0.58211   0.47251   -3.21262   0.08435   0.58211   -0.06555   0.81060   98.53210
14   0.08440   0.58327   0.47176   -3.22109   0.08440   0.58327   -0.06586   0.80969   98.41614
15   0.08448   0.58269   0.47215   -3.21834   0.08448   0.58269   -0.06574   0.81021   98.47107
16   0.08446   0.58361   0.47146   -3.29910   0.08446   0.58361   -0.06751   0.80938   98.42529
17   0.08453   0.58440   0.47095   -3.31385   0.08453   0.58440   -0.06790   0.80877   98.53516
18   0.08464   0.58379   0.47137   -3.29512   0.08464   0.58379   -0.06745   0.80932   98.39783
19   0.08457   0.58327   0.47175   -3.23885   0.08457   0.58327   -0.06623   0.80969   98.40698
20   0.08450   0.58376   0.47136   -3.29973   0.08450   0.58376   -0.06754   0.80923   98.50464
21   0.08451   0.58452   0.47090   -3.29841   0.08451   0.58452   -0.06760   0.80874   98.47107
