Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:44:46 4/15/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08444   0.59258   0.46456   -4.09273   0.08444   0.59258   -0.08524   0.80126   98.50159
2   0.08448   0.59236   0.46477   -4.03198   0.08448   0.59236   -0.08393   0.80145   98.55652
3   0.08450   0.59175   0.46520   -4.01726   0.08450   0.59175   -0.08353   0.80200   98.52600
4   0.08449   0.59148   0.46531   -4.03214   0.08449   0.59148   -0.08380   0.80206   98.47107
5   0.08449   0.59258   0.46459   -4.05080   0.08449   0.59258   -0.08435   0.80120   98.52600
6   0.08451   0.59230   0.46475   -4.07001   0.08451   0.59230   -0.08472   0.80145   98.54736
7   0.08468   0.59264   0.46460   -4.03882   0.08468   0.59264   -0.08411   0.80129   98.55042
8   0.08461   0.59258   0.46461   -4.03489   0.08461   0.59258   -0.08402   0.80120   98.51685
9   0.08451   0.59249   0.46467   -4.04708   0.08451   0.59249   -0.08426   0.80136   98.55652
10   0.08459   0.59243   0.46481   -4.00408   0.08459   0.59243   -0.08335   0.80154   98.52600
11   0.08458   0.59294   0.46441   -4.04110   0.08458   0.59294   -0.08420   0.80105   98.52600
12   0.08455   0.59178   0.46508   -4.05616   0.08455   0.59178   -0.08435   0.80181   98.59009
13   0.08448   0.59203   0.46486   -4.10949   0.08448   0.59203   -0.08551   0.80160   98.52600
14   0.08448   0.59172   0.46505   -4.11014   0.08448   0.59172   -0.08548   0.80184   98.53516
15   0.08449   0.59325   0.46419   -4.05494   0.08449   0.59325   -0.08454   0.80081   98.48022
16   0.08444   0.59258   0.46446   -4.12452   0.08444   0.59258   -0.08591   0.80108   98.63281
17   0.08447   0.59194   0.46502   -4.03196   0.08447   0.59194   -0.08386   0.80169   98.45886
18   0.08427   0.59301   0.46418   -4.13025   0.08427   0.59301   -0.08609   0.80074   98.49854
19   0.08419   0.59270   0.46445   -4.09912   0.08419   0.59270   -0.08539   0.80111   98.66028
20   0.08427   0.59258   0.46462   -4.04067   0.08427   0.59258   -0.08414   0.80126   98.53210
21   0.08420   0.59392   0.46376   -4.06485   0.08420   0.59392   -0.08484   0.80032   98.46497
22   0.08411   0.59307   0.46416   -4.10384   0.08411   0.59307   -0.08554   0.80065   98.49548
23   0.08405   0.59294   0.46428   -4.08879   0.08405   0.59294   -0.08521   0.80081   98.47412
24   0.08411   0.59362   0.46369   -4.18231   0.08411   0.59362   -0.08728   0.80013   98.44055
25   0.08408   0.59389   0.46354   -4.16455   0.08408   0.59389   -0.08695   0.79995   98.53821
26   0.08398   0.59374   0.46362   -4.17569   0.08398   0.59374   -0.08716   0.80004   98.55957
27   0.08414   0.59383   0.46366   -4.13614   0.08414   0.59383   -0.08634   0.80013   98.54126
28   0.08439   0.59423   0.46336   -4.16943   0.08439   0.59423   -0.08710   0.79980   98.46802
29   0.08444   0.59365   0.46373   -4.17200   0.08444   0.59365   -0.08707   0.80026   98.48022
30   0.08446   0.59340   0.46383   -4.18523   0.08446   0.59340   -0.08731   0.80032   98.52295
31   0.08446   0.59377   0.46357   -4.19278   0.08446   0.59377   -0.08753   0.79998   98.53516
