0,-1.000000,0.990699,0.093279,-0.099065,-1.683878,101.632812
1,-1.000000,0.990649,0.093837,-0.099039,-1.685556,101.637138
2,-1.000000,0.990663,0.093736,-0.098994,-1.684717,101.632950
3,-1.000000,0.990667,0.093690,-0.098999,-1.683336,101.637199
4,-1.000000,0.990666,0.093781,-0.098928,-1.682840,101.636078
5,-1.000000,0.990673,0.093548,-0.099077,-1.685091,101.634705
6,-1.000000,0.990659,0.093646,-0.099123,-1.683267,101.633789
7,-1.000000,0.990683,0.093472,-0.099051,-1.684275,101.633522
8,-1.000000,0.990667,0.093493,-0.099189,-1.683710,101.635513
9,-1.000000,0.990685,0.093460,-0.099040,-1.682352,101.632927
10,-1.000000,0.990630,0.093956,-0.099115,-1.683817,101.635658
11,-1.000000,0.990623,0.094079,-0.099070,-1.684099,101.636848
12,-1.000000,0.990671,0.093612,-0.099039,-1.685343,101.634491
13,-1.000000,0.990644,0.093857,-0.099073,-1.684412,101.636803
14,-1.000000,0.990669,0.093645,-0.099025,-1.682741,101.633667
15,-1.000000,0.990663,0.093733,-0.098996,-1.684381,101.635185
16,-1.000000,0.990647,0.093847,-0.099051,-1.684381,101.635452
17,-1.000000,0.990649,0.093826,-0.099051,-1.685488,101.637695
18,-1.000000,0.990670,0.093612,-0.099044,-1.683298,101.634369
19,-1.000000,0.990639,0.093931,-0.099052,-1.683512,101.637718
20,-1.000000,0.990653,0.093750,-0.099083,-1.682901,101.634201
21,-1.000000,0.990612,0.094139,-0.099127,-1.685396,101.635910
22,-1.000000,0.990651,0.093833,-0.099029,-1.684305,101.635315
23,-1.000000,0.990667,0.093613,-0.099072,-1.683100,101.633408
24,-1.000000,0.990699,0.093380,-0.098967,-1.684023,101.632347
25,-1.000000,0.990667,0.093636,-0.099051,-1.684397,101.633881
26,-1.000000,0.990653,0.093822,-0.099020,-1.684412,101.634216
27,-1.000000,0.990683,0.093473,-0.099042,-1.683153,101.633057
28,-1.000000,0.990689,0.093475,-0.098985,-1.683359,101.632187
29,-1.000000,0.990670,0.093578,-0.099078,-1.683145,101.634529
30,-1.000000,0.990692,0.093455,-0.098970,-1.682970,101.632164
31,-1.000000,0.990675,0.093604,-0.099001,-1.683252,101.635254
32,-1.000000,0.990657,0.093719,-0.099074,-1.683649,101.634911
33,-1.000000,0.990669,0.093535,-0.099122,-1.684626,101.635002
34,-1.000000,0.990669,0.093696,-0.098975,-1.682588,101.635170
35,-1.000000,0.990686,0.093601,-0.098893,-1.682062,101.634727
36,-1.000000,0.990673,0.093603,-0.099019,-1.682337,101.634804
37,-1.000000,0.990655,0.093780,-0.099032,-1.684900,101.632675
38,-1.000000,0.990666,0.093559,-0.099138,-1.684458,101.635780
39,-1.000000,0.990632,0.093892,-0.099159,-1.683535,101.635811
40,-1.000000,0.990654,0.093743,-0.099083,-1.684717,101.634644
41,-1.000000,0.990636,0.093886,-0.099123,-1.685068,101.636993
42,-1.000000,0.990652,0.093723,-0.099121,-1.683618,101.633766
43,-1.000000,0.990641,0.093849,-0.099115,-1.685800,101.634575
44,-1.000000,0.990657,0.093741,-0.099050,-1.684549,101.634384
45,-1.000000,0.990675,0.093679,-0.098926,-1.682032,101.636795
46,-1.000000,0.990671,0.093683,-0.098972,-1.683191,101.636971
47,-1.000000,0.990652,0.093820,-0.099025,-1.684626,101.634720
48,-1.000000,0.990631,0.093944,-0.099120,-1.683496,101.637161
49,-1.000000,0.990691,0.093518,-0.098923,-1.681879,101.633705
50,-1.000000,0.990667,0.093672,-0.099016,-1.684931,101.636353
51,-1.000000,0.990647,0.093820,-0.099073,-1.683199,101.637794
52,-1.000000,0.990661,0.093652,-0.099095,-1.684267,101.636780
53,-1.000000,0.990674,0.093643,-0.098977,-1.684252,101.633003
54,-1.000000,0.990653,0.093847,-0.098993,-1.682649,101.637650
55,-1.000000,0.990646,0.093807,-0.099098,-1.683992,101.637177
56,-1.000000,0.990649,0.093751,-0.099119,-1.683420,101.636162
57,-1.000000,0.990644,0.093861,-0.099074,-1.683351,101.635696
58,-1.000000,0.990665,0.093659,-0.099048,-1.683580,101.634811
59,-1.000000,0.990649,0.093706,-0.099162,-1.683916,101.637032
60,-1.000000,0.990658,0.093746,-0.099040,-1.684603,101.635895
61,-1.000000,0.990659,0.093647,-0.099116,-1.684656,101.634636
62,-1.000000,0.990659,0.093684,-0.099090,-1.684229,101.635468
63,-1.000000,0.990640,0.093866,-0.099106,-1.682360,101.637146
64,-1.000000,0.990671,0.093512,-0.099128,-1.684488,101.635147
65,-1.000000,0.990645,0.093777,-0.099143,-1.682459,101.635704
66,-1.000000,0.990664,0.093708,-0.099009,-1.684755,101.633476
67,-1.000000,0.990661,0.093600,-0.099147,-1.684603,101.634155
68,-1.000000,0.990682,0.093452,-0.099075,-1.682878,101.636215
69,-1.000000,0.990668,0.093666,-0.099014,-1.684038,101.637924
70,-1.000000,0.990653,0.093820,-0.099021,-1.684191,101.634468
71,-1.000000,0.990670,0.093515,-0.099139,-1.685022,101.635696
72,-1.000000,0.990643,0.093800,-0.099133,-1.683123,101.638161
73,-1.000000,0.990661,0.093655,-0.099098,-1.684458,101.634659
74,-1.000000,0.990637,0.093860,-0.099145,-1.685480,101.636543
75,-1.000000,0.990642,0.093787,-0.099157,-1.684954,101.635933
76,-1.000000,0.990671,0.093533,-0.099106,-1.684481,101.635674
77,-1.000000,0.990657,0.093683,-0.099104,-1.682184,101.637924
78,-1.000000,0.990655,0.093794,-0.099023,-1.683664,101.636124
79,-1.000000,0.990652,0.093762,-0.099085,-1.684175,101.638687
80,-1.000000,0.990658,0.093743,-0.099040,-1.682695,101.637672
81,-1.000000,0.990658,0.093760,-0.099022,-1.682749,101.636215
82,-1.000000,0.990659,0.093713,-0.099054,-1.683641,101.636467
83,-1.000000,0.990650,0.093797,-0.099071,-1.685495,101.637032
84,-1.000000,0.990684,0.093454,-0.099051,-1.683031,101.633606
85,-1.000000,0.990682,0.093490,-0.099037,-1.682611,101.635155
86,-1.000000,0.990687,0.093546,-0.098943,-1.682901,101.634850
87,-1.000000,0.990645,0.093887,-0.099034,-1.684648,101.636955
88,-1.000000,0.990659,0.093764,-0.099014,-1.684610,101.636612
89,-1.000000,0.990661,0.093609,-0.099138,-1.683077,101.636040
90,-1.000000,0.990666,0.093595,-0.099105,-1.684091,101.636955
91,-1.000000,0.990673,0.093637,-0.098991,-1.682047,101.635590
92,-1.000000,0.990680,0.093558,-0.098997,-1.683924,101.634010
93,-1.000000,0.990656,0.093741,-0.099058,-1.684877,101.633606
94,-1.000000,0.990660,0.093675,-0.099081,-1.682817,101.636795
95,-1.000000,0.990665,0.093586,-0.099119,-1.683283,101.633965
96,-1.000000,0.990676,0.093665,-0.098933,-1.683512,101.634811
97,-1.000000,0.990658,0.093683,-0.099096,-1.685053,101.634392
98,-1.000000,0.990644,0.093836,-0.099094,-1.683679,101.636215
99,-1.000000,0.990667,0.093697,-0.098990,-1.684061,101.636185
100,-1.000000,0.990685,0.093558,-0.098949,-1.682649,101.636795
101,-1.000000,0.990690,0.093456,-0.098993,-1.684366,101.633789
102,-1.000000,0.990669,0.093692,-0.098974,-1.683794,101.637177
103,-1.000000,0.990659,0.093590,-0.099175,-1.685312,101.634850
104,-1.000000,0.990672,0.093635,-0.099003,-1.683588,101.635155
105,-1.000000,0.990635,0.093822,-0.099190,-1.682978,101.636719
106,-1.000000,0.990653,0.093820,-0.099021,-1.684557,101.635269
107,-1.000000,0.990668,0.093725,-0.098960,-1.683847,101.635040
108,-1.000000,0.990682,0.093468,-0.099057,-1.685411,101.634773
109,-1.000000,0.990642,0.093817,-0.099132,-1.683351,101.635101
110,-1.000000,0.990690,0.093465,-0.098981,-1.683657,101.632454
111,-1.000000,0.990682,0.093476,-0.099055,-1.684671,101.633621
112,-1.000000,0.990685,0.093504,-0.098992,-1.683908,101.636002
113,-1.000000,0.990672,0.093608,-0.099027,-1.684328,101.635620
114,-1.000000,0.990693,0.093480,-0.098936,-1.682077,101.636841
115,-1.000000,0.990678,0.093483,-0.099088,-1.684046,101.632179
116,-1.000000,0.990667,0.093588,-0.099102,-1.682802,101.634346
117,-1.000000,0.990671,0.093636,-0.099008,-1.685221,101.635216
118,-1.000000,0.990659,0.093643,-0.099123,-1.683428,101.635887
119,-1.000000,0.990689,0.093464,-0.098994,-1.682566,101.633301
120,-1.000000,0.990666,0.093539,-0.099153,-1.685549,101.635399
121,-1.000000,0.990691,0.093417,-0.099020,-1.683222,101.635345
122,-1.000000,0.990669,0.093471,-0.099183,-1.685259,101.633797
123,-1.000000,0.990685,0.093408,-0.099088,-1.682489,101.635574
124,-1.000000,0.990693,0.093354,-0.099053,-1.682947,101.635956
125,-1.000000,0.990669,0.093605,-0.099059,-1.684229,101.635780
126,-1.000000,0.675947,0.708206,0.203814,-1.675318,75.076607
127,-1.000000,0.013585,0.917622,0.397222,-1.663851,104.655563
128,-1.000000,0.013493,0.917644,0.397174,-1.665712,104.651688
129,-1.000000,0.013645,0.917618,0.397228,-1.664057,104.651413
130,-1.000000,0.013895,0.917552,0.397373,-1.664301,104.651520
131,-1.000000,0.013665,0.917589,0.397296,-1.663950,104.650322
132,-1.000000,0.013688,0.917562,0.397356,-1.664728,104.651428
133,-1.000000,0.013902,0.917576,0.397316,-1.663782,104.654015
134,-1.000000,0.013340,0.917659,0.397146,-1.665522,104.653442
135,-1.000000,0.013228,0.917640,0.397193,-1.664812,104.651817
136,-1.000000,0.013708,0.917567,0.397345,-1.663881,104.654167
137,-1.000000,0.013567,0.917624,0.397217,-1.664202,104.651794
138,-1.000000,0.013312,0.917638,0.397194,-1.663889,104.650185
139,-1.000000,0.013603,0.917611,0.397247,-1.666010,104.649803
140,-1.000000,0.013454,0.917620,0.397231,-1.664316,104.649841
141,-1.000000,0.013834,0.917576,0.397319,-1.665918,104.655350
142,-1.000000,0.013795,0.917569,0.397337,-1.664057,104.651215
143,-1.000000,0.013412,0.917586,0.397311,-1.664995,104.652725
144,-1.000000,0.013531,0.917617,0.397234,-1.665483,104.648277
145,-1.000000,0.013755,0.917618,0.397225,-1.665712,104.652832
146,-1.000000,0.013954,0.917610,0.397238,-1.665033,104.654167
147,-1.000000,0.013764,0.917563,0.397351,-1.664026,104.652275
148,-1.000000,0.013714,0.917640,0.397176,-1.665003,104.654350
149,-1.000000,0.013598,0.917623,0.397218,-1.663629,104.652550
150,-1.000000,0.013867,0.917580,0.397308,-1.665254,104.651489
151,-1.000000,0.013451,0.917663,0.397133,-1.665155,104.649391
152,-1.000000,0.013464,0.917666,0.397125,-1.663278,104.650345
153,-1.000000,0.013999,0.917538,0.397403,-1.665308,104.657173
154,-1.000000,0.013583,0.917604,0.397264,-1.663767,104.649582
155,-1.000000,0.013304,0.917667,0.397128,-1.665827,104.652534
156,-1.000000,0.013398,0.917685,0.397082,-1.664263,104.650566
157,-1.000000,0.013454,0.917645,0.397173,-1.663797,104.648445
158,-1.000000,0.013959,0.917572,0.397325,-1.665804,104.651581
159,-1.000000,0.014220,0.917601,0.397248,-1.664942,104.650482
160,-1.000000,0.014021,0.917569,0.397330,-1.664125,104.654053
161,-1.000000,0.013541,0.917701,0.397040,-1.663652,104.651810
162,-1.000000,0.014000,0.917625,0.397200,-1.664766,104.653358
163,-1.000000,0.013295,0.917697,0.397059,-1.665308,104.649910
164,-1.000000,0.014106,0.917585,0.397289,-1.665552,104.651711
165,-1.000000,0.013390,0.917684,0.397086,-1.665071,104.650917
166,-1.000000,0.013827,0.917586,0.397297,-1.665933,104.654785
167,-1.000000,0.013514,0.917700,0.397045,-1.665033,104.648842
168,-1.000000,0.013382,0.917643,0.397180,-1.663774,104.653130
169,-1.000000,0.013701,0.917605,0.397256,-1.664575,104.652611
170,-1.000000,0.013882,0.917624,0.397208,-1.664339,104.651665
171,-1.000000,0.013608,0.917645,0.397168,-1.663881,104.655609
172,-1.000000,0.990699,0.093430,-0.098924,-1.684572,101.636040
173,-1.000000,0.990710,0.093296,-0.098941,-1.682207,101.631775
174,-1.000000,0.990691,0.093427,-0.099007,-1.683962,101.635132
175,-1.000000,0.990690,0.093584,-0.098869,-1.684709,101.634666
176,-1.000000,0.990699,0.093345,-0.099005,-1.684046,101.635300
177,-1.000000,0.990681,0.093518,-0.099024,-1.685083,101.633926
178,-1.000000,0.990687,0.093470,-0.099008,-1.684809,101.635597
179,-1.000000,0.990680,0.093506,-0.099048,-1.684832,101.633202
180,-1.000000,0.990670,0.093653,-0.099011,-1.682268,101.634109
181,-1.000000,0.990686,0.093453,-0.099030,-1.684519,101.635300
182,-1.000000,0.990684,0.093511,-0.099003,-1.683496,101.635788
183,-1.000000,0.990686,0.093479,-0.099006,-1.685251,101.632309
184,-1.000000,0.990664,0.093712,-0.099010,-1.683489,101.636551
185,-1.000000,0.990676,0.093512,-0.099081,-1.683756,101.633408
186,-1.000000,0.990669,0.093589,-0.099074,-1.682779,101.635719
187,-1.000000,0.990672,0.093594,-0.099041,-1.685106,101.634506
188,-1.000000,0.990669,0.093657,-0.099015,-1.683206,101.636215
189,-1.000000,0.990699,0.093350,-0.098998,-1.683817,101.633881
190,-1.000000,0.990647,0.093787,-0.099110,-1.683252,101.633835
191,-1.000000,0.990702,0.093307,-0.099007,-1.682230,101.632835
192,-1.000000,0.990662,0.093619,-0.099113,-1.683802,101.634583
193,-1.000000,0.990658,0.093660,-0.099114,-1.685869,101.635696
194,-1.000000,0.990641,0.093794,-0.099164,-1.682817,101.634995
195,-1.000000,0.990677,0.093495,-0.099087,-1.684900,101.632545
196,-1.000000,0.990652,0.093732,-0.099108,-1.683123,101.635231
197,-1.000000,0.990668,0.093589,-0.099081,-1.684656,101.634743
198,-1.000000,0.990667,0.093504,-0.099178,-1.685404,101.634720
199,-1.000000,0.990660,0.093637,-0.099125,-1.682840,101.634598
200,-1.000000,0.990677,0.093592,-0.098995,-1.683336,101.636566
201,-1.000000,0.990681,0.093468,-0.099073,-1.682466,101.634552
202,-1.000000,0.990665,0.093703,-0.099013,-1.685083,101.634239
203,-1.000000,0.990655,0.093698,-0.099109,-1.684046,101.633110
204,-1.000000,0.990670,0.093625,-0.099033,-1.685594,101.633347
205,-1.000000,0.990683,0.093499,-0.099017,-1.683077,101.633049
206,-1.000000,0.990664,0.093767,-0.098961,-1.682817,101.635635
207,-1.000000,0.990682,0.093531,-0.098998,-1.683946,101.636673
208,-1.000000,0.990686,0.093529,-0.098965,-1.684336,101.636078
209,-1.000000,0.990694,0.093496,-0.098916,-1.683771,101.634323
210,-1.000000,0.990682,0.093456,-0.099068,-1.681932,101.632324
211,-1.000000,0.990710,0.093281,-0.098957,-1.684046,101.633408
212,-1.000000,0.990664,0.093615,-0.099097,-1.683985,101.632156
213,-1.000000,0.990706,0.093284,-0.098996,-1.684442,101.631165
214,-1.000000,0.990687,0.093501,-0.098974,-1.683054,101.633369
215,-1.000000,0.990678,0.093567,-0.099008,-1.682810,101.635338
216,-1.000000,0.990666,0.093701,-0.099003,-1.685327,101.633896
217,-1.000000,0.013809,0.917573,0.397328,-1.664263,104.655670
218,-1.000000,0.013426,0.917619,0.397234,-1.663950,104.649696
219,-1.000000,0.013765,0.917623,0.397213,-1.665384,104.653404
220,-1.000000,0.013419,0.917667,0.397123,-1.663385,104.651978
221,-1.000000,0.013463,0.917650,0.397161,-1.665583,104.650429
222,-1.000000,0.013624,0.917622,0.397221,-1.664011,104.650536
223,-1.000000,0.013511,0.917646,0.397169,-1.665796,104.650497
224,-1.000000,0.013332,0.917692,0.397068,-1.664850,104.647934
225,-1.000000,0.013958,0.917609,0.397239,-1.664125,104.654785
