Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:49:42 4/15/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08501   0.64476   -0.24220   21.61975   0.08501   0.64476   0.60631   -0.46574   100.36316
2   0.08495   0.64418   -0.24233   21.64053   0.08495   0.64418   0.60665   -0.46593   100.45166
3   0.08487   0.64385   -0.24256   21.65158   0.08487   0.64385   0.60680   -0.46638   100.49438
4   0.08482   0.64422   -0.24243   21.63769   0.08482   0.64422   0.60656   -0.46614   100.47302
5   0.08493   0.64379   -0.24220   21.66659   0.08493   0.64379   0.60738   -0.46574   100.36621
6   0.08477   0.64437   -0.24273   21.62279   0.08477   0.64437   0.60607   -0.46669   100.49438
7   0.08478   0.64431   -0.24225   21.63854   0.08478   0.64431   0.60668   -0.46580   100.48523
8   0.08491   0.64406   -0.24237   21.64683   0.08491   0.64406   0.60680   -0.46602   100.36621
9   0.08500   0.64458   -0.24212   21.63244   0.08500   0.64458   0.60668   -0.46562   100.37537
10   0.08503   0.64418   -0.24225   21.64484   0.08503   0.64418   0.60683   -0.46580   100.48218
11   0.08505   0.64382   -0.24251   21.65441   0.08505   0.64382   0.60689   -0.46629   100.41809
12   0.08506   0.64333   -0.24269   21.67173   0.08506   0.64333   0.60717   -0.46660   100.43030
13   0.08506   0.64360   -0.24280   21.65628   0.08506   0.64360   0.60677   -0.46681   100.45166
14   0.08514   0.64278   -0.24317   21.68035   0.08514   0.64278   0.60701   -0.46742   100.45166
15   0.08515   0.64318   -0.24258   21.68159   0.08515   0.64318   0.60744   -0.46638   100.36316
16   0.08509   0.64330   -0.24319   21.65731   0.08509   0.64330   0.60652   -0.46748   100.43030
17   0.08513   0.64376   -0.24271   21.65433   0.08513   0.64376   0.60683   -0.46669   100.50354
18   0.08508   0.64342   -0.24302   21.65460   0.08508   0.64342   0.60652   -0.46715   100.43030
19   0.08506   0.64351   -0.24327   21.64176   0.08506   0.64351   0.60607   -0.46757   100.38452
20   0.08489   0.64275   -0.24326   21.67816   0.08489   0.64275   0.60689   -0.46757   100.51575
21   0.08501   0.64348   -0.24352   21.63812   0.08501   0.64348   0.60588   -0.46806   100.43945
22   0.08497   0.64348   -0.24287   21.65756   0.08497   0.64348   0.60671   -0.46690   100.35400
