Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:50:54 4/15/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08527   0.64330   -0.24292   21.66522   0.08527   0.64330   0.60686   -0.46699   100.39673
2   0.08519   0.64364   -0.24303   21.64625   0.08519   0.64364   0.60637   -0.46721   100.46082
3   0.08509   0.64260   -0.24370   21.67436   0.08509   0.64260   0.60659   -0.46840   100.49438
4   0.08517   0.64309   -0.24298   21.67285   0.08517   0.64309   0.60698   -0.46709   100.42725
5   0.08514   0.64302   -0.24294   21.68067   0.08514   0.64302   0.60726   -0.46709   100.40588
6   0.08518   0.64327   -0.24305   21.66302   0.08518   0.64327   0.60674   -0.46724   100.43945
7   0.08517   0.64193   -0.24314   21.72165   0.08517   0.64193   0.60796   -0.46736   100.46082
8   0.08517   0.64290   -0.24333   21.67261   0.08517   0.64290   0.60680   -0.46776   100.40588
9   0.08509   0.64220   -0.24275   21.72199   0.08509   0.64220   0.60823   -0.46669   100.45166
10   0.08497   0.64290   -0.24302   21.68123   0.08497   0.64290   0.60717   -0.46718   100.48218
11   0.08496   0.64238   -0.24272   21.71433   0.08496   0.64238   0.60808   -0.46663   100.38757
12   0.08482   0.64208   -0.24325   21.71179   0.08482   0.64208   0.60768   -0.46757   100.45166
13   0.08477   0.64330   -0.24297   21.66378   0.08477   0.64330   0.60680   -0.46709   100.48523
14   0.08471   0.64290   -0.24283   21.68626   0.08471   0.64290   0.60738   -0.46684   100.40894
15   0.08482   0.64260   -0.24256   21.71101   0.08482   0.64260   0.60814   -0.46638   100.36621
16   0.08467   0.64299   -0.24317   21.67488   0.08467   0.64299   0.60698   -0.46748   100.43030
17   0.08453   0.64269   -0.24260   21.70466   0.08453   0.64269   0.60796   -0.46644   100.52795
18   0.08463   0.64284   -0.24290   21.68978   0.08463   0.64284   0.60747   -0.46699   100.38757
19   0.08463   0.64205   -0.24303   21.72037   0.08463   0.64205   0.60802   -0.46718   100.42114
20   0.08454   0.64296   -0.24300   21.67916   0.08454   0.64296   0.60714   -0.46715   100.45471
21   0.08472   0.64296   -0.24284   21.68491   0.08472   0.64296   0.60738   -0.46687   100.47302
22   0.08486   0.64257   -0.24305   21.69445   0.08486   0.64257   0.60741   -0.46721   100.40894
23   0.08493   0.64272   -0.24313   21.68459   0.08493   0.64272   0.60714   -0.46736   100.43945
24   0.08486   0.64272   -0.24335   21.67812   0.08486   0.64272   0.60686   -0.46776   100.45166
25   0.08498   0.64275   -0.24297   21.68822   0.08498   0.64275   0.60732   -0.46706   100.38757
26   0.08506   0.64257   -0.24300   21.69804   0.08506   0.64257   0.60756   -0.46715   100.43945
27   0.08509   0.64251   -0.24394   21.66920   0.08509   0.64251   0.60628   -0.46879   100.49438
28   0.08520   0.64263   -0.24265   21.70602   0.08520   0.64263   0.60796   -0.46654   100.40588
29   0.08524   0.64260   -0.24337   21.68371   0.08524   0.64260   0.60698   -0.46779   100.41809
30   0.08512   0.64315   -0.24341   21.65494   0.08512   0.64315   0.60628   -0.46785   100.50354
31   0.08517   0.64260   -0.24312   21.69377   0.08517   0.64260   0.60741   -0.46739   100.46082
32   0.08519   0.64348   -0.24287   21.65612   0.08519   0.64348   0.60665   -0.46687   100.34180
