Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:33:29 4/19/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09247   -0.09415   -48.79190   0.38829   0.09247   -0.09415   -0.70714   0.70092   98.65112
2   0.09239   -0.09427   -48.79481   0.38802   0.09239   -0.09427   -0.70751   0.70052   98.74878
3   0.09237   -0.09415   -48.79012   0.38803   0.09237   -0.09415   -0.70748   0.70052   98.77014
4   0.09242   -0.09192   -48.69923   0.38794   0.09242   -0.09192   -0.70791   0.70040   98.65112
5   0.09254   -0.09198   -48.69930   0.38761   0.09254   -0.09198   -0.70837   0.69991   98.70300
6   0.09252   -0.09159   -48.68257   0.38747   0.09252   -0.09159   -0.70855   0.69967   98.75183
7   0.09274   -0.09070   -48.64241   0.38694   0.09274   -0.09070   -0.70952   0.69900   98.72437
8   0.09279   -0.09070   -48.63761   0.38623   0.09279   -0.09070   -0.71047   0.69793   98.69690
9   0.09278   -0.09073   -48.63696   0.38596   0.09278   -0.09073   -0.71084   0.69753   98.69690
10   0.09286   -0.08963   -48.59507   0.38632   0.09286   -0.08963   -0.71050   0.69808   98.72742
11   0.09283   -0.08911   -48.57098   0.38587   0.09283   -0.08911   -0.71120   0.69744   98.64807
12   0.09280   -0.08942   -48.58476   0.38607   0.09280   -0.08942   -0.71087   0.69771   98.76404
13   0.09292   -0.08918   -48.57781   0.38647   0.09292   -0.08918   -0.71032   0.69826   98.74573
14   0.09288   -0.09012   -48.61229   0.38598   0.09288   -0.09012   -0.71093   0.69762   98.65723
15   0.09280   -0.08979   -48.60051   0.38620   0.09280   -0.08979   -0.71062   0.69790   98.74573
16   0.09274   -0.09012   -48.61675   0.38661   0.09274   -0.09012   -0.71004   0.69851   98.77319
17   0.09277   -0.09159   -48.67568   0.38657   0.09277   -0.09159   -0.70989   0.69845   98.68469
18   0.09269   -0.09110   -48.65692   0.38670   0.09269   -0.09110   -0.70977   0.69863   98.66638
19   0.09257   -0.09229   -48.70559   0.38679   0.09257   -0.09229   -0.70949   0.69875   98.74268
20   0.09253   -0.09189   -48.69691   0.38776   0.09253   -0.09189   -0.70812   0.70009   98.77014
21   0.09257   -0.09345   -48.75754   0.38750   0.09257   -0.09345   -0.70837   0.69979   98.67249
22   0.09255   -0.09268   -48.72008   0.38660   0.09255   -0.09268   -0.70974   0.69851   98.67249
23   0.09246   -0.09336   -48.75358   0.38746   0.09246   -0.09336   -0.70843   0.69973   98.73962
24   0.09250   -0.09308   -48.74282   0.38748   0.09250   -0.09308   -0.70840   0.69973   98.71216
25   0.09246   -0.09262   -48.71749   0.38655   0.09246   -0.09262   -0.70977   0.69839   98.69080
26   0.09248   -0.09333   -48.74710   0.38675   0.09248   -0.09333   -0.70943   0.69872   98.71216
27   0.09258   -0.09293   -48.73246   0.38695   0.09258   -0.09293   -0.70922   0.69903   98.77319
28   0.09278   -0.09241   -48.71186   0.38699   0.09278   -0.09241   -0.70922   0.69906   98.79456
29   0.09276   -0.09131   -48.66805   0.38700   0.09276   -0.09131   -0.70925   0.69900   98.73352
30   0.09278   -0.09055   -48.64518   0.38816   0.09278   -0.09055   -0.70779   0.70070   98.71521
31   0.09288   -0.09021   -48.63491   0.38863   0.09288   -0.09021   -0.70717   0.70141   98.63892
32   0.09277   -0.09223   -48.71375   0.38827   0.09277   -0.09223   -0.70745   0.70092   98.70605
33   0.09271   -0.09268   -48.73166   0.38813   0.09271   -0.09268   -0.70751   0.70064   98.73352
34   0.09286   -0.09253   -48.72845   0.38857   0.09286   -0.09253   -0.70696   0.70132   98.71521
35   0.09298   -0.09348   -48.76356   0.38812   0.09298   -0.09348   -0.70745   0.70064   98.63892
36   0.09291   -0.09391   -48.77573   0.38745   0.09291   -0.09391   -0.70837   0.69973   98.71826
37   0.09273   -0.09507   -48.82377   0.38758   0.09273   -0.09507   -0.70800   0.69988   98.77319
38   0.09280   -0.09406   -48.78664   0.38804   0.09280   -0.09406   -0.70745   0.70049   98.69690
39   0.09273   -0.09485   -48.81252   0.38727   0.09273   -0.09485   -0.70852   0.69948   98.63586
40   0.09251   -0.09455   -48.79716   0.38684   0.09251   -0.09455   -0.70913   0.69884   98.72131
41   0.09251   -0.09470   -48.80694   0.38730   0.09251   -0.09470   -0.70843   0.69945   98.68164
42   0.09249   -0.09348   -48.75843   0.38743   0.09249   -0.09348   -0.70843   0.69967   98.64197
43   0.09247   -0.09519   -48.81919   0.38631   0.09247   -0.09519   -0.70977   0.69805   98.68164
44   0.09241   -0.09400   -48.77792   0.38720   0.09241   -0.09400   -0.70864   0.69930   98.77014
45   0.09257   -0.09320   -48.74512   0.38712   0.09257   -0.09320   -0.70888   0.69921   98.69385
46   0.09256   -0.09351   -48.74958   0.38608   0.09256   -0.09351   -0.71035   0.69774   98.73352
47   0.09249   -0.09381   -48.76520   0.38651   0.09249   -0.09381   -0.70968   0.69836   98.74268
48   0.09259   -0.09336   -48.75071   0.38703   0.09259   -0.09336   -0.70898   0.69906   98.73352
49   0.09276   -0.09302   -48.73626   0.38695   0.09276   -0.09302   -0.70919   0.69900   98.70605
50   0.09276   -0.09497   -48.80603   0.38567   0.09276   -0.09497   -0.71065   0.69710   98.73352
51   0.09276   -0.09482   -48.81082   0.38721   0.09276   -0.09482   -0.70861   0.69939   98.73352
52   0.09292   -0.09610   -48.86632   0.38765   0.09292   -0.09610   -0.70775   0.69997   98.69690
53   0.09283   -0.09677   -48.88820   0.38695   0.09283   -0.09677   -0.70864   0.69897   98.70605
54   0.09282   -0.09738   -48.91459   0.38715   0.09282   -0.09738   -0.70824   0.69921   98.73657
55   0.09297   -0.09754   -48.91448   0.38639   0.09297   -0.09754   -0.70937   0.69820   98.66943
56   0.09294   -0.09687   -48.88357   0.38589   0.09294   -0.09687   -0.71017   0.69747   98.66943
57   0.09289   -0.09662   -48.87259   0.38574   0.09289   -0.09662   -0.71041   0.69726   98.70605
58   0.09287   -0.09687   -48.88275   0.38577   0.09287   -0.09687   -0.71032   0.69729   98.78540
59   0.09285   -0.09680   -48.87113   0.38459   0.09285   -0.09680   -0.71203   0.69564   98.63892
60   0.09260   -0.09644   -48.85307   0.38417   0.09260   -0.09644   -0.71270   0.69506   98.72437
61   0.09248   -0.09650   -48.85271   0.38374   0.09248   -0.09650   -0.71322   0.69439   98.83118
62   0.09254   -0.09503   -48.79797   0.38430   0.09254   -0.09503   -0.71264   0.69518   98.73352
63   0.09263   -0.09458   -48.77765   0.38405   0.09263   -0.09458   -0.71306   0.69485   98.68469
64   0.09254   -0.09424   -48.76933   0.38471   0.09254   -0.09424   -0.71212   0.69573   98.78235
65   0.09253   -0.09513   -48.80754   0.38509   0.09253   -0.09513   -0.71151   0.69631   98.75183
66   0.09253   -0.09568   -48.83171   0.38538   0.09253   -0.09568   -0.71105   0.69677   98.68164
67   0.09247   -0.09717   -48.89235   0.38540   0.09247   -0.09717   -0.71078   0.69674   98.75183
68   0.09255   -0.09946   -48.99643   0.38692   0.09255   -0.09946   -0.70833   0.69893   98.67249
69   0.09267   -0.09943   -48.99437   0.38679   0.09267   -0.09943   -0.70849   0.69872   98.62671
70   0.09267   -0.10181   -49.10196   0.38818   0.09267   -0.10181   -0.70617   0.70067   98.64502
71   0.09270   -0.10273   -49.14576   0.38906   0.09270   -0.10273   -0.70489   0.70205   98.72437
72   0.09285   -0.10282   -49.16202   0.39052   0.09285   -0.10282   -0.70272   0.70403   98.64807
73   0.09280   -0.10456   -49.24797   0.39235   0.09280   -0.10456   -0.69994   0.70672   98.57788
74   0.09269   -0.10318   -49.19514   0.39273   0.09269   -0.10318   -0.69958   0.70724   98.66638
75   0.09280   -0.10712   -49.34496   0.39140   0.09280   -0.10712   -0.70086   0.70531   98.68774
76   0.09284   -0.10389   -49.22490   0.39278   0.09284   -0.10389   -0.69930   0.70721   98.60840
77   0.09289   -0.10361   -49.20124   0.39136   0.09289   -0.10361   -0.70144   0.70525   98.61755
78   0.09282   -0.10321   -49.18520   0.39140   0.09282   -0.10321   -0.70147   0.70534   98.65723
79   0.09283   -0.10355   -49.19251   0.39057   0.09283   -0.10355   -0.70251   0.70406   98.64807
80   0.09280   -0.10175   -49.10672   0.38912   0.09280   -0.10175   -0.70492   0.70211   98.61755
81   0.09267   -0.09980   -49.02257   0.38849   0.09267   -0.09980   -0.70605   0.70116   98.65417
82   0.09257   -0.09723   -48.91302   0.38779   0.09257   -0.09723   -0.70742   0.70019   98.70300
83   0.09256   -0.09626   -48.86909   0.38719   0.09256   -0.09626   -0.70837   0.69930   98.72131
84   0.09247   -0.09494   -48.80143   0.38528   0.09247   -0.09494   -0.71129   0.69662   98.69080
85   0.09248   -0.09330   -48.73082   0.38466   0.09248   -0.09330   -0.71233   0.69567   98.74268
86   0.09252   -0.09299   -48.70963   0.38346   0.09252   -0.09299   -0.71410   0.69399   98.73047
