Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:32:15 4/19/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09376   -0.11194   49.24594   0.35533   0.09376   -0.11194   0.74975   0.65246   98.38867
2   0.09387   -0.11234   49.26950   0.35642   0.09387   -0.11234   0.74819   0.65404   98.29102
3   0.09390   -0.11335   49.30720   0.35630   0.09390   -0.11335   0.74819   0.65386   98.37952
4   0.09385   -0.11252   49.28014   0.35690   0.09385   -0.11252   0.74752   0.65477   98.27271
5   0.09382   -0.11304   49.30512   0.35762   0.09382   -0.11304   0.74654   0.65590   98.33984
6   0.09398   -0.11496   49.38110   0.35789   0.09398   -0.11496   0.74587   0.65630   98.32153
7   0.09393   -0.11328   49.31897   0.35826   0.09393   -0.11328   0.74572   0.65691   98.36121
8   0.09392   -0.11475   49.38014   0.35885   0.09392   -0.11475   0.74465   0.65777   98.38867
9   0.09401   -0.11637   49.43965   0.35847   0.09401   -0.11637   0.74487   0.65716   98.33374
10   0.09380   -0.11768   49.48312   0.35758   0.09380   -0.11768   0.74584   0.65581   98.39783
11   0.09366   -0.11921   49.55183   0.35889   0.09366   -0.11921   0.74392   0.65783   98.41614
12   0.09363   -0.11908   49.55110   0.35933   0.09363   -0.11908   0.74328   0.65844   98.29712
13   0.09363   -0.12128   49.64000   0.35985   0.09363   -0.12128   0.74224   0.65923   98.30627
14   0.09354   -0.12171   49.66397   0.36076   0.09354   -0.12171   0.74096   0.66060   98.43140
15   0.09357   -0.11982   49.59401   0.36117   0.09357   -0.11982   0.74075   0.66124   98.36426
16   0.09349   -0.12162   49.67206   0.36220   0.09349   -0.12162   0.73910   0.66280   98.31543
17   0.09347   -0.11744   49.50498   0.36152   0.09347   -0.11744   0.74062   0.66173   98.36121
18   0.09344   -0.12101   49.63492   0.36057   0.09344   -0.12101   0.74139   0.66036   98.36121
19   0.09354   -0.11737   49.48922   0.35982   0.09354   -0.11737   0.74288   0.65917   98.38257
20   0.09361   -0.11435   49.36611   0.35898   0.09361   -0.11435   0.74450   0.65792   98.33679
21   0.09364   -0.11237   49.27013   0.35636   0.09364   -0.11237   0.74828   0.65398   98.42529
22   0.09378   -0.11447   49.33587   0.35439   0.09378   -0.11447   0.75057   0.65099   98.34900
23   0.09381   -0.11026   49.16296   0.35268   0.09381   -0.11026   0.75344   0.64840   98.40698
24   0.09388   -0.10865   49.09145   0.35126   0.09388   -0.10865   0.75555   0.64623   98.29102
25   0.09383   -0.10901   49.10293   0.35090   0.09383   -0.10901   0.75594   0.64565   98.46497
