Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:33:59 4/19/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09262   -0.01129   -45.32528   0.05289   0.09262   -0.01129   -0.99445   0.10559   100.94604
2   0.09252   -0.01498   -45.43177   0.05394   0.09252   -0.01498   -0.99414   0.10767   100.99792
3   0.09266   -0.01892   -45.54532   0.05458   0.09266   -0.01892   -0.99390   0.10895   100.88806
4   0.09270   -0.02350   -45.67763   0.05669   0.09270   -0.02350   -0.99329   0.11313   100.87891
5   0.09273   -0.02838   -45.81874   0.05810   0.09273   -0.02838   -0.99283   0.11594   100.96741
6   0.09265   -0.03116   -45.89922   0.06026   0.09265   -0.03116   -0.99237   0.12024   100.89722
7   0.09276   -0.03449   -45.99554   0.06104   0.09276   -0.03449   -0.99197   0.12177   100.84839
8   0.09250   -0.03510   -46.01358   0.06282   0.09250   -0.03510   -0.99155   0.12531   100.95825
9   0.09239   -0.03525   -46.01786   0.06220   0.09239   -0.03525   -0.99167   0.12409   100.97961
10   0.09235   -0.03439   -45.99302   0.06186   0.09235   -0.03439   -0.99185   0.12342   100.85144
11   0.09234   -0.03177   -45.91708   0.06123   0.09234   -0.03177   -0.99210   0.12217   100.83008
12   0.09221   -0.02661   -45.76792   0.05994   0.09221   -0.02661   -0.99255   0.11960   100.96130
13   0.09225   -0.02475   -45.71381   0.05744   0.09225   -0.02475   -0.99313   0.11463   100.95215
14   0.09234   -0.02124   -45.61213   0.05453   0.09234   -0.02124   -0.99393   0.10886   100.90027
15   0.09227   -0.01395   -45.40181   0.05324   0.09227   -0.01395   -0.99432   0.10630   100.92163
16   0.09222   -0.01236   -45.35598   0.05151   0.09222   -0.01236   -0.99463   0.10285   101.01013
17   0.09231   -0.01123   -45.32339   0.05049   0.09231   -0.01123   -0.99484   0.10080   100.91248
18   0.09233   -0.01035   -45.29793   0.05117   0.09233   -0.01035   -0.99478   0.10218   100.93994
19   0.09247   -0.00977   -45.28126   0.05154   0.09247   -0.00977   -0.99469   0.10291   100.98877
20   0.09260   -0.01047   -45.30149   0.05176   0.09260   -0.01047   -0.99463   0.10334   100.98572
21   0.09267   -0.01248   -45.35961   0.05314   0.09267   -0.01248   -0.99432   0.10608   100.91858
22   0.09261   -0.01367   -45.39399   0.05397   0.09261   -0.01367   -0.99408   0.10773   100.99792
23   0.09263   -0.01688   -45.48643   0.05509   0.09263   -0.01688   -0.99384   0.10996   100.97656
24   0.09269   -0.02063   -45.59475   0.05575   0.09269   -0.02063   -0.99359   0.11127   100.84839
25   0.09265   -0.02152   -45.62033   0.05651   0.09265   -0.02152   -0.99347   0.11280   100.92773
26   0.09263   -0.02271   -45.65480   0.05716   0.09263   -0.02271   -0.99322   0.11408   100.99792
27   0.09269   -0.02667   -45.76928   0.05774   0.09269   -0.02667   -0.99307   0.11524   100.88806
28   0.09270   -0.02756   -45.79513   0.05925   0.09270   -0.02756   -0.99265   0.11823   100.86670
29   0.09251   -0.02707   -45.78105   0.05931   0.09251   -0.02707   -0.99265   0.11835   100.96741
30   0.09234   -0.02802   -45.80841   0.05982   0.09234   -0.02802   -0.99255   0.11936   100.96130
31   0.09238   -0.02789   -45.80503   0.06071   0.09238   -0.02789   -0.99237   0.12113   100.86060
32   0.09234   -0.02670   -45.77075   0.06053   0.09234   -0.02670   -0.99231   0.12076   100.88196
33   0.09225   -0.02533   -45.73099   0.06010   0.09225   -0.02533   -0.99249   0.11991   100.95215
34   0.09223   -0.02530   -45.73002   0.05971   0.09223   -0.02530   -0.99261   0.11914   100.90332
35   0.09234   -0.02338   -45.67436   0.05870   0.09234   -0.02338   -0.99292   0.11713   100.86975
36   0.09224   -0.02216   -45.63892   0.05713   0.09224   -0.02216   -0.99329   0.11402   100.95215
37   0.09227   -0.02121   -45.61153   0.05641   0.09227   -0.02121   -0.99347   0.11258   100.88196
38   0.09232   -0.02048   -45.59033   0.05598   0.09232   -0.02048   -0.99362   0.11173   100.90027
39   0.09231   -0.01727   -45.49776   0.05420   0.09231   -0.01727   -0.99405   0.10819   100.93079
40   0.09235   -0.01770   -45.51007   0.05380   0.09235   -0.01770   -0.99405   0.10739   100.97961
41   0.09255   -0.01706   -45.49165   0.05467   0.09255   -0.01706   -0.99396   0.10913   100.88806
42   0.09251   -0.01663   -45.47934   0.05455   0.09251   -0.01663   -0.99396   0.10889   100.94910
43   0.09249   -0.01804   -45.51978   0.05427   0.09249   -0.01804   -0.99399   0.10834   100.99792
44   0.09257   -0.01822   -45.52510   0.05472   0.09257   -0.01822   -0.99390   0.10923   100.90942
45   0.09273   -0.01935   -45.55765   0.05513   0.09273   -0.01935   -0.99387   0.11005   100.82703
46   0.09272   -0.02029   -45.58502   0.05568   0.09272   -0.02029   -0.99368   0.11115   100.93689
47   0.09262   -0.02167   -45.62471   0.05627   0.09262   -0.02167   -0.99350   0.11231   100.98572
48   0.09278   -0.02356   -45.67935   0.05655   0.09278   -0.02356   -0.99335   0.11286   100.87585
49   0.09264   -0.02341   -45.67503   0.05734   0.09264   -0.02341   -0.99322   0.11444   100.87891
50   0.09260   -0.02609   -45.75263   0.05801   0.09260   -0.02609   -0.99298   0.11576   100.98572
51   0.09252   -0.02719   -45.78435   0.05823   0.09252   -0.02719   -0.99292   0.11621   100.91858
52   0.09236   -0.02576   -45.74309   0.05880   0.09236   -0.02576   -0.99280   0.11734   100.88196
53   0.09236   -0.02637   -45.76069   0.05849   0.09236   -0.02637   -0.99280   0.11670   100.93079
54   0.09230   -0.02744   -45.79154   0.05888   0.09230   -0.02744   -0.99274   0.11750   100.95215
55   0.09237   -0.02585   -45.74577   0.05896   0.09237   -0.02585   -0.99274   0.11765   100.86975
56   0.09231   -0.02472   -45.71319   0.05911   0.09231   -0.02472   -0.99277   0.11795   100.96130
57   0.09232   -0.02545   -45.73420   0.05854   0.09232   -0.02545   -0.99292   0.11682   100.94910
58   0.09232   -0.02338   -45.67434   0.05851   0.09232   -0.02338   -0.99295   0.11676   100.86975
59   0.09228   -0.02219   -45.63990   0.05781   0.09228   -0.02219   -0.99313   0.11536   100.91248
60   0.09225   -0.02066   -45.59587   0.05741   0.09225   -0.02066   -0.99319   0.11457   100.97961
61   0.09234   -0.01914   -45.55178   0.05704   0.09234   -0.01914   -0.99335   0.11383   100.93994
62   0.09257   -0.02039   -45.58788   0.05687   0.09257   -0.02039   -0.99332   0.11350   100.89722
63   0.09259   -0.01874   -45.54023   0.05621   0.09259   -0.01874   -0.99356   0.11219   100.96741
64   0.09247   -0.01910   -45.55082   0.05629   0.09247   -0.01910   -0.99350   0.11234   101.02844
65   0.09257   -0.01904   -45.54903   0.05639   0.09257   -0.01904   -0.99356   0.11255   100.90942
66   0.09257   -0.01794   -45.51741   0.05656   0.09257   -0.01794   -0.99347   0.11289   100.87891
67   0.09257   -0.01947   -45.56144   0.05676   0.09257   -0.01947   -0.99338   0.11328   100.99792
68   0.09260   -0.01871   -45.53950   0.05703   0.09260   -0.01871   -0.99329   0.11380   100.92773
69   0.09269   -0.01975   -45.56942   0.05750   0.09269   -0.01975   -0.99329   0.11475   100.86670
70   0.09264   -0.01975   -45.56938   0.05720   0.09264   -0.01975   -0.99335   0.11417   100.92773
71   0.09257   -0.02087   -45.60213   0.05839   0.09257   -0.02087   -0.99301   0.11652   100.97656
72   0.09257   -0.02106   -45.60741   0.05824   0.09257   -0.02106   -0.99301   0.11621   100.87891
73   0.09240   -0.02326   -45.67082   0.05842   0.09240   -0.02326   -0.99295   0.11658   100.93994
74   0.09234   -0.02219   -45.64011   0.05907   0.09234   -0.02219   -0.99280   0.11786   100.97046
75   0.09241   -0.02432   -45.70183   0.05971   0.09241   -0.02432   -0.99265   0.11914   100.82092
76   0.09235   -0.02387   -45.68859   0.05945   0.09235   -0.02387   -0.99271   0.11863   100.85144
77   0.09227   -0.02371   -45.68410   0.05912   0.09227   -0.02371   -0.99283   0.11798   100.88196
78   0.09215   -0.02457   -45.70887   0.05962   0.09215   -0.02457   -0.99265   0.11896   100.93384
79   0.09230   -0.02362   -45.68150   0.05904   0.09230   -0.02362   -0.99277   0.11780   100.86060
80   0.09218   -0.02261   -45.65246   0.05892   0.09218   -0.02261   -0.99277   0.11756   100.92163
81   0.09216   -0.02313   -45.66730   0.05850   0.09216   -0.02313   -0.99295   0.11673   100.99182
82   0.09239   -0.02283   -45.65854   0.05880   0.09239   -0.02283   -0.99289   0.11734   100.88196
83   0.09256   -0.02152   -45.62048   0.05760   0.09256   -0.02152   -0.99322   0.11496   100.84839
84   0.09257   -0.02094   -45.60373   0.05746   0.09257   -0.02094   -0.99329   0.11469   100.95825
85   0.09259   -0.02173   -45.62664   0.05742   0.09259   -0.02173   -0.99322   0.11460   100.94910
86   0.09268   -0.02158   -45.62218   0.05684   0.09268   -0.02158   -0.99332   0.11344   100.87891
87   0.09271   -0.02277   -45.65648   0.05659   0.09271   -0.02277   -0.99335   0.11295   100.89722
88   0.09252   -0.02112   -45.60897   0.05707   0.09252   -0.02112   -0.99335   0.11390   100.95825
89   0.09267   -0.02139   -45.61689   0.05711   0.09267   -0.02139   -0.99335   0.11399   100.92773
90   0.09269   -0.02127   -45.61339   0.05683   0.09269   -0.02127   -0.99332   0.11341   100.92773
91   0.09267   -0.02051   -45.59143   0.05759   0.09267   -0.02051   -0.99326   0.11493   100.89722
92   0.09266   -0.02191   -45.63198   0.05762   0.09266   -0.02191   -0.99313   0.11499   100.89722
93   0.09266   -0.02225   -45.64178   0.05842   0.09266   -0.02225   -0.99295   0.11658   100.88806
94   0.09240   -0.02301   -45.66372   0.05825   0.09240   -0.02301   -0.99304   0.11625   100.95825
95   0.09239   -0.02261   -45.65230   0.05836   0.09239   -0.02261   -0.99301   0.11646   100.95825
96   0.09247   -0.02399   -45.69192   0.05822   0.09247   -0.02399   -0.99298   0.11618   100.83923
97   0.09237   -0.02484   -45.71660   0.05822   0.09237   -0.02484   -0.99292   0.11618   100.89111
98   0.09223   -0.02402   -45.69282   0.05837   0.09223   -0.02402   -0.99295   0.11649   101.01013
99   0.09228   -0.02469   -45.71215   0.05790   0.09228   -0.02469   -0.99298   0.11554   100.91248
100   0.09237   -0.02512   -45.72454   0.05845   0.09237   -0.02512   -0.99289   0.11664   100.84229
101   0.09225   -0.02405   -45.69376   0.05839   0.09225   -0.02405   -0.99286   0.11652   100.96130
102   0.09217   -0.02490   -45.71836   0.05857   0.09217   -0.02490   -0.99292   0.11689   100.98267
103   0.09233   -0.02316   -45.66816   0.05824   0.09233   -0.02316   -0.99298   0.11621   100.85144
104   0.09236   -0.02310   -45.66632   0.05781   0.09236   -0.02310   -0.99310   0.11536   100.90942
105   0.09256   -0.02194   -45.63300   0.05858   0.09256   -0.02194   -0.99292   0.11689   100.95825
106   0.09258   -0.02322   -45.66996   0.05844   0.09258   -0.02322   -0.99292   0.11661   100.92773
107   0.09267   -0.02155   -45.62140   0.05782   0.09267   -0.02155   -0.99316   0.11539   100.83923
108   0.09263   -0.02109   -45.60815   0.05744   0.09263   -0.02109   -0.99326   0.11463   100.89722
109   0.09267   -0.02152   -45.62054   0.05799   0.09267   -0.02152   -0.99313   0.11573   100.94604
110   0.09266   -0.02167   -45.62505   0.05864   0.09266   -0.02167   -0.99295   0.11701   100.85754
111   0.09271   -0.02094   -45.60388   0.05828   0.09271   -0.02094   -0.99304   0.11631   100.95520
112   0.09259   -0.02158   -45.62247   0.05888   0.09259   -0.02158   -0.99286   0.11750   100.94910
113   0.09266   -0.02295   -45.66222   0.05992   0.09266   -0.02295   -0.99265   0.11957   100.85754
114   0.09257   -0.02228   -45.64283   0.05968   0.09257   -0.02228   -0.99268   0.11908   100.88806
115   0.09242   -0.02365   -45.68255   0.06032   0.09242   -0.02365   -0.99252   0.12037   100.99792
116   0.09239   -0.02350   -45.67819   0.06042   0.09239   -0.02350   -0.99246   0.12055   100.90027
117   0.09244   -0.02524   -45.72835   0.06055   0.09244   -0.02524   -0.99249   0.12082   100.86975
118   0.09235   -0.02414   -45.69679   0.06076   0.09235   -0.02414   -0.99231   0.12122   100.93079
119   0.09225   -0.02399   -45.69230   0.06069   0.09225   -0.02399   -0.99243   0.12110   100.97961
120   0.09234   -0.02399   -45.69234   0.06098   0.09234   -0.02399   -0.99237   0.12168   100.86975
121   0.09234   -0.02432   -45.70190   0.06031   0.09234   -0.02432   -0.99255   0.12033   100.86975
122   0.09223   -0.02411   -45.69567   0.05983   0.09223   -0.02411   -0.99265   0.11939   100.97046
123   0.09223   -0.02359   -45.68069   0.05936   0.09223   -0.02359   -0.99268   0.11844   100.91248
124   0.09231   -0.02475   -45.71409   0.05919   0.09231   -0.02475   -0.99274   0.11811   100.87280
125   0.09239   -0.02350   -45.67784   0.05828   0.09239   -0.02350   -0.99298   0.11631   100.88196
126   0.09245   -0.02319   -45.66893   0.05762   0.09245   -0.02319   -0.99313   0.11499   100.95825
127   0.09257   -0.02277   -45.65668   0.05799   0.09257   -0.02277   -0.99304   0.11573   100.89722
128   0.09253   -0.02258   -45.65124   0.05737   0.09253   -0.02258   -0.99329   0.11451   100.90027
129   0.09257   -0.02228   -45.64242   0.05701   0.09257   -0.02228   -0.99332   0.11377   100.98877
130   0.09260   -0.02191   -45.63194   0.05738   0.09260   -0.02191   -0.99319   0.11451   100.86975
131   0.09267   -0.02097   -45.60450   0.05656   0.09267   -0.02097   -0.99347   0.11289   100.91858
132   0.09265   -0.01987   -45.57272   0.05596   0.09265   -0.01987   -0.99365   0.11170   100.98572
133   0.09267   -0.01907   -45.54984   0.05549   0.09267   -0.01907   -0.99368   0.11075   100.97656
134   0.09278   -0.01801   -45.51897   0.05515   0.09278   -0.01801   -0.99384   0.11008   100.86670
135   0.09262   -0.01944   -45.56019   0.05404   0.09262   -0.01944   -0.99405   0.10788   100.96741
136   0.09247   -0.01843   -45.53130   0.05498   0.09247   -0.01843   -0.99380   0.10974   100.98877
137   0.09252   -0.01947   -45.56127   0.05522   0.09252   -0.01947   -0.99368   0.11020   100.91858
138   0.09245   -0.01965   -45.56648   0.05509   0.09245   -0.01965   -0.99380   0.10996   100.87891
139   0.09228   -0.02020   -45.58242   0.05572   0.09228   -0.02020   -0.99362   0.11121   100.95215
140   0.09244   -0.02054   -45.59213   0.05610   0.09244   -0.02054   -0.99356   0.11197   100.97046
141   0.09245   -0.02206   -45.63626   0.05711   0.09245   -0.02206   -0.99332   0.11399   100.85144
142   0.09238   -0.02304   -45.66455   0.05759   0.09238   -0.02304   -0.99310   0.11493   100.86975
