Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09261   0.00082   -44.97572   -0.11806   0.09261   0.00082   -0.97232   -0.23395   101.11694
2   0.09267   0.00241   -44.92898   -0.11752   0.09267   0.00241   -0.97256   -0.23289   101.10474
3   0.09255   0.00549   -44.83820   -0.11725   0.09255   0.00549   -0.97266   -0.23237   101.22375
4   0.09260   0.00864   -44.74559   -0.11733   0.09260   0.00864   -0.97250   -0.23249   101.22375
5   0.09253   0.01169   -44.65592   -0.11594   0.09253   0.01169   -0.97314   -0.22980   101.09558
6   0.09241   0.01483   -44.56340   -0.11589   0.09241   0.01483   -0.97314   -0.22971   101.17798
7   0.09226   0.01749   -44.48503   -0.11684   0.09226   0.01749   -0.97272   -0.23157   101.25732
8   0.09227   0.02100   -44.38163   -0.11691   0.09227   0.02100   -0.97259   -0.23170   101.15967
9   0.09235   0.02222   -44.34598   -0.11580   0.09235   0.02222   -0.97302   -0.22953   101.13831
10   0.09231   0.02387   -44.29731   -0.11648   0.09231   0.02387   -0.97278   -0.23087   101.19934
11   0.09235   0.02197   -44.35300   -0.11660   0.09235   0.02197   -0.97278   -0.23112   101.21765
12   0.09226   0.02139   -44.37001   -0.11657   0.09226   0.02139   -0.97269   -0.23103   101.15051
13   0.09224   0.01840   -44.45832   -0.11597   0.09224   0.01840   -0.97314   -0.22990   101.19934
14   0.09229   0.01599   -44.52911   -0.11661   0.09229   0.01599   -0.97281   -0.23112   101.21765
15   0.09244   0.01172   -44.65498   -0.11644   0.09244   0.01172   -0.97302   -0.23081   101.15662
16   0.09250   0.00836   -44.75385   -0.11597   0.09250   0.00836   -0.97317   -0.22987   101.17493
17   0.09251   0.00504   -44.85173   -0.11674   0.09251   0.00504   -0.97293   -0.23139   101.21460
18   0.09257   0.00394   -44.88405   -0.11708   0.09257   0.00394   -0.97272   -0.23203   101.15662
19   0.09270   0.00140   -44.95865   -0.11702   0.09270   0.00140   -0.97272   -0.23191   101.11389
20   0.09267   0.00113   -44.96674   -0.11750   0.09267   0.00113   -0.97259   -0.23286   101.19324
21   0.09265   0.00107   -44.96854   -0.11713   0.09265   0.00107   -0.97281   -0.23215   101.26343
22   0.09270   0.00143   -44.95776   -0.11706   0.09270   0.00143   -0.97275   -0.23200   101.12305
23   0.09276   0.00183   -44.94607   -0.11720   0.09276   0.00183   -0.97269   -0.23228   101.12305
24   0.09260   0.00513   -44.84904   -0.11661   0.09260   0.00513   -0.97296   -0.23112   101.21460
25   0.09256   0.00497   -44.85351   -0.11686   0.09256   0.00497   -0.97284   -0.23160   101.22375
26   0.09255   0.00739   -44.78252   -0.11669   0.09255   0.00739   -0.97284   -0.23127   101.09558
27   0.09246   0.00882   -44.74031   -0.11656   0.09246   0.00882   -0.97293   -0.23103   101.11694
28   0.09237   0.01065   -44.68633   -0.11703   0.09237   0.01065   -0.97272   -0.23194   101.25732
29   0.09230   0.01138   -44.66485   -0.11633   0.09230   0.01138   -0.97299   -0.23057   101.19019
30   0.09245   0.01697   -44.50067   -0.11528   0.09245   0.01697   -0.97342   -0.22852   101.12610
31   0.09234   0.01553   -44.54269   -0.11608   0.09234   0.01553   -0.97302   -0.23008   101.19934
32   0.09214   0.01828   -44.46193   -0.11578   0.09214   0.01828   -0.97317   -0.22950   101.22986
33   0.09226   0.01837   -44.45923   -0.11566   0.09226   0.01837   -0.97317   -0.22926   101.17798
34   0.09225   0.01828   -44.46161   -0.11697   0.09225   0.01828   -0.97259   -0.23182   101.16882
35   0.09225   0.01794   -44.47161   -0.11661   0.09225   0.01794   -0.97281   -0.23112   101.24817
36   0.09225   0.01721   -44.49314   -0.11684   0.09225   0.01721   -0.97275   -0.23157   101.15967
37   0.09252   0.01523   -44.55146   -0.11712   0.09252   0.01523   -0.97256   -0.23209   101.14746
38   0.09267   0.01306   -44.61530   -0.11717   0.09267   0.01306   -0.97262   -0.23222   101.21460
39   0.09265   0.01077   -44.68282   -0.11633   0.09265   0.01077   -0.97299   -0.23057   101.20544
40   0.09271   0.00897   -44.73577   -0.11694   0.09271   0.00897   -0.97278   -0.23176   101.08337
41   0.09266   0.00742   -44.78165   -0.11644   0.09266   0.00742   -0.97299   -0.23078   101.15356
42   0.09260   0.00635   -44.81308   -0.11654   0.09260   0.00635   -0.97290   -0.23096   101.27258
43   0.09259   0.00623   -44.81667   -0.11681   0.09259   0.00623   -0.97284   -0.23151   101.12610
44   0.09271   0.00394   -44.88403   -0.11741   0.09271   0.00394   -0.97256   -0.23267   101.13525
45   0.09265   0.00449   -44.86794   -0.11609   0.09265   0.00449   -0.97317   -0.23011   101.21460
46   0.09258   0.00485   -44.85709   -0.11700   0.09258   0.00485   -0.97275   -0.23188   101.26343
47   0.09257   0.00598   -44.82386   -0.11695   0.09257   0.00598   -0.97284   -0.23179   101.06812
48   0.09250   0.00632   -44.81396   -0.11705   0.09250   0.00632   -0.97281   -0.23200   101.10779
49   0.09227   0.00717   -44.78879   -0.11705   0.09227   0.00717   -0.97275   -0.23197   101.20850
50   0.09231   0.00797   -44.76540   -0.11717   0.09231   0.00797   -0.97266   -0.23222   101.20850
51   0.09251   0.01001   -44.70517   -0.11722   0.09251   0.01001   -0.97262   -0.23231   101.14746
52   0.09238   0.01022   -44.69889   -0.11704   0.09238   0.01022   -0.97266   -0.23194   101.20850
53   0.09223   0.01147   -44.66205   -0.11688   0.09223   0.01147   -0.97269   -0.23164   101.27869
54   0.09225   0.01263   -44.62794   -0.11684   0.09225   0.01263   -0.97281   -0.23157   101.17798
55   0.09237   0.01465   -44.56852   -0.11722   0.09237   0.01465   -0.97253   -0.23231   101.15967
56   0.09229   0.01386   -44.59185   -0.11747   0.09229   0.01386   -0.97244   -0.23280   101.19019
57   0.09220   0.01413   -44.58382   -0.11726   0.09220   0.01413   -0.97259   -0.23240   101.19019
58   0.09232   0.01477   -44.56486   -0.11781   0.09232   0.01477   -0.97238   -0.23347   101.12915
59   0.09248   0.01245   -44.63326   -0.11727   0.09248   0.01245   -0.97259   -0.23240   101.16577
60   0.09259   0.01328   -44.60894   -0.11762   0.09259   0.01328   -0.97247   -0.23310   101.20544
61   0.09269   0.01257   -44.62973   -0.11681   0.09269   0.01257   -0.97278   -0.23151   101.14441
62   0.09262   0.01077   -44.68272   -0.11696   0.09262   0.01077   -0.97269   -0.23179   101.16577
63   0.09260   0.00974   -44.71321   -0.11757   0.09260   0.00974   -0.97247   -0.23298   101.23291
64   0.09266   0.00870   -44.74384   -0.11700   0.09266   0.00870   -0.97272   -0.23188   101.17493
65   0.09270   0.00775   -44.77172   -0.11691   0.09270   0.00775   -0.97278   -0.23170   101.06506
66   0.09266   0.00803   -44.76357   -0.11764   0.09266   0.00803   -0.97250   -0.23313   101.20544
67   0.09263   0.00623   -44.81661   -0.11741   0.09263   0.00623   -0.97253   -0.23267   101.27258
68   0.09265   0.00558   -44.83550   -0.11727   0.09265   0.00558   -0.97262   -0.23240   101.12610
69   0.09254   0.00720   -44.78781   -0.11776   0.09254   0.00720   -0.97238   -0.23334   101.12610
70   0.09234   0.00616   -44.81845   -0.11696   0.09234   0.00616   -0.97275   -0.23179   101.20850
71   0.09234   0.00763   -44.77527   -0.11732   0.09234   0.00763   -0.97259   -0.23249   101.24817
72   0.09244   0.00729   -44.78516   -0.11733   0.09244   0.00729   -0.97259   -0.23252   101.10779
73   0.09232   0.00754   -44.77796   -0.11745   0.09232   0.00754   -0.97256   -0.23276   101.16882
74   0.09220   0.00937   -44.72406   -0.11707   0.09220   0.00937   -0.97269   -0.23200   101.23901
75   0.09229   0.00845   -44.75100   -0.11756   0.09229   0.00845   -0.97256   -0.23298   101.17798
76   0.09237   0.01001   -44.70528   -0.11660   0.09237   0.01001   -0.97299   -0.23112   101.14746
77   0.09234   0.01001   -44.70520   -0.11721   0.09234   0.01001   -0.97272   -0.23231   101.18713
78   0.09224   0.00977   -44.71244   -0.11654   0.09224   0.00977   -0.97290   -0.23096   101.22070
79   0.09241   0.01135   -44.66565   -0.11711   0.09241   0.01135   -0.97269   -0.23209   101.14746
80   0.09247   0.01230   -44.63789   -0.11642   0.09247   0.01230   -0.97296   -0.23075   101.14746
81   0.09257   0.01209   -44.64419   -0.11640   0.09257   0.01209   -0.97299   -0.23072   101.20544
82   0.09260   0.01157   -44.65937   -0.11704   0.09260   0.01157   -0.97272   -0.23197   101.16577
83   0.09257   0.01276   -44.62436   -0.11669   0.09257   0.01276   -0.97284   -0.23127   101.15662
84   0.09259   0.01224   -44.63960   -0.11682   0.09259   0.01224   -0.97272   -0.23151   101.24512
85   0.09270   0.01099   -44.67650   -0.11670   0.09270   0.01099   -0.97290   -0.23130   101.20239
86   0.09269   0.01196   -44.64778   -0.11640   0.09269   0.01196   -0.97299   -0.23072   101.06506
87   0.09264   0.01105   -44.67463   -0.11706   0.09264   0.01105   -0.97269   -0.23200   101.15356
88   0.09264   0.01303   -44.61623   -0.11686   0.09264   0.01303   -0.97272   -0.23160   101.23291
89   0.09268   0.01291   -44.61985   -0.11696   0.09268   0.01291   -0.97278   -0.23182   101.15356
90   0.09261   0.01343   -44.60445   -0.11734   0.09261   0.01343   -0.97247   -0.23252   101.10474
91   0.09246   0.01370   -44.59633   -0.11760   0.09246   0.01370   -0.97241   -0.23304   101.20544
92   0.09228   0.01300   -44.61701   -0.11782   0.09228   0.01300   -0.97241   -0.23350   101.25732
93   0.09245   0.01453   -44.57217   -0.11711   0.09245   0.01453   -0.97266   -0.23209   101.13831
94   0.09241   0.01297   -44.61797   -0.11722   0.09241   0.01297   -0.97256   -0.23231   101.12915
95   0.09227   0.01294   -44.61871   -0.11804   0.09227   0.01294   -0.97217   -0.23389   101.31836
96   0.09219   0.01263   -44.62785   -0.11711   0.09219   0.01263   -0.97256   -0.23206   101.19019
97   0.09231   0.01285   -44.62147   -0.11768   0.09231   0.01285   -0.97232   -0.23319   101.12915
98   0.09234   0.01309   -44.61417   -0.11829   0.09234   0.01309   -0.97205   -0.23438   101.17798
99   0.09216   0.01236   -44.63575   -0.11846   0.09216   0.01236   -0.97205   -0.23472   101.26038
100   0.09232   0.01224   -44.63937   -0.11820   0.09232   0.01224   -0.97211   -0.23420   101.16882
101   0.09245   0.01245   -44.63309   -0.11804   0.09245   0.01245   -0.97217   -0.23389   101.13831
102   0.09258   0.01233   -44.63668   -0.11816   0.09258   0.01233   -0.97214   -0.23414   101.22375
103   0.09257   0.01288   -44.62057   -0.11792   0.09257   0.01288   -0.97232   -0.23368   101.15662
104   0.09257   0.01184   -44.65107   -0.11831   0.09257   0.01184   -0.97214   -0.23444   101.09558
105   0.09255   0.01282   -44.62225   -0.11839   0.09255   0.01282   -0.97201   -0.23457   101.24512
106   0.09254   0.01190   -44.64915   -0.11896   0.09254   0.01190   -0.97180   -0.23569   101.20544
107   0.09268   0.01190   -44.64909   -0.11919   0.09268   0.01190   -0.97165   -0.23612   101.09558
108   0.09268   0.01154   -44.65969   -0.12041   0.09268   0.01154   -0.97107   -0.23850   101.19324
109   0.09269   0.01105   -44.67409   -0.12046   0.09269   0.01105   -0.97107   -0.23859   101.23291
110   0.09268   0.01019   -44.69924   -0.12097   0.09268   0.01019   -0.97089   -0.23960   101.15356
111   0.09267   0.00882   -44.74002   -0.11890   0.09267   0.00882   -0.97186   -0.23557   101.05591
112   0.09241   0.00540   -44.84081   -0.11852   0.09241   0.00540   -0.97208   -0.23484   101.17798
113   0.09226   0.00122   -44.96402   -0.11853   0.09226   0.00122   -0.97205   -0.23484   101.25732
114   0.09233   0.00168   -44.95054   -0.11816   0.09233   0.00168   -0.97226   -0.23414   101.14746
115   0.09234   -0.00107   -45.03148   -0.11843   0.09234   -0.00107   -0.97220   -0.23469   101.12000
116   0.09229   -0.00281   -45.08281   -0.12009   0.09229   -0.00281   -0.97131   -0.23789   101.24817
117   0.09225   -0.00385   -45.11346   -0.12095   0.09225   -0.00385   -0.97095   -0.23957   101.22070
118   0.09234   -0.00497   -45.14673   -0.12031   0.09234   -0.00497   -0.97125   -0.23832   101.09863
119   0.09238   -0.00446   -45.13152   -0.12184   0.09238   -0.00446   -0.97055   -0.24131   101.16882
120   0.09220   -0.01090   -45.32128   -0.11967   0.09220   -0.01090   -0.97147   -0.23707   101.22070
121   0.09232   -0.00931   -45.27468   -0.12110   0.09232   -0.00931   -0.97076   -0.23984   101.12000
122   0.09251   -0.01224   -45.36122   -0.12157   0.09251   -0.01224   -0.97052   -0.24076   101.15662
123   0.09250   -0.01358   -45.40046   -0.11975   0.09250   -0.01358   -0.97147   -0.23725   101.17493
124   0.09257   -0.01343   -45.39579   -0.11893   0.09257   -0.01343   -0.97189   -0.23566   101.14441
125   0.09265   -0.01239   -45.36531   -0.11920   0.09265   -0.01239   -0.97162   -0.23615   101.11389
126   0.09262   -0.01062   -45.31293   -0.11813   0.09262   -0.01062   -0.97223   -0.23408   101.19324
127   0.09266   -0.00806   -45.23732   -0.11738   0.09266   -0.00806   -0.97256   -0.23261   101.19324
128   0.09272   -0.00198   -45.05846   -0.11854   0.09272   -0.00198   -0.97208   -0.23487   101.06506
129   0.09266   0.00021   -44.99371   -0.11782   0.09266   0.00021   -0.97241   -0.23347   101.13525
130   0.09266   0.00507   -44.85066   -0.11898   0.09266   0.00507   -0.97180   -0.23572   101.25427
131   0.09249   0.01068   -44.68527   -0.11810   0.09249   0.01068   -0.97223   -0.23402   101.16577
132   0.09255   0.01593   -44.53027   -0.11941   0.09255   0.01593   -0.97150   -0.23655   101.10779
133   0.09249   0.02011   -44.40700   -0.11949   0.09249   0.02011   -0.97147   -0.23673   101.20544
134   0.09231   0.02219   -44.34616   -0.11817   0.09231   0.02219   -0.97195   -0.23414   101.26953
135   0.09234   0.02283   -44.32739   -0.11788   0.09234   0.02283   -0.97211   -0.23359   101.13831
136   0.09233   0.02289   -44.32570   -0.11752   0.09233   0.02289   -0.97226   -0.23289   101.12000
