Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09376   0.00018   44.99388   -0.27041   0.09376   0.00018   0.85742   -0.51491   100.35095
2   0.09387   0.00082   44.97250   -0.26923   0.09387   0.00082   0.85855   -0.51283   100.28076
3   0.09381   0.00000   45.00000   -0.26981   0.09381   0.00000   0.85800   -0.51387   100.31128
4   0.09379   0.00064   44.97859   -0.27010   0.09379   0.00064   0.85769   -0.51436   100.33875
5   0.09389   0.00012   44.99592   -0.26986   0.09389   0.00012   0.85791   -0.51393   100.28992
6   0.09394   0.00131   44.95613   -0.27074   0.09394   0.00131   0.85705   -0.51546   100.27161
7   0.09389   0.00073   44.97551   -0.27105   0.09389   0.00073   0.85675   -0.51601   100.28992
8   0.09377   0.00137   44.95405   -0.27162   0.09377   0.00137   0.85617   -0.51698   100.33875
9   0.09390   0.00314   44.89473   -0.27220   0.09390   0.00314   0.85546   -0.51793   100.32959
10   0.09387   0.00439   44.85275   -0.27271   0.09387   0.00439   0.85498   -0.51881   100.30212
11   0.09376   0.00528   44.82309   -0.27274   0.09376   0.00528   0.85498   -0.51891   100.41809
12   0.09378   0.00562   44.81187   -0.27263   0.09378   0.00562   0.85507   -0.51869   100.26245
13   0.09366   0.00690   44.76896   -0.27244   0.09366   0.00690   0.85519   -0.51833   100.36011
14   0.09362   0.00793   44.73410   -0.27284   0.09362   0.00793   0.85485   -0.51906   100.34180
15   0.09353   0.00644   44.78415   -0.27306   0.09353   0.00644   0.85464   -0.51946   100.40894
16   0.09372   0.00855   44.71367   -0.27267   0.09372   0.00855   0.85495   -0.51872   100.24414
17   0.09362   0.00809   44.72894   -0.27291   0.09362   0.00809   0.85473   -0.51915   100.36926
18   0.09348   0.00751   44.74847   -0.27259   0.09348   0.00751   0.85507   -0.51860   100.45776
19   0.09363   0.00687   44.77001   -0.27234   0.09363   0.00687   0.85531   -0.51817   100.26245
20   0.09363   0.00638   44.78637   -0.27237   0.09363   0.00638   0.85534   -0.51827   100.25330
