Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09334   0.04981   42.77463   -0.43698   0.09334   0.04981   0.63988   -0.76690   100.71411
2   0.09338   0.04849   42.83386   -0.43688   0.09338   0.04849   0.64013   -0.76675   100.70496
3   0.09348   0.04703   42.89666   -0.43745   0.09348   0.04703   0.63939   -0.76754   100.56763
4   0.09353   0.04694   42.90024   -0.43756   0.09353   0.04694   0.63924   -0.76769   100.60425
5   0.09345   0.04538   42.96934   -0.43765   0.09345   0.04538   0.63915   -0.76772   100.66528
6   0.09359   0.04456   43.00467   -0.43800   0.09359   0.04456   0.63869   -0.76821   100.62561
7   0.09369   0.04550   42.96680   -0.43707   0.09369   0.04550   0.64006   -0.76702   100.63477
8   0.09364   0.04517   42.97935   -0.43761   0.09364   0.04517   0.63930   -0.76775   100.72327
9   0.09357   0.04495   42.99479   -0.43637   0.09357   0.04495   0.64119   -0.76614   100.64392
10   0.09375   0.04474   43.00562   -0.43611   0.09375   0.04474   0.64162   -0.76583   100.64392
11   0.09373   0.04611   42.94820   -0.43529   0.09373   0.04611   0.64275   -0.76473   100.71106
12   0.09374   0.04724   42.89375   -0.43612   0.09374   0.04724   0.64141   -0.76580   100.67139
13   0.09377   0.04761   42.87930   -0.43577   0.09377   0.04761   0.64196   -0.76540   100.66223
14   0.09385   0.04990   42.76865   -0.43733   0.09385   0.04990   0.63933   -0.76736   100.62256
15   0.09378   0.04938   42.79008   -0.43770   0.09378   0.04938   0.63884   -0.76788   100.75073
16   0.09373   0.05191   42.67576   -0.43783   0.09373   0.05191   0.63845   -0.76803   100.64392
17   0.09360   0.05292   42.62896   -0.43807   0.09360   0.05292   0.63793   -0.76827   100.52795
18   0.09347   0.05451   42.55271   -0.43896   0.09347   0.05451   0.63649   -0.76949   100.65613
19   0.09344   0.05383   42.57994   -0.43949   0.09344   0.05383   0.63576   -0.77020   100.69275
20   0.09358   0.05588   42.49435   -0.43840   0.09358   0.05588   0.63726   -0.76879   100.53711
21   0.09354   0.05564   42.50131   -0.43904   0.09354   0.05564   0.63625   -0.76959   100.52795
22   0.09344   0.05567   42.50174   -0.43874   0.09344   0.05567   0.63671   -0.76919   100.62561
23   0.09340   0.05478   42.54513   -0.43817   0.09340   0.05478   0.63771   -0.76852   100.65613
24   0.09347   0.05554   42.50350   -0.43931   0.09347   0.05554   0.63576   -0.76983   100.49744
25   0.09357   0.05435   42.55662   -0.43944   0.09357   0.05435   0.63573   -0.77007   100.56458
26   0.09339   0.05448   42.56280   -0.43750   0.09339   0.05448   0.63878   -0.76766   100.70496
27   0.09362   0.05396   42.58659   -0.43738   0.09362   0.05396   0.63897   -0.76745   100.63477
28   0.09371   0.05127   42.70935   -0.43696   0.09371   0.05127   0.63985   -0.76693   100.56458
29   0.09375   0.05289   42.64278   -0.43591   0.09375   0.05289   0.64132   -0.76556   100.68359
30   0.09373   0.05072   42.74971   -0.43403   0.09373   0.05072   0.64440   -0.76318   100.71106
31   0.09374   0.04880   42.83662   -0.43370   0.09374   0.04880   0.64498   -0.76266   100.63477
32   0.09381   0.04819   42.87101   -0.43227   0.09381   0.04819   0.64724   -0.76083   100.64392
33   0.09378   0.04599   42.97080   -0.43176   0.09378   0.04599   0.64821   -0.76022   100.68054
34   0.09380   0.04468   43.02999   -0.43149   0.09380   0.04468   0.64870   -0.75985   100.67139
35   0.09379   0.04389   43.06179   -0.43222   0.09379   0.04389   0.64766   -0.76083   100.60425
36   0.09370   0.04157   43.16125   -0.43292   0.09370   0.04157   0.64672   -0.76171   100.74158
37   0.09366   0.04093   43.18714   -0.43351   0.09366   0.04093   0.64586   -0.76247   100.70190
38   0.09364   0.04205   43.13401   -0.43419   0.09364   0.04205   0.64473   -0.76333   100.61340
