second,Volt,Volt
-68.8000E-03,+3.4850469E+00,-183.6156E-03
-68.6000E-03,+3.4967656E+00,-172.6781E-03
-68.4000E-03,+3.5065312E+00,-160.1781E-03
-68.2000E-03,+3.5162969E+00,-148.4594E-03
-68.0000E-03,+3.5241094E+00,-134.0063E-03
-67.8000E-03,+3.5299687E+00,-121.8969E-03
-67.6000E-03,+3.5358281E+00,-107.8344E-03
-67.4000E-03,+3.5397344E+00,-94.1625E-03
-67.2000E-03,+3.5416875E+00,-78.9281E-03
-67.0000E-03,+3.5436406E+00,-65.6469E-03
-66.8000E-03,+3.5436406E+00,-50.4125E-03
-66.6000E-03,+3.5416875E+00,-36.7406E-03
-66.4000E-03,+3.5397344E+00,-24.2406E-03
-66.2000E-03,+3.5358281E+00,-9.3969E-03
-66.0000E-03,+3.5299687E+00,+5.0563E-03
-65.8000E-03,+3.5241094E+00,+17.9469E-03
-65.6000E-03,+3.5143437E+00,+32.0094E-03
-65.4000E-03,+3.5045781E+00,+46.0719E-03
-65.2000E-03,+3.4948125E+00,+58.5719E-03
-65.0000E-03,+3.4830937E+00,+73.4156E-03
-64.8000E-03,+3.4713750E+00,+85.9156E-03
-64.6000E-03,+3.4557500E+00,+99.9781E-03
-64.4000E-03,+3.4401250E+00,+112.8688E-03
-64.2000E-03,+3.4225469E+00,+127.3219E-03
-64.0000E-03,+3.4069219E+00,+141.3844E-03
-63.8000E-03,+3.3893437E+00,+154.6656E-03
-63.6000E-03,+3.3678594E+00,+167.5563E-03
-63.4000E-03,+3.3463750E+00,+179.2750E-03
-63.2000E-03,+3.3248906E+00,+191.3844E-03
-63.0000E-03,+3.2995000E+00,+201.9313E-03
-62.8000E-03,+3.2741094E+00,+212.8688E-03
-62.6000E-03,+3.2506719E+00,+224.5875E-03
-62.4000E-03,+3.2252812E+00,+235.9156E-03
-62.2000E-03,+3.1979375E+00,+247.2438E-03
-62.0000E-03,+3.1725469E+00,+257.4000E-03
-61.8000E-03,+3.1412969E+00,+269.1188E-03
-61.6000E-03,+3.1100469E+00,+279.6656E-03
-61.4000E-03,+3.0827031E+00,+289.8219E-03
-61.2000E-03,+3.0534062E+00,+299.1969E-03
-61.0000E-03,+3.0260625E+00,+308.5719E-03
-60.8000E-03,+2.9967656E+00,+317.1656E-03
-60.6000E-03,+2.9655156E+00,+326.1500E-03
-60.4000E-03,+2.9323125E+00,+333.5719E-03
-60.2000E-03,+2.8991094E+00,+340.9938E-03
-60.0000E-03,+2.8639531E+00,+347.6344E-03
-59.8000E-03,+2.8287969E+00,+354.6656E-03
-59.6000E-03,+2.7955937E+00,+360.9156E-03
-59.4000E-03,+2.7565312E+00,+367.1656E-03
-59.2000E-03,+2.7194219E+00,+372.2438E-03
-59.0000E-03,+2.6823125E+00,+377.7125E-03
-58.8000E-03,+2.6452031E+00,+382.7906E-03
-58.6000E-03,+2.6080937E+00,+387.0875E-03
-58.4000E-03,+2.5709844E+00,+390.9938E-03
-58.2000E-03,+2.5319219E+00,+393.7281E-03
-58.0000E-03,+2.4967656E+00,+396.0719E-03
-57.8000E-03,+2.4616094E+00,+397.6344E-03
-57.6000E-03,+2.4264531E+00,+399.1969E-03
-57.4000E-03,+2.3912969E+00,+399.9781E-03
-57.2000E-03,+2.3541875E+00,+399.9781E-03
-57.0000E-03,+2.3131719E+00,+396.4625E-03
-56.8000E-03,+2.2760625E+00,+396.4625E-03
-56.6000E-03,+2.2389531E+00,+394.5094E-03
-56.4000E-03,+2.2037969E+00,+394.1188E-03
-56.2000E-03,+2.1666875E+00,+392.5563E-03
-56.0000E-03,+2.1295781E+00,+390.2125E-03
-55.8000E-03,+2.0924687E+00,+387.8688E-03
-55.6000E-03,+2.0592656E+00,+384.7438E-03
-55.4000E-03,+2.0241094E+00,+380.8375E-03
-55.2000E-03,+1.9909062E+00,+376.5406E-03
-55.0000E-03,+1.9577031E+00,+371.0719E-03
-54.8000E-03,+1.9264531E+00,+364.8219E-03
-54.6000E-03,+1.8952031E+00,+358.9625E-03
-54.4000E-03,+1.8639531E+00,+351.9313E-03
-54.2000E-03,+1.8346562E+00,+344.9000E-03
-54.0000E-03,+1.8053594E+00,+337.8688E-03
-53.8000E-03,+1.7760625E+00,+331.2281E-03
-53.6000E-03,+1.7467656E+00,+323.0250E-03
-53.4000E-03,+1.7194219E+00,+316.3844E-03
-53.2000E-03,+1.6959844E+00,+308.5719E-03
-53.0000E-03,+1.6705937E+00,+299.9781E-03
-52.8000E-03,+1.6491094E+00,+290.9938E-03
-52.6000E-03,+1.6276250E+00,+281.2281E-03
-52.4000E-03,+1.6080937E+00,+270.6813E-03
-52.2000E-03,+1.5866094E+00,+259.3531E-03
-52.0000E-03,+1.5670781E+00,+248.4156E-03
-51.8000E-03,+1.5495000E+00,+236.3063E-03
-51.6000E-03,+1.5338750E+00,+224.1969E-03
-51.4000E-03,+1.5202031E+00,+212.0875E-03
-51.2000E-03,+1.5065312E+00,+200.7594E-03
-51.0000E-03,+1.4928594E+00,+189.0406E-03
-50.8000E-03,+1.4811406E+00,+176.9313E-03
-50.6000E-03,+1.4713750E+00,+164.0406E-03
-50.4000E-03,+1.4616094E+00,+151.5406E-03
-50.2000E-03,+1.4557500E+00,+137.8688E-03
-50.0000E-03,+1.4479375E+00,+124.1969E-03
-49.8000E-03,+1.4420781E+00,+110.1344E-03
-49.6000E-03,+1.4381719E+00,+95.6813E-03
-49.4000E-03,+1.4342656E+00,+82.7906E-03
-49.2000E-03,+1.4323125E+00,+69.5094E-03
-49.0000E-03,+1.4323125E+00,+56.2281E-03
-48.8000E-03,+1.4342656E+00,+42.1656E-03
-48.6000E-03,+1.4362187E+00,+28.8844E-03
-48.4000E-03,+1.4401250E+00,+15.9938E-03
-48.2000E-03,+1.4459844E+00,+2.7125E-03
-48.0000E-03,+1.4518437E+00,-10.9594E-03
-47.8000E-03,+1.4577031E+00,-24.2406E-03
-47.6000E-03,+1.4655156E+00,-37.1313E-03
-47.4000E-03,+1.4752812E+00,-50.0219E-03
-47.2000E-03,+1.4850469E+00,-64.0844E-03
-47.0000E-03,+1.4967656E+00,-77.3656E-03
-46.8000E-03,+1.5123906E+00,-92.2094E-03
-46.6000E-03,+1.5260625E+00,-106.6625E-03
-46.4000E-03,+1.5416875E+00,-120.7250E-03
-46.2000E-03,+1.5573125E+00,-134.7875E-03
-46.0000E-03,+1.5748906E+00,-147.6781E-03
-45.8000E-03,+1.5963750E+00,-160.5688E-03
-45.6000E-03,+1.6159062E+00,-173.0688E-03
-45.4000E-03,+1.6373906E+00,-185.1781E-03
-45.2000E-03,+1.6588750E+00,-197.6781E-03
-45.0000E-03,+1.6803594E+00,-209.3969E-03
-44.8000E-03,+1.7057500E+00,-220.7250E-03
-44.6000E-03,+1.7311406E+00,-232.0531E-03
-44.4000E-03,+1.7604375E+00,-243.7719E-03
-44.2000E-03,+1.7897344E+00,-255.4906E-03
-44.0000E-03,+1.8170781E+00,-266.4281E-03
-43.8000E-03,+1.8463750E+00,-276.9750E-03
-43.6000E-03,+1.8776250E+00,-287.5219E-03
-43.4000E-03,+1.9088750E+00,-297.6781E-03
-43.2000E-03,+1.9401250E+00,-307.0531E-03
-43.0000E-03,+1.9733281E+00,-314.8656E-03
-42.8000E-03,+2.0065312E+00,-322.6781E-03
-42.6000E-03,+2.0397344E+00,-330.4906E-03
-42.4000E-03,+2.0748906E+00,-337.5219E-03
-42.2000E-03,+2.1100469E+00,-344.9438E-03
-42.0000E-03,+2.1471562E+00,-351.1938E-03
-41.8000E-03,+2.1842656E+00,-357.8344E-03
-41.6000E-03,+2.2194219E+00,-363.6938E-03
-41.4000E-03,+2.2545781E+00,-369.5531E-03
-41.2000E-03,+2.2936406E+00,-374.6313E-03
-41.0000E-03,+2.3327031E+00,-379.3188E-03
-40.8000E-03,+2.3717656E+00,-383.6156E-03
-40.6000E-03,+2.4069219E+00,-387.1313E-03
-40.4000E-03,+2.4420781E+00,-390.6469E-03
-40.2000E-03,+2.4772344E+00,-393.3813E-03
-40.0000E-03,+2.5143437E+00,-395.3344E-03
-39.8000E-03,+2.5495000E+00,-396.5063E-03
-39.6000E-03,+2.5885625E+00,-397.2875E-03
-39.4000E-03,+2.6256719E+00,-398.0688E-03
-39.2000E-03,+2.6627812E+00,-396.8969E-03
-39.0000E-03,+2.6998906E+00,-396.1156E-03
-38.8000E-03,+2.7370000E+00,-395.3344E-03
-38.6000E-03,+2.7760625E+00,-393.3813E-03
-38.4000E-03,+2.8112187E+00,-391.8188E-03
-38.2000E-03,+2.8463750E+00,-389.0844E-03
-38.0000E-03,+2.8815312E+00,-386.3500E-03
-37.8000E-03,+2.9147344E+00,-383.2250E-03
-37.6000E-03,+2.9479375E+00,-378.9281E-03
-37.4000E-03,+2.9791875E+00,-375.4125E-03
-37.2000E-03,+3.0084844E+00,-370.3344E-03
-37.0000E-03,+3.0377812E+00,-365.6469E-03
-36.8000E-03,+3.0670781E+00,-359.7875E-03
-36.6000E-03,+3.0963750E+00,-353.1469E-03
-36.4000E-03,+3.1256719E+00,-346.1156E-03
-36.2000E-03,+3.1549687E+00,-338.3031E-03
-36.0000E-03,+3.1842656E+00,-330.4906E-03
-35.8000E-03,+3.2096562E+00,-322.6781E-03
-35.6000E-03,+3.2370000E+00,-314.8656E-03
-35.4000E-03,+3.2604375E+00,-305.8813E-03
-35.2000E-03,+3.2858281E+00,-296.8969E-03
-35.0000E-03,+3.3112187E+00,-286.7406E-03
-34.8000E-03,+3.3346562E+00,-277.7563E-03
-34.6000E-03,+3.3580937E+00,-266.8188E-03
-34.4000E-03,+3.3776250E+00,-255.8813E-03
-34.2000E-03,+3.3952031E+00,-244.9438E-03
-34.0000E-03,+3.4127812E+00,-234.3969E-03
-33.8000E-03,+3.4303594E+00,-224.2406E-03
-33.6000E-03,+3.4479375E+00,-214.0844E-03
-33.4000E-03,+3.4616094E+00,-202.3656E-03
-33.2000E-03,+3.4752812E+00,-191.0375E-03
-33.0000E-03,+3.4889531E+00,-178.9281E-03
-32.8000E-03,+3.4987187E+00,-167.2094E-03
-32.6000E-03,+3.5084844E+00,-155.1000E-03
-32.4000E-03,+3.5182500E+00,-141.8188E-03
-32.2000E-03,+3.5260625E+00,-128.5375E-03
-32.0000E-03,+3.5319219E+00,-115.6469E-03
-31.8000E-03,+3.5377812E+00,-101.5844E-03
-31.6000E-03,+3.5416875E+00,-87.5219E-03
-31.4000E-03,+3.5436406E+00,-72.6781E-03
-31.2000E-03,+3.5436406E+00,-58.2250E-03
-31.0000E-03,+3.5436406E+00,-44.5531E-03
-30.8000E-03,+3.5416875E+00,-31.2719E-03
-30.6000E-03,+3.5377812E+00,-18.3812E-03
-30.4000E-03,+3.5338750E+00,-3.1469E-03
-30.2000E-03,+3.5280156E+00,+10.1344E-03
-30.0000E-03,+3.5202031E+00,+24.5875E-03
-29.8000E-03,+3.5104375E+00,+38.2594E-03
-29.6000E-03,+3.5006719E+00,+52.3219E-03
-29.4000E-03,+3.4909062E+00,+66.3844E-03
-29.2000E-03,+3.4791875E+00,+79.2750E-03
-29.0000E-03,+3.4635625E+00,+92.5563E-03
-28.8000E-03,+3.4498906E+00,+105.8375E-03
-28.6000E-03,+3.4323125E+00,+119.5094E-03
-28.4000E-03,+3.4166875E+00,+133.5719E-03
-28.2000E-03,+3.3991094E+00,+147.2438E-03
-28.0000E-03,+3.3795781E+00,+160.5250E-03
-27.8000E-03,+3.3600469E+00,+172.6344E-03
-27.6000E-03,+3.3385625E+00,+185.1344E-03
-27.4000E-03,+3.3151250E+00,+196.0719E-03
-27.2000E-03,+3.2897344E+00,+207.4000E-03
-27.0000E-03,+3.2643437E+00,+217.9469E-03
-26.8000E-03,+3.2409062E+00,+229.6656E-03
-26.6000E-03,+3.2135625E+00,+241.3844E-03
-26.4000E-03,+3.1881719E+00,+252.3219E-03
-26.2000E-03,+3.1608281E+00,+263.2594E-03
-26.0000E-03,+3.1295781E+00,+274.1969E-03
-25.8000E-03,+3.1002812E+00,+283.9625E-03
-25.6000E-03,+3.0709844E+00,+293.7281E-03
-25.4000E-03,+3.0416875E+00,+303.1031E-03
-25.2000E-03,+3.0143437E+00,+312.4781E-03
-25.0000E-03,+2.9830937E+00,+321.4625E-03
-24.8000E-03,+2.9537969E+00,+329.6656E-03
-24.6000E-03,+2.9186406E+00,+337.4781E-03
-24.4000E-03,+2.8854375E+00,+344.1188E-03
-24.2000E-03,+2.8502812E+00,+351.5406E-03
-24.0000E-03,+2.8151250E+00,+357.7906E-03
-23.8000E-03,+2.7819219E+00,+364.0406E-03
-23.6000E-03,+2.7428594E+00,+369.9000E-03
-23.4000E-03,+2.7037969E+00,+374.9781E-03
-23.2000E-03,+2.6666875E+00,+380.8375E-03
-23.0000E-03,+2.6295781E+00,+385.1344E-03
-22.8000E-03,+2.5924687E+00,+389.4313E-03
-22.6000E-03,+2.5534062E+00,+392.5563E-03
-22.4000E-03,+2.5162969E+00,+394.9000E-03
-22.2000E-03,+2.4811406E+00,+396.4625E-03
-22.0000E-03,+2.4459844E+00,+398.8063E-03
-21.8000E-03,+2.4108281E+00,+400.3688E-03
-21.6000E-03,+2.3756719E+00,+400.7594E-03
-21.4000E-03,+2.3366094E+00,+398.4156E-03
-21.2000E-03,+2.2995000E+00,+396.8531E-03
-21.0000E-03,+2.2604375E+00,+395.6813E-03
-20.8000E-03,+2.2233281E+00,+394.9000E-03
-20.6000E-03,+2.1881719E+00,+393.3375E-03
-20.4000E-03,+2.1510625E+00,+391.7750E-03
-20.2000E-03,+2.1159062E+00,+389.0406E-03
-20.0000E-03,+2.0787969E+00,+386.3063E-03
-19.8000E-03,+2.0455937E+00,+383.1813E-03
-19.6000E-03,+2.0104375E+00,+379.2750E-03
-19.4000E-03,+1.9772344E+00,+374.1969E-03
-19.2000E-03,+1.9440312E+00,+368.3375E-03
-19.0000E-03,+1.9127812E+00,+362.0875E-03
-18.8000E-03,+1.8815312E+00,+356.6188E-03
-18.6000E-03,+1.8502812E+00,+349.1969E-03
-18.4000E-03,+1.8209844E+00,+342.9469E-03
-18.2000E-03,+1.7916875E+00,+335.5250E-03
-18.0000E-03,+1.7623906E+00,+328.4938E-03
-17.8000E-03,+1.7350469E+00,+321.0719E-03
-17.6000E-03,+1.7077031E+00,+313.2594E-03
-17.4000E-03,+1.6823125E+00,+305.8375E-03
-17.2000E-03,+1.6608281E+00,+296.4625E-03
-17.0000E-03,+1.6393437E+00,+287.4781E-03
-16.8000E-03,+1.6178594E+00,+276.9313E-03
-16.6000E-03,+1.5983281E+00,+266.3844E-03
-16.4000E-03,+1.5768437E+00,+255.4469E-03
-16.2000E-03,+1.5592656E+00,+243.7281E-03
-16.0000E-03,+1.5416875E+00,+231.6188E-03
-15.8000E-03,+1.5260625E+00,+219.1188E-03
-15.6000E-03,+1.5143437E+00,+207.4000E-03
-15.4000E-03,+1.5006719E+00,+196.0719E-03
-15.2000E-03,+1.4870000E+00,+184.3531E-03
-15.0000E-03,+1.4752812E+00,+171.8531E-03
-14.8000E-03,+1.4655156E+00,+158.9625E-03
-14.6000E-03,+1.4577031E+00,+145.6813E-03
-14.4000E-03,+1.4518437E+00,+132.4000E-03
-14.2000E-03,+1.4459844E+00,+117.9469E-03
-14.0000E-03,+1.4401250E+00,+104.2750E-03
-13.8000E-03,+1.4362187E+00,+89.8219E-03
-13.6000E-03,+1.4323125E+00,+77.3219E-03
-13.4000E-03,+1.4323125E+00,+64.0406E-03
-13.2000E-03,+1.4323125E+00,+50.7594E-03
-13.0000E-03,+1.4362187E+00,+37.0875E-03
-12.8000E-03,+1.4381719E+00,+23.8063E-03
-12.6000E-03,+1.4440312E+00,+10.5250E-03
-12.4000E-03,+1.4479375E+00,-2.7562E-03
-12.2000E-03,+1.4537969E+00,-16.4281E-03
-12.0000E-03,+1.4596562E+00,-29.7094E-03
-11.8000E-03,+1.4694219E+00,-42.2094E-03
-11.6000E-03,+1.4791875E+00,-55.8813E-03
-11.4000E-03,+1.4909062E+00,-69.5531E-03
-11.2000E-03,+1.5045781E+00,-83.2250E-03
-11.0000E-03,+1.5182500E+00,-98.4594E-03
-10.8000E-03,+1.5319219E+00,-112.9125E-03
-10.6000E-03,+1.5475469E+00,-126.5844E-03
-10.4000E-03,+1.5651250E+00,-139.8656E-03
-10.2000E-03,+1.5827031E+00,-153.1469E-03
-10.0000E-03,+1.6041875E+00,-165.6469E-03
-9.8000E-03,+1.6256719E+00,-178.1469E-03
-9.6000E-03,+1.6471562E+00,-190.2563E-03
-9.4000E-03,+1.6666875E+00,-202.7563E-03
-9.2000E-03,+1.6920781E+00,-214.4750E-03
-9.0000E-03,+1.7174687E+00,-225.8031E-03
-8.8000E-03,+1.7428594E+00,-237.5219E-03
-8.6000E-03,+1.7721562E+00,-248.4594E-03
-8.4000E-03,+1.8034062E+00,-260.1781E-03
-8.2000E-03,+1.8307500E+00,-270.7250E-03
-8.0000E-03,+1.8600469E+00,-281.2719E-03
-7.8000E-03,+1.8912969E+00,-292.2094E-03
-7.6000E-03,+1.9225469E+00,-301.5844E-03
-7.4000E-03,+1.9537969E+00,-310.1781E-03
-7.2000E-03,+1.9870000E+00,-317.9906E-03
-7.0000E-03,+2.0202031E+00,-325.8031E-03
-6.8000E-03,+2.0553594E+00,-333.2250E-03
-6.6000E-03,+2.0885625E+00,-340.2563E-03
-6.4000E-03,+2.1276250E+00,-347.6781E-03
-6.2000E-03,+2.1627812E+00,-353.9281E-03
-6.0000E-03,+2.1998906E+00,-360.5688E-03
-5.8000E-03,+2.2350469E+00,-366.4281E-03
-5.6000E-03,+2.2721562E+00,-371.8969E-03
-5.4000E-03,+2.3112187E+00,-376.5844E-03
-5.2000E-03,+2.3483281E+00,-380.4906E-03
-5.0000E-03,+2.3873906E+00,-384.3969E-03
-4.8000E-03,+2.4205937E+00,-388.3031E-03
-4.6000E-03,+2.4577031E+00,-391.4281E-03
-4.4000E-03,+2.4928594E+00,-394.1625E-03
-4.2000E-03,+2.5280156E+00,-395.7250E-03
-4.0000E-03,+2.5670781E+00,-396.5063E-03
-3.8000E-03,+2.6041875E+00,-397.6781E-03
-3.6000E-03,+2.6412969E+00,-398.0688E-03
-3.4000E-03,+2.6784062E+00,-396.1156E-03
-3.2000E-03,+2.7155156E+00,-396.1156E-03
-3.0000E-03,+2.7545781E+00,-394.5531E-03
-2.8000E-03,+2.7916875E+00,-392.9906E-03
-2.6000E-03,+2.8268437E+00,-390.6469E-03
-2.4000E-03,+2.8620000E+00,-388.3031E-03
-2.2000E-03,+2.8952031E+00,-384.7875E-03
-2.0000E-03,+2.9284062E+00,-381.6625E-03
-1.8000E-03,+2.9616094E+00,-376.9750E-03
-1.6000E-03,+2.9909062E+00,-373.4594E-03
-1.4000E-03,+3.0202031E+00,-368.7719E-03
-1.2000E-03,+3.0495000E+00,-363.3031E-03
-1.0000E-03,+3.0807500E+00,-357.0531E-03
-800.0E-06,+3.1080937E+00,-350.0219E-03
-600.0E-06,+3.1393437E+00,-342.6000E-03
-400.0E-06,+3.1686406E+00,-335.1781E-03
