second,Volt,Volt
-88.0000E-03,+2.4974375E+00,+273.8063E-03
-87.8000E-03,+2.4544687E+00,+265.9938E-03
-87.6000E-03,+2.4075937E+00,+258.1813E-03
-87.4000E-03,+2.3646250E+00,+250.7594E-03
-87.2000E-03,+2.3177500E+00,+242.9469E-03
-87.0000E-03,+2.2747812E+00,+234.7438E-03
-86.8000E-03,+2.2279062E+00,+225.7594E-03
-86.6000E-03,+2.1810312E+00,+217.9469E-03
-86.4000E-03,+2.1341562E+00,+209.7438E-03
-86.2000E-03,+2.0911875E+00,+202.7125E-03
-86.0000E-03,+2.0443125E+00,+194.5094E-03
-85.8000E-03,+2.0013437E+00,+186.6969E-03
-85.6000E-03,+1.9583750E+00,+178.4938E-03
-85.4000E-03,+1.9154062E+00,+170.6813E-03
-85.2000E-03,+1.8724375E+00,+162.4781E-03
-85.0000E-03,+1.8294687E+00,+154.6656E-03
-84.8000E-03,+1.7865000E+00,+146.4625E-03
-84.6000E-03,+1.7435312E+00,+138.2594E-03
-84.4000E-03,+1.7005625E+00,+130.4469E-03
-84.2000E-03,+1.6575937E+00,+122.2438E-03
-84.0000E-03,+1.6146250E+00,+114.8219E-03
-83.8000E-03,+1.5755625E+00,+107.0094E-03
-83.6000E-03,+1.5365000E+00,+99.5875E-03
-83.4000E-03,+1.4935312E+00,+92.1656E-03
-83.2000E-03,+1.4583750E+00,+85.1344E-03
-83.0000E-03,+1.4193125E+00,+78.4938E-03
-82.8000E-03,+1.3802500E+00,+71.4625E-03
-82.6000E-03,+1.3450937E+00,+64.4313E-03
-82.4000E-03,+1.3099375E+00,+57.0094E-03
-82.2000E-03,+1.2708750E+00,+49.9781E-03
-82.0000E-03,+1.2357187E+00,+42.5563E-03
-81.8000E-03,+1.2044687E+00,+35.1344E-03
-81.6000E-03,+1.1732187E+00,+27.7125E-03
-81.4000E-03,+1.1419687E+00,+20.2906E-03
-81.2000E-03,+1.1107187E+00,+13.2594E-03
-81.0000E-03,+1.0833750E+00,+6.2281E-03
-80.8000E-03,+1.0560312E+00,-1.1937E-03
-80.6000E-03,+1.0247812E+00,-8.6156E-03
-80.4000E-03,+997.4375E-03,-16.0375E-03
-80.2000E-03,+974.0000E-03,-23.0687E-03
-80.0000E-03,+946.6562E-03,-29.7094E-03
-79.8000E-03,+919.3125E-03,-35.9594E-03
-79.6000E-03,+891.9687E-03,-42.2094E-03
-79.4000E-03,+864.6250E-03,-48.4594E-03
-79.2000E-03,+841.1875E-03,-55.4906E-03
-79.0000E-03,+821.6562E-03,-62.5219E-03
-78.8000E-03,+798.2187E-03,-68.7719E-03
-78.6000E-03,+778.6875E-03,-75.0219E-03
-78.4000E-03,+759.1562E-03,-81.6625E-03
-78.2000E-03,+735.7187E-03,-87.9125E-03
-78.0000E-03,+716.1875E-03,-94.9438E-03
-77.8000E-03,+696.6562E-03,-101.5844E-03
-77.6000E-03,+681.0312E-03,-108.2250E-03
-77.4000E-03,+661.5000E-03,-114.8656E-03
-77.2000E-03,+649.7812E-03,-121.8969E-03
-77.0000E-03,+634.1562E-03,-128.1469E-03
-76.8000E-03,+622.4375E-03,-134.7875E-03
-76.6000E-03,+610.7187E-03,-141.8188E-03
-76.4000E-03,+599.0000E-03,-148.8500E-03
-76.2000E-03,+591.1875E-03,-155.4906E-03
-76.0000E-03,+579.4687E-03,-162.1313E-03
-75.8000E-03,+571.6562E-03,-169.5531E-03
-75.6000E-03,+563.8437E-03,-176.5844E-03
-75.4000E-03,+559.9375E-03,-183.6156E-03
-75.2000E-03,+556.0312E-03,-190.2563E-03
-75.0000E-03,+552.1250E-03,-197.2875E-03
-74.8000E-03,+548.2187E-03,-203.9281E-03
-74.6000E-03,+548.2187E-03,-210.5688E-03
-74.4000E-03,+544.3125E-03,-216.8188E-03
-74.2000E-03,+544.3125E-03,-223.0688E-03
-74.0000E-03,+544.3125E-03,-229.3188E-03
-73.8000E-03,+548.2187E-03,-235.5688E-03
-73.6000E-03,+552.1250E-03,-241.4281E-03
-73.4000E-03,+556.0312E-03,-247.2875E-03
-73.2000E-03,+559.9375E-03,-253.9281E-03
-73.0000E-03,+567.7500E-03,-259.7875E-03
-72.8000E-03,+571.6562E-03,-266.0375E-03
-72.6000E-03,+583.3750E-03,-271.5063E-03
-72.4000E-03,+591.1875E-03,-277.3656E-03
-72.2000E-03,+599.0000E-03,-283.2250E-03
-72.0000E-03,+610.7187E-03,-288.6938E-03
-71.8000E-03,+622.4375E-03,-294.5531E-03
-71.6000E-03,+634.1562E-03,-300.0219E-03
-71.4000E-03,+649.7812E-03,-305.4906E-03
-71.2000E-03,+665.4062E-03,-310.5688E-03
-71.0000E-03,+681.0312E-03,-315.6469E-03
-70.8000E-03,+700.5625E-03,-320.7250E-03
-70.6000E-03,+720.0937E-03,-325.8031E-03
-70.4000E-03,+739.6250E-03,-330.8813E-03
-70.2000E-03,+763.0625E-03,-335.5688E-03
-70.0000E-03,+782.5937E-03,-340.2563E-03
-69.8000E-03,+798.2187E-03,-345.3344E-03
-69.6000E-03,+821.6562E-03,-349.6313E-03
-69.4000E-03,+845.0937E-03,-353.9281E-03
-69.2000E-03,+868.5312E-03,-358.2250E-03
-69.0000E-03,+895.8750E-03,-361.7406E-03
-68.8000E-03,+923.2187E-03,-365.2563E-03
-68.6000E-03,+950.5625E-03,-368.3813E-03
-68.4000E-03,+977.9062E-03,-371.5063E-03
-68.2000E-03,+1.0013437E+00,-373.8500E-03
-68.0000E-03,+1.0286875E+00,-376.1938E-03
-67.8000E-03,+1.0599375E+00,-378.1469E-03
-67.6000E-03,+1.0872812E+00,-380.1000E-03
-67.4000E-03,+1.1146250E+00,-381.6625E-03
-67.2000E-03,+1.1458750E+00,-383.2250E-03
-67.0000E-03,+1.1771250E+00,-384.3969E-03
-66.8000E-03,+1.2122812E+00,-385.5688E-03
-66.6000E-03,+1.2435312E+00,-386.3500E-03
-66.4000E-03,+1.2786875E+00,-386.7406E-03
-66.2000E-03,+1.3177500E+00,-387.1313E-03
-66.0000E-03,+1.3568125E+00,-387.5219E-03
-65.8000E-03,+1.3919687E+00,-387.1313E-03
-65.6000E-03,+1.4271250E+00,-386.7406E-03
-65.4000E-03,+1.4661875E+00,-386.3500E-03
-65.2000E-03,+1.5013437E+00,-385.5688E-03
-65.0000E-03,+1.5443125E+00,-384.3969E-03
-64.8000E-03,+1.5794687E+00,-383.6156E-03
-64.6000E-03,+1.6224375E+00,-382.4438E-03
-64.4000E-03,+1.6654062E+00,-380.8813E-03
-64.2000E-03,+1.7083750E+00,-378.9281E-03
-64.0000E-03,+1.7513437E+00,-376.5844E-03
-63.8000E-03,+1.7943125E+00,-374.2406E-03
-63.6000E-03,+1.8372812E+00,-371.8969E-03
-63.4000E-03,+1.8802500E+00,-369.5531E-03
-63.2000E-03,+1.9232187E+00,-366.0375E-03
-63.0000E-03,+1.9661875E+00,-362.5219E-03
-62.8000E-03,+2.0091562E+00,-359.0063E-03
-62.6000E-03,+2.0521250E+00,-355.1000E-03
-62.4000E-03,+2.0990000E+00,-350.8031E-03
-62.2000E-03,+2.1419687E+00,-346.5063E-03
-62.0000E-03,+2.1888437E+00,-341.4281E-03
-61.8000E-03,+2.2357187E+00,-335.9594E-03
-61.6000E-03,+2.2825937E+00,-331.6625E-03
-61.4000E-03,+2.3255625E+00,-326.5844E-03
-61.2000E-03,+2.3724375E+00,-320.7250E-03
-61.0000E-03,+2.4154062E+00,-315.6469E-03
-60.8000E-03,+2.4622812E+00,-310.5688E-03
-60.6000E-03,+2.5052500E+00,-304.7094E-03
-60.4000E-03,+2.5521250E+00,-299.2406E-03
-60.2000E-03,+2.5990000E+00,-293.3813E-03
-60.0000E-03,+2.6458750E+00,-287.1313E-03
-59.8000E-03,+2.6927500E+00,-280.8813E-03
-59.6000E-03,+2.7396250E+00,-275.0219E-03
-59.4000E-03,+2.7825937E+00,-268.7719E-03
-59.2000E-03,+2.8255625E+00,-262.5219E-03
-59.0000E-03,+2.8724375E+00,-256.2719E-03
-58.8000E-03,+2.9154062E+00,-248.8500E-03
-58.6000E-03,+2.9544687E+00,-242.2094E-03
-58.4000E-03,+3.0013437E+00,-236.3500E-03
-58.2000E-03,+3.0443125E+00,-229.7094E-03
-58.0000E-03,+3.0833750E+00,-223.0688E-03
-57.8000E-03,+3.1263437E+00,-216.8188E-03
-57.6000E-03,+3.1693125E+00,-209.7875E-03
-57.4000E-03,+3.2161875E+00,-202.7563E-03
-57.2000E-03,+3.2552500E+00,-194.9438E-03
-57.0000E-03,+3.2982187E+00,-187.5219E-03
-56.8000E-03,+3.3372812E+00,-180.4906E-03
-56.6000E-03,+3.3763437E+00,-172.6781E-03
-56.4000E-03,+3.4193125E+00,-164.8656E-03
-56.2000E-03,+3.4583750E+00,-157.4438E-03
-56.0000E-03,+3.5013437E+00,-149.6313E-03
-55.8000E-03,+3.5443125E+00,-141.8188E-03
-55.6000E-03,+3.5872812E+00,-133.2250E-03
-55.4000E-03,+3.6263437E+00,-126.1938E-03
-55.2000E-03,+3.6615000E+00,-117.6000E-03
-55.0000E-03,+3.7005625E+00,-109.7875E-03
-54.8000E-03,+3.7357187E+00,-101.5844E-03
-54.6000E-03,+3.7747812E+00,-93.7719E-03
-54.4000E-03,+3.8099375E+00,-85.5688E-03
-54.2000E-03,+3.8490000E+00,-77.3656E-03
-54.0000E-03,+3.8802500E+00,-69.5531E-03
-53.8000E-03,+3.9154062E+00,-62.1313E-03
-53.6000E-03,+3.9505625E+00,-53.5375E-03
-53.4000E-03,+3.9818125E+00,-45.7250E-03
-53.2000E-03,+4.0130625E+00,-38.3031E-03
-53.0000E-03,+4.0443125E+00,-31.6625E-03
-52.8000E-03,+4.0755625E+00,-23.4594E-03
-52.6000E-03,+4.1068125E+00,-15.6469E-03
-52.4000E-03,+4.1341562E+00,-7.8344E-03
-52.2000E-03,+4.1615000E+00,+1.1500E-03
-52.0000E-03,+4.1849375E+00,+9.3531E-03
-51.8000E-03,+4.2161875E+00,+17.1656E-03
-51.6000E-03,+4.2435312E+00,+24.9781E-03
-51.4000E-03,+4.2708750E+00,+33.5719E-03
-51.2000E-03,+4.2943125E+00,+41.7750E-03
-51.0000E-03,+4.3138437E+00,+49.9781E-03
-50.8000E-03,+4.3372812E+00,+58.1813E-03
-50.6000E-03,+4.3607187E+00,+65.9938E-03
-50.4000E-03,+4.3802500E+00,+74.1969E-03
-50.2000E-03,+4.3997812E+00,+81.6188E-03
-50.0000E-03,+4.4193125E+00,+89.4313E-03
-49.8000E-03,+4.4349375E+00,+97.2438E-03
-49.6000E-03,+4.4505625E+00,+105.8375E-03
-49.4000E-03,+4.4622812E+00,+114.4313E-03
-49.2000E-03,+4.4740000E+00,+122.6344E-03
-49.0000E-03,+4.4857187E+00,+131.2281E-03
-48.8000E-03,+4.5013437E+00,+139.4313E-03
-48.6000E-03,+4.5130625E+00,+148.4156E-03
-48.4000E-03,+4.5247812E+00,+157.0094E-03
-48.2000E-03,+4.5365000E+00,+164.8219E-03
-48.0000E-03,+4.5443125E+00,+173.0250E-03
-47.8000E-03,+4.5521250E+00,+181.2281E-03
-47.6000E-03,+4.5560312E+00,+189.0406E-03
-47.4000E-03,+4.5638437E+00,+196.8531E-03
-47.2000E-03,+4.5677500E+00,+204.6656E-03
-47.0000E-03,+4.5677500E+00,+212.0875E-03
-46.8000E-03,+4.5716562E+00,+219.9000E-03
-46.6000E-03,+4.5716562E+00,+228.1031E-03
-46.4000E-03,+4.5716562E+00,+236.3063E-03
-46.2000E-03,+4.5716562E+00,+244.5094E-03
-46.0000E-03,+4.5677500E+00,+252.3219E-03
-45.8000E-03,+4.5638437E+00,+259.7438E-03
-45.6000E-03,+4.5599375E+00,+267.9469E-03
-45.4000E-03,+4.5560312E+00,+275.7594E-03
-45.2000E-03,+4.5482187E+00,+283.5719E-03
-45.0000E-03,+4.5404062E+00,+290.9938E-03
-44.8000E-03,+4.5286875E+00,+298.4156E-03
-44.6000E-03,+4.5208750E+00,+305.4469E-03
-44.4000E-03,+4.5091562E+00,+312.4781E-03
-44.2000E-03,+4.4935312E+00,+319.5094E-03
-44.0000E-03,+4.4818125E+00,+326.1500E-03
-43.8000E-03,+4.4700937E+00,+332.7906E-03
-43.6000E-03,+4.4583750E+00,+338.6500E-03
-43.4000E-03,+4.4427500E+00,+344.5094E-03
-43.2000E-03,+4.4271250E+00,+350.3688E-03
-43.0000E-03,+4.4115000E+00,+355.8375E-03
-42.8000E-03,+4.3919687E+00,+361.3063E-03
-42.6000E-03,+4.3724375E+00,+365.9938E-03
-42.4000E-03,+4.3490000E+00,+370.6813E-03
-42.2000E-03,+4.3255625E+00,+375.3688E-03
-42.0000E-03,+4.3060312E+00,+379.6656E-03
-41.8000E-03,+4.2825937E+00,+383.5719E-03
-41.6000E-03,+4.2591562E+00,+387.0875E-03
-41.4000E-03,+4.2318125E+00,+390.2125E-03
-41.2000E-03,+4.2044687E+00,+393.3375E-03
-41.0000E-03,+4.1732187E+00,+396.0719E-03
-40.8000E-03,+4.1497812E+00,+399.1969E-03
-40.6000E-03,+4.1185312E+00,+401.5406E-03
-40.4000E-03,+4.0911875E+00,+404.2750E-03
-40.2000E-03,+4.0599375E+00,+406.2281E-03
-40.0000E-03,+4.0325937E+00,+408.1813E-03
-39.8000E-03,+4.0013437E+00,+409.7438E-03
-39.6000E-03,+3.9661875E+00,+411.3063E-03
-39.4000E-03,+3.9349375E+00,+412.0875E-03
-39.2000E-03,+3.9036875E+00,+412.8688E-03
-39.0000E-03,+3.8685312E+00,+413.6500E-03
-38.8000E-03,+3.8333750E+00,+413.6500E-03
-38.6000E-03,+3.7982187E+00,+413.6500E-03
-38.4000E-03,+3.7630625E+00,+412.4781E-03
-38.2000E-03,+3.7240000E+00,+411.6969E-03
-38.0000E-03,+3.6849375E+00,+410.1344E-03
-37.8000E-03,+3.6458750E+00,+408.5719E-03
-37.6000E-03,+3.6107187E+00,+406.6188E-03
-37.4000E-03,+3.5677500E+00,+404.2750E-03
-37.2000E-03,+3.5247812E+00,+401.9313E-03
-37.0000E-03,+3.4857187E+00,+398.8063E-03
-36.8000E-03,+3.4427500E+00,+396.0719E-03
-36.6000E-03,+3.4036875E+00,+392.9469E-03
-36.4000E-03,+3.3607187E+00,+389.4313E-03
-36.2000E-03,+3.3216562E+00,+385.5250E-03
-36.0000E-03,+3.2825937E+00,+381.6188E-03
-35.8000E-03,+3.2396250E+00,+377.3219E-03
-35.6000E-03,+3.1966562E+00,+372.2438E-03
-35.4000E-03,+3.1497812E+00,+367.5563E-03
-35.2000E-03,+3.1107187E+00,+362.4781E-03
-35.0000E-03,+3.0677500E+00,+357.0094E-03
-34.8000E-03,+3.0286875E+00,+351.5406E-03
-34.6000E-03,+2.9818125E+00,+345.6813E-03
-34.4000E-03,+2.9388437E+00,+340.2125E-03
-34.2000E-03,+2.8997812E+00,+333.9625E-03
-34.0000E-03,+2.8529062E+00,+327.7125E-03
-33.8000E-03,+2.8060312E+00,+321.4625E-03
-33.6000E-03,+2.7669687E+00,+314.8219E-03
-33.4000E-03,+2.7200937E+00,+308.1813E-03
-33.2000E-03,+2.6732187E+00,+301.5406E-03
-33.0000E-03,+2.6263437E+00,+294.1188E-03
-32.8000E-03,+2.5833750E+00,+287.0875E-03
-32.6000E-03,+2.5325937E+00,+280.0563E-03
-32.4000E-03,+2.4857187E+00,+272.2438E-03
-32.2000E-03,+2.4427500E+00,+264.4313E-03
-32.0000E-03,+2.3997812E+00,+257.0094E-03
-31.8000E-03,+2.3529062E+00,+248.8063E-03
-31.6000E-03,+2.3099375E+00,+240.9938E-03
-31.4000E-03,+2.2669687E+00,+232.7906E-03
-31.2000E-03,+2.2161875E+00,+224.1969E-03
-31.0000E-03,+2.1693125E+00,+215.9938E-03
-30.8000E-03,+2.1224375E+00,+208.1813E-03
-30.6000E-03,+2.0794687E+00,+200.7594E-03
-30.4000E-03,+2.0365000E+00,+192.9469E-03
-30.2000E-03,+1.9896250E+00,+185.1344E-03
-30.0000E-03,+1.9466562E+00,+176.9313E-03
-29.8000E-03,+1.9075937E+00,+169.1188E-03
-29.6000E-03,+1.8646250E+00,+160.5250E-03
-29.4000E-03,+1.8177500E+00,+152.7125E-03
-29.2000E-03,+1.7786875E+00,+144.9000E-03
-29.0000E-03,+1.7318125E+00,+136.3063E-03
-28.8000E-03,+1.6888437E+00,+128.4938E-03
-28.6000E-03,+1.6497812E+00,+120.6813E-03
-28.4000E-03,+1.6068125E+00,+112.8688E-03
-28.2000E-03,+1.5638437E+00,+105.4469E-03
-28.0000E-03,+1.5247812E+00,+98.0250E-03
-27.8000E-03,+1.4857187E+00,+90.6031E-03
-27.6000E-03,+1.4466562E+00,+83.5719E-03
-27.4000E-03,+1.4115000E+00,+76.9313E-03
-27.2000E-03,+1.3724375E+00,+69.9000E-03
-27.0000E-03,+1.3372812E+00,+62.4781E-03
-26.8000E-03,+1.3021250E+00,+55.4469E-03
-26.6000E-03,+1.2630625E+00,+48.4156E-03
-26.4000E-03,+1.2318125E+00,+40.9938E-03
-26.2000E-03,+1.1966562E+00,+33.5719E-03
-26.0000E-03,+1.1654062E+00,+26.1500E-03
-25.8000E-03,+1.1341562E+00,+19.1188E-03
-25.6000E-03,+1.1029062E+00,+11.6969E-03
-25.4000E-03,+1.0755625E+00,+4.6656E-03
-25.2000E-03,+1.0482187E+00,-2.7562E-03
-25.0000E-03,+1.0208750E+00,-10.1781E-03
-24.8000E-03,+993.5312E-03,-17.9906E-03
-24.6000E-03,+966.1875E-03,-24.6313E-03
-24.4000E-03,+938.8437E-03,-31.2719E-03
-24.2000E-03,+911.5000E-03,-37.1313E-03
-24.0000E-03,+884.1562E-03,-43.3813E-03
-23.8000E-03,+860.7187E-03,-49.6313E-03
-23.6000E-03,+837.2812E-03,-56.6625E-03
-23.4000E-03,+813.8437E-03,-63.6938E-03
-23.2000E-03,+794.3125E-03,-69.5531E-03
-23.0000E-03,+774.7812E-03,-76.5844E-03
-22.8000E-03,+755.2500E-03,-82.8344E-03
-22.6000E-03,+731.8125E-03,-89.4750E-03
-22.4000E-03,+712.2812E-03,-96.5063E-03
-22.2000E-03,+692.7500E-03,-103.1469E-03
-22.0000E-03,+677.1250E-03,-109.7875E-03
-21.8000E-03,+661.5000E-03,-116.0375E-03
-21.6000E-03,+645.8750E-03,-123.4594E-03
-21.4000E-03,+630.2500E-03,-129.7094E-03
-21.2000E-03,+618.5312E-03,-135.9594E-03
-21.0000E-03,+606.8125E-03,-143.3813E-03
-20.8000E-03,+599.0000E-03,-150.4125E-03
-20.6000E-03,+587.2812E-03,-157.4438E-03
-20.4000E-03,+579.4687E-03,-164.0844E-03
-20.2000E-03,+571.6562E-03,-171.5063E-03
-20.0000E-03,+563.8437E-03,-178.1469E-03
-19.8000E-03,+559.9375E-03,-185.1781E-03
-19.6000E-03,+552.1250E-03,-191.8188E-03
-19.4000E-03,+552.1250E-03,-199.2406E-03
-19.2000E-03,+548.2187E-03,-205.8813E-03
-19.0000E-03,+548.2187E-03,-212.1313E-03
-18.8000E-03,+544.3125E-03,-218.3813E-03
-18.6000E-03,+544.3125E-03,-224.6313E-03
-18.4000E-03,+548.2187E-03,-230.4906E-03
-18.2000E-03,+548.2187E-03,-236.7406E-03
-18.0000E-03,+552.1250E-03,-242.6000E-03
-17.8000E-03,+556.0312E-03,-249.2406E-03
-17.6000E-03,+559.9375E-03,-255.1000E-03
-17.4000E-03,+567.7500E-03,-260.9594E-03
-17.2000E-03,+575.5625E-03,-267.2094E-03
-17.0000E-03,+583.3750E-03,-273.0688E-03
-16.8000E-03,+591.1875E-03,-278.9281E-03
-16.6000E-03,+602.9062E-03,-284.3969E-03
-16.4000E-03,+610.7187E-03,-290.2563E-03
-16.2000E-03,+626.3437E-03,-295.7250E-03
-16.0000E-03,+638.0625E-03,-301.1938E-03
-15.8000E-03,+653.6875E-03,-306.2719E-03
-15.6000E-03,+669.3125E-03,-311.7406E-03
-15.4000E-03,+684.9375E-03,-316.8188E-03
-15.2000E-03,+704.4687E-03,-321.8969E-03
-15.0000E-03,+724.0000E-03,-326.9750E-03
-14.8000E-03,+747.4375E-03,-332.0531E-03
-14.6000E-03,+766.9687E-03,-337.1313E-03
-14.4000E-03,+786.5000E-03,-341.8188E-03
-14.2000E-03,+806.0312E-03,-346.5063E-03
-14.0000E-03,+829.4687E-03,-350.8031E-03
-13.8000E-03,+852.9062E-03,-355.1000E-03
-13.6000E-03,+876.3437E-03,-358.6156E-03
-13.4000E-03,+903.6875E-03,-362.5219E-03
-13.2000E-03,+931.0312E-03,-366.0375E-03
-13.0000E-03,+958.3750E-03,-369.1625E-03
-12.8000E-03,+985.7187E-03,-371.5063E-03
-12.6000E-03,+1.0130625E+00,-374.2406E-03
-12.4000E-03,+1.0404062E+00,-376.5844E-03
-12.2000E-03,+1.0677500E+00,-378.5375E-03
-12.0000E-03,+1.0950937E+00,-380.4906E-03
-11.8000E-03,+1.1224375E+00,-382.0531E-03
-11.6000E-03,+1.1536875E+00,-383.6156E-03
-11.4000E-03,+1.1888437E+00,-384.7875E-03
-11.2000E-03,+1.2200937E+00,-385.5688E-03
-11.0000E-03,+1.2513437E+00,-386.3500E-03
-10.8000E-03,+1.2865000E+00,-387.1313E-03
-10.6000E-03,+1.3255625E+00,-387.1313E-03
-10.4000E-03,+1.3646250E+00,-387.1313E-03
-10.2000E-03,+1.3997812E+00,-387.1313E-03
-10.0000E-03,+1.4349375E+00,-387.1313E-03
-9.8000E-03,+1.4740000E+00,-385.9594E-03
-9.6000E-03,+1.5130625E+00,-385.9594E-03
-9.4000E-03,+1.5521250E+00,-384.3969E-03
-9.2000E-03,+1.5911875E+00,-383.6156E-03
-9.0000E-03,+1.6341562E+00,-382.0531E-03
-8.8000E-03,+1.6732187E+00,-380.8813E-03
-8.6000E-03,+1.7161875E+00,-378.1469E-03
-8.4000E-03,+1.7591562E+00,-376.5844E-03
-8.2000E-03,+1.8021250E+00,-373.8500E-03
-8.0000E-03,+1.8450937E+00,-371.8969E-03
-7.8000E-03,+1.8880625E+00,-368.3813E-03
-7.6000E-03,+1.9310312E+00,-365.2563E-03
-7.4000E-03,+1.9740000E+00,-361.7406E-03
-7.2000E-03,+2.0169687E+00,-358.2250E-03
-7.0000E-03,+2.0599375E+00,-354.3188E-03
-6.8000E-03,+2.1068125E+00,-350.0219E-03
-6.6000E-03,+2.1536875E+00,-344.9438E-03
-6.4000E-03,+2.2005625E+00,-340.2563E-03
-6.2000E-03,+2.2474375E+00,-335.5688E-03
-6.0000E-03,+2.2943125E+00,-330.1000E-03
-5.8000E-03,+2.3372812E+00,-325.0219E-03
-5.6000E-03,+2.3802500E+00,-319.9438E-03
-5.4000E-03,+2.4232187E+00,-314.4750E-03
-5.2000E-03,+2.4700937E+00,-309.0063E-03
-5.0000E-03,+2.5169687E+00,-303.5375E-03
-4.8000E-03,+2.5677500E+00,-297.6781E-03
-4.6000E-03,+2.6107187E+00,-291.8188E-03
-4.4000E-03,+2.6536875E+00,-285.5688E-03
-4.2000E-03,+2.7044687E+00,-279.3188E-03
-4.0000E-03,+2.7474375E+00,-273.4594E-03
-3.8000E-03,+2.7904062E+00,-267.2094E-03
-3.6000E-03,+2.8333750E+00,-260.9594E-03
-3.4000E-03,+2.8841562E+00,-254.3188E-03
-3.2000E-03,+2.9232187E+00,-247.2875E-03
-3.0000E-03,+2.9661875E+00,-241.0375E-03
-2.8000E-03,+3.0130625E+00,-234.7875E-03
-2.6000E-03,+3.0521250E+00,-228.1469E-03
-2.4000E-03,+3.0950937E+00,-221.5063E-03
-2.2000E-03,+3.1380625E+00,-214.8656E-03
-2.0000E-03,+3.1810312E+00,-208.2250E-03
-1.8000E-03,+3.2240000E+00,-201.1938E-03
-1.6000E-03,+3.2669687E+00,-193.7719E-03
-1.4000E-03,+3.3060312E+00,-185.9594E-03
-1.2000E-03,+3.3450937E+00,-178.5375E-03
-1.0000E-03,+3.3880625E+00,-170.7250E-03
-800.0E-06,+3.4271250E+00,-162.9125E-03
-600.0E-06,+3.4700937E+00,-155.4906E-03
-400.0E-06,+3.5091562E+00,-147.6781E-03
-200.0E-06,+3.5521250E+00,-139.8656E-03
+0.0E+00,+3.5950937E+00,-131.6625E-03
+200.0E-06,+3.6341562E+00,-124.2406E-03
+400.0E-06,+3.6693125E+00,-115.6469E-03
