second,Volt,Volt
-66.0000E-03,+662.5000E-03,-283.7500E-03
-65.8000E-03,+662.5000E-03,-277.5000E-03
-65.6000E-03,+725.0000E-03,-271.2500E-03
-65.4000E-03,+787.5000E-03,-265.0000E-03
-65.2000E-03,+850.0000E-03,-265.0000E-03
-65.0000E-03,+975.0000E-03,-252.5000E-03
-64.8000E-03,+912.5000E-03,-252.5000E-03
-64.6000E-03,+1.0375000E+00,-240.0000E-03
-64.4000E-03,+1.0375000E+00,-240.0000E-03
-64.2000E-03,+1.0375000E+00,-240.0000E-03
-64.0000E-03,+1.1000000E+00,-227.5000E-03
-63.8000E-03,+1.1625000E+00,-221.2500E-03
-63.6000E-03,+1.2250000E+00,-215.0000E-03
-63.4000E-03,+1.3500000E+00,-202.5000E-03
-63.2000E-03,+1.3500000E+00,-202.5000E-03
-63.0000E-03,+1.2875000E+00,-196.2500E-03
-62.8000E-03,+1.4125000E+00,-190.0000E-03
-62.6000E-03,+1.4750000E+00,-183.7500E-03
-62.4000E-03,+1.5375000E+00,-177.5000E-03
-62.2000E-03,+1.5375000E+00,-165.0000E-03
-62.0000E-03,+1.6625000E+00,-165.0000E-03
-61.8000E-03,+1.6625000E+00,-165.0000E-03
-61.6000E-03,+1.6625000E+00,-152.5000E-03
-61.4000E-03,+1.7250000E+00,-146.2500E-03
-61.2000E-03,+1.7875000E+00,-133.7500E-03
-61.0000E-03,+1.7875000E+00,-133.7500E-03
-60.8000E-03,+1.8500000E+00,-127.5000E-03
-60.6000E-03,+1.9125000E+00,-127.5000E-03
-60.4000E-03,+1.9750000E+00,-121.2500E-03
-60.2000E-03,+2.0375000E+00,-115.0000E-03
-60.0000E-03,+2.0375000E+00,-108.7500E-03
-59.8000E-03,+2.1625000E+00,-102.5000E-03
-59.6000E-03,+2.1625000E+00,-90.0000E-03
-59.4000E-03,+2.1625000E+00,-83.7500E-03
-59.2000E-03,+2.2250000E+00,-83.7500E-03
-59.0000E-03,+2.2875000E+00,-71.2500E-03
-58.8000E-03,+2.2875000E+00,-71.2500E-03
-58.6000E-03,+2.4125000E+00,-65.0000E-03
-58.4000E-03,+2.4125000E+00,-58.7500E-03
-58.2000E-03,+2.4750000E+00,-52.5000E-03
-58.0000E-03,+2.4750000E+00,-46.2500E-03
-57.8000E-03,+2.5375000E+00,-40.0000E-03
-57.6000E-03,+2.6000000E+00,-33.7500E-03
-57.4000E-03,+2.6000000E+00,-27.5000E-03
-57.2000E-03,+2.6000000E+00,-15.0000E-03
-57.0000E-03,+2.6625000E+00,-15.0000E-03
-56.8000E-03,+2.6625000E+00,-8.7500E-03
-56.6000E-03,+2.7250000E+00,-2.5000E-03
-56.4000E-03,+2.7250000E+00,+10.0000E-03
-56.2000E-03,+2.7875000E+00,+10.0000E-03
-56.0000E-03,+2.9125000E+00,+22.5000E-03
-55.8000E-03,+2.8500000E+00,+16.2500E-03
