second,Volt,Volt
-2.8000E-03,+668.2501E-03,-320.0000E-03
-2.6000E-03,+699.5001E-03,-313.7500E-03
-2.4000E-03,+730.7501E-03,-310.6250E-03
-2.2000E-03,+762.0001E-03,-307.5000E-03
-2.0000E-03,+824.5001E-03,-304.3750E-03
-1.8000E-03,+855.7501E-03,-295.0000E-03
-1.6000E-03,+855.7501E-03,-291.8750E-03
-1.4000E-03,+918.2501E-03,-285.6250E-03
-1.2000E-03,+949.5001E-03,-285.6250E-03
-1.0000E-03,+1.0120001E+00,-276.2500E-03
-800.0E-06,+1.0745001E+00,-276.2500E-03
-600.0E-06,+1.1057501E+00,-273.1250E-03
-400.0E-06,+1.1057501E+00,-266.8750E-03
-200.0E-06,+1.1995001E+00,-257.5000E-03
+0.0E+00,+1.2307501E+00,-257.5000E-03
+200.0E-06,+1.2307501E+00,-248.1250E-03
+400.0E-06,+1.2620001E+00,-245.0000E-03
+600.0E-06,+1.3557501E+00,-238.7500E-03
+800.0E-06,+1.3870001E+00,-229.3750E-03
+1.0000E-03,+1.4182501E+00,-226.2500E-03
+1.2000E-03,+1.4495001E+00,-216.8750E-03
+1.4000E-03,+1.5120001E+00,-216.8750E-03
