Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 11:45:43 4/15/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08458   0.58394   0.47104   -3.44931   0.08458   0.58394   -0.07065   0.80892   98.39783
2   0.08448   0.58431   0.47077   -3.46044   0.08448   0.58431   -0.07093   0.80853   98.45886
3   0.08463   0.58321   0.47138   -3.51859   0.08463   0.58321   -0.07199   0.80929   98.51685
4   0.08464   0.58425   0.47086   -3.44162   0.08464   0.58425   -0.07053   0.80868   98.41919
5   0.08455   0.58437   0.47073   -3.47630   0.08455   0.58437   -0.07126   0.80853   98.49243
6   0.08462   0.58376   0.47111   -3.49761   0.08462   0.58376   -0.07163   0.80908   98.49548
7   0.08464   0.58443   0.47072   -3.45825   0.08464   0.58443   -0.07089   0.80853   98.45276
8   0.08445   0.58464   0.47051   -3.51004   0.08445   0.58464   -0.07199   0.80828   98.44666
9   0.08425   0.58425   0.47070   -3.52567   0.08425   0.58425   -0.07227   0.80844   98.58704
10   0.08422   0.58440   0.47061   -3.53212   0.08422   0.58440   -0.07242   0.80837   98.45581
11   0.08421   0.58507   0.47021   -3.53105   0.08421   0.58507   -0.07248   0.80795   98.43140
12   0.08411   0.58583   0.46977   -3.50592   0.08411   0.58583   -0.07205   0.80740   98.49548
13   0.08407   0.58528   0.47004   -3.53272   0.08407   0.58528   -0.07254   0.80767   98.51685
14   0.08414   0.58455   0.47050   -3.54594   0.08414   0.58455   -0.07273   0.80825   98.41919
15   0.08408   0.58641   0.46945   -3.46576   0.08408   0.58641   -0.07129   0.80697   98.46191
16   0.08409   0.58611   0.46949   -3.56747   0.08409   0.58611   -0.07337   0.80706   98.48633
17   0.08411   0.58522   0.47016   -3.51543   0.08411   0.58522   -0.07218   0.80792   98.49548
18   0.08418   0.58547   0.47001   -3.50956   0.08418   0.58547   -0.07208   0.80773   98.42224
19   0.08423   0.58531   0.47005   -3.53401   0.08423   0.58531   -0.07257   0.80773   98.51990
20   0.08444   0.58632   0.46951   -3.49128   0.08444   0.58632   -0.07181   0.80715   98.44666
21   0.08448   0.58721   0.46890   -3.50367   0.08448   0.58721   -0.07218   0.80636   98.45886
22   0.08445   0.58547   0.46992   -3.54045   0.08445   0.58547   -0.07273   0.80752   98.53516
23   0.08449   0.58611   0.46956   -3.52046   0.08449   0.58611   -0.07239   0.80712   98.53516
24   0.08468   0.58504   0.47024   -3.52682   0.08468   0.58504   -0.07239   0.80798   98.46191
25   0.08468   0.58544   0.46988   -3.57445   0.08468   0.58544   -0.07343   0.80749   98.43140
26   0.08464   0.58507   0.47012   -3.57667   0.08464   0.58507   -0.07343   0.80779   98.51685
27   0.08467   0.58480   0.47035   -3.52533   0.08467   0.58480   -0.07233   0.80801   98.49548
28   0.08476   0.58553   0.46994   -3.51214   0.08476   0.58553   -0.07215   0.80758   98.43140
