Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:33:24 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09328   -0.15162   -59.68859   0.62830   0.09328   -0.15162   -0.26933   0.95108   96.82922
2   0.09320   -0.15213   -59.71657   0.62802   0.09320   -0.15213   -0.26963   0.95090   96.76514
3   0.09311   -0.15107   -59.66498   0.62865   0.09311   -0.15107   -0.26887   0.95132   96.86279
4   0.09317   -0.15241   -59.76931   0.62827   0.09317   -0.15241   -0.26896   0.95111   96.80481
5   0.09332   -0.15342   -59.83361   0.62783   0.09332   -0.15342   -0.26933   0.95080   96.78040
6   0.09319   -0.15442   -59.92978   0.62772   0.09319   -0.15442   -0.26899   0.95071   96.81396
7   0.09312   -0.15458   -59.91397   0.62742   0.09312   -0.15458   -0.26960   0.95062   96.88110
8   0.09300   -0.15546   -59.95662   0.62691   0.09300   -0.15546   -0.27021   0.95035   96.74988
9   0.09295   -0.15387   -59.83825   0.62740   0.09295   -0.15387   -0.27003   0.95059   96.74683
10   0.09292   -0.15284   -59.74946   0.62762   0.09292   -0.15284   -0.27015   0.95074   96.87500
11   0.09289   -0.15363   -59.74250   0.62670   0.09289   -0.15363   -0.27171   0.95019   96.80481
12   0.09291   -0.15345   -59.76239   0.62709   0.09291   -0.15345   -0.27094   0.95038   96.85364
13   0.09279   -0.15418   -59.75465   0.62625   0.09279   -0.15418   -0.27241   0.94995   96.80176
14   0.09274   -0.15412   -59.79669   0.62672   0.09274   -0.15412   -0.27137   0.95013   96.82007
15   0.09278   -0.15351   -59.63686   0.62574   0.09278   -0.15351   -0.27384   0.94949   96.81091
16   0.09276   -0.15473   -59.88149   0.62692   0.09276   -0.15473   -0.27058   0.95022   96.85974
17   0.09282   -0.15510   -59.78892   0.62560   0.09282   -0.15510   -0.27326   0.94946   96.94214
18   0.09296   -0.15543   -59.80728   0.62543   0.09296   -0.15543   -0.27345   0.94931   96.79871
19   0.09314   -0.15564   -59.79811   0.62512   0.09314   -0.15564   -0.27403   0.94919   96.76514
20   0.09316   -0.15430   -59.73415   0.62589   0.09316   -0.15430   -0.27308   0.94961   96.85364
21   0.09314   -0.15427   -59.73309   0.62591   0.09314   -0.15427   -0.27305   0.94964   96.86279
22   0.09330   -0.15351   -59.65321   0.62591   0.09330   -0.15351   -0.27348   0.94964   96.74988
23   0.09326   -0.15406   -59.63700   0.62516   0.09326   -0.15406   -0.27482   0.94919   96.73767
24   0.09313   -0.15342   -59.58070   0.62527   0.09313   -0.15342   -0.27494   0.94928   96.88110
25   0.09313   -0.15348   -59.68222   0.62625   0.09313   -0.15348   -0.27277   0.94986   96.86279
26   0.09317   -0.15418   -59.59526   0.62459   0.09317   -0.15418   -0.27598   0.94879   96.80481
27   0.09318   -0.15073   -59.38387   0.62614   0.09318   -0.15073   -0.27454   0.94986   96.79565
28   0.09315   -0.14969   -59.21800   0.62552   0.09315   -0.14969   -0.27644   0.94943   96.80481
29   0.09308   -0.14939   -59.29472   0.62668   0.09308   -0.14939   -0.27412   0.95016   96.75293
30   0.09295   -0.14786   -59.16615   0.62699   0.09295   -0.14786   -0.27424   0.95029   96.86584
31   0.09298   -0.14667   -59.01943   0.62674   0.09298   -0.14667   -0.27540   0.95010   96.86584
32   0.09292   -0.14832   -59.28094   0.62769   0.09292   -0.14832   -0.27247   0.95068   96.82617
33   0.09281   -0.14789   -59.31925   0.62858   0.09281   -0.14789   -0.27082   0.95138   96.81091
34   0.09289   -0.14798   -59.32943   0.62858   0.09289   -0.14798   -0.27076   0.95135   96.87500
35   0.09285   -0.15000   -59.46432   0.62776   0.09285   -0.15000   -0.27140   0.95077   96.83228
36   0.09294   -0.14875   -59.41744   0.62865   0.09294   -0.14875   -0.27018   0.95135   96.70715
37   0.09285   -0.15000   -59.45205   0.62764   0.09285   -0.15000   -0.27168   0.95074   96.82312
38   0.09284   -0.15055   -59.42984   0.62681   0.09284   -0.15055   -0.27317   0.95019   96.84143
39   0.09298   -0.15085   -59.55249   0.62773   0.09298   -0.15085   -0.27097   0.95071   96.82617
40   0.09305   -0.15122   -59.58204   0.62766   0.09305   -0.15122   -0.27097   0.95077   96.77124
41   0.09311   -0.15159   -59.58135   0.62725   0.09311   -0.15159   -0.27165   0.95047   96.77429
42   0.09309   -0.15174   -59.60459   0.62732   0.09309   -0.15174   -0.27140   0.95050   96.85974
43   0.09321   -0.15226   -59.74030   0.62814   0.09321   -0.15226   -0.26933   0.95105   96.85364
44   0.09316   -0.15256   -59.82497   0.62867   0.09316   -0.15256   -0.26801   0.95138   96.81396
45   0.09321   -0.15198   -59.75854   0.62863   0.09321   -0.15198   -0.26844   0.95138   96.84448
46   0.09321   -0.15217   -59.77893   0.62863   0.09321   -0.15217   -0.26832   0.95138   96.79565
47   0.09330   -0.15006   -59.62630   0.62935   0.09330   -0.15006   -0.26792   0.95181   96.77124
48   0.09321   -0.14957   -59.41750   0.62775   0.09321   -0.14957   -0.27168   0.95080   96.77734
49   0.09310   -0.14606   -59.12926   0.62860   0.09310   -0.14606   -0.27174   0.95132   96.81091
50   0.09310   -0.14313   -58.96857   0.63018   0.09310   -0.14313   -0.26991   0.95230   96.83228
51   0.09296   -0.14072   -58.72309   0.63028   0.09296   -0.14072   -0.27094   0.95236   96.78650
52   0.09280   -0.14042   -58.68318   0.63020   0.09280   -0.14042   -0.27128   0.95233   96.92078
53   0.09291   -0.13874   -58.55087   0.63069   0.09291   -0.13874   -0.27110   0.95260   96.87500
54   0.09294   -0.13816   -58.55727   0.63142   0.09294   -0.13816   -0.26981   0.95303   96.77734
55   0.09286   -0.13816   -58.47362   0.63051   0.09286   -0.13816   -0.27177   0.95248   96.86279
