Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:31:32 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09348   -0.15516   0.62236   59.48515   0.09348   -0.15516   0.28025   0.94736   96.84448
2   0.09346   -0.15616   0.62238   59.58907   0.09346   -0.15616   0.27967   0.94739   96.74683
3   0.09326   -0.15674   0.62185   59.59707   0.09326   -0.15674   0.28053   0.94711   96.82617
4   0.09321   -0.15567   0.62211   59.51248   0.09321   -0.15567   0.28056   0.94729   96.92383
5   0.09321   -0.15586   0.62155   59.47798   0.09321   -0.15586   0.28169   0.94696   96.85364
6   0.09318   -0.15656   0.62100   59.49838   0.09318   -0.15656   0.28248   0.94662   96.82617
7   0.09303   -0.15625   0.62101   59.46945   0.09303   -0.15625   0.28260   0.94653   96.87805
8   0.09320   -0.15674   0.62088   59.50864   0.09320   -0.15674   0.28257   0.94638   96.89331
9   0.09312   -0.15647   0.62155   59.54128   0.09312   -0.15647   0.28132   0.94693   96.79260
10   0.09308   -0.15741   0.62066   59.55407   0.09308   -0.15741   0.28272   0.94635   96.92993
11   0.09315   -0.15607   0.62187   59.53021   0.09315   -0.15607   0.28086   0.94714   96.92078
12   0.09328   -0.15812   0.62076   59.63338   0.09328   -0.15812   0.28214   0.94647   96.80786
13   0.09345   -0.15766   0.62185   59.69221   0.09345   -0.15766   0.27998   0.94705   96.84448
14   0.09344   -0.15915   0.62112   59.77599   0.09344   -0.15915   0.28071   0.94656   96.92078
15   0.09354   -0.15848   0.62145   59.73877   0.09354   -0.15848   0.28037   0.94675   96.81702
16   0.09346   -0.15986   0.62127   59.85966   0.09346   -0.15986   0.28004   0.94678   96.95129
17   0.09353   -0.15894   0.62113   59.75282   0.09353   -0.15894   0.28086   0.94668   96.77734
18   0.09354   -0.15870   0.62117   59.73261   0.09354   -0.15870   0.28089   0.94668   96.81702
19   0.09358   -0.15946   0.62053   59.75021   0.09358   -0.15946   0.28184   0.94620   96.78955
20   0.09359   -0.15983   0.62042   59.77573   0.09359   -0.15983   0.28190   0.94623   96.82922
21   0.09364   -0.15943   0.62104   59.79452   0.09364   -0.15943   0.28077   0.94659   96.82922
22   0.09364   -0.16034   0.62018   59.80627   0.09364   -0.16034   0.28211   0.94601   96.77124
23   0.09341   -0.16001   0.62088   59.83922   0.09341   -0.16001   0.28077   0.94644   96.85059
24   0.09327   -0.16172   0.62027   59.95570   0.09327   -0.16172   0.28111   0.94601   96.88721
25   0.09328   -0.15979   0.62102   59.82946   0.09328   -0.15979   0.28062   0.94662   96.92688
26   0.09325   -0.16123   0.62040   59.91829   0.09325   -0.16123   0.28111   0.94610   96.88721
27   0.09312   -0.16105   0.62058   59.91632   0.09312   -0.16105   0.28083   0.94626   96.85364
28   0.09309   -0.16102   0.62097   59.95033   0.09309   -0.16102   0.28001   0.94653   96.93909
29   0.09317   -0.16089   0.62064   59.90595   0.09317   -0.16089   0.28080   0.94635   96.88416
30   0.09318   -0.16141   0.62004   59.90283   0.09318   -0.16141   0.28178   0.94586   96.88416
31   0.09319   -0.16318   0.61944   60.02317   0.09319   -0.16318   0.28211   0.94559   96.84448
32   0.09316   -0.16218   0.61974   59.95044   0.09316   -0.16218   0.28202   0.94574   96.96045
33   0.09318   -0.16520   0.61859   60.14763   0.09318   -0.16520   0.28275   0.94491   96.81396
34   0.09331   -0.16459   0.61922   60.14596   0.09331   -0.16459   0.28175   0.94534   96.85974
35   0.09344   -0.16416   0.61939   60.11760   0.09344   -0.16416   0.28166   0.94552   96.76514
36   0.09344   -0.16465   0.61933   60.16277   0.09344   -0.16465   0.28147   0.94543   96.92993
37   0.09345   -0.16517   0.61977   60.25785   0.09345   -0.16517   0.28022   0.94574   96.80481
38   0.09351   -0.16770   0.61924   60.46442   0.09351   -0.16770   0.27989   0.94540   96.85669
39   0.09349   -0.16718   0.61911   60.39785   0.09349   -0.16718   0.28050   0.94537   96.84448
40   0.09353   -0.16782   0.61861   60.41457   0.09353   -0.16782   0.28120   0.94501   96.83533
41   0.09345   -0.16730   0.61872   60.37147   0.09345   -0.16730   0.28129   0.94513   96.78650
42   0.09355   -0.16785   0.61830   60.38818   0.09355   -0.16785   0.28184   0.94473   96.84753
