Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:38:10 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09321   0.10318   -30.86294   -0.67560   0.09321   0.10318   -0.19184   -0.97598   100.33264
2   0.09310   0.10276   -30.86109   -0.67608   0.09310   0.10276   -0.19102   -0.97617   100.45166
3   0.09305   0.10245   -30.91945   -0.67600   0.09305   0.10245   -0.19138   -0.97623   100.49133
4   0.09302   0.10254   -30.89548   -0.67607   0.09302   0.10254   -0.19117   -0.97623   100.34180
5   0.09309   0.10089   -31.11434   -0.67628   0.09309   0.10089   -0.19160   -0.97641   100.32349
6   0.09282   0.10297   -30.81327   -0.67619   0.09282   0.10297   -0.19065   -0.97623   100.47302
7   0.09279   0.10288   -30.90021   -0.67567   0.09279   0.10288   -0.19187   -0.97607   100.49133
8   0.09289   0.10218   -30.94763   -0.67608   0.09289   0.10218   -0.19132   -0.97620   100.30518
9   0.09290   0.10135   -30.99450   -0.67664   0.09290   0.10135   -0.19053   -0.97644   100.42114
10   0.09275   0.10184   -31.03213   -0.67583   0.09275   0.10184   -0.19205   -0.97610   100.46387
11   0.09282   0.10108   -31.14733   -0.67582   0.09282   0.10108   -0.19248   -0.97607   100.43335
12   0.09289   0.10141   -31.07628   -0.67598   0.09289   0.10141   -0.19196   -0.97623   100.36316
13   0.09299   0.10154   -31.08647   -0.67577   0.09299   0.10154   -0.19236   -0.97610   100.43030
14   0.09315   0.10096   -31.14474   -0.67598   0.09315   0.10096   -0.19221   -0.97620   100.46082
15   0.09321   0.10086   -31.12355   -0.67624   0.09321   0.10086   -0.19169   -0.97635   100.34180
16   0.09306   0.10083   -31.06106   -0.67673   0.09306   0.10083   -0.19062   -0.97653   100.44250
17   0.09305   0.10105   -31.00746   -0.67688   0.09305   0.10105   -0.19016   -0.97659   100.46997
18   0.09315   0.10154   -30.96542   -0.67666   0.09315   0.10154   -0.19040   -0.97650   100.32349
19   0.09326   0.10028   -31.12942   -0.67682   0.09326   0.10028   -0.19068   -0.97647   100.39063
20   0.09321   0.10053   -31.20589   -0.67600   0.09321   0.10053   -0.19239   -0.97620   100.48828
21   0.09324   0.09931   -31.36386   -0.67617   0.09324   0.09931   -0.19263   -0.97623   100.41199
22   0.09334   0.10077   -31.21461   -0.67566   0.09334   0.10077   -0.19300   -0.97607   100.31128
23   0.09320   0.10230   -30.98077   -0.67571   0.09320   0.10230   -0.19208   -0.97601   100.46082
24   0.09300   0.10224   -30.95949   -0.67594   0.09300   0.10224   -0.19163   -0.97620   100.49133
25   0.09305   0.10187   -31.04740   -0.67569   0.09305   0.10187   -0.19236   -0.97610   100.31433
26   0.09306   0.10144   -31.06519   -0.67602   0.09306   0.10144   -0.19184   -0.97613   100.34180
27   0.09288   0.10187   -31.06430   -0.67556   0.09288   0.10187   -0.19263   -0.97595   100.53101
28   0.09289   0.10236   -30.93580   -0.67597   0.09289   0.10236   -0.19147   -0.97613   100.43335
29   0.09292   0.10099   -31.13180   -0.67604   0.09292   0.10099   -0.19205   -0.97620   100.33264
30   0.09289   0.10120   -31.19458   -0.67534   0.09289   0.10120   -0.19349   -0.97595   100.43335
31   0.09280   0.10114   -31.09895   -0.67611   0.09280   0.10114   -0.19181   -0.97620   100.49133
32   0.09281   0.10141   -31.07440   -0.67599   0.09281   0.10141   -0.19193   -0.97620   100.39368
33   0.09285   0.10251   -30.87041   -0.67628   0.09285   0.10251   -0.19071   -0.97629   100.37231
34   0.09298   0.10178   -30.99768   -0.67616   0.09298   0.10178   -0.19138   -0.97632   100.44250
35   0.09313   0.10126   -31.10348   -0.67595   0.09313   0.10126   -0.19211   -0.97620   100.42114
36   0.09323   0.09998   -31.27023   -0.67613   0.09323   0.09998   -0.19239   -0.97626   100.34180
37   0.09319   0.10025   -31.21192   -0.67626   0.09319   0.10025   -0.19196   -0.97635   100.43945
38   0.09319   0.10050   -31.18331   -0.67620   0.09319   0.10050   -0.19196   -0.97632   100.43030
39   0.09330   0.10053   -31.19096   -0.67611   0.09330   0.10053   -0.19214   -0.97626   100.34180
40   0.09319   0.09967   -31.20888   -0.67692   0.09319   0.09967   -0.19080   -0.97662   100.38147
41   0.09315   0.09848   -31.25566   -0.67789   0.09315   0.09848   -0.18928   -0.97702   100.49133
42   0.09322   0.09992   -31.10819   -0.67739   0.09322   0.09992   -0.18964   -0.97684   100.38147
43   0.09342   0.09906   -31.13335   -0.67815   0.09342   0.09906   -0.18842   -0.97717   100.30212
44   0.09321   0.09876   -31.17736   -0.67816   0.09321   0.09876   -0.18854   -0.97714   100.45166
45   0.09303   0.09848   -31.25944   -0.67786   0.09303   0.09848   -0.18934   -0.97693   100.50964
46   0.09300   0.09714   -31.40855   -0.67826   0.09300   0.09714   -0.18915   -0.97717   100.35400
47   0.09299   0.09836   -31.24559   -0.67810   0.09299   0.09836   -0.18888   -0.97711   100.36316
48   0.09296   0.09806   -31.40406   -0.67728   0.09296   0.09806   -0.19086   -0.97681   100.49133
49   0.09289   0.09833   -31.24165   -0.67816   0.09289   0.09833   -0.18876   -0.97711   100.46082
50   0.09290   0.09604   -31.51062   -0.67874   0.09290   0.09604   -0.18867   -0.97739   100.35400
51   0.09292   0.09561   -31.47383   -0.67950   0.09292   0.09561   -0.18723   -0.97775   100.36316
52   0.09281   0.09528   -31.52027   -0.67953   0.09281   0.09528   -0.18732   -0.97772   100.48218
53   0.09287   0.09427   -31.71191   -0.67925   0.09287   0.09427   -0.18845   -0.97763   100.35400
54   0.09294   0.09439   -31.66355   -0.67947   0.09294   0.09439   -0.18790   -0.97769   100.39368
55   0.09287   0.09165   -31.85541   -0.68119   0.09287   0.09165   -0.18552   -0.97839   100.44250
56   0.09313   0.09165   -32.04739   -0.67972   0.09313   0.09165   -0.18870   -0.97772   100.43030
57   0.09322   0.09125   -32.06705   -0.68004   0.09322   0.09125   -0.18821   -0.97787   100.37231
58   0.09316   0.08969   -32.17782   -0.68102   0.09316   0.08969   -0.18683   -0.97833   100.43945
59   0.09313   0.08808   -32.41607   -0.68109   0.09313   0.08808   -0.18744   -0.97836   100.47913
60   0.09321   0.08734   -32.46670   -0.68158   0.09321   0.08734   -0.18674   -0.97855   100.34180
61   0.09322   0.08768   -32.35568   -0.68204   0.09322   0.08768   -0.18558   -0.97876   100.36316
62   0.09316   0.08853   -32.24254   -0.68189   0.09316   0.08853   -0.18549   -0.97867   100.49133
63   0.09324   0.08753   -32.35492   -0.68223   0.09324   0.08753   -0.18525   -0.97885   100.39978
64   0.09332   0.08759   -32.43779   -0.68152   0.09332   0.08759   -0.18677   -0.97861   100.33264
65   0.09322   0.08679   -32.56628   -0.68145   0.09322   0.08679   -0.18726   -0.97845   100.43030
66   0.09310   0.08652   -32.58130   -0.68167   0.09310   0.08652   -0.18693   -0.97855   100.50049
67   0.09307   0.08515   -32.81134   -0.68151   0.09307   0.08515   -0.18790   -0.97855   100.33264
68   0.09304   0.08506   -32.79139   -0.68179   0.09304   0.08506   -0.18735   -0.97867   100.37231
69   0.09284   0.08335   -32.97927   -0.68238   0.09284   0.08335   -0.18683   -0.97885   100.49133
70   0.09283   0.08237   -33.10440   -0.68259   0.09283   0.08237   -0.18683   -0.97900   100.44250
71   0.09295   0.08225   -33.06636   -0.68306   0.09295   0.08225   -0.18589   -0.97919   100.34180
72   0.09295   0.08130   -33.29637   -0.68235   0.09295   0.08130   -0.18781   -0.97885   100.39368
73   0.09285   0.07938   -33.74456   -0.68098   0.09285   0.07938   -0.19153   -0.97827   100.50049
74   0.09290   0.07950   -33.66888   -0.68149   0.09290   0.07950   -0.19040   -0.97855   100.41199
75   0.09290   0.07877   -33.79036   -0.68138   0.09290   0.07877   -0.19092   -0.97845   100.38147
76   0.09289   0.08063   -33.57378   -0.68083   0.09289   0.08063   -0.19132   -0.97818   100.49133
77   0.09300   0.08106   -33.46342   -0.68123   0.09300   0.08106   -0.19028   -0.97839   100.43030
78   0.09319   0.07962   -33.53440   -0.68250   0.09319   0.07962   -0.18821   -0.97897   100.36316
79   0.09320   0.08042   -33.46225   -0.68208   0.09320   0.08042   -0.18876   -0.97879   100.46997
