Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:28:22 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09387   -0.03226   -0.07151   45.93369   0.09387   -0.03226   0.98941   -0.14255   99.79248
2   0.09378   -0.03265   -0.07142   45.94513   0.09378   -0.03265   0.98944   -0.14237   99.86267
3   0.09381   -0.03290   -0.07142   45.95222   0.09381   -0.03290   0.98941   -0.14237   99.84131
4   0.09390   -0.03385   -0.07173   45.97983   0.09390   -0.03385   0.98917   -0.14298   99.79248
5   0.09389   -0.03256   -0.07171   45.94260   0.09389   -0.03256   0.98932   -0.14295   99.82300
6   0.09406   -0.03357   -0.07154   45.97176   0.09406   -0.03357   0.98929   -0.14261   99.81384
7   0.09413   -0.03302   -0.07161   45.95587   0.09413   -0.03302   0.98929   -0.14274   99.78333
8   0.09416   -0.03238   -0.07216   45.93742   0.09416   -0.03238   0.98920   -0.14383   99.80469
9   0.09422   -0.03040   -0.07189   45.87997   0.09422   -0.03040   0.98926   -0.14328   99.91150
10   0.09428   -0.03214   -0.07160   45.93018   0.09428   -0.03214   0.98938   -0.14274   99.74670
11   0.09427   -0.03153   -0.07162   45.91253   0.09427   -0.03153   0.98938   -0.14277   99.82300
12   0.09424   -0.03143   -0.07261   45.91019   0.09424   -0.03143   0.98904   -0.14472   99.83215
13   0.09432   -0.03140   -0.07212   45.90922   0.09432   -0.03140   0.98914   -0.14374   99.83215
14   0.09431   -0.03223   -0.07154   45.93286   0.09431   -0.03223   0.98935   -0.14261   99.78638
15   0.09418   -0.03320   -0.07219   45.96129   0.09418   -0.03320   0.98917   -0.14389   99.83215
16   0.09408   -0.03372   -0.07159   45.97614   0.09408   -0.03372   0.98932   -0.14270   99.84131
17   0.09418   -0.03287   -0.07137   45.95137   0.09418   -0.03287   0.98938   -0.14228   99.73450
18   0.09404   -0.03259   -0.07127   45.94340   0.09404   -0.03259   0.98941   -0.14206   99.73450
19   0.09391   -0.03293   -0.07159   45.95319   0.09391   -0.03293   0.98932   -0.14270   99.89014
20   0.09386   -0.03385   -0.07114   45.97961   0.09386   -0.03385   0.98938   -0.14182   99.87183
21   0.09402   -0.03311   -0.07167   45.95852   0.09402   -0.03311   0.98929   -0.14286   99.80469
22   0.09397   -0.03241   -0.07134   45.93804   0.09397   -0.03241   0.98947   -0.14222   99.84131
23   0.09375   -0.03290   -0.07192   45.95243   0.09375   -0.03290   0.98920   -0.14335   99.89014
24   0.09392   -0.03204   -0.07180   45.92759   0.09392   -0.03204   0.98932   -0.14313   99.89014
25   0.09394   -0.03256   -0.07165   45.94257   0.09394   -0.03256   0.98935   -0.14283   99.78333
26   0.09399   -0.03153   -0.07183   45.91259   0.09399   -0.03153   0.98932   -0.14319   99.84131
27   0.09420   -0.03269   -0.07117   45.94601   0.09420   -0.03269   0.98944   -0.14188   99.82300
