Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:36:42 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09245   0.04682   -43.40055   -0.28772   0.09245   0.04682   -0.83764   -0.54421   101.03760
2   0.09246   0.04978   -43.29586   -0.28931   0.09246   0.04978   -0.83578   -0.54689   100.90027
3   0.09245   0.04935   -43.31045   -0.28930   0.09245   0.04935   -0.83578   -0.54686   100.90942
4   0.09243   0.05148   -43.23801   -0.28901   0.09243   0.05148   -0.83602   -0.54640   101.06812
5   0.09248   0.05112   -43.25140   -0.28855   0.09248   0.05112   -0.83645   -0.54558   100.93994
6   0.09245   0.05307   -43.18271   -0.28937   0.09245   0.05307   -0.83551   -0.54698   100.83008
7   0.09247   0.05460   -43.12856   -0.29010   0.09247   0.05460   -0.83459   -0.54820   100.97961
8   0.09255   0.05399   -43.15064   -0.28958   0.09255   0.05399   -0.83514   -0.54729   101.01624
9   0.09279   0.05319   -43.17987   -0.28878   0.09279   0.05319   -0.83612   -0.54598   100.87585
10   0.09282   0.05307   -43.18555   -0.28815   0.09282   0.05307   -0.83682   -0.54494   100.85754
11   0.09278   0.05216   -43.21937   -0.28717   0.09278   0.05216   -0.83804   -0.54335   101.05591
12   0.09274   0.04996   -43.29494   -0.28690   0.09274   0.04996   -0.83840   -0.54286   100.97656
13   0.09281   0.04697   -43.39342   -0.28868   0.09281   0.04697   -0.83663   -0.54585   100.87585
14   0.09291   0.04547   -43.44458   -0.28869   0.09291   0.04547   -0.83670   -0.54585   100.91553
15   0.09283   0.04505   -43.45956   -0.28850   0.09283   0.04505   -0.83691   -0.54552   100.95520
16   0.09287   0.04221   -43.55729   -0.28826   0.09287   0.04221   -0.83740   -0.54518   100.87585
17   0.09277   0.04093   -43.59710   -0.29039   0.09277   0.04093   -0.83505   -0.54869   100.88806
18   0.09264   0.04028   -43.61787   -0.29110   0.09264   0.04028   -0.83435   -0.54991   100.94604
19   0.09247   0.03607   -43.76223   -0.29124   0.09247   0.03607   -0.83438   -0.55013   100.94910
20   0.09250   0.03458   -43.81443   -0.29064   0.09250   0.03458   -0.83505   -0.54909   100.86975
21   0.09252   0.03055   -43.95039   -0.29225   0.09252   0.03055   -0.83343   -0.55177   100.95825
22   0.09248   0.02548   -44.12344   -0.29319   0.09248   0.02548   -0.83258   -0.55336   100.98877
23   0.09249   0.02356   -44.19196   -0.29100   0.09249   0.02356   -0.83508   -0.54973   100.88806
24   0.09240   0.02075   -44.28951   -0.28967   0.09240   0.02075   -0.83660   -0.54750   100.83923
25   0.09232   0.01782   -44.39016   -0.28927   0.09232   0.01782   -0.83712   -0.54683   100.93994
26   0.09232   0.01968   -44.32700   -0.28867   0.09232   0.01968   -0.83776   -0.54585   100.90942
27   0.09247   0.02008   -44.31387   -0.28816   0.09247   0.02008   -0.83828   -0.54497   100.83008
28   0.09241   0.02341   -44.20012   -0.28821   0.09241   0.02341   -0.83813   -0.54506   100.89111
29   0.09231   0.02597   -44.11198   -0.28866   0.09231   0.02597   -0.83758   -0.54582   100.99182
30   0.09257   0.02976   -43.98254   -0.28864   0.09257   0.02976   -0.83746   -0.54576   100.83923
31   0.09276   0.03244   -43.88902   -0.28977   0.09276   0.03244   -0.83612   -0.54765   100.81787
32   0.09270   0.03714   -43.72614   -0.29088   0.09270   0.03714   -0.83471   -0.54952   100.91553
33   0.09269   0.04196   -43.56348   -0.28932   0.09269   0.04196   -0.83615   -0.54689   100.98572
34   0.09280   0.04682   -43.39746   -0.28922   0.09280   0.04682   -0.83602   -0.54674   100.83618
35   0.09289   0.05042   -43.27579   -0.28844   0.09289   0.05042   -0.83666   -0.54543   100.89417
36   0.09277   0.05380   -43.16065   -0.28803   0.09277   0.05380   -0.83685   -0.54469   100.98572
37   0.09281   0.05502   -43.12040   -0.28748   0.09281   0.05502   -0.83746   -0.54384   100.91553
38   0.09280   0.05628   -43.07932   -0.28677   0.09280   0.05628   -0.83813   -0.54262   100.94604
39   0.09278   0.05512   -43.11879   -0.28685   0.09278   0.05512   -0.83813   -0.54277   101.01624
40   0.09250   0.05295   -43.19117   -0.28755   0.09250   0.05295   -0.83749   -0.54393   100.96741
41   0.09256   0.04865   -43.33963   -0.28696   0.09256   0.04865   -0.83840   -0.54295   100.92773
42   0.09251   0.04663   -43.40771   -0.28732   0.09251   0.04663   -0.83813   -0.54357   100.97961
43   0.09246   0.04266   -43.54236   -0.28778   0.09246   0.04266   -0.83779   -0.54430   101.00708
44   0.09252   0.03977   -43.64017   -0.28858   0.09252   0.03977   -0.83712   -0.54567   100.86060
45   0.09248   0.03778   -43.70824   -0.28847   0.09248   0.03778   -0.83734   -0.54549   100.84839
46   0.09227   0.03452   -43.81894   -0.28914   0.09227   0.03452   -0.83676   -0.54662   100.93994
47   0.09234   0.03189   -43.90682   -0.29052   0.09234   0.03189   -0.83535   -0.54894   100.98877
48   0.09235   0.03211   -43.89970   -0.29035   0.09235   0.03211   -0.83551   -0.54863   100.85144
49   0.09238   0.03183   -43.91054   -0.28933   0.09238   0.03183   -0.83660   -0.54692   100.88196
50   0.09236   0.03220   -43.89878   -0.28884   0.09236   0.03220   -0.83718   -0.54613   100.97961
51   0.09261   0.03204   -43.90392   -0.28883   0.09261   0.03204   -0.83712   -0.54607   100.90942
52   0.09280   0.03598   -43.76932   -0.28873   0.09280   0.03598   -0.83706   -0.54588   100.84839
53   0.09279   0.03955   -43.64830   -0.28812   0.09279   0.03955   -0.83764   -0.54491   100.92468
54   0.09273   0.04175   -43.57317   -0.28805   0.09273   0.04175   -0.83755   -0.54476   101.04370
55   0.09289   0.04617   -43.42067   -0.28863   0.09289   0.04617   -0.83673   -0.54576   100.87585
56   0.09288   0.04736   -43.38140   -0.28796   0.09288   0.04736   -0.83743   -0.54466   100.90637
57   0.09284   0.04938   -43.31138   -0.28845   0.09284   0.04938   -0.83676   -0.54546   100.99487
58   0.09285   0.05203   -43.22023   -0.28855   0.09285   0.05203   -0.83648   -0.54564   100.91553
59   0.09283   0.05112   -43.25197   -0.28830   0.09283   0.05112   -0.83673   -0.54515   100.91553
60   0.09276   0.04959   -43.30489   -0.28811   0.09276   0.04959   -0.83715   -0.54491   100.96436
61   0.09268   0.04929   -43.31561   -0.28797   0.09268   0.04929   -0.83731   -0.54466   100.95520
62   0.09259   0.04660   -43.40829   -0.28758   0.09259   0.04660   -0.83789   -0.54402   100.86975
63   0.09255   0.04398   -43.49760   -0.28775   0.09255   0.04398   -0.83779   -0.54427   100.96741
64   0.09246   0.04260   -43.54481   -0.28758   0.09246   0.04260   -0.83801   -0.54396   101.00708
65   0.09253   0.03833   -43.68948   -0.28842   0.09253   0.03833   -0.83734   -0.54540   100.87891
66   0.09239   0.03748   -43.71824   -0.28872   0.09239   0.03748   -0.83706   -0.54592   100.88196
67   0.09240   0.03610   -43.76402   -0.28950   0.09240   0.03610   -0.83630   -0.54723   100.95825
68   0.09239   0.03558   -43.78265   -0.28890   0.09239   0.03558   -0.83691   -0.54619   100.94910
69   0.09244   0.03491   -43.80546   -0.28901   0.09244   0.03491   -0.83682   -0.54637   100.83008
70   0.09245   0.03327   -43.86083   -0.28975   0.09245   0.03327   -0.83612   -0.54762   100.87891
71   0.09243   0.03415   -43.83281   -0.28827   0.09243   0.03415   -0.83773   -0.54518   101.01013
72   0.09266   0.03430   -43.82641   -0.28898   0.09266   0.03430   -0.83688   -0.54631   100.93689
73   0.09280   0.03595   -43.77117   -0.28826   0.09280   0.03595   -0.83761   -0.54512   100.86670
74   0.09266   0.03732   -43.72549   -0.28744   0.09266   0.03732   -0.83840   -0.54372   100.97656
75   0.09272   0.03854   -43.68291   -0.28797   0.09272   0.03854   -0.83779   -0.54463   101.00708
76   0.09290   0.04111   -43.59647   -0.28731   0.09290   0.04111   -0.83840   -0.54353   100.90637
77   0.09290   0.04096   -43.60030   -0.28812   0.09290   0.04096   -0.83758   -0.54491   100.84534
78   0.09285   0.04279   -43.53798   -0.28794   0.09285   0.04279   -0.83767   -0.54460   100.93384
79   0.09282   0.04379   -43.50249   -0.28846   0.09282   0.04379   -0.83703   -0.54546   100.96436
80   0.09280   0.04422   -43.48675   -0.28906   0.09280   0.04422   -0.83639   -0.54649   100.86670
81   0.09275   0.04443   -43.47945   -0.28894   0.09275   0.04443   -0.83639   -0.54622   100.90637
82   0.09269   0.04532   -43.44849   -0.28932   0.09269   0.04532   -0.83599   -0.54689   100.95520
83   0.09264   0.04526   -43.44894   -0.29015   0.09264   0.04526   -0.83511   -0.54830   100.88806
84   0.09252   0.04697   -43.39125   -0.28971   0.09252   0.04697   -0.83551   -0.54756   100.91858
85   0.09255   0.04614   -43.41919   -0.28984   0.09255   0.04614   -0.83538   -0.54778   100.94910
86   0.09252   0.04501   -43.45920   -0.28922   0.09252   0.04501   -0.83615   -0.54674   100.90942
87   0.09247   0.04358   -43.50951   -0.28859   0.09247   0.04358   -0.83688   -0.54567   100.88806
88   0.09249   0.04358   -43.50951   -0.28862   0.09249   0.04358   -0.83688   -0.54573   100.97961
89   0.09247   0.04270   -43.53941   -0.28878   0.09247   0.04270   -0.83670   -0.54598   100.99792
90   0.09245   0.04108   -43.59567   -0.28837   0.09245   0.04108   -0.83731   -0.54534   100.85144
91   0.09245   0.04120   -43.59140   -0.28835   0.09245   0.04120   -0.83724   -0.54524   100.86975
92   0.09247   0.04007   -43.62970   -0.28857   0.09247   0.04007   -0.83709   -0.54564   100.98877
93   0.09258   0.03876   -43.67311   -0.28947   0.09258   0.03876   -0.83621   -0.54717   100.89722
94   0.09280   0.03919   -43.65850   -0.28941   0.09280   0.03919   -0.83621   -0.54704   100.80872
95   0.09276   0.03934   -43.65275   -0.28978   0.09276   0.03934   -0.83587   -0.54772   100.88806
96   0.09261   0.03830   -43.68828   -0.28973   0.09261   0.03830   -0.83590   -0.54759   100.95825
97   0.09278   0.03903   -43.66377   -0.28943   0.09278   0.03903   -0.83624   -0.54711   100.87585
98   0.09285   0.03879   -43.67299   -0.28894   0.09285   0.03879   -0.83679   -0.54628   100.82703
99   0.09277   0.03906   -43.66351   -0.28897   0.09277   0.03906   -0.83673   -0.54634   100.94604
100   0.09274   0.03949   -43.64807   -0.28938   0.09274   0.03949   -0.83621   -0.54698   100.96741
101   0.09287   0.03970   -43.64131   -0.28909   0.09287   0.03970   -0.83654   -0.54653   100.86670
102   0.09280   0.04187   -43.56749   -0.28889   0.09280   0.04187   -0.83666   -0.54619   100.90637
103   0.09277   0.04276   -43.53631   -0.28935   0.09277   0.04276   -0.83612   -0.54695   100.97656
104   0.09272   0.04337   -43.51604   -0.28902   0.09272   0.04337   -0.83645   -0.54640   100.90637
105   0.09260   0.04624   -43.41842   -0.28866   0.09260   0.04624   -0.83663   -0.54576   100.89722
106   0.09252   0.04642   -43.41188   -0.28881   0.09252   0.04642   -0.83648   -0.54604   100.94910
107   0.09247   0.04740   -43.37883   -0.28863   0.09247   0.04740   -0.83663   -0.54573   100.90027
108   0.09249   0.04614   -43.42109   -0.28894   0.09249   0.04614   -0.83639   -0.54628   100.83923
109   0.09239   0.04675   -43.40013   -0.28891   0.09239   0.04675   -0.83633   -0.54619   100.95825
110   0.09235   0.04700   -43.39238   -0.28863   0.09235   0.04700   -0.83663   -0.54573   100.98877
111   0.09247   0.04486   -43.46653   -0.28811   0.09247   0.04486   -0.83731   -0.54485   100.87891
112   0.09245   0.04526   -43.45255   -0.28836   0.09245   0.04526   -0.83706   -0.54530   100.90942
113   0.09251   0.04419   -43.48779   -0.28900   0.09251   0.04419   -0.83639   -0.54634   101.01929
114   0.09259   0.04306   -43.52700   -0.28881   0.09259   0.04306   -0.83676   -0.54610   100.96741
115   0.09274   0.04239   -43.54967   -0.28893   0.09274   0.04239   -0.83660   -0.54625   100.81787
116   0.09267   0.04105   -43.59462   -0.28953   0.09267   0.04105   -0.83605   -0.54729   100.93689
117   0.09260   0.04138   -43.58268   -0.28971   0.09260   0.04138   -0.83578   -0.54756   101.05591
118   0.09277   0.03946   -43.64960   -0.28913   0.09277   0.03946   -0.83651   -0.54659   100.91553
119   0.09288   0.04031   -43.62126   -0.28858   0.09288   0.04031   -0.83703   -0.54564   100.84534
120   0.09278   0.04151   -43.58006   -0.28882   0.09278   0.04151   -0.83670   -0.54604   100.95520
121   0.09279   0.04068   -43.60896   -0.28847   0.09279   0.04068   -0.83715   -0.54546   100.95520
122   0.09282   0.04123   -43.58944   -0.28893   0.09282   0.04123   -0.83670   -0.54628   100.86670
123   0.09289   0.04297   -43.53109   -0.28824   0.09289   0.04297   -0.83731   -0.54509   100.88501
124   0.09269   0.04376   -43.50500   -0.28771   0.09269   0.04376   -0.83786   -0.54421   100.99487
125   0.09267   0.04544   -43.44681   -0.28806   0.09267   0.04544   -0.83734   -0.54476   100.90637
126   0.09257   0.04584   -43.43288   -0.28825   0.09257   0.04584   -0.83712   -0.54509   100.88806
127   0.09247   0.04724   -43.38504   -0.28813   0.09247   0.04724   -0.83715   -0.54488   100.94910
128   0.09254   0.04804   -43.35786   -0.28825   0.09254   0.04804   -0.83709   -0.54515   100.90942
129   0.09256   0.04788   -43.36342   -0.28804   0.09256   0.04788   -0.83728   -0.54476   100.86975
130   0.09250   0.04825   -43.34991   -0.28849   0.09250   0.04825   -0.83676   -0.54552   100.90942
131   0.09238   0.04852   -43.34144   -0.28809   0.09238   0.04852   -0.83721   -0.54488   101.00098
132   0.09248   0.04785   -43.36374   -0.28838   0.09248   0.04785   -0.83691   -0.54534   100.82092
133   0.09247   0.04801   -43.35902   -0.28812   0.09247   0.04801   -0.83715   -0.54488   100.86975
134   0.09239   0.04798   -43.36089   -0.28767   0.09239   0.04798   -0.83758   -0.54408   101.07727
135   0.09247   0.04675   -43.40135   -0.28839   0.09247   0.04675   -0.83697   -0.54537   100.97961
136   0.09263   0.04636   -43.41506   -0.28823   0.09263   0.04636   -0.83706   -0.54503   100.85754
137   0.09281   0.04480   -43.46728   -0.28881   0.09281   0.04480   -0.83657   -0.54604   100.87585
138   0.09271   0.04443   -43.47984   -0.28879   0.09271   0.04443   -0.83660   -0.54601   101.01624
139   0.09273   0.04413   -43.49048   -0.28873   0.09273   0.04413   -0.83673   -0.54592   100.92773
140   0.09280   0.04349   -43.51166   -0.28909   0.09280   0.04349   -0.83633   -0.54649   100.81787
141   0.09278   0.04309   -43.52580   -0.28877   0.09278   0.04309   -0.83666   -0.54595   100.93689
142   0.09276   0.04251   -43.54513   -0.28912   0.09276   0.04251   -0.83639   -0.54659   100.98572
143   0.09283   0.04245   -43.54658   -0.28940   0.09283   0.04245   -0.83602   -0.54701   100.88501
144   0.09286   0.04257   -43.54251   -0.28933   0.09286   0.04257   -0.83609   -0.54689   100.87585
145   0.09275   0.04386   -43.49882   -0.28926   0.09275   0.04386   -0.83615   -0.54680   100.94604
146   0.09266   0.04346   -43.51297   -0.28896   0.09266   0.04346   -0.83648   -0.54628   100.92773
147   0.09262   0.04547   -43.44265   -0.28959   0.09262   0.04547   -0.83566   -0.54732   100.89722
148   0.09258   0.04624   -43.41750   -0.28919   0.09258   0.04624   -0.83615   -0.54671   100.96741
149   0.09246   0.04770   -43.36610   -0.28975   0.09246   0.04770   -0.83544   -0.54765   100.97046
150   0.09260   0.04999   -43.29006   -0.28864   0.09260   0.04999   -0.83651   -0.54579   100.85754
151   0.09256   0.04993   -43.29102   -0.28910   0.09256   0.04993   -0.83596   -0.54653   100.90942
152   0.09248   0.04999   -43.29018   -0.28853   0.09248   0.04999   -0.83657   -0.54555   101.00708
153   0.09252   0.05109   -43.25320   -0.28829   0.09252   0.05109   -0.83682   -0.54518   100.90942
154   0.09253   0.05112   -43.25274   -0.28806   0.09253   0.05112   -0.83709   -0.54482   100.86060
155   0.09235   0.05124   -43.24902   -0.28786   0.09235   0.05124   -0.83731   -0.54448   101.01013
156   0.09235   0.05094   -43.25790   -0.28852   0.09235   0.05094   -0.83657   -0.54558   100.98877
157   0.09248   0.05106   -43.25386   -0.28844   0.09248   0.05106   -0.83663   -0.54543   100.83008
158   0.09270   0.05103   -43.25497   -0.28841   0.09270   0.05103   -0.83666   -0.54537   100.88806
159   0.09267   0.05026   -43.28069   -0.28863   0.09267   0.05026   -0.83651   -0.54576   101.03455
160   0.09273   0.04956   -43.30593   -0.28808   0.09273   0.04956   -0.83715   -0.54485   100.93689
161   0.09287   0.04828   -43.34941   -0.28817   0.09287   0.04828   -0.83703   -0.54494   100.81787
162   0.09283   0.04920   -43.31842   -0.28807   0.09283   0.04920   -0.83715   -0.54482   100.91553
163   0.09277   0.04730   -43.38296   -0.28817   0.09277   0.04730   -0.83715   -0.54497   100.99487
164   0.09285   0.04846   -43.34352   -0.28803   0.09285   0.04846   -0.83721   -0.54472   100.91553
165   0.09289   0.04779   -43.36630   -0.28819   0.09289   0.04779   -0.83715   -0.54503   100.88501
166   0.09282   0.04852   -43.34210   -0.28778   0.09282   0.04852   -0.83755   -0.54436   100.95520
167   0.09277   0.04923   -43.31732   -0.28809   0.09277   0.04923   -0.83712   -0.54485   100.96436
168   0.09262   0.04932   -43.31506   -0.28772   0.09262   0.04932   -0.83755   -0.54424   100.87891
169   0.09257   0.04828   -43.34935   -0.28830   0.09257   0.04828   -0.83700   -0.54521   100.95825
170   0.09250   0.04837   -43.34713   -0.28786   0.09250   0.04837   -0.83746   -0.54448   101.00708
