Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 17:29:53 1/20/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,4,5)
Index      S0(mW)      S1      S2      S3      S0(mW)      S1      S2      S3      DOP
1   1.44608   -0.17090   -0.40101   -0.89999   1.44608   -0.17090   -0.40101   -0.89999   100.29297
2   1.44608   -0.17084   -0.40071   -0.90017   1.44608   -0.17084   -0.40071   -0.90017   100.29297
3   1.44594   -0.17029   -0.40086   -0.90017   1.44594   -0.17029   -0.40086   -0.90017   100.29297
4   1.44637   -0.17078   -0.40074   -0.90014   1.44637   -0.17078   -0.40074   -0.90014   100.29297
5   1.44637   -0.17139   -0.40092   -0.89993   1.44637   -0.17139   -0.40092   -0.89993   100.28381
6   1.44680   -0.17173   -0.40034   -0.90023   1.44680   -0.17173   -0.40034   -0.90023   100.30212
7   1.44680   -0.17158   -0.40077   -0.89999   1.44680   -0.17158   -0.40077   -0.89999   100.25330
8   1.44708   -0.17005   -0.40172   -0.89987   1.44708   -0.17005   -0.40172   -0.89987   100.26245
9   1.44665   -0.17173   -0.40052   -0.90002   1.44665   -0.17173   -0.40052   -0.90002   100.26245
10   1.44495   -0.17078   -0.40110   -0.89999   1.44495   -0.17078   -0.40110   -0.89999   100.29297
11   1.44538   -0.17124   -0.40059   -0.90014   1.44538   -0.17124   -0.40059   -0.90014   100.27466
12   1.44566   -0.17228   -0.40086   -0.89990   1.44566   -0.17228   -0.40086   -0.89990   100.26245
13   1.44608   -0.17127   -0.40120   -0.89987   1.44608   -0.17127   -0.40120   -0.89987   100.29297
14   1.44623   -0.17145   -0.40040   -0.90023   1.44623   -0.17145   -0.40040   -0.90023   100.25330
15   1.44680   -0.17057   -0.40162   -0.89978   1.44680   -0.17057   -0.40162   -0.89978   100.28381
16   1.44680   -0.17057   -0.40233   -0.89956   1.44680   -0.17057   -0.40233   -0.89956   100.26245
17   1.44736   -0.17118   -0.40089   -0.90008   1.44736   -0.17118   -0.40089   -0.90008   100.30212
18   1.44793   -0.17197   -0.39967   -0.90048   1.44793   -0.17197   -0.39967   -0.90048   100.28381
