Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 14:52:24 4/18/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09307   -0.21009   -67.11208   0.63243   0.09307   -0.21009   -0.21586   0.95364   96.76208
2   0.09286   -0.20917   -67.04955   0.63276   0.09286   -0.20917   -0.21586   0.95383   96.82312
3   0.09286   -0.20832   -66.97073   0.63296   0.09286   -0.20832   -0.21616   0.95398   96.64612
4   0.09276   -0.20841   -66.95279   0.63278   0.09276   -0.20841   -0.21653   0.95383   96.72241
5   0.09270   -0.20786   -66.90493   0.63293   0.09270   -0.20786   -0.21668   0.95395   96.82922
6   0.09269   -0.20768   -66.86010   0.63280   0.09269   -0.20768   -0.21717   0.95379   96.80786
7   0.09266   -0.20731   -66.75266   0.63247   0.09266   -0.20731   -0.21842   0.95370   96.76819
8   0.09262   -0.20618   -66.66455   0.63282   0.09262   -0.20618   -0.21857   0.95389   96.81396
9   0.09262   -0.20725   -66.81657   0.63289   0.09262   -0.20725   -0.21738   0.95395   96.78650
10   0.09271   -0.20737   -66.69704   0.63209   0.09271   -0.20737   -0.21934   0.95343   96.76819
11   0.09264   -0.20618   -66.56707   0.63226   0.09264   -0.20618   -0.22007   0.95361   96.70715
12   0.09260   -0.20472   -66.46518   0.63278   0.09260   -0.20472   -0.22007   0.95392   96.77429
13   0.09280   -0.20417   -66.36948   0.63262   0.09280   -0.20417   -0.22095   0.95376   96.71326
14   0.09294   -0.20438   -66.43976   0.63289   0.09294   -0.20438   -0.22010   0.95398   96.63086
15   0.09285   -0.20374   -66.47833   0.63359   0.09285   -0.20374   -0.21882   0.95431   96.84448
16   0.09290   -0.20383   -66.38548   0.63299   0.09290   -0.20383   -0.22034   0.95404   96.72546
17   0.09302   -0.20347   -66.41728   0.63345   0.09302   -0.20347   -0.21946   0.95428   96.71021
18   0.09302   -0.20334   -66.38886   0.63336   0.09302   -0.20334   -0.21976   0.95413   96.72241
19   0.09286   -0.20554   -66.51466   0.63242   0.09286   -0.20554   -0.22019   0.95361   96.83228
20   0.09296   -0.20444   -66.51751   0.63329   0.09296   -0.20444   -0.21897   0.95416   96.76819
21   0.09305   -0.20420   -66.58234   0.63387   0.09305   -0.20420   -0.21772   0.95462   96.65222
22   0.09300   -0.20460   -66.60809   0.63371   0.09300   -0.20460   -0.21775   0.95447   96.70105
23   0.09290   -0.20484   -66.66125   0.63381   0.09290   -0.20484   -0.21720   0.95441   96.76514
24   0.09278   -0.20423   -66.59048   0.63389   0.09278   -0.20423   -0.21763   0.95462   96.74072
25   0.09276   -0.20447   -66.66583   0.63414   0.09276   -0.20447   -0.21674   0.95471   96.76208
26   0.09273   -0.20319   -66.53975   0.63439   0.09273   -0.20319   -0.21729   0.95486   96.78955
27   0.09278   -0.20454   -66.64395   0.63396   0.09278   -0.20454   -0.21714   0.95459   96.74072
28   0.09273   -0.20463   -66.67247   0.63404   0.09273   -0.20463   -0.21680   0.95456   96.80786
29   0.09276   -0.20414   -66.69276   0.63455   0.09276   -0.20414   -0.21598   0.95495   96.68274
30   0.09274   -0.20377   -66.66304   0.63465   0.09274   -0.20377   -0.21604   0.95502   96.81091
31   0.09274   -0.20225   -66.52937   0.63506   0.09274   -0.20225   -0.21644   0.95529   96.73157
32   0.09270   -0.20334   -66.74458   0.63544   0.09270   -0.20334   -0.21436   0.95544   96.74988
33   0.09272   -0.20106   -66.50559   0.63582   0.09272   -0.20106   -0.21552   0.95566   96.78955
34   0.09279   -0.20075   -66.63240   0.63679   0.09279   -0.20075   -0.21329   0.95633   96.73157
35   0.09293   -0.20197   -66.68436   0.63614   0.09293   -0.20197   -0.21381   0.95584   96.69800
36   0.09287   -0.20130   -66.69400   0.63670   0.09287   -0.20130   -0.21296   0.95614   96.79565
37   0.09285   -0.20142   -66.61483   0.63617   0.09285   -0.20142   -0.21427   0.95593   96.74377
38   0.09306   -0.20133   -66.49277   0.63553   0.09306   -0.20133   -0.21601   0.95550   96.68274
39   0.09303   -0.20048   -66.40982   0.63571   0.09303   -0.20048   -0.21635   0.95563   96.71021
40   0.09285   -0.20219   -66.53110   0.63510   0.09285   -0.20219   -0.21635   0.95526   96.77429
41   0.09300   -0.20185   -66.47715   0.63506   0.09300   -0.20185   -0.21680   0.95529   96.67053
42   0.09302   -0.20200   -66.49800   0.63506   0.09302   -0.20200   -0.21665   0.95529   96.72241
43   0.09296   -0.20090   -66.38593   0.63525   0.09296   -0.20090   -0.21717   0.95538   96.71936
44   0.09288   -0.19941   -66.40421   0.63651   0.09288   -0.19941   -0.21528   0.95611   96.82312
45   0.09280   -0.19874   -66.31361   0.63649   0.09280   -0.19874   -0.21592   0.95602   96.79260
46   0.09267   -0.19770   -66.09848   0.63603   0.09267   -0.19770   -0.21805   0.95578   96.83838
47   0.09257   -0.19770   -66.23890   0.63685   0.09257   -0.19770   -0.21592   0.95624   96.88416
48   0.09265   -0.19718   -66.07500   0.63630   0.09265   -0.19718   -0.21784   0.95599   96.80786
49   0.09264   -0.19828   -66.05272   0.63530   0.09264   -0.19828   -0.21940   0.95529   96.78650
50   0.09261   -0.19807   -66.05720   0.63550   0.09261   -0.19807   -0.21909   0.95550   96.85364
51   0.09262   -0.19956   -66.13863   0.63482   0.09262   -0.19956   -0.21949   0.95508   96.85364
52   0.09260   -0.19776   -65.95410   0.63512   0.09260   -0.19776   -0.22034   0.95526   96.76514
53   0.09253   -0.19709   -66.05441   0.63625   0.09253   -0.19709   -0.21805   0.95593   96.85059
54   0.09256   -0.19669   -66.04964   0.63653   0.09256   -0.19669   -0.21769   0.95611   96.81396
55   0.09278   -0.19797   -66.09037   0.63576   0.09278   -0.19797   -0.21848   0.95560   96.85974
56   0.09281   -0.19526   -66.00140   0.63737   0.09281   -0.19526   -0.21683   0.95663   96.81091
57   0.09282   -0.19669   -66.04565   0.63650   0.09282   -0.19669   -0.21775   0.95605   96.85059
58   0.09295   -0.19807   -66.24716   0.63662   0.09295   -0.19807   -0.21619   0.95611   96.78650
59   0.09307   -0.19752   -65.97205   0.63544   0.09307   -0.19752   -0.21979   0.95553   96.66443
60   0.09296   -0.19739   -66.01874   0.63580   0.09296   -0.19739   -0.21894   0.95569   96.69800
