Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 14:51:23 4/18/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09365   -0.16361   49.95825   0.15898   0.09365   -0.16361   0.93585   0.31269   99.25537
2   0.09366   -0.16428   49.97771   0.15852   0.09366   -0.16428   0.93594   0.31178   99.40186
3   0.09376   -0.16538   50.00889   0.15789   0.09376   -0.16538   0.93622   0.31062   99.32556
4   0.09390   -0.16318   49.94350   0.15834   0.09390   -0.16318   0.93625   0.31144   99.21875
5   0.09378   -0.16199   49.90423   0.15744   0.09378   -0.16199   0.93701   0.30973   99.27673
6   0.09373   -0.16047   49.85318   0.15612   0.09373   -0.16047   0.93814   0.30723   99.34387
7   0.09390   -0.15738   49.75986   0.15632   0.09390   -0.15738   0.93851   0.30760   99.22791
8   0.09390   -0.15482   49.68042   0.15592   0.09390   -0.15482   0.93918   0.30683   99.20959
9   0.09385   -0.15302   49.62295   0.15516   0.09385   -0.15302   0.94000   0.30540   99.25842
10   0.09389   -0.15152   49.57285   0.15360   0.09389   -0.15152   0.94119   0.30244   99.26758
11   0.09391   -0.14939   49.50801   0.15371   0.09391   -0.14939   0.94150   0.30265   99.16077
12   0.09375   -0.14951   49.51105   0.15352   0.09375   -0.14951   0.94162   0.30229   99.18823
13   0.09364   -0.14920   49.50229   0.15362   0.09364   -0.14920   0.94156   0.30247   99.21570
14   0.09349   -0.14826   49.47491   0.15401   0.09349   -0.14826   0.94140   0.30320   99.32251
15   0.09353   -0.14869   49.48717   0.15383   0.09353   -0.14869   0.94150   0.30287   99.31335
16   0.09355   -0.14890   49.49595   0.15470   0.09355   -0.14890   0.94098   0.30454   99.34387
17   0.09363   -0.15076   49.55355   0.15506   0.09363   -0.15076   0.94049   0.30525   99.24622
18   0.09360   -0.15265   49.61208   0.15519   0.09360   -0.15265   0.94000   0.30546   99.22485
19   0.09343   -0.15403   49.65403   0.15523   0.09343   -0.15403   0.93976   0.30552   99.31335
20   0.09351   -0.15714   49.75003   0.15567   0.09351   -0.15714   0.93902   0.30638   99.27368
21   0.09355   -0.15867   49.79638   0.15559   0.09355   -0.15867   0.93881   0.30622   99.17603
22   0.09362   -0.15934   49.81860   0.15607   0.09362   -0.15934   0.93835   0.30714   99.27368
23   0.09368   -0.16080   49.86345   0.15606   0.09368   -0.16080   0.93808   0.30711   99.36218
24   0.09373   -0.16041   49.85369   0.15687   0.09373   -0.16041   0.93768   0.30866   99.24622
25   0.09382   -0.16031   49.84990   0.15651   0.09382   -0.16031   0.93789   0.30796   99.12109
26   0.09376   -0.16004   49.84082   0.15621   0.09376   -0.16004   0.93808   0.30738   99.28589
27   0.09381   -0.15915   49.81347   0.15622   0.09381   -0.15915   0.93829   0.30741   99.27673
28   0.09388   -0.15806   49.78147   0.15679   0.09388   -0.15806   0.93817   0.30851   99.23706
29   0.09394   -0.15690   49.74657   0.15677   0.09394   -0.15690   0.93826   0.30845   99.24927
30   0.09385   -0.15531   49.69717   0.15640   0.09385   -0.15531   0.93872   0.30772   99.33472
31   0.09387   -0.15537   49.69868   0.15639   0.09387   -0.15537   0.93878   0.30772   99.19739
32   0.09384   -0.15510   49.68694   0.15544   0.09384   -0.15510   0.93951   0.30595   99.18823
33   0.09383   -0.15320   49.62721   0.15475   0.09383   -0.15320   0.94024   0.30464   99.12109
34   0.09363   -0.15360   49.63913   0.15469   0.09363   -0.15360   0.94021   0.30451   99.32251
35   0.09361   -0.15265   49.61105   0.15480   0.09361   -0.15265   0.94021   0.30470   99.26453
36   0.09354   -0.15296   49.61952   0.15471   0.09354   -0.15296   0.94034   0.30457   99.22485
37   0.09343   -0.15183   49.58453   0.15445   0.09343   -0.15183   0.94064   0.30406   99.35303
38   0.09351   -0.15485   49.67566   0.15406   0.09351   -0.15485   0.94034   0.30329   99.23401
39   0.09353   -0.15436   49.66162   0.15436   0.09353   -0.15436   0.94024   0.30387   99.24316
40   0.09346   -0.15485   49.67625   0.15426   0.09346   -0.15485   0.94021   0.30369   99.32251
41   0.09349   -0.15485   49.67625   0.15428   0.09349   -0.15485   0.94021   0.30372   99.22485
42   0.09356   -0.15445   49.66657   0.15495   0.09356   -0.15445   0.93979   0.30497   99.24622
43   0.09355   -0.15461   49.66931   0.15453   0.09355   -0.15461   0.94015   0.30421   99.17603
44   0.09354   -0.15513   49.68455   0.15435   0.09354   -0.15513   0.94018   0.30387   99.34387
45   0.09381   -0.15467   49.67246   0.15474   0.09381   -0.15467   0.93988   0.30457   99.30420
46   0.09393   -0.15403   49.65240   0.15472   0.09393   -0.15403   0.94009   0.30457   99.18823
47   0.09381   -0.15461   49.67080   0.15508   0.09381   -0.15461   0.93985   0.30528   99.28589
48   0.09390   -0.15567   49.70399   0.15516   0.09390   -0.15567   0.93954   0.30540   99.25842
49   0.09399   -0.15680   49.73871   0.15517   0.09399   -0.15680   0.93930   0.30540   99.24011
50   0.09399   -0.15674   49.73493   0.15469   0.09399   -0.15674   0.93970   0.30451   99.19128
51   0.09383   -0.15778   49.76829   0.15516   0.09383   -0.15778   0.93918   0.30540   99.33472
52   0.09382   -0.15741   49.75712   0.15510   0.09382   -0.15741   0.93924   0.30528   99.35303
53   0.09384   -0.15674   49.73629   0.15508   0.09384   -0.15674   0.93942   0.30525   99.19739
54   0.09381   -0.15705   49.74384   0.15459   0.09381   -0.15705   0.93973   0.30433   99.26758
55   0.09370   -0.15665   49.73252   0.15479   0.09370   -0.15665   0.93963   0.30470   99.24622
