Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 14:51:0 4/18/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09405   -0.06421   46.88060   -0.10328   0.09405   -0.06421   0.97674   -0.20511   99.90234
2   0.09395   -0.06186   46.81236   -0.10394   0.09395   -0.06186   0.97653   -0.20640   100.00000
3   0.09382   -0.06137   46.79792   -0.10395   0.09382   -0.06137   0.97662   -0.20643   99.96033
4   0.09374   -0.05982   46.75288   -0.10464   0.09374   -0.05982   0.97638   -0.20777   100.00000
5   0.09378   -0.05914   46.73347   -0.10517   0.09378   -0.05914   0.97626   -0.20881   99.93896
6   0.09362   -0.05939   46.74077   -0.10533   0.09362   -0.05939   0.97617   -0.20911   99.94812
7   0.09368   -0.05744   46.68360   -0.10562   0.09368   -0.05744   0.97620   -0.20969   99.86267
8   0.09359   -0.05698   46.67047   -0.10594   0.09359   -0.05698   0.97604   -0.21030   99.98779
9   0.09354   -0.05805   46.70166   -0.10579   0.09354   -0.05805   0.97607   -0.21003   99.97864
10   0.09370   -0.05841   46.71210   -0.10541   0.09370   -0.05841   0.97623   -0.20930   99.92065
11   0.09360   -0.05826   46.70706   -0.10459   0.09360   -0.05826   0.97656   -0.20768   99.96948
12   0.09355   -0.05890   46.72611   -0.10484   0.09355   -0.05890   0.97638   -0.20817   100.00916
13   0.09353   -0.05997   46.75652   -0.10370   0.09353   -0.05997   0.97684   -0.20594   99.97864
14   0.09369   -0.06073   46.77864   -0.10319   0.09369   -0.06073   0.97693   -0.20493   99.85046
15   0.09372   -0.06381   46.86895   -0.10311   0.09372   -0.06381   0.97678   -0.20478   99.88098
16   0.09376   -0.06375   46.86653   -0.10238   0.09376   -0.06375   0.97711   -0.20334   100.12512
17   0.09389   -0.06403   46.87473   -0.10246   0.09389   -0.06403   0.97702   -0.20350   99.93896
18   0.09395   -0.06394   46.87199   -0.10271   0.09395   -0.06394   0.97705   -0.20402   99.82300
19   0.09387   -0.06458   46.89112   -0.10292   0.09387   -0.06458   0.97684   -0.20441   99.96948
20   0.09390   -0.06302   46.84578   -0.10340   0.09390   -0.06302   0.97678   -0.20536   99.97864
21   0.09410   -0.06223   46.82306   -0.10416   0.09410   -0.06223   0.97653   -0.20685   99.83215
22   0.09397   -0.05936   46.73846   -0.10357   0.09397   -0.05936   0.97696   -0.20569   99.91150
23   0.09388   -0.05850   46.71424   -0.10453   0.09388   -0.05850   0.97653   -0.20756   99.96033
24   0.09394   -0.05737   46.68108   -0.10459   0.09394   -0.05737   0.97662   -0.20768   99.92981
25   0.09389   -0.05506   46.61342   -0.10503   0.09389   -0.05506   0.97653   -0.20853   99.93896
26   0.09374   -0.05567   46.63132   -0.10510   0.09374   -0.05567   0.97650   -0.20869   99.88098
27   0.09367   -0.05448   46.59631   -0.10514   0.09367   -0.05448   0.97662   -0.20878   99.91150
28   0.09373   -0.05564   46.63033   -0.10495   0.09373   -0.05564   0.97656   -0.20838   99.89014
29   0.09363   -0.05649   46.65541   -0.10507   0.09363   -0.05649   0.97650   -0.20862   99.96033
30   0.09352   -0.05579   46.63443   -0.10439   0.09352   -0.05579   0.97678   -0.20728   99.92981
31   0.09368   -0.05872   46.72060   -0.10470   0.09368   -0.05872   0.97647   -0.20789   99.92065
32   0.09364   -0.05930   46.73679   -0.10367   0.09364   -0.05930   0.97690   -0.20588   99.96948
33   0.09358   -0.06177   46.80991   -0.10449   0.09358   -0.06177   0.97641   -0.20750   100.04883
34   0.09361   -0.06247   46.83008   -0.10404   0.09361   -0.06247   0.97659   -0.20661   99.89014
35   0.09366   -0.06336   46.85570   -0.10366   0.09366   -0.06336   0.97671   -0.20588   99.89014
36   0.09371   -0.06366   46.86438   -0.10324   0.09371   -0.06366   0.97684   -0.20505   99.94812
37   0.09381   -0.06351   46.86010   -0.10346   0.09381   -0.06351   0.97674   -0.20548   100.03662
38   0.09399   -0.06403   46.87537   -0.10354   0.09399   -0.06403   0.97668   -0.20563   99.88098
39   0.09397   -0.06449   46.88903   -0.10375   0.09397   -0.06449   0.97653   -0.20603   99.82300
40   0.09383   -0.06424   46.88202   -0.10390   0.09383   -0.06424   0.97647   -0.20634   100.01831
41   0.09396   -0.06259   46.83330   -0.10335   0.09396   -0.06259   0.97678   -0.20524   100.01831
42   0.09401   -0.06143   46.79971   -0.10383   0.09401   -0.06143   0.97662   -0.20618   99.92981
43   0.09389   -0.06024   46.76476   -0.10392   0.09389   -0.06024   0.97671   -0.20637   99.96033
44   0.09397   -0.05988   46.75395   -0.10392   0.09397   -0.05988   0.97678   -0.20637   99.92981
45   0.09398   -0.05939   46.73957   -0.10378   0.09398   -0.05939   0.97684   -0.20609   99.92981
46   0.09386   -0.06021   46.76348   -0.10342   0.09386   -0.06021   0.97693   -0.20539   99.97864
47   0.09377   -0.06052   46.77290   -0.10416   0.09377   -0.06052   0.97665   -0.20685   100.00000
48   0.09366   -0.06156   46.80322   -0.10390   0.09366   -0.06156   0.97665   -0.20634   99.92981
49   0.09368   -0.06064   46.77619   -0.10370   0.09368   -0.06064   0.97681   -0.20594   99.86267
50   0.09352   -0.06101   46.78733   -0.10417   0.09352   -0.06101   0.97656   -0.20685   99.92981
51   0.09367   -0.06110   46.78989   -0.10406   0.09367   -0.06110   0.97662   -0.20664   99.91150
52   0.09373   -0.06101   46.78700   -0.10367   0.09373   -0.06101   0.97674   -0.20588   99.85046
53   0.09352   -0.06110   46.79006   -0.10408   0.09352   -0.06110   0.97653   -0.20667   99.98779
54   0.09343   -0.06165   46.80561   -0.10348   0.09343   -0.06165   0.97681   -0.20551   100.09766
55   0.09359   -0.06119   46.79184   -0.10305   0.09359   -0.06119   0.97702   -0.20466   99.93896
56   0.09363   -0.06067   46.77641   -0.10287   0.09363   -0.06067   0.97717   -0.20432   99.91150
57   0.09373   -0.06006   46.75875   -0.10308   0.09373   -0.06006   0.97708   -0.20472   99.94812
58   0.09381   -0.06058   46.77363   -0.10266   0.09381   -0.06058   0.97723   -0.20389   100.01831
59   0.09392   -0.06104   46.78811   -0.10397   0.09392   -0.06104   0.97662   -0.20646   99.86267
60   0.09397   -0.06095   46.78466   -0.10312   0.09397   -0.06095   0.97705   -0.20481   99.88098
61   0.09386   -0.06238   46.82706   -0.10348   0.09386   -0.06238   0.97678   -0.20551   100.00000
62   0.09396   -0.06156   46.80282   -0.10346   0.09396   -0.06156   0.97687   -0.20548   99.92065
63   0.09391   -0.06201   46.81602   -0.10308   0.09391   -0.06201   0.97696   -0.20472   99.92065
64   0.09400   -0.06165   46.80544   -0.10340   0.09400   -0.06165   0.97690   -0.20536   99.91150
65   0.09400   -0.06180   46.80967   -0.10309   0.09400   -0.06180   0.97702   -0.20475   99.91150
66   0.09407   -0.06088   46.78376   -0.10410   0.09407   -0.06088   0.97656   -0.20670   99.91150
67   0.09387   -0.06214   46.82032   -0.10415   0.09387   -0.06214   0.97656   -0.20682   99.95117
68   0.09392   -0.06247   46.83042   -0.10422   0.09392   -0.06247   0.97641   -0.20695   99.90234
69   0.09382   -0.06085   46.78282   -0.10397   0.09382   -0.06085   0.97659   -0.20646   99.92065
70   0.09366   -0.06024   46.76438   -0.10351   0.09366   -0.06024   0.97693   -0.20557   99.96948
71   0.09353   -0.06030   46.76627   -0.10362   0.09353   -0.06030   0.97687   -0.20579   100.02747
72   0.09365   -0.06125   46.79430   -0.10385   0.09365   -0.06125   0.97665   -0.20621   99.91150
73   0.09371   -0.06153   46.80204   -0.10362   0.09371   -0.06153   0.97681   -0.20579   99.87183
74   0.09358   -0.06110   46.78989   -0.10413   0.09358   -0.06110   0.97662   -0.20679   100.00000
75   0.09358   -0.06241   46.82846   -0.10412   0.09358   -0.06241   0.97650   -0.20676   99.94812
76   0.09355   -0.06156   46.80310   -0.10358   0.09355   -0.06156   0.97671   -0.20569   99.94812
77   0.09366   -0.06247   46.82991   -0.10370   0.09366   -0.06247   0.97668   -0.20594   99.89929
78   0.09362   -0.06241   46.82829   -0.10398   0.09362   -0.06241   0.97659   -0.20649   99.98779
79   0.09384   -0.06345   46.85896   -0.10401   0.09384   -0.06345   0.97641   -0.20652   99.95117
80   0.09399   -0.06378   46.86835   -0.10355   0.09399   -0.06378   0.97662   -0.20563   99.93896
81   0.09387   -0.06323   46.85254   -0.10398   0.09387   -0.06323   0.97650   -0.20649   100.00000
82   0.09391   -0.06330   46.85403   -0.10350   0.09391   -0.06330   0.97665   -0.20554   100.05798
83   0.09402   -0.06284   46.84049   -0.10329   0.09402   -0.06284   0.97674   -0.20511   99.96033
84   0.09399   -0.06345   46.85860   -0.10366   0.09399   -0.06345   0.97659   -0.20585   99.97864
85   0.09395   -0.06308   46.84826   -0.10410   0.09395   -0.06308   0.97641   -0.20670   99.92065
86   0.09397   -0.06391   46.87180   -0.10362   0.09397   -0.06391   0.97668   -0.20579   99.95117
