Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09289   -0.12998   -53.50953   0.55537   0.09289   -0.12998   -0.42463   0.89618   97.41516
2   0.09289   -0.12967   -53.48381   0.55520   0.09289   -0.12967   -0.42500   0.89596   97.33582
3   0.09281   -0.12961   -53.46686   0.55483   0.09281   -0.12961   -0.42570   0.89560   97.35413
4   0.09278   -0.12952   -53.46008   0.55483   0.09278   -0.12952   -0.42576   0.89566   97.37244
5   0.09283   -0.12970   -53.47938   0.55500   0.09283   -0.12970   -0.42534   0.89572   97.39380
6   0.09273   -0.13022   -53.51422   0.55502   0.09273   -0.13022   -0.42518   0.89581   97.31140
7   0.09270   -0.13056   -53.52855   0.55479   0.09270   -0.13056   -0.42552   0.89563   97.36023
8   0.09282   -0.13065   -53.54688   0.55512   0.09282   -0.13065   -0.42485   0.89590   97.30530
9   0.09276   -0.13038   -53.55252   0.55579   0.09276   -0.13038   -0.42366   0.89642   97.36328
10   0.09270   -0.13099   -53.58730   0.55561   0.09270   -0.13099   -0.42381   0.89627   97.38159
11   0.09275   -0.13135   -53.60115   0.55533   0.09275   -0.13135   -0.42427   0.89612   97.42126
12   0.09283   -0.13178   -53.63682   0.55551   0.09283   -0.13178   -0.42378   0.89627   97.26563
13   0.09287   -0.13266   -53.66671   0.55469   0.09287   -0.13266   -0.42506   0.89557   97.34497
14   0.09288   -0.13089   -53.57061   0.55533   0.09288   -0.13089   -0.42439   0.89608   97.42432
15   0.09305   -0.13230   -53.65882   0.55515   0.09305   -0.13230   -0.42430   0.89593   97.30225
16   0.09298   -0.13202   -53.63491   0.55499   0.09298   -0.13202   -0.42467   0.89578   97.36938
17   0.09295   -0.13224   -53.64279   0.55482   0.09295   -0.13224   -0.42494   0.89566   97.42737
18   0.09312   -0.13260   -53.66705   0.55481   0.09312   -0.13260   -0.42485   0.89566   97.38159
19   0.09313   -0.13266   -53.66027   0.55448   0.09313   -0.13266   -0.42540   0.89526   97.40295
20   0.09306   -0.13266   -53.65619   0.55440   0.09306   -0.13266   -0.42561   0.89529   97.36023
21   0.09297   -0.13300   -53.67035   0.55417   0.09297   -0.13300   -0.42595   0.89511   97.36023
22   0.09302   -0.13324   -53.67771   0.55388   0.09302   -0.13324   -0.42634   0.89474   97.32056
23   0.09289   -0.13343   -53.70473   0.55431   0.09289   -0.13343   -0.42552   0.89517   97.33582
24   0.09279   -0.13355   -53.70517   0.55408   0.09279   -0.13355   -0.42589   0.89492   97.42432
25   0.09279   -0.13358   -53.69826   0.55383   0.09279   -0.13358   -0.42634   0.89471   97.34497
26   0.09279   -0.13355   -53.71104   0.55425   0.09279   -0.13355   -0.42558   0.89511   97.34497
27   0.09266   -0.13361   -53.69019   0.55355   0.09266   -0.13361   -0.42686   0.89447   97.33887
28   0.09275   -0.13367   -53.70503   0.55386   0.09275   -0.13367   -0.42628   0.89477   97.38159
29   0.09278   -0.13468   -53.78550   0.55420   0.09278   -0.13468   -0.42531   0.89505   97.34497
30   0.09270   -0.13425   -53.76466   0.55441   0.09270   -0.13425   -0.42503   0.89520   97.31140
31   0.09264   -0.13465   -53.78305   0.55418   0.09264   -0.13465   -0.42534   0.89499   97.36938
32   0.09271   -0.13450   -53.77902   0.55439   0.09271   -0.13450   -0.42506   0.89529   97.33276
33   0.09269   -0.13468   -53.80685   0.55481   0.09269   -0.13468   -0.42421   0.89566   97.33276
34   0.09279   -0.13489   -53.81401   0.55461   0.09279   -0.13489   -0.42451   0.89550   97.35413
35   0.09303   -0.13572   -53.85613   0.55424   0.09303   -0.13572   -0.42494   0.89514   97.36938
36   0.09301   -0.13507   -53.84372   0.55506   0.09301   -0.13507   -0.42357   0.89581   97.35107
37   0.09301   -0.13523   -53.82982   0.55442   0.09301   -0.13523   -0.42476   0.89529   97.39075
38   0.09300   -0.13660   -53.90545   0.55397   0.09300   -0.13660   -0.42518   0.89492   97.43958
39   0.09309   -0.13443   -53.79484   0.55490   0.09309   -0.13443   -0.42405   0.89566   97.44263
40   0.09313   -0.13556   -53.85634   0.55452   0.09313   -0.13556   -0.42445   0.89538   97.27478
41   0.09301   -0.13550   -53.84962   0.55445   0.09301   -0.13550   -0.42460   0.89532   97.44873
42   0.09302   -0.13556   -53.86650   0.55479   0.09302   -0.13556   -0.42393   0.89560   97.39990
43   0.09307   -0.13541   -53.83508   0.55419   0.09307   -0.13541   -0.42506   0.89499   97.39990
44   0.09293   -0.13565   -53.86493   0.55459   0.09293   -0.13565   -0.42430   0.89547   97.37854
45   0.09283   -0.13538   -53.83559   0.55427   0.09283   -0.13538   -0.42494   0.89508   97.44263
46   0.09291   -0.13547   -53.85969   0.55479   0.09291   -0.13547   -0.42399   0.89566   97.37854
47   0.09276   -0.13477   -53.79585   0.55432   0.09276   -0.13477   -0.42506   0.89517   97.30530
48   0.09275   -0.13511   -53.80869   0.55405   0.09275   -0.13511   -0.42546   0.89492   97.44263
49   0.09280   -0.13434   -53.74551   0.55374   0.09280   -0.13434   -0.42631   0.89471   97.29614
50   0.09277   -0.13428   -53.74001   0.55368   0.09277   -0.13428   -0.42640   0.89459   97.26563
51   0.09272   -0.13413   -53.73714   0.55389   0.09272   -0.13413   -0.42607   0.89477   97.43042
52   0.09271   -0.13382   -53.74908   0.55478   0.09271   -0.13382   -0.42448   0.89557   97.34192
53   0.09281   -0.13358   -53.74236   0.55506   0.09281   -0.13358   -0.42405   0.89584   97.39380
54   0.09274   -0.13376   -53.75716   0.55513   0.09274   -0.13376   -0.42387   0.89590   97.38159
55   0.09286   -0.13477   -53.80415   0.55454   0.09286   -0.13477   -0.42463   0.89535   97.36633
56   0.09298   -0.13440   -53.81022   0.55540   0.09298   -0.13440   -0.42317   0.89615   97.36938
57   0.09298   -0.13501   -53.87234   0.55593   0.09298   -0.13501   -0.42192   0.89654   97.33887
58   0.09308   -0.13404   -53.76574   0.55485   0.09308   -0.13404   -0.42430   0.89566   97.32361
59   0.09308   -0.13501   -53.84296   0.55516   0.09308   -0.13501   -0.42341   0.89593   97.42126
60   0.09307   -0.13495   -53.82727   0.55487   0.09307   -0.13495   -0.42402   0.89575   97.36328
61   0.09300   -0.13431   -53.81174   0.55558   0.09300   -0.13431   -0.42280   0.89624   97.37854
62   0.09304   -0.13602   -53.88018   0.55432   0.09304   -0.13602   -0.42467   0.89517   97.39075
63   0.09306   -0.13578   -53.84795   0.55389   0.09306   -0.13578   -0.42555   0.89477   97.39075
64   0.09308   -0.13541   -53.83211   0.55416   0.09308   -0.13541   -0.42521   0.89511   97.34192
65   0.09296   -0.13587   -53.86845   0.55429   0.09296   -0.13587   -0.42479   0.89517   97.37854
66   0.09290   -0.13587   -53.87443   0.55445   0.09290   -0.13587   -0.42448   0.89532   97.38770
67   0.09281   -0.13657   -53.90598   0.55402   0.09281   -0.13657   -0.42506   0.89492   97.31445
68   0.09262   -0.13614   -53.89184   0.55440   0.09262   -0.13614   -0.42445   0.89520   97.39990
69   0.09279   -0.13605   -53.86592   0.55386   0.09279   -0.13605   -0.42549   0.89471   97.36328
70   0.09283   -0.13709   -53.94729   0.55419   0.09283   -0.13709   -0.42457   0.89505   97.33582
71   0.09274   -0.13718   -53.95891   0.55434   0.09274   -0.13718   -0.42427   0.89523   97.34192
72   0.09260   -0.13758   -53.98558   0.55434   0.09260   -0.13758   -0.42415   0.89523   97.39685
73   0.09264   -0.13828   -54.04427   0.55462   0.09264   -0.13828   -0.42335   0.89541   97.39075
74   0.09278   -0.13977   -54.14547   0.55461   0.09278   -0.13977   -0.42286   0.89535   97.31445
75   0.09271   -0.13993   -54.16343   0.55484   0.09271   -0.13993   -0.42244   0.89566   97.30225
76   0.09274   -0.13968   -54.16457   0.55530   0.09274   -0.13968   -0.42164   0.89605   97.46094
77   0.09305   -0.14017   -54.17092   0.55458   0.09305   -0.14017   -0.42280   0.89535   97.38159
78   0.09300   -0.13913   -54.11798   0.55504   0.09300   -0.13913   -0.42228   0.89578   97.37854
79   0.09296   -0.13993   -54.12466   0.55383   0.09296   -0.13993   -0.42436   0.89480   97.47620
80   0.09299   -0.14017   -54.16228   0.55435   0.09299   -0.14017   -0.42323   0.89517   97.44873
81   0.09300   -0.13892   -54.07122   0.55418   0.09300   -0.13892   -0.42396   0.89502   97.39990
82   0.09298   -0.13874   -54.04180   0.55373   0.09298   -0.13874   -0.42488   0.89459   97.41821
83   0.09315   -0.13779   -53.94563   0.55288   0.09315   -0.13779   -0.42683   0.89392   97.29614
84   0.09312   -0.13819   -53.95536   0.55241   0.09312   -0.13819   -0.42756   0.89346   97.30530
85   0.09300   -0.13849   -54.00695   0.55326   0.09300   -0.13849   -0.42589   0.89425   97.35107
86   0.09293   -0.13816   -53.99860   0.55363   0.09293   -0.13816   -0.42528   0.89456   97.38770
87   0.09298   -0.13871   -54.04358   0.55385   0.09298   -0.13871   -0.42470   0.89477   97.36938
88   0.09278   -0.13910   -54.03923   0.55301   0.09278   -0.13910   -0.42613   0.89401   97.38464
89   0.09269   -0.14014   -54.14258   0.55389   0.09269   -0.14014   -0.42412   0.89477   97.46094
90   0.09283   -0.14191   -54.26640   0.55402   0.09283   -0.14191   -0.42332   0.89492   97.36633
91   0.09283   -0.14103   -54.21500   0.55421   0.09283   -0.14103   -0.42320   0.89502   97.29614
92   0.09265   -0.14231   -54.32873   0.55494   0.09265   -0.14231   -0.42146   0.89578   97.26257
93   0.09258   -0.14167   -54.34569   0.55647   0.09258   -0.14167   -0.41874   0.89709   97.37854
94   0.09270   -0.14286   -54.41359   0.55615   0.09270   -0.14286   -0.41899   0.89685   97.37244
