Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09274   0.06873   -41.77835   -0.45585   0.09274   0.06873   -0.60857   -0.79058   100.65918
2   0.09270   0.06931   -41.75011   -0.45596   0.09270   0.06931   -0.60833   -0.79073   100.63171
3   0.09265   0.06851   -41.77931   -0.45691   0.09265   0.06851   -0.60686   -0.79183   100.73853
4   0.09248   0.06992   -41.71078   -0.45719   0.09248   0.06992   -0.60628   -0.79220   100.75989
5   0.09266   0.07117   -41.65528   -0.45676   0.09266   0.07117   -0.60680   -0.79165   100.60120
6   0.09280   0.07056   -41.68454   -0.45673   0.09280   0.07056   -0.60695   -0.79165   100.58899
7   0.09289   0.07016   -41.70547   -0.45648   0.09289   0.07016   -0.60741   -0.79138   100.71716
8   0.09301   0.07059   -41.69119   -0.45579   0.09301   0.07059   -0.60845   -0.79052   100.72632
9   0.09305   0.06980   -41.72725   -0.45592   0.09305   0.06980   -0.60829   -0.79061   100.57068
10   0.09308   0.06891   -41.77032   -0.45577   0.09308   0.06891   -0.60866   -0.79046   100.66833
11   0.09302   0.06958   -41.73669   -0.45602   0.09302   0.06958   -0.60820   -0.79080   100.73547
12   0.09303   0.06858   -41.79055   -0.45525   0.09303   0.06858   -0.60955   -0.78985   100.60730
13   0.09305   0.06980   -41.74216   -0.45418   0.09305   0.06980   -0.61110   -0.78854   100.62866
14   0.09306   0.07022   -41.71767   -0.45470   0.09306   0.07022   -0.61022   -0.78918   100.68665
15   0.09304   0.07117   -41.67681   -0.45426   0.09304   0.07117   -0.61077   -0.78857   100.68665
16   0.09309   0.06812   -41.82787   -0.45332   0.09309   0.06812   -0.61266   -0.78750   100.62866
17   0.09288   0.06772   -41.84869   -0.45303   0.09288   0.06772   -0.61315   -0.78710   100.70801
18   0.09274   0.06839   -41.81471   -0.45336   0.09274   0.06839   -0.61257   -0.78753   100.73853
19   0.09285   0.06796   -41.83788   -0.45293   0.09285   0.06796   -0.61324   -0.78695   100.58899
20   0.09275   0.06851   -41.81112   -0.45308   0.09275   0.06851   -0.61296   -0.78716   100.68054
21   0.09267   0.06827   -41.82380   -0.45295   0.09267   0.06827   -0.61324   -0.78704   100.76904
22   0.09277   0.06888   -41.79184   -0.45334   0.09277   0.06888   -0.61251   -0.78747   100.65002
23   0.09274   0.06897   -41.78173   -0.45408   0.09274   0.06897   -0.61138   -0.78845   100.57068
24   0.09257   0.06986   -41.73610   -0.45455   0.09257   0.06986   -0.61049   -0.78896   100.74158
25   0.09259   0.07047   -41.70946   -0.45432   0.09259   0.07047   -0.61080   -0.78872   100.76904
26   0.09269   0.07160   -41.64858   -0.45524   0.09269   0.07160   -0.60921   -0.78985   100.59204
27   0.09270   0.07135   -41.66040   -0.45523   0.09270   0.07135   -0.60930   -0.78988   100.61035
28   0.09280   0.07019   -41.70652   -0.45619   0.09280   0.07019   -0.60787   -0.79101   100.73853
29   0.09282   0.07221   -41.61473   -0.45583   0.09282   0.07221   -0.60820   -0.79058   100.69885
30   0.09293   0.07193   -41.62799   -0.45579   0.09293   0.07193   -0.60829   -0.79052   100.57983
31   0.09288   0.07138   -41.65699   -0.45542   0.09288   0.07138   -0.60894   -0.79003   100.67749
32   0.09284   0.07102   -41.67680   -0.45510   0.09284   0.07102   -0.60945   -0.78961   100.73853
33   0.09303   0.07102   -41.68322   -0.45440   0.09303   0.07102   -0.61064   -0.78884   100.61951
34   0.09309   0.06955   -41.75153   -0.45439   0.09309   0.06955   -0.61074   -0.78872   100.67749
