Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09269   -0.08072   -47.80867   0.30063   0.09269   -0.08072   -0.82070   0.56572   99.49341
2   0.09270   -0.07892   -47.74499   0.30044   0.09270   -0.07892   -0.82113   0.56542   99.50562
3   0.09276   -0.07865   -47.73944   0.30146   0.09276   -0.07865   -0.81994   0.56706   99.36523
4   0.09263   -0.07904   -47.75909   0.30298   0.09263   -0.07904   -0.81817   0.56957   99.39575
5   0.09254   -0.08005   -47.80182   0.30485   0.09254   -0.08005   -0.81588   0.57262   99.39575
6   0.09256   -0.08173   -47.86860   0.30685   0.09256   -0.08173   -0.81347   0.57591   99.40491
7   0.09252   -0.08506   -47.99211   0.30839   0.09252   -0.08506   -0.81140   0.57848   99.31641
8   0.09242   -0.08814   -48.10249   0.30865   0.09242   -0.08814   -0.81066   0.57884   99.33472
9   0.09235   -0.08884   -48.13426   0.31028   0.09235   -0.08884   -0.80877   0.58156   99.37439
10   0.09243   -0.09043   -48.18967   0.31005   0.09243   -0.09043   -0.80880   0.58113   99.33472
11   0.09231   -0.09204   -48.24758   0.31018   0.09231   -0.09204   -0.80847   0.58135   99.39270
12   0.09238   -0.09238   -48.25969   0.31030   0.09238   -0.09238   -0.80837   0.58159   99.36523
13   0.09247   -0.09168   -48.22704   0.30860   0.09247   -0.09168   -0.81042   0.57881   99.31641
14   0.09256   -0.09037   -48.17506   0.30729   0.09256   -0.09037   -0.81201   0.57662   99.37439
15   0.09255   -0.08869   -48.10486   0.30480   0.09255   -0.08869   -0.81509   0.57256   99.47510
16   0.09278   -0.08417   -47.93848   0.30299   0.09278   -0.08417   -0.81771   0.56963   99.42627
17   0.09286   -0.08918   -48.11142   0.30238   0.09286   -0.08918   -0.81784   0.56859   99.33777
18   0.09277   -0.07727   -47.68216   0.29897   0.09277   -0.07727   -0.82293   0.56297   99.48425
