Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09375   0.02976   43.90723   -0.33792   0.09375   0.02976   0.77969   -0.62560   100.54626
2   0.09372   0.02863   43.95153   -0.33626   0.09372   0.02863   0.78182   -0.62304   100.58594
3   0.09383   0.02530   44.07573   -0.33464   0.09383   0.02530   0.78390   -0.62044   100.54626
4   0.09382   0.02374   44.13410   -0.33353   0.09382   0.02374   0.78530   -0.61870   100.56458
5   0.09388   0.02054   44.25224   -0.33248   0.09388   0.02054   0.78671   -0.61705   100.58289
6   0.09405   0.01804   44.34433   -0.33153   0.09405   0.01804   0.78793   -0.61556   100.46692
7   0.09416   0.01624   44.40989   -0.33149   0.09416   0.01624   0.78808   -0.61553   100.45471
8   0.09403   0.01633   44.40667   -0.33134   0.09403   0.01633   0.78823   -0.61528   100.59204
9   0.09407   0.01645   44.40184   -0.33173   0.09407   0.01645   0.78771   -0.61586   100.49438
10   0.09424   0.01666   44.39335   -0.33255   0.09424   0.01666   0.78677   -0.61721   100.37842
11   0.09418   0.01871   44.31703   -0.33427   0.09418   0.01871   0.78457   -0.61989   100.48523
12   0.09411   0.02008   44.26620   -0.33481   0.09411   0.02008   0.78381   -0.62069   100.65002
13   0.09423   0.02356   44.13867   -0.33510   0.09423   0.02356   0.78338   -0.62117   100.42725
14   0.09418   0.02612   44.04356   -0.33601   0.09418   0.02612   0.78219   -0.62261   100.44556
15   0.09389   0.02814   43.96783   -0.33725   0.09389   0.02814   0.78063   -0.62459   100.55542
16   0.09385   0.02966   43.91318   -0.33639   0.09385   0.02966   0.78155   -0.62319   100.56458
17   0.09390   0.03030   43.88916   -0.33672   0.09390   0.03030   0.78115   -0.62374   100.40894
18   0.09381   0.03043   43.88399   -0.33711   0.09381   0.03043   0.78066   -0.62435   100.53406
19   0.09382   0.03085   43.86913   -0.33668   0.09382   0.03085   0.78121   -0.62368   100.56458
20   0.09384   0.02878   43.94512   -0.33671   0.09384   0.02878   0.78121   -0.62371   100.49744
21   0.09392   0.02792   43.97542   -0.33738   0.09392   0.02792   0.78045   -0.62477   100.51575
22   0.09383   0.02600   44.04539   -0.33771   0.09383   0.02600   0.78002   -0.62523   100.59509
23   0.09376   0.02408   44.11758   -0.33665   0.09376   0.02408   0.78149   -0.62365   100.56458
24   0.09376   0.02380   44.12754   -0.33669   0.09376   0.02380   0.78140   -0.62368   100.48828
25   0.09391   0.02213   44.19032   -0.33578   0.09391   0.02213   0.78265   -0.62230   100.61340
26   0.09393   0.02121   44.22348   -0.33603   0.09393   0.02121   0.78231   -0.62264   100.54321
