Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09379   -0.08005   47.33529   0.09221   0.09379   -0.08005   0.97983   0.18339   99.48120
2   0.09391   -0.08039   47.34497   0.09234   0.09391   -0.08039   0.97986   0.18366   99.31641
3   0.09381   -0.07941   47.31660   0.09262   0.09381   -0.07941   0.97986   0.18421   99.37439
4   0.09374   -0.08167   47.38226   0.09209   0.09374   -0.08167   0.97983   0.18317   99.42322
5   0.09378   -0.07913   47.30899   0.09278   0.09378   -0.07913   0.97971   0.18451   99.32556
6   0.09377   -0.07968   47.32494   0.09291   0.09377   -0.07968   0.97971   0.18479   99.31641
7   0.09374   -0.07907   47.30650   0.09208   0.09374   -0.07907   0.98001   0.18314   99.30420
8   0.09376   -0.07913   47.30841   0.09234   0.09376   -0.07913   0.97995   0.18366   99.44153
9   0.09402   -0.07962   47.32281   0.09221   0.09402   -0.07962   0.97986   0.18339   99.35608
10   0.09412   -0.08020   47.33900   0.09137   0.09412   -0.08020   0.98013   0.18174   99.31641
11   0.09402   -0.08109   47.36455   0.09118   0.09402   -0.08109   0.98019   0.18137   99.38354
12   0.09403   -0.07978   47.32660   0.09173   0.09403   -0.07978   0.98013   0.18247   99.48120
13   0.09420   -0.07926   47.31131   0.09155   0.09420   -0.07926   0.98022   0.18210   99.36523
14   0.09413   -0.07901   47.30487   0.09224   0.09413   -0.07901   0.97995   0.18345   99.34692
15   0.09417   -0.07855   47.29121   0.09208   0.09417   -0.07855   0.98010   0.18314   99.36523
16   0.09420   -0.07965   47.32384   0.09243   0.09420   -0.07965   0.97980   0.18381   99.38660
17   0.09420   -0.07825   47.28306   0.09286   0.09420   -0.07825   0.97980   0.18467   99.34692
18   0.09403   -0.07877   47.29870   0.09323   0.09403   -0.07877   0.97955   0.18540   99.34692
19   0.09408   -0.07703   47.24780   0.09352   0.09408   -0.07703   0.97971   0.18598   99.38660
20   0.09399   -0.07764   47.26575   0.09372   0.09399   -0.07764   0.97961   0.18638   99.29810
21   0.09380   -0.07739   47.25879   0.09365   0.09380   -0.07739   0.97955   0.18622   99.45068
22   0.09376   -0.07996   47.33379   0.09361   0.09376   -0.07996   0.97934   0.18613   99.49951
23   0.09387   -0.07852   47.29168   0.09342   0.09387   -0.07852   0.97952   0.18577   99.35608
24   0.09388   -0.07852   47.29125   0.09319   0.09388   -0.07852   0.97971   0.18534   99.35608
25   0.09371   -0.07773   47.26785   0.09296   0.09371   -0.07773   0.97986   0.18488   99.41101
26   0.09380   -0.07791   47.27373   0.09336   0.09380   -0.07791   0.97961   0.18564   99.37439
27   0.09388   -0.07602   47.21688   0.09169   0.09388   -0.07602   0.98044   0.18238   99.26758
28   0.09365   -0.07447   47.17133   0.09158   0.09365   -0.07447   0.98059   0.18216   99.38354
29   0.09366   -0.07208   47.10132   0.09084   0.09366   -0.07208   0.98099   0.18070   99.47205
30   0.09382   -0.07352   47.14371   0.09161   0.09382   -0.07352   0.98065   0.18223   99.35303
31   0.09392   -0.07358   47.14589   0.09199   0.09392   -0.07358   0.98047   0.18296   99.31641
32   0.09399   -0.07309   47.13077   0.09105   0.09399   -0.07309   0.98090   0.18113   99.41406
33   0.09411   -0.07337   47.13848   0.09056   0.09411   -0.07337   0.98102   0.18015   99.41406
34   0.09408   -0.07181   47.09276   0.09032   0.09408   -0.07181   0.98126   0.17969   99.34692
35   0.09410   -0.07096   47.06782   0.08999   0.09410   -0.07096   0.98132   0.17902   99.32861
36   0.09414   -0.07065   47.05902   0.09034   0.09414   -0.07065   0.98129   0.17972   99.44458
37   0.09428   -0.07053   47.05477   0.08953   0.09428   -0.07053   0.98163   0.17814   99.35608
38   0.09416   -0.07212   47.10110   0.08943   0.09416   -0.07212   0.98151   0.17792   99.36523
39   0.09408   -0.07163   47.08751   0.09019   0.09408   -0.07163   0.98123   0.17942   99.39575
40   0.09412   -0.07120   47.07568   0.09109   0.09412   -0.07120   0.98096   0.18119   99.30725
41   0.09399   -0.07035   47.05136   0.09178   0.09399   -0.07035   0.98071   0.18253   99.30725
42   0.09379   -0.06870   47.00272   0.09132   0.09379   -0.06870   0.98108   0.18165   99.43237
43   0.09378   -0.07169   47.08999   0.09120   0.09378   -0.07169   0.98090   0.18140   99.42322
44   0.09390   -0.07025   47.04749   0.09031   0.09390   -0.07025   0.98129   0.17966   99.27673
45   0.09379   -0.07175   47.09203   0.09155   0.09379   -0.07175   0.98077   0.18210   99.29504
46   0.09362   -0.07364   47.14686   0.09089   0.09362   -0.07364   0.98083   0.18079   99.46899
47   0.09370   -0.07599   47.21524   0.09071   0.09370   -0.07599   0.98077   0.18046   99.37439
48   0.09387   -0.07303   47.12926   0.09147   0.09387   -0.07303   0.98077   0.18195   99.31641
49   0.09376   -0.07382   47.15331   0.09239   0.09376   -0.07382   0.98032   0.18375   99.29504
50   0.09372   -0.07422   47.16565   0.09344   0.09372   -0.07422   0.97995   0.18583   99.44153
51   0.09390   -0.07453   47.17553   0.09453   0.09390   -0.07453   0.97949   0.18796   99.35608
52   0.09394   -0.07566   47.20980   0.09572   0.09394   -0.07566   0.97885   0.19028   99.40491
53   0.09408   -0.07559   47.20844   0.09656   0.09408   -0.07559   0.97867   0.19196   99.39575
54   0.09412   -0.07846   47.29346   0.09750   0.09412   -0.07846   0.97800   0.19379   99.34692
55   0.09407   -0.07987   47.33512   0.09821   0.09407   -0.07987   0.97766   0.19520   99.40491
56   0.09412   -0.08057   47.35496   0.09726   0.09412   -0.08057   0.97790   0.19330   99.35608
57   0.09408   -0.08182   47.39278   0.09853   0.09408   -0.08182   0.97732   0.19581   99.32556
58   0.09415   -0.08365   47.44744   0.09953   0.09415   -0.08365   0.97678   0.19776   99.31641
59   0.09421   -0.08249   47.41375   0.09969   0.09421   -0.08249   0.97674   0.19807   99.39575
60   0.09411   -0.08222   47.40560   0.09986   0.09411   -0.08222   0.97681   0.19843   99.38660
61   0.09416   -0.08267   47.41885   0.09954   0.09416   -0.08267   0.97684   0.19779   99.37744
62   0.09412   -0.08350   47.44254   0.09908   0.09412   -0.08350   0.97696   0.19687   99.35608
63   0.09397   -0.08338   47.43709   0.09731   0.09397   -0.08338   0.97772   0.19343   99.36523
64   0.09375   -0.08402   47.45497   0.09620   0.09375   -0.08402   0.97803   0.19123   99.41101
65   0.09388   -0.08359   47.44202   0.09569   0.09388   -0.08359   0.97824   0.19022   99.33472
66   0.09383   -0.08353   47.43865   0.09423   0.09383   -0.08353   0.97888   0.18738   99.47205
67   0.09381   -0.08008   47.33734   0.09377   0.09381   -0.08008   0.97934   0.18647   99.41406
68   0.09383   -0.07706   47.24903   0.09368   0.09383   -0.07706   0.97955   0.18628   99.43237
69   0.09382   -0.07556   47.20481   0.09321   0.09382   -0.07556   0.97989   0.18537   99.33472
70   0.09376   -0.07370   47.14983   0.09247   0.09376   -0.07370   0.98029   0.18390   99.43237
71   0.09363   -0.07465   47.17725   0.09214   0.09363   -0.07465   0.98032   0.18326   99.49036
72   0.09384   -0.07218   47.10503   0.09228   0.09384   -0.07218   0.98050   0.18354   99.37439
73   0.09380   -0.07282   47.12319   0.09151   0.09380   -0.07282   0.98071   0.18201   99.33472
74   0.09397   -0.07175   47.09216   0.09154   0.09397   -0.07175   0.98071   0.18207   99.40491
75   0.09404   -0.07385   47.15347   0.09140   0.09404   -0.07385   0.98065   0.18180   99.39575
76   0.09408   -0.07492   47.18557   0.09265   0.09408   -0.07492   0.98016   0.18427   99.29810
77   0.09413   -0.07572   47.20877   0.09264   0.09413   -0.07572   0.98010   0.18424   99.31641
78   0.09405   -0.07477   47.18263   0.09429   0.09405   -0.07477   0.97949   0.18748   99.40491
79   0.09406   -0.07819   47.28327   0.09518   0.09406   -0.07819   0.97894   0.18925   99.36523
80   0.09415   -0.07910   47.31111   0.09625   0.09415   -0.07910   0.97842   0.19132   99.32861
81   0.09418   -0.08029   47.34544   0.09582   0.09418   -0.08029   0.97855   0.19050   99.34692
82   0.09425   -0.08307   47.42761   0.09680   0.09425   -0.08307   0.97797   0.19242   99.29810
83   0.09411   -0.08191   47.39381   0.09688   0.09411   -0.08191   0.97800   0.19257   99.36523
84   0.09399   -0.08560   47.50196   0.09673   0.09399   -0.08560   0.97769   0.19227   99.26758
85   0.09384   -0.08304   47.42672   0.09660   0.09384   -0.08304   0.97797   0.19202   99.38354
86   0.09391   -0.08325   47.43233   0.09623   0.09391   -0.08325   0.97821   0.19132   99.22791
87   0.09385   -0.08243   47.40770   0.09545   0.09385   -0.08243   0.97848   0.18976   99.36523
88   0.09377   -0.08219   47.40008   0.09477   0.09377   -0.08219   0.97870   0.18842   99.39270
89   0.09386   -0.08103   47.36534   0.09399   0.09386   -0.08103   0.97913   0.18690   99.35608
90   0.09382   -0.07862   47.29420   0.09320   0.09382   -0.07862   0.97958   0.18534   99.24622
91   0.09372   -0.07782   47.27114   0.09357   0.09372   -0.07782   0.97958   0.18607   99.44153
92   0.09374   -0.07654   47.23312   0.09296   0.09374   -0.07654   0.97992   0.18488   99.38354
93   0.09385   -0.07642   47.22882   0.09215   0.09385   -0.07642   0.98025   0.18329   99.37439
94   0.09392   -0.07556   47.20263   0.09054   0.09392   -0.07556   0.98086   0.18012   99.33472
95   0.09394   -0.07550   47.20017   0.08983   0.09394   -0.07550   0.98117   0.17872   99.43237
96   0.09403   -0.07468   47.17672   0.09038   0.09403   -0.07468   0.98096   0.17978   99.40491
