Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09341   -0.15253   54.12326   0.53102   0.09341   -0.15253   0.46266   0.87347   97.28394
2   0.09359   -0.15186   54.08631   0.53115   0.09359   -0.15186   0.46263   0.87359   97.25037
3   0.09370   -0.15275   54.13744   0.53103   0.09370   -0.15275   0.46254   0.87341   97.24426
4   0.09371   -0.15134   54.04058   0.53076   0.09371   -0.15134   0.46355   0.87326   97.20459
5   0.09367   -0.15122   54.01046   0.53008   0.09367   -0.15122   0.46483   0.87259   97.39990
6   0.09384   -0.15180   54.04332   0.52997   0.09384   -0.15180   0.46480   0.87240   97.28699
7   0.09377   -0.15030   53.95500   0.53011   0.09377   -0.15030   0.46507   0.87259   97.31445
8   0.09370   -0.15064   53.95722   0.52953   0.09370   -0.15064   0.46599   0.87197   97.32056
9   0.09382   -0.14866   53.81688   0.52899   0.09382   -0.14866   0.46767   0.87152   97.40295
10   0.09384   -0.14905   53.82706   0.52853   0.09384   -0.14905   0.46834   0.87100   97.36328
11   0.09374   -0.14951   53.85465   0.52853   0.09374   -0.14951   0.46821   0.87103   97.24426
12   0.09363   -0.14899   53.82044   0.52843   0.09363   -0.14899   0.46852   0.87088   97.38770
13   0.09366   -0.14972   53.86543   0.52845   0.09366   -0.14972   0.46828   0.87094   97.29919
14   0.09344   -0.14856   53.80532   0.52879   0.09344   -0.14856   0.46803   0.87127   97.27478
15   0.09336   -0.14866   53.82444   0.52921   0.09336   -0.14866   0.46724   0.87170   97.25342
16   0.09345   -0.14924   53.86214   0.52926   0.09345   -0.14924   0.46693   0.87170   97.25647
17   0.09352   -0.14847   53.84024   0.53005   0.09352   -0.14847   0.46577   0.87255   97.16797
18   0.09344   -0.14887   53.85532   0.52977   0.09344   -0.14887   0.46617   0.87228   97.29309
19   0.09337   -0.14942   53.90233   0.53015   0.09337   -0.14942   0.46525   0.87259   97.29309
20   0.09342   -0.14853   53.85453   0.53037   0.09342   -0.14853   0.46516   0.87286   97.23511
21   0.09322   -0.14957   53.93225   0.53078   0.09322   -0.14957   0.46406   0.87323   97.23816
