Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:29:14 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09412   -0.08329   0.10136   47.43845   0.09412   -0.08329   0.97610   0.20136   99.32861
2   0.09419   -0.08429   0.10139   47.46802   0.09419   -0.08429   0.97601   0.20142   99.31946
3   0.09408   -0.08396   0.10118   47.45801   0.09408   -0.08396   0.97610   0.20099   99.37439
4   0.09410   -0.08344   0.10148   47.44304   0.09410   -0.08344   0.97604   0.20161   99.51172
5   0.09420   -0.08145   0.10049   47.38390   0.09420   -0.08145   0.97659   0.19965   99.25842
6   0.09410   -0.08124   0.10020   47.37723   0.09410   -0.08124   0.97678   0.19910   99.34692
7   0.09417   -0.07996   0.10037   47.33996   0.09417   -0.07996   0.97674   0.19941   99.41406
8   0.09421   -0.07810   0.10058   47.28543   0.09421   -0.07810   0.97687   0.19984   99.33777
9   0.09417   -0.07880   0.10109   47.30667   0.09417   -0.07880   0.97653   0.20081   99.25842
10   0.09401   -0.07721   0.10031   47.25936   0.09401   -0.07721   0.97699   0.19929   99.28894
11   0.09393   -0.07526   0.10061   47.20223   0.09393   -0.07526   0.97708   0.19990   99.31641
12   0.09384   -0.07544   0.10069   47.20777   0.09384   -0.07544   0.97699   0.20005   99.31641
13   0.09384   -0.07590   0.10102   47.22153   0.09384   -0.07590   0.97681   0.20069   99.33472
14   0.09387   -0.07468   0.10102   47.18573   0.09387   -0.07468   0.97690   0.20069   99.37439
15   0.09392   -0.07468   0.10052   47.18533   0.09392   -0.07468   0.97708   0.19971   99.27673
16   0.09375   -0.07361   0.10060   47.15392   0.09375   -0.07361   0.97720   0.19987   99.33472
17   0.09373   -0.07373   0.10122   47.15802   0.09373   -0.07373   0.97696   0.20109   99.29504
