Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:28:47 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09393   -0.05652   0.01498   46.62057   0.09393   -0.05652   0.99808   0.02997   99.53918
2   0.09390   -0.05741   0.01502   46.64595   0.09390   -0.05741   0.99805   0.03003   99.60022
3   0.09383   -0.05499   0.01532   46.57682   0.09383   -0.05499   0.99814   0.03064   99.61853
4   0.09371   -0.05414   0.01488   46.55222   0.09371   -0.05414   0.99823   0.02976   99.58801
5   0.09377   -0.05374   0.01560   46.54101   0.09377   -0.05374   0.99814   0.03119   99.52087
6   0.09376   -0.05115   0.01528   46.46658   0.09376   -0.05115   0.99826   0.03055   99.62769
7   0.09377   -0.05075   0.01529   46.45501   0.09377   -0.05075   0.99841   0.03058   99.67651
8   0.09392   -0.05005   0.01485   46.43500   0.09392   -0.05005   0.99835   0.02969   99.57886
9   0.09409   -0.04990   0.01473   46.43050   0.09409   -0.04990   0.99844   0.02945   99.55139
10   0.09404   -0.04913   0.01448   46.40858   0.09404   -0.04913   0.99850   0.02896   99.60022
11   0.09412   -0.04926   0.01427   46.41212   0.09412   -0.04926   0.99847   0.02853   99.60938
12   0.09414   -0.04959   0.01462   46.42177   0.09414   -0.04959   0.99844   0.02924   99.56970
13   0.09423   -0.04993   0.01503   46.43138   0.09423   -0.04993   0.99844   0.03006   99.54224
14   0.09417   -0.05197   0.01521   46.49008   0.09417   -0.05197   0.99832   0.03043   99.64905
15   0.09430   -0.05191   0.01509   46.48842   0.09430   -0.05191   0.99826   0.03018   99.61853
16   0.09435   -0.05445   0.01520   46.56091   0.09435   -0.05445   0.99826   0.03040   99.51477
17   0.09431   -0.05432   0.01508   46.55742   0.09431   -0.05432   0.99826   0.03015   99.54224
18   0.09411   -0.05393   0.01471   46.54611   0.09411   -0.05393   0.99823   0.02942   99.63989
19   0.09412   -0.05496   0.01509   46.57594   0.09412   -0.05496   0.99814   0.03018   99.55139
20   0.09405   -0.05551   0.01520   46.59181   0.09405   -0.05551   0.99805   0.03040   99.54224
21   0.09388   -0.05512   0.01495   46.58031   0.09388   -0.05512   0.99814   0.02991   99.66736
22   0.09386   -0.05637   0.01520   46.61626   0.09386   -0.05637   0.99805   0.03040   99.62769
23   0.09394   -0.05521   0.01497   46.58303   0.09394   -0.05521   0.99808   0.02994   99.58801
24   0.09395   -0.05588   0.01521   46.60214   0.09395   -0.05588   0.99814   0.03043   99.53918
25   0.09378   -0.05573   0.01566   46.59777   0.09378   -0.05573   0.99814   0.03131   99.62769
26   0.09377   -0.05487   0.01540   46.57332   0.09377   -0.05487   0.99814   0.03079   99.61853
27   0.09382   -0.05405   0.01573   46.54965   0.09382   -0.05405   0.99820   0.03146   99.60938
28   0.09380   -0.05359   0.01558   46.53655   0.09380   -0.05359   0.99820   0.03116   99.62769
29   0.09385   -0.05316   0.01534   46.52437   0.09385   -0.05316   0.99817   0.03067   99.59717
30   0.09408   -0.05280   0.01593   46.51389   0.09408   -0.05280   0.99817   0.03186   99.55139
31   0.09407   -0.05206   0.01538   46.49265   0.09407   -0.05206   0.99835   0.03076   99.61853
32   0.09409   -0.05203   0.01559   46.49182   0.09409   -0.05203   0.99832   0.03119   99.60022
33   0.09413   -0.05182   0.01538   46.48571   0.09413   -0.05182   0.99832   0.03076   99.57886
34   0.09415   -0.05109   0.01492   46.46470   0.09415   -0.05109   0.99835   0.02985   99.56970
35   0.09412   -0.05164   0.01520   46.48042   0.09412   -0.05164   0.99835   0.03040   99.66736
36   0.09422   -0.05191   0.01531   46.48838   0.09422   -0.05191   0.99829   0.03061   99.60022
37   0.09431   -0.05216   0.01531   46.49532   0.09431   -0.05216   0.99832   0.03061   99.50256
38   0.09421   -0.05441   0.01502   46.56018   0.09421   -0.05441   0.99817   0.03003   99.61853
39   0.09414   -0.05557   0.01546   46.59351   0.09414   -0.05557   0.99808   0.03092   99.72534
40   0.09416   -0.05780   0.01671   46.65745   0.09416   -0.05780   0.99796   0.03342   99.56970
41   0.09399   -0.06000   0.01680   46.72073   0.09399   -0.06000   0.99771   0.03360   99.50256
42   0.09382   -0.06180   0.01749   46.77245   0.09382   -0.06180   0.99759   0.03497   99.68567
43   0.09385   -0.06412   0.01703   46.83896   0.09385   -0.06412   0.99750   0.03406   99.67651
44   0.09389   -0.06494   0.01726   46.86264   0.09389   -0.06494   0.99744   0.03452   99.56970
45   0.09392   -0.06528   0.01651   46.87236   0.09392   -0.06528   0.99738   0.03302   99.56970
46   0.09381   -0.06748   0.01560   46.93520   0.09381   -0.06748   0.99738   0.03119   99.65820
47   0.09389   -0.06693   0.01625   46.91966   0.09389   -0.06693   0.99728   0.03250   99.56970
48   0.09390   -0.06665   0.01601   46.91152   0.09390   -0.06665   0.99744   0.03201   99.56055
49   0.09387   -0.06464   0.01593   46.85380   0.09387   -0.06464   0.99750   0.03186   99.56055
50   0.09389   -0.06354   0.01560   46.82215   0.09389   -0.06354   0.99762   0.03119   99.60938
51   0.09406   -0.06101   0.01628   46.74954   0.09406   -0.06101   0.99771   0.03256   99.46289
52   0.09420   -0.06088   0.01698   46.74605   0.09420   -0.06088   0.99771   0.03397   99.55139
53   0.09413   -0.05972   0.01778   46.71292   0.09413   -0.05972   0.99768   0.03555   99.67651
54   0.09412   -0.05881   0.01812   46.68673   0.09412   -0.05881   0.99768   0.03623   99.61853
55   0.09417   -0.05722   0.01738   46.64116   0.09417   -0.05722   0.99777   0.03476   99.62769
56   0.09417   -0.05264   0.01784   46.50961   0.09417   -0.05264   0.99811   0.03568   99.54224
57   0.09419   -0.04926   0.01874   46.41251   0.09419   -0.04926   0.99820   0.03748   99.65820
58   0.09430   -0.04953   0.01818   46.42033   0.09430   -0.04953   0.99823   0.03635   99.53308
59   0.09422   -0.04871   0.01792   46.39665   0.09422   -0.04871   0.99829   0.03583   99.49341
60   0.09415   -0.04605   0.01698   46.32035   0.09415   -0.04605   0.99850   0.03397   99.60022
61   0.09422   -0.04651   0.01760   46.33361   0.09422   -0.04651   0.99838   0.03519   99.55139
62   0.09400   -0.04398   0.01943   46.26108   0.09400   -0.04398   0.99838   0.03885   99.56970
63   0.09385   -0.04755   0.01815   46.36349   0.09385   -0.04755   0.99826   0.03629   99.65820
64   0.09392   -0.04852   0.01750   46.39137   0.09392   -0.04852   0.99832   0.03500   99.57886
65   0.09399   -0.05066   0.01927   46.45279   0.09399   -0.05066   0.99814   0.03854   99.58801
66   0.09387   -0.04846   0.01947   46.38979   0.09387   -0.04846   0.99820   0.03894   99.58801
67   0.09383   -0.05383   0.01872   46.54377   0.09383   -0.05383   0.99805   0.03745   99.61853
68   0.09373   -0.05075   0.01926   46.45545   0.09373   -0.05075   0.99811   0.03851   99.68567
69   0.09381   -0.05014   0.01902   46.43793   0.09381   -0.05014   0.99814   0.03803   99.56970
70   0.09379   -0.04813   0.01886   46.38018   0.09379   -0.04813   0.99820   0.03772   99.60938
71   0.09377   -0.04541   0.01822   46.30220   0.09377   -0.04541   0.99835   0.03644   99.66736
72   0.09399   -0.04395   0.01700   46.25998   0.09399   -0.04395   0.99857   0.03400   99.49341
73   0.09410   -0.04242   0.01703   46.21621   0.09410   -0.04242   0.99863   0.03406   99.50256
74   0.09412   -0.03980   0.01691   46.14087   0.09412   -0.03980   0.99878   0.03381   99.59106
75   0.09413   -0.04248   0.01671   46.21788   0.09413   -0.04248   0.99869   0.03342   99.64905
76   0.09421   -0.04505   0.01685   46.29155   0.09421   -0.04505   0.99847   0.03369   99.61853
77   0.09417   -0.04584   0.01799   46.31431   0.09417   -0.04584   0.99844   0.03598   99.63989
78   0.09412   -0.04724   0.01785   46.35455   0.09412   -0.04724   0.99841   0.03571   99.66736
79   0.09421   -0.05036   0.01764   46.44400   0.09421   -0.05036   0.99817   0.03528   99.51172
80   0.09415   -0.05179   0.01744   46.48511   0.09415   -0.05179   0.99814   0.03488   99.60022
81   0.09414   -0.05441   0.01741   46.56037   0.09414   -0.05441   0.99805   0.03482   99.65820
82   0.09420   -0.05731   0.01624   46.64353   0.09420   -0.05731   0.99792   0.03247   99.56970
83   0.09414   -0.05777   0.01579   46.65668   0.09414   -0.05777   0.99789   0.03159   99.51172
84   0.09395   -0.05841   0.01647   46.67501   0.09395   -0.05841   0.99789   0.03293   99.60938
85   0.09386   -0.05902   0.01505   46.69242   0.09386   -0.05902   0.99792   0.03009   99.62769
86   0.09400   -0.05890   0.01462   46.68888   0.09400   -0.05890   0.99796   0.02924   99.51172
87   0.09397   -0.05756   0.01520   46.65046   0.09397   -0.05756   0.99796   0.03040   99.56055
88   0.09378   -0.05640   0.01472   46.61699   0.09378   -0.05640   0.99814   0.02945   99.58801
89   0.09378   -0.05652   0.01636   46.62072   0.09378   -0.05652   0.99799   0.03272   99.67651
90   0.09386   -0.05567   0.01645   46.59627   0.09386   -0.05567   0.99799   0.03290   99.49036
91   0.09389   -0.05451   0.01627   46.56294   0.09389   -0.05451   0.99808   0.03253   99.59717
92   0.09383   -0.05301   0.01645   46.51991   0.09383   -0.05301   0.99823   0.03290   99.60938
93   0.09392   -0.05158   0.01644   46.47895   0.09392   -0.05158   0.99817   0.03287   99.60022
94   0.09406   -0.04984   0.01695   46.42889   0.09406   -0.04984   0.99835   0.03391   99.59106
95   0.09408   -0.04871   0.01670   46.39656   0.09408   -0.04871   0.99835   0.03339   99.54224
96   0.09411   -0.04712   0.01679   46.35105   0.09411   -0.04712   0.99841   0.03357   99.56055
97   0.09411   -0.04621   0.01648   46.32476   0.09411   -0.04621   0.99847   0.03296   99.57886
98   0.09416   -0.04340   0.01531   46.24409   0.09416   -0.04340   0.99869   0.03061   99.56970
99   0.09417   -0.04517   0.01503   46.29485   0.09417   -0.04517   0.99863   0.03006   99.60022
100   0.09429   -0.04538   0.01523   46.30096   0.09429   -0.04538   0.99863   0.03046   99.63074
101   0.09424   -0.04746   0.01555   46.36058   0.09424   -0.04746   0.99847   0.03110   99.59106
102   0.09420   -0.04913   0.01554   46.40875   0.09420   -0.04913   0.99838   0.03107   99.65820
103   0.09422   -0.04984   0.01590   46.42884   0.09422   -0.04984   0.99838   0.03180   99.54224
104   0.09417   -0.05191   0.01541   46.48838   0.09417   -0.05191   0.99829   0.03082   99.43542
105   0.09397   -0.05258   0.01621   46.50773   0.09397   -0.05258   0.99820   0.03241   99.60938
106   0.09396   -0.05365   0.01573   46.53834   0.09396   -0.05365   0.99817   0.03146   99.60938
107   0.09391   -0.05585   0.01612   46.60151   0.09391   -0.05585   0.99799   0.03223   99.56970
108   0.09389   -0.05487   0.01593   46.57342   0.09389   -0.05487   0.99808   0.03186   99.55139
109   0.09383   -0.05667   0.01579   46.62504   0.09383   -0.05667   0.99802   0.03159   99.59717
110   0.09388   -0.05622   0.01523   46.61184   0.09388   -0.05622   0.99808   0.03046   99.55139
111   0.09389   -0.05625   0.01576   46.61292   0.09389   -0.05625   0.99796   0.03153   99.56970
112   0.09385   -0.05603   0.01514   46.60651   0.09385   -0.05603   0.99814   0.03027   99.57886
113   0.09377   -0.05713   0.01575   46.63814   0.09377   -0.05713   0.99802   0.03150   99.64600
114   0.09391   -0.05673   0.01534   46.62674   0.09391   -0.05673   0.99805   0.03067   99.53003
115   0.09413   -0.05591   0.01532   46.60301   0.09413   -0.05591   0.99814   0.03064   99.46289
116   0.09411   -0.05457   0.01561   46.56464   0.09411   -0.05457   0.99811   0.03122   99.72534
117   0.09414   -0.05261   0.01608   46.50860   0.09414   -0.05261   0.99820   0.03217   99.59106
118   0.09416   -0.04901   0.01589   46.40530   0.09416   -0.04901   0.99835   0.03177   99.57886
119   0.09420   -0.04840   0.01543   46.38762   0.09420   -0.04840   0.99850   0.03085   99.54224
120   0.09424   -0.04859   0.01564   46.39299   0.09424   -0.04859   0.99841   0.03128   99.61853
121   0.09427   -0.04645   0.01598   46.33167   0.09427   -0.04645   0.99854   0.03195   99.60938
122   0.09422   -0.04785   0.01613   46.37206   0.09422   -0.04785   0.99838   0.03226   99.66736
123   0.09422   -0.04657   0.01599   46.33520   0.09422   -0.04657   0.99850   0.03198   99.60938
124   0.09424   -0.04758   0.01540   46.36407   0.09424   -0.04758   0.99847   0.03079   99.64905
125   0.09417   -0.04752   0.01531   46.36232   0.09417   -0.04752   0.99847   0.03061   99.61853
126   0.09398   -0.04709   0.01519   46.35014   0.09398   -0.04709   0.99844   0.03037   99.63684
127   0.09387   -0.04904   0.01523   46.40609   0.09387   -0.04904   0.99841   0.03046   99.62769
128   0.09393   -0.04996   0.01547   46.43238   0.09393   -0.04996   0.99835   0.03095   99.46289
129   0.09382   -0.05158   0.01604   46.47877   0.09382   -0.05158   0.99829   0.03207   99.61853
130   0.09384   -0.05109   0.01525   46.46484   0.09384   -0.05109   0.99826   0.03049   99.56970
131   0.09385   -0.05414   0.01541   46.55227   0.09385   -0.05414   0.99820   0.03082   99.58801
132   0.09384   -0.05387   0.01496   46.54446   0.09384   -0.05387   0.99817   0.02991   99.54834
133   0.09383   -0.05499   0.01436   46.57667   0.09383   -0.05499   0.99823   0.02872   99.60938
134   0.09377   -0.05649   0.01523   46.61980   0.09377   -0.05649   0.99802   0.03046   99.64600
135   0.09384   -0.05493   0.01495   46.57492   0.09384   -0.05493   0.99823   0.02991   99.54834
136   0.09399   -0.05484   0.01418   46.57240   0.09399   -0.05484   0.99817   0.02835   99.47205
137   0.09404   -0.05536   0.01441   46.58725   0.09404   -0.05536   0.99817   0.02881   99.56970
138   0.09407   -0.05612   0.01550   46.60932   0.09407   -0.05612   0.99802   0.03101   99.60938
139   0.09414   -0.05310   0.01491   46.52258   0.09414   -0.05310   0.99820   0.02982   99.54224
140   0.09426   -0.05387   0.01494   46.54441   0.09426   -0.05387   0.99820   0.02988   99.58191
141   0.09420   -0.05319   0.01540   46.52515   0.09420   -0.05319   0.99823   0.03079   99.65820
142   0.09424   -0.05249   0.01550   46.50506   0.09424   -0.05249   0.99823   0.03101   99.60938
143   0.09426   -0.05081   0.01505   46.45675   0.09426   -0.05081   0.99841   0.03009   99.59106
144   0.09417   -0.05069   0.01473   46.45326   0.09417   -0.05069   0.99841   0.02945   99.60938
145   0.09418   -0.05051   0.01503   46.44802   0.09418   -0.05051   0.99841   0.03006   99.63989
146   0.09420   -0.05075   0.01523   46.45505   0.09420   -0.05075   0.99838   0.03046   99.55139
147   0.09403   -0.05078   0.01482   46.45597   0.09403   -0.05078   0.99835   0.02963   99.62769
148   0.09391   -0.04950   0.01497   46.41915   0.09391   -0.04950   0.99844   0.02994   99.56970
149   0.09399   -0.05051   0.01480   46.44802   0.09399   -0.05051   0.99841   0.02960   99.52087
150   0.09396   -0.05148   0.01486   46.47615   0.09396   -0.05148   0.99829   0.02973   99.51172
151   0.09385   -0.05173   0.01427   46.48295   0.09385   -0.05173   0.99841   0.02853   99.56055
152   0.09380   -0.05295   0.01492   46.51802   0.09380   -0.05295   0.99832   0.02985   99.62769
153   0.09386   -0.05249   0.01518   46.50502   0.09386   -0.05249   0.99826   0.03037   99.49951
154   0.09376   -0.05313   0.01408   46.52326   0.09376   -0.05313   0.99832   0.02817   99.60938
155   0.09374   -0.05267   0.01488   46.51021   0.09374   -0.05267   0.99829   0.02976   99.65515
156   0.09390   -0.05298   0.01482   46.51890   0.09390   -0.05298   0.99832   0.02963   99.55139
157   0.09398   -0.05249   0.01454   46.50497   0.09398   -0.05249   0.99829   0.02908   99.58801
158   0.09397   -0.05347   0.01479   46.53310   0.09397   -0.05347   0.99817   0.02957   99.66736
159   0.09406   -0.05292   0.01523   46.51729   0.09406   -0.05292   0.99823   0.03046   99.61853
160   0.09423   -0.05371   0.01495   46.54004   0.09423   -0.05371   0.99820   0.02991   99.55139
161   0.09420   -0.05322   0.01552   46.52607   0.09420   -0.05322   0.99820   0.03104   99.58191
162   0.09429   -0.05338   0.01506   46.53044   0.09429   -0.05338   0.99820   0.03012   99.61853
163   0.09435   -0.05402   0.01558   46.54877   0.09435   -0.05402   0.99820   0.03116   99.57275
164   0.09431   -0.05344   0.01503   46.53223   0.09431   -0.05344   0.99817   0.03006   99.57275
165   0.09422   -0.05414   0.01517   46.55232   0.09422   -0.05414   0.99817   0.03034   99.66736
166   0.09423   -0.05484   0.01532   46.57255   0.09423   -0.05484   0.99808   0.03064   99.63074
167   0.09417   -0.05338   0.01482   46.53048   0.09417   -0.05338   0.99817   0.02963   99.60938
168   0.09409   -0.05423   0.01447   46.55484   0.09409   -0.05423   0.99823   0.02893   99.69788
169   0.09399   -0.05316   0.01483   46.52414   0.09399   -0.05316   0.99832   0.02966   99.61853
170   0.09397   -0.05362   0.01526   46.53742   0.09397   -0.05362   0.99820   0.03052   99.58801
171   0.09392   -0.05203   0.01543   46.49187   0.09392   -0.05203   0.99829   0.03085   99.63684
172   0.09380   -0.05319   0.01526   46.52515   0.09380   -0.05319   0.99823   0.03052   99.66736
173   0.09387   -0.05280   0.01520   46.51370   0.09387   -0.05280   0.99829   0.03040   99.60938
174   0.09396   -0.05243   0.01528   46.50327   0.09396   -0.05243   0.99826   0.03055   99.53918
175   0.09382   -0.05255   0.01500   46.50667   0.09382   -0.05255   0.99832   0.03000   99.58801
176   0.09378   -0.05286   0.01531   46.51554   0.09378   -0.05286   0.99823   0.03061   99.64600
177   0.09385   -0.05341   0.01543   46.53131   0.09385   -0.05341   0.99820   0.03085   99.47205
178   0.09385   -0.05438   0.01593   46.55935   0.09385   -0.05438   0.99814   0.03186   99.59717
179   0.09385   -0.05475   0.01578   46.56983   0.09385   -0.05475   0.99814   0.03156   99.65820
180   0.09405   -0.05545   0.01529   46.59001   0.09405   -0.05545   0.99808   0.03058   99.56970
