Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:34:18 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09259   -0.10593   -49.16776   0.37577   0.09259   -0.10593   -0.72298   0.68282   98.73352
2   0.09248   -0.10828   -49.26136   0.37578   0.09248   -0.10828   -0.72256   0.68279   98.77014
3   0.09249   -0.11002   -49.33438   0.37628   0.09249   -0.11002   -0.72161   0.68352   98.71216
4   0.09252   -0.11170   -49.39875   0.37601   0.09252   -0.11170   -0.72173   0.68313   98.73047
5   0.09243   -0.11469   -49.53063   0.37756   0.09243   -0.11469   -0.71914   0.68542   98.77014
6   0.09237   -0.11615   -49.59212   0.37791   0.09237   -0.11615   -0.71841   0.68590   98.77930
7   0.09250   -0.11554   -49.56230   0.37728   0.09250   -0.11554   -0.71938   0.68499   98.69080
8   0.09243   -0.11682   -49.61127   0.37708   0.09243   -0.11682   -0.71950   0.68474   98.71216
9   0.09245   -0.11786   -49.65074   0.37687   0.09245   -0.11786   -0.71963   0.68444   98.69995
10   0.09248   -0.11597   -49.57545   0.37683   0.09248   -0.11597   -0.71993   0.68435   98.71216
11   0.09252   -0.11600   -49.57587   0.37676   0.09252   -0.11600   -0.72005   0.68426   98.77014
12   0.09258   -0.11325   -49.45832   0.37581   0.09258   -0.11325   -0.72185   0.68291   98.74268
13   0.09277   -0.11002   -49.33239   0.37605   0.09277   -0.11002   -0.72195   0.68319   98.74573
14   0.09284   -0.10935   -49.30206   0.37560   0.09284   -0.10935   -0.72268   0.68255   98.69690
15   0.09280   -0.10486   -49.12683   0.37593   0.09280   -0.10486   -0.72289   0.68303   98.71521
16   0.09282   -0.10413   -49.08989   0.37496   0.09282   -0.10413   -0.72442   0.68169   98.73657
17   0.09286   -0.10193   -49.00988   0.37578   0.09286   -0.10193   -0.72347   0.68276   98.67859
18   0.09285   -0.09973   -48.92600   0.37621   0.09285   -0.09973   -0.72320   0.68340   98.69690
19   0.09283   -0.09992   -48.93870   0.37698   0.09283   -0.09992   -0.72216   0.68459   98.70605
20   0.09273   -0.10025   -48.95292   0.37715   0.09273   -0.10025   -0.72195   0.68490   98.73352
21   0.09289   -0.10062   -48.97049   0.37752   0.09289   -0.10062   -0.72134   0.68538   98.59924
22   0.09279   -0.10004   -48.95005   0.37788   0.09279   -0.10004   -0.72094   0.68593   98.65723
23   0.09253   -0.10135   -49.00086   0.37765   0.09253   -0.10135   -0.72100   0.68554   98.75183
24   0.09249   -0.10236   -49.04060   0.37761   0.09249   -0.10236   -0.72091   0.68548   98.76099
25   0.09247   -0.10517   -49.14489   0.37671   0.09247   -0.10517   -0.72179   0.68419   98.73962
26   0.09250   -0.10657   -49.19506   0.37598   0.09250   -0.10657   -0.72256   0.68310   98.75183
27   0.09244   -0.10804   -49.24818   0.37538   0.09244   -0.10804   -0.72320   0.68224   98.83118
28   0.09251   -0.11060   -49.34927   0.37535   0.09251   -0.11060   -0.72289   0.68224   98.77014
29   0.09250   -0.11280   -49.43505   0.37517   0.09250   -0.11280   -0.72277   0.68194   98.72131
30   0.09250   -0.11524   -49.52966   0.37492   0.09250   -0.11524   -0.72274   0.68160   98.71216
31   0.09247   -0.11628   -49.58175   0.37619   0.09247   -0.11628   -0.72082   0.68343   98.76099
32   0.09262   -0.11756   -49.64201   0.37725   0.09262   -0.11756   -0.71914   0.68499   98.73352
33   0.09263   -0.11695   -49.61235   0.37663   0.09263   -0.11695   -0.72008   0.68407   98.79150
34   0.09280   -0.11701   -49.61665   0.37684   0.09280   -0.11701   -0.71978   0.68438   98.77625
35   0.09281   -0.11484   -49.53239   0.37708   0.09281   -0.11484   -0.71981   0.68474   98.71521
36   0.09282   -0.11200   -49.41315   0.37635   0.09282   -0.11200   -0.72130   0.68371   98.70605
37   0.09281   -0.10953   -49.31220   0.37599   0.09281   -0.10953   -0.72216   0.68316   98.76404
38   0.09287   -0.10831   -49.26680   0.37635   0.09287   -0.10831   -0.72182   0.68368   98.69690
39   0.09294   -0.10569   -49.17532   0.37794   0.09294   -0.10569   -0.71999   0.68596   98.64807
40   0.09285   -0.10495   -49.13987   0.37714   0.09285   -0.10495   -0.72121   0.68480   98.74573
41   0.09268   -0.10385   -49.09319   0.37674   0.09268   -0.10385   -0.72192   0.68422   98.80371
42   0.09283   -0.10321   -49.07065   0.37713   0.09283   -0.10321   -0.72149   0.68480   98.63892
43   0.09277   -0.10355   -49.08184   0.37682   0.09277   -0.10355   -0.72182   0.68432   98.71521
44   0.09254   -0.10761   -49.24327   0.37685   0.09254   -0.10761   -0.72118   0.68435   98.76099
45   0.09246   -0.10920   -49.31337   0.37773   0.09246   -0.10920   -0.71975   0.68566   98.81897
46   0.09260   -0.11017   -49.35154   0.37767   0.09260   -0.11017   -0.71972   0.68560   98.70300
47   0.09252   -0.11023   -49.34810   0.37693   0.09252   -0.11023   -0.72069   0.68447   98.68164
48   0.09241   -0.11124   -49.38977   0.37716   0.09241   -0.11124   -0.72027   0.68487   98.77014
49   0.09247   -0.11164   -49.40537   0.37712   0.09247   -0.11164   -0.72024   0.68477   98.72131
50   0.09247   -0.11118   -49.38119   0.37640   0.09247   -0.11118   -0.72130   0.68374   98.68164
51   0.09245   -0.11325   -49.46594   0.37664   0.09245   -0.11325   -0.72060   0.68404   98.69995
52   0.09246   -0.11393   -49.49629   0.37709   0.09246   -0.11393   -0.71990   0.68471   98.79150
53   0.09249   -0.11548   -49.55366   0.37662   0.09249   -0.11548   -0.72039   0.68410   98.72131
54   0.09257   -0.11698   -49.61296   0.37655   0.09257   -0.11698   -0.72018   0.68395   98.71216
55   0.09271   -0.11832   -49.66946   0.37692   0.09271   -0.11832   -0.71947   0.68450   98.73352
56   0.09276   -0.11872   -49.68543   0.37691   0.09276   -0.11872   -0.71938   0.68447   98.71521
57   0.09273   -0.11921   -49.70906   0.37738   0.09273   -0.11921   -0.71865   0.68514   98.72437
58   0.09270   -0.11805   -49.66114   0.37718   0.09270   -0.11805   -0.71911   0.68484   98.76404
59   0.09275   -0.11774   -49.64795   0.37708   0.09275   -0.11774   -0.71932   0.68471   98.71521
60   0.09288   -0.11704   -49.62226   0.37735   0.09288   -0.11704   -0.71908   0.68514   98.65723
61   0.09286   -0.11658   -49.60027   0.37693   0.09286   -0.11658   -0.71975   0.68453   98.70605
62   0.09272   -0.11603   -49.57438   0.37650   0.09272   -0.11603   -0.72048   0.68395   98.76404
63   0.09287   -0.11396   -49.48980   0.37622   0.09287   -0.11396   -0.72115   0.68349   98.68774
64   0.09282   -0.11377   -49.49037   0.37711   0.09282   -0.11377   -0.71990   0.68474   98.68774
65   0.09268   -0.11359   -49.48363   0.37717   0.09268   -0.11359   -0.71984   0.68484   98.75488
66   0.09252   -0.11335   -49.47527   0.37735   0.09252   -0.11335   -0.71966   0.68511   98.80066
67   0.09265   -0.11240   -49.43463   0.37700   0.09265   -0.11240   -0.72030   0.68462   98.61450
68   0.09262   -0.11429   -49.50900   0.37688   0.09262   -0.11429   -0.72015   0.68441   98.72437
69   0.09253   -0.11435   -49.50968   0.37665   0.09253   -0.11435   -0.72042   0.68404   98.76099
70   0.09246   -0.11414   -49.50440   0.37706   0.09246   -0.11414   -0.71993   0.68468   98.77930
71   0.09253   -0.11533   -49.54907   0.37678   0.09253   -0.11533   -0.72018   0.68432   98.68164
72   0.09247   -0.11643   -49.59014   0.37640   0.09247   -0.11643   -0.72042   0.68368   98.66028
73   0.09248   -0.11719   -49.61778   0.37617   0.09248   -0.11719   -0.72073   0.68343   98.79150
74   0.09254   -0.11753   -49.62501   0.37542   0.09254   -0.11753   -0.72164   0.68227   98.75183
75   0.09258   -0.11798   -49.64522   0.37566   0.09258   -0.11798   -0.72124   0.68264   98.63281
76   0.09255   -0.11933   -49.70184   0.37601   0.09255   -0.11933   -0.72051   0.68313   98.77319
77   0.09274   -0.12088   -49.76086   0.37568   0.09274   -0.12088   -0.72069   0.68264   98.76404
78   0.09281   -0.11936   -49.69989   0.37570   0.09281   -0.11936   -0.72100   0.68273   98.69690
79   0.09279   -0.12085   -49.75909   0.37569   0.09279   -0.12085   -0.72079   0.68273   98.69690
