Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:37:48 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09285   0.09632   -37.56311   -0.59310   0.09285   0.09632   -0.36265   -0.92703   100.40283
2   0.09283   0.09839   -37.40287   -0.59299   0.09283   0.09839   -0.36229   -0.92691   100.52185
3   0.09272   0.09717   -37.48499   -0.59337   0.09272   0.09717   -0.36189   -0.92721   100.46387
4   0.09280   0.09821   -37.40965   -0.59318   0.09280   0.09821   -0.36195   -0.92700   100.30518
5   0.09280   0.09726   -37.48247   -0.59324   0.09280   0.09726   -0.36210   -0.92706   100.44250
6   0.09268   0.09592   -37.59180   -0.59316   0.09268   0.09592   -0.36262   -0.92703   100.53101
7   0.09290   0.09546   -37.61312   -0.59357   0.09290   0.09546   -0.36198   -0.92740   100.40283
8   0.09310   0.09653   -37.53414   -0.59340   0.09310   0.09653   -0.36198   -0.92718   100.39063
9   0.09307   0.09586   -37.56820   -0.59392   0.09307   0.09586   -0.36119   -0.92761   100.45166
10   0.09308   0.09412   -37.73661   -0.59309   0.09308   0.09412   -0.36323   -0.92700   100.47913
11   0.09312   0.09571   -37.60817   -0.59316   0.09312   0.09571   -0.36265   -0.92697   100.37231
12   0.09315   0.09540   -37.63427   -0.59311   0.09315   0.09540   -0.36283   -0.92694   100.42114
13   0.09304   0.09552   -37.66773   -0.59195   0.09304   0.09552   -0.36503   -0.92611   100.43030
14   0.09316   0.09449   -37.72594   -0.59258   0.09316   0.09449   -0.36409   -0.92654   100.40283
15   0.09312   0.09357   -37.78478   -0.59294   0.09312   0.09357   -0.36363   -0.92682   100.40283
16   0.09303   0.09369   -37.79199   -0.59249   0.09303   0.09369   -0.36448   -0.92651   100.43030
17   0.09305   0.09494   -37.68516   -0.59272   0.09305   0.09494   -0.36372   -0.92673   100.43030
18   0.09304   0.09513   -37.68751   -0.59226   0.09304   0.09513   -0.36454   -0.92636   100.34180
19   0.09285   0.09455   -37.73369   -0.59225   0.09285   0.09455   -0.36473   -0.92639   100.46082
20   0.09278   0.09568   -37.63768   -0.59243   0.09278   0.09568   -0.36406   -0.92642   100.47302
21   0.09281   0.09513   -37.67813   -0.59252   0.09281   0.09513   -0.36406   -0.92654   100.36316
22   0.09283   0.09687   -37.52559   -0.59292   0.09283   0.09687   -0.36280   -0.92679   100.41199
23   0.09278   0.09717   -37.52592   -0.59228   0.09278   0.09717   -0.36396   -0.92636   100.51270
24   0.09273   0.09787   -37.45988   -0.59256   0.09273   0.09787   -0.36323   -0.92654   100.47302
25   0.09286   0.09738   -37.48374   -0.59296   0.09286   0.09738   -0.36262   -0.92691   100.31433
26   0.09277   0.09772   -37.45840   -0.59293   0.09277   0.09772   -0.36259   -0.92688   100.44250
27   0.09275   0.09644   -37.55889   -0.59294   0.09275   0.09644   -0.36290   -0.92688   100.54016
28   0.09287   0.09684   -37.55417   -0.59224   0.09287   0.09684   -0.36415   -0.92636   100.41199
29   0.09296   0.09607   -37.58649   -0.59298   0.09296   0.09607   -0.36293   -0.92691   100.39368
30   0.09305   0.09586   -37.60523   -0.59293   0.09305   0.09586   -0.36308   -0.92688   100.46082
31   0.09306   0.09546   -37.62917   -0.59311   0.09306   0.09546   -0.36280   -0.92694   100.50049
32   0.09313   0.09540   -37.63545   -0.59307   0.09313   0.09540   -0.36290   -0.92691   100.39063
33   0.09314   0.09525   -37.65381   -0.59290   0.09314   0.09525   -0.36326   -0.92676   100.43030
34   0.09307   0.09540   -37.63545   -0.59309   0.09307   0.09540   -0.36290   -0.92700   100.49133
35   0.09312   0.09424   -37.71000   -0.59355   0.09312   0.09424   -0.36232   -0.92737   100.36316
36   0.09307   0.09461   -37.70113   -0.59300   0.09307   0.09461   -0.36326   -0.92691   100.40283
37   0.09310   0.09424   -37.72935   -0.59303   0.09310   0.09424   -0.36332   -0.92700   100.46082
38   0.09304   0.09525   -37.64080   -0.59327   0.09304   0.09525   -0.36259   -0.92712   100.40283
39   0.09308   0.09433   -37.73310   -0.59272   0.09308   0.09433   -0.36387   -0.92669   100.38147
40   0.09282   0.09433   -37.72317   -0.59299   0.09282   0.09433   -0.36335   -0.92691   100.44250
41   0.09272   0.09418   -37.72684   -0.59323   0.09272   0.09418   -0.36296   -0.92712   100.49133
42   0.09280   0.09449   -37.70075   -0.59328   0.09280   0.09449   -0.36277   -0.92712   100.33264
43   0.09286   0.09482   -37.67946   -0.59313   0.09286   0.09482   -0.36296   -0.92700   100.36316
44   0.09271   0.09522   -37.65902   -0.59284   0.09271   0.09522   -0.36341   -0.92682   100.51270
45   0.09267   0.09519   -37.63820   -0.59348   0.09267   0.09519   -0.36222   -0.92734   100.45166
46   0.09278   0.09430   -37.71488   -0.59329   0.09278   0.09430   -0.36280   -0.92715   100.33264
47   0.09281   0.09430   -37.69310   -0.59387   0.09281   0.09430   -0.36167   -0.92755   100.45166
48   0.09275   0.09574   -37.58862   -0.59361   0.09275   0.09574   -0.36177   -0.92730   100.53101
49   0.09285   0.09619   -37.57928   -0.59293   0.09285   0.09619   -0.36302   -0.92694   100.37231
50   0.09297   0.09568   -37.60983   -0.59319   0.09297   0.09568   -0.36262   -0.92703   100.44250
