Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:37:4 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09252   0.06812   -42.32822   -0.37517   0.09252   0.06812   -0.72826   -0.68188   100.79041
2   0.09252   0.06742   -42.35427   -0.37547   0.09252   0.06742   -0.72790   -0.68230   100.93994
3   0.09247   0.06754   -42.34674   -0.37604   0.09247   0.06754   -0.72713   -0.68316   100.86975
4   0.09252   0.06586   -42.41782   -0.37505   0.09252   0.06586   -0.72869   -0.68175   100.75073
5   0.09257   0.06717   -42.36303   -0.37569   0.09257   0.06717   -0.72768   -0.68267   100.83923
6   0.09247   0.06595   -42.41123   -0.37565   0.09247   0.06595   -0.72784   -0.68261   100.91858
7   0.09267   0.06754   -42.35315   -0.37475   0.09267   0.06754   -0.72890   -0.68126   100.80872
8   0.09290   0.06519   -42.44006   -0.37586   0.09290   0.06519   -0.72756   -0.68285   100.72632
9   0.09273   0.06626   -42.39726   -0.37607   0.09273   0.06626   -0.72726   -0.68325   100.83923
10   0.09280   0.06665   -42.38645   -0.37506   0.09280   0.06665   -0.72857   -0.68172   100.94604
11   0.09289   0.06583   -42.41751   -0.37536   0.09289   0.06583   -0.72826   -0.68221   100.76599
12   0.09280   0.06519   -42.44166   -0.37559   0.09280   0.06519   -0.72802   -0.68255   100.80872
13   0.09281   0.06565   -42.42401   -0.37548   0.09281   0.06565   -0.72808   -0.68233   100.90637
14   0.09279   0.06711   -42.36618   -0.37558   0.09279   0.06711   -0.72790   -0.68258   100.83618
15   0.09287   0.06482   -42.45564   -0.37568   0.09287   0.06482   -0.72793   -0.68267   100.75684
16   0.09284   0.06629   -42.39606   -0.37605   0.09284   0.06629   -0.72726   -0.68319   100.89722
17   0.09280   0.06607   -42.40409   -0.37613   0.09280   0.06607   -0.72716   -0.68331   100.88501
18   0.09271   0.06665   -42.38110   -0.37620   0.09271   0.06665   -0.72707   -0.68346   100.79956
19   0.09257   0.06589   -42.40897   -0.37660   0.09257   0.06589   -0.72652   -0.68398   100.83923
20   0.09247   0.06561   -42.42219   -0.37615   0.09247   0.06561   -0.72723   -0.68337   100.88806
21   0.09254   0.06693   -42.36982   -0.37627   0.09254   0.06693   -0.72692   -0.68352   100.78125
22   0.09254   0.06500   -42.44721   -0.37592   0.09254   0.06500   -0.72756   -0.68300   100.82092
23   0.09239   0.06528   -42.43616   -0.37597   0.09239   0.06528   -0.72747   -0.68310   100.93994
24   0.09250   0.06409   -42.48309   -0.37595   0.09250   0.06409   -0.72759   -0.68303   100.90942
25   0.09257   0.06439   -42.47190   -0.37582   0.09257   0.06439   -0.72781   -0.68291   100.74158
26   0.09247   0.06330   -42.51627   -0.37553   0.09247   0.06330   -0.72823   -0.68242   100.83923
