Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:35:41 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09253   -0.01062   -45.30429   0.00679   0.09253   -0.01062   -0.99985   0.01358   101.03760
2   0.09254   -0.01102   -45.31563   0.00749   0.09254   -0.01102   -0.99994   0.01498   101.09558
3   0.09262   -0.01273   -45.36464   0.00777   0.09262   -0.01273   -0.99979   0.01553   101.09558
4   0.09266   -0.01279   -45.36634   0.00751   0.09266   -0.01279   -0.99991   0.01502   100.95825
5   0.09266   -0.01215   -45.34799   0.00775   0.09266   -0.01215   -0.99988   0.01550   101.04675
6   0.09255   -0.01596   -45.45730   0.00745   0.09255   -0.01596   -0.99982   0.01489   101.11694
7   0.09265   -0.01651   -45.47303   0.00725   0.09265   -0.01651   -0.99982   0.01450   101.02539
8   0.09267   -0.01804   -45.51676   0.00702   0.09267   -0.01804   -0.99979   0.01404   100.96741
9   0.09271   -0.01990   -45.57010   0.00758   0.09271   -0.01990   -0.99976   0.01517   101.07422
10   0.09257   -0.02295   -45.65757   0.00707   0.09257   -0.02295   -0.99966   0.01413   101.08643
11   0.09255   -0.02554   -45.73194   0.00639   0.09255   -0.02554   -0.99957   0.01279   101.02844
12   0.09247   -0.02866   -45.82116   0.00646   0.09247   -0.02866   -0.99948   0.01291   100.99792
13   0.09229   -0.03061   -45.87707   0.00629   0.09229   -0.03061   -0.99951   0.01257   101.05896
14   0.09226   -0.03217   -45.92178   0.00722   0.09226   -0.03217   -0.99936   0.01444   101.03149
15   0.09233   -0.03290   -45.94267   0.00658   0.09233   -0.03290   -0.99945   0.01315   101.00098
16   0.09234   -0.03140   -45.89979   0.00684   0.09234   -0.03140   -0.99951   0.01367   101.04980
17   0.09227   -0.03131   -45.89719   0.00693   0.09227   -0.03131   -0.99948   0.01386   101.05896
18   0.09223   -0.02924   -45.83774   0.00700   0.09223   -0.02924   -0.99951   0.01401   101.00098
19   0.09220   -0.02515   -45.72050   0.00612   0.09220   -0.02515   -0.99966   0.01224   101.02234
20   0.09226   -0.02237   -45.64096   0.00635   0.09226   -0.02237   -0.99966   0.01270   101.08032
21   0.09236   -0.02084   -45.59722   0.00671   0.09236   -0.02084   -0.99973   0.01343   101.01013
22   0.09253   -0.01926   -45.55171   0.00713   0.09253   -0.01926   -0.99982   0.01425   100.99792
23   0.09257   -0.01703   -45.48790   0.00691   0.09257   -0.01703   -0.99982   0.01382   101.07727
24   0.09255   -0.01672   -45.47918   0.00676   0.09255   -0.01672   -0.99976   0.01352   101.07727
25   0.09264   -0.01733   -45.49665   0.00662   0.09264   -0.01733   -0.99979   0.01325   100.95825
26   0.09269   -0.01849   -45.52984   0.00526   0.09269   -0.01849   -0.99985   0.01053   101.04675
27   0.09265   -0.01950   -45.55870   0.00626   0.09265   -0.01950   -0.99982   0.01251   101.09558
28   0.09266   -0.02210   -45.63306   0.00691   0.09266   -0.02210   -0.99973   0.01382   101.04675
29   0.09274   -0.02451   -45.70211   0.00597   0.09274   -0.02451   -0.99973   0.01193   100.93689
30   0.09267   -0.02625   -45.75204   0.00623   0.09267   -0.02625   -0.99957   0.01245   101.06506
31   0.09260   -0.02817   -45.80705   0.00586   0.09260   -0.02817   -0.99963   0.01172   101.07727
32   0.09262   -0.02857   -45.81844   0.00635   0.09262   -0.02857   -0.99960   0.01270   100.97656
33   0.09254   -0.02924   -45.83772   0.00629   0.09254   -0.02924   -0.99954   0.01257   100.98877
34   0.09239   -0.02899   -45.83078   0.00600   0.09239   -0.02899   -0.99948   0.01199   101.07727
35   0.09233   -0.02765   -45.79217   0.00647   0.09233   -0.02765   -0.99966   0.01294   101.04065
36   0.09235   -0.02747   -45.78703   0.00548   0.09235   -0.02747   -0.99954   0.01096   101.00098
37   0.09222   -0.02451   -45.70209   0.00621   0.09222   -0.02451   -0.99976   0.01242   101.01013
38   0.09218   -0.02304   -45.66013   0.00641   0.09218   -0.02304   -0.99976   0.01282   101.10168
39   0.09224   -0.02219   -45.63570   0.00697   0.09224   -0.02219   -0.99969   0.01395   101.03149
40   0.09226   -0.02121   -45.60773   0.00703   0.09226   -0.02121   -0.99969   0.01407   101.03149
41   0.09226   -0.02136   -45.61206   0.00720   0.09226   -0.02136   -0.99976   0.01440   101.05896
42   0.09238   -0.01901   -45.54473   0.00728   0.09238   -0.01901   -0.99979   0.01456   101.00098
43   0.09239   -0.01959   -45.56136   0.00710   0.09239   -0.01959   -0.99976   0.01419   100.97961
44   0.09251   -0.01941   -45.55608   0.00681   0.09251   -0.01941   -0.99982   0.01361   101.06812
45   0.09244   -0.01862   -45.53334   0.00688   0.09244   -0.01862   -0.99985   0.01376   101.09863
46   0.09246   -0.01932   -45.55346   0.00696   0.09246   -0.01932   -0.99982   0.01392   100.95825
47   0.09263   -0.01846   -45.52900   0.00685   0.09263   -0.01846   -0.99979   0.01370   101.00708
48   0.09257   -0.01999   -45.57276   0.00713   0.09257   -0.01999   -0.99969   0.01425   101.11694
49   0.09253   -0.02057   -45.58933   0.00691   0.09253   -0.02057   -0.99976   0.01382   101.05591
50   0.09266   -0.02106   -45.60336   0.00757   0.09266   -0.02106   -0.99969   0.01514   100.94604
51   0.09265   -0.02286   -45.65491   0.00650   0.09265   -0.02286   -0.99973   0.01300   101.01624
52   0.09255   -0.02295   -45.65755   0.00679   0.09255   -0.02295   -0.99969   0.01358   101.14746
53   0.09253   -0.02390   -45.68463   0.00687   0.09253   -0.02390   -0.99973   0.01373   100.98877
54   0.09248   -0.02341   -45.67067   0.00720   0.09248   -0.02341   -0.99969   0.01440   100.95825
55   0.09228   -0.02460   -45.70481   0.00772   0.09228   -0.02460   -0.99960   0.01544   101.09863
56   0.09230   -0.02524   -45.72313   0.00749   0.09230   -0.02524   -0.99966   0.01498   101.08948
57   0.09238   -0.02506   -45.71795   0.00752   0.09238   -0.02506   -0.99957   0.01505   101.00098
58   0.09232   -0.02362   -45.67678   0.00743   0.09232   -0.02362   -0.99969   0.01486   100.98877
59   0.09225   -0.02329   -45.66719   0.00754   0.09225   -0.02329   -0.99966   0.01508   101.09863
60   0.09228   -0.02240   -45.64184   0.00793   0.09228   -0.02240   -0.99966   0.01587   101.01013
61   0.09228   -0.02081   -45.59634   0.00746   0.09228   -0.02081   -0.99973   0.01492   101.01013
62   0.09228   -0.01990   -45.57008   0.00687   0.09228   -0.01990   -0.99979   0.01373   101.07117
63   0.09231   -0.02170   -45.62172   0.00755   0.09231   -0.02170   -0.99969   0.01511   101.04980
64   0.09246   -0.02014   -45.57711   0.00798   0.09246   -0.02014   -0.99973   0.01596   100.97046
65   0.09253   -0.01871   -45.53606   0.00781   0.09253   -0.01871   -0.99966   0.01563   101.09558
66   0.09251   -0.01975   -45.56577   0.00757   0.09251   -0.01975   -0.99969   0.01514   101.09558
67   0.09263   -0.01785   -45.51152   0.00810   0.09263   -0.01785   -0.99979   0.01621   100.96741
68   0.09267   -0.01874   -45.53688   0.00735   0.09267   -0.01874   -0.99976   0.01471   100.98572
69   0.09257   -0.01877   -45.53772   0.00766   0.09257   -0.01877   -0.99982   0.01532   101.12610
