Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:39:32 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,0,6)
Index      S0(mW)      S1        Azimuth      Elipticity      S0(mW)      S1      S2      S3      DOP
1   0.09342   0.07981   40.27534   -0.53162   0.09342   0.07981   0.47951   -0.87405   100.58594
2   0.09344   0.07959   40.28423   -0.53183   0.09344   0.07959   0.47914   -0.87420   100.69275
3   0.09329   0.07944   40.29458   -0.53176   0.09329   0.07944   0.47929   -0.87411   100.76294
4   0.09339   0.07923   40.30348   -0.53198   0.09339   0.07923   0.47893   -0.87432   100.64697
5   0.09335   0.07950   40.28838   -0.53191   0.09335   0.07950   0.47902   -0.87429   100.62561
6   0.09335   0.07837   40.35266   -0.53210   0.09335   0.07837   0.47887   -0.87445   100.70496
7   0.09342   0.07776   40.38303   -0.53245   0.09342   0.07776   0.47832   -0.87475   100.73242
8   0.09354   0.07633   40.47301   -0.53222   0.09354   0.07633   0.47899   -0.87460   100.59509
9   0.09360   0.07627   40.47913   -0.53208   0.09360   0.07627   0.47926   -0.87448   100.69275
10   0.09356   0.07508   40.53960   -0.53271   0.09356   0.07508   0.47829   -0.87500   100.74158
11   0.09363   0.07385   40.61622   -0.53250   0.09363   0.07385   0.47887   -0.87484   100.66223
12   0.09365   0.07346   40.63392   -0.53289   0.09365   0.07346   0.47826   -0.87524   100.69275
13   0.09369   0.07318   40.64617   -0.53316   0.09369   0.07318   0.47783   -0.87551   100.69275
14   0.09372   0.07321   40.64246   -0.53329   0.09372   0.07321   0.47761   -0.87570   100.65308
15   0.09380   0.07315   40.65206   -0.53289   0.09380   0.07315   0.47829   -0.87521   100.66223
16   0.09372   0.07309   40.66217   -0.53250   0.09372   0.07309   0.47902   -0.87490   100.70190
17   0.09361   0.07340   40.63667   -0.53293   0.09361   0.07340   0.47816   -0.87521   100.74158
18   0.09375   0.07367   40.63322   -0.53214   0.09375   0.07367   0.47957   -0.87454   100.62256
19   0.09356   0.07459   40.57509   -0.53235   0.09356   0.07459   0.47905   -0.87472   100.68359
20   0.09347   0.07514   40.53407   -0.53283   0.09347   0.07514   0.47807   -0.87515   100.76294
21   0.09349   0.07450   40.58846   -0.53182   0.09349   0.07450   0.47993   -0.87411   100.70496
22   0.09354   0.07569   40.52191   -0.53156   0.09354   0.07569   0.48024   -0.87390   100.59509
23   0.09339   0.07566   40.52117   -0.53174   0.09339   0.07566   0.47996   -0.87414   100.71411
24   0.09331   0.07746   40.42094   -0.53126   0.09331   0.07746   0.48045   -0.87356   100.77515
25   0.09336   0.07727   40.44070   -0.53074   0.09336   0.07727   0.48143   -0.87310   100.62561
26   0.09341   0.07785   40.38897   -0.53178   0.09341   0.07785   0.47951   -0.87414   100.63477
27   0.09333   0.07825   40.38205   -0.53079   0.09333   0.07825   0.48122   -0.87320   100.75378
28   0.09331   0.07755   40.42134   -0.53091   0.09331   0.07755   0.48106   -0.87323   100.72327
29   0.09354   0.07706   40.45167   -0.53085   0.09354   0.07706   0.48128   -0.87323   100.64392
30   0.09373   0.07547   40.55575   -0.53025   0.09373   0.07547   0.48259   -0.87262   100.69275
31   0.09366   0.07648   40.50691   -0.52959   0.09366   0.07648   0.48363   -0.87204   100.75073
32   0.09370   0.07761   40.43573   -0.52985   0.09370   0.07761   0.48299   -0.87228   100.68359
33   0.09377   0.07810   40.40550   -0.52992   0.09377   0.07810   0.48277   -0.87234   100.68054
34   0.09366   0.08002   40.26352   -0.53157   0.09366   0.08002   0.47957   -0.87399   100.74158
35   0.09374   0.07987   40.27445   -0.53143   0.09374   0.07987   0.47978   -0.87374   100.68359
36   0.09381   0.08142   40.19816   -0.53049   0.09381   0.08142   0.48122   -0.87289   100.59509
37   0.09368   0.08432   40.01752   -0.53092   0.09368   0.08432   0.47993   -0.87329   100.69275
38   0.09364   0.08466   40.02197   -0.52957   0.09364   0.08466   0.48228   -0.87201   100.72327
39   0.09363   0.08777   39.86315   -0.52817   0.09363   0.08777   0.48424   -0.87069   100.64392
40   0.09362   0.08463   40.04126   -0.52860   0.09362   0.08463   0.48402   -0.87106   100.65308
41   0.09342   0.08490   40.01162   -0.52935   0.09342   0.08490   0.48265   -0.87182   100.75378
42   0.09333   0.08286   40.11427   -0.53040   0.09333   0.08286   0.48112   -0.87280   100.71411
43   0.09357   0.07974   40.31026   -0.52976   0.09357   0.07974   0.48277   -0.87216   100.58594
44   0.09345   0.07645   40.51174   -0.52937   0.09345   0.07645   0.48396   -0.87173   100.77209
45   0.09330   0.07318   40.67905   -0.53107   0.09330   0.07318   0.48152   -0.87347   100.77515
46   0.09325   0.06977   40.88523   -0.53085   0.09325   0.06977   0.48238   -0.87320   100.68665
47   0.09334   0.06531   41.14572   -0.53113   0.09334   0.06531   0.48250   -0.87347   100.63477
48   0.09330   0.06330   41.25198   -0.53214   0.09330   0.06330   0.48103   -0.87454   100.75378
49   0.09333   0.06101   41.38469   -0.53240   0.09333   0.06101   0.48085   -0.87475   100.76294
50   0.09351   0.05887   41.50233   -0.53315   0.09351   0.05887   0.47978   -0.87545   100.65308
51   0.09364   0.05756   41.57761   -0.53339   0.09364   0.05756   0.47951   -0.87567   100.68359
52   0.09366   0.05783   41.56034   -0.53347   0.09366   0.05783   0.47935   -0.87576   100.78125
53   0.09370   0.05814   41.54237   -0.53347   0.09370   0.05814   0.47935   -0.87582   100.64392
54   0.09377   0.06067   41.40754   -0.53218   0.09377   0.06067   0.48128   -0.87454   100.62256
55   0.09372   0.06299   41.26984   -0.53216   0.09372   0.06299   0.48103   -0.87454   100.70190
56   0.09374   0.06623   41.07913   -0.53200   0.09374   0.06623   0.48085   -0.87432   100.67139
57   0.09373   0.07035   40.85279   -0.53073   0.09373   0.07035   0.48253   -0.87313   100.60425
58   0.09380   0.07270   40.70504   -0.53124   0.09380   0.07270   0.48125   -0.87356   100.68054
59   0.09367   0.07645   40.47865   -0.53143   0.09367   0.07645   0.48036   -0.87381   100.72327
60   0.09369   0.07813   40.39114   -0.53066   0.09369   0.07813   0.48143   -0.87301   100.66223
61   0.09364   0.08078   40.22842   -0.53092   0.09364   0.08078   0.48051   -0.87326   100.64392
62   0.09343   0.08124   40.19560   -0.53128   0.09343   0.08124   0.47987   -0.87371   100.70496
63   0.09344   0.08036   40.26118   -0.53052   0.09344   0.08036   0.48134   -0.87292   100.73242
64   0.09347   0.08036   40.25675   -0.53078   0.09347   0.08036   0.48088   -0.87317   100.58594
65   0.09344   0.07846   40.36764   -0.53089   0.09344   0.07846   0.48100   -0.87329   100.65613
66   0.09336   0.07611   40.51052   -0.53070   0.09336   0.07611   0.48170   -0.87307   100.76294
67   0.09339   0.07361   40.66665   -0.53025   0.09339   0.07361   0.48292   -0.87271   100.62561
68   0.09335   0.07218   40.74693   -0.53055   0.09335   0.07218   0.48259   -0.87298   100.62561
69   0.09330   0.07028   40.83739   -0.53200   0.09330   0.07028   0.48030   -0.87436   100.73547
70   0.09336   0.06836   40.94261   -0.53262   0.09336   0.06836   0.47945   -0.87490   100.77209
71   0.09346   0.06827   40.96444   -0.53152   0.09346   0.06827   0.48143   -0.87390   100.62561
72   0.09355   0.06793   40.97016   -0.53250   0.09355   0.06793   0.47975   -0.87484   100.66528
73   0.09365   0.06784   40.98434   -0.53190   0.09365   0.06784   0.48082   -0.87426   100.77209
74   0.09375   0.06745   41.01102   -0.53168   0.09375   0.06745   0.48125   -0.87402   100.70190
75   0.09366   0.06793   40.98729   -0.53131   0.09366   0.06793   0.48183   -0.87365   100.69275
76   0.09371   0.06897   40.91380   -0.53212   0.09371   0.06897   0.48027   -0.87448   100.70190
77   0.09368   0.07050   40.83040   -0.53161   0.09368   0.07050   0.48094   -0.87396   100.68359
78   0.09377   0.07233   40.72261   -0.53154   0.09377   0.07233   0.48082   -0.87393   100.61340
79   0.09375   0.07263   40.71608   -0.53077   0.09375   0.07263   0.48210   -0.87313   100.69275
80   0.09378   0.07486   40.57044   -0.53160   0.09378   0.07486   0.48030   -0.87396   100.69275
81   0.09370   0.07450   40.60798   -0.53061   0.09370   0.07450   0.48210   -0.87298   100.62256
82   0.09370   0.07617   40.49968   -0.53114   0.09370   0.07617   0.48091   -0.87350   100.64392
83   0.09348   0.07639   40.47541   -0.53187   0.09348   0.07639   0.47963   -0.87429   100.72327
84   0.09342   0.07675   40.44096   -0.53261   0.09342   0.07675   0.47823   -0.87497   100.66528
85   0.09346   0.07788   40.37446   -0.53255   0.09346   0.07788   0.47816   -0.87494   100.62561
86   0.09338   0.07709   40.41704   -0.53285   0.09338   0.07709   0.47777   -0.87521   100.65613
