Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:31:13 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09334   -0.12824   0.54174   52.94603   0.09334   -0.12824   0.45042   0.88372   97.18323
2   0.09353   -0.13080   0.53995   53.05421   0.09353   -0.13080   0.45293   0.88192   97.24731
3   0.09364   -0.13221   0.53966   53.13351   0.09364   -0.13221   0.45308   0.88171   97.16187
4   0.09358   -0.12986   0.54016   53.00048   0.09358   -0.12986   0.45283   0.88220   97.18933
5   0.09355   -0.13327   0.54153   53.25993   0.09355   -0.13327   0.44935   0.88354   97.14966
6   0.09367   -0.13468   0.54262   53.38568   0.09367   -0.13468   0.44688   0.88449   97.17407
7   0.09366   -0.13770   0.54091   53.52236   0.09366   -0.13770   0.44914   0.88290   97.10388
8   0.09371   -0.13627   0.54134   53.44515   0.09371   -0.13627   0.44877   0.88330   97.05811
9   0.09359   -0.13651   0.53972   53.40712   0.09359   -0.13651   0.45173   0.88186   97.22900
10   0.09362   -0.13535   0.53920   53.31792   0.09362   -0.13535   0.45299   0.88128   97.16187
11   0.09363   -0.13489   0.53955   53.29979   0.09363   -0.13489   0.45250   0.88165   97.15271
12   0.09346   -0.13352   0.53974   53.21882   0.09346   -0.13352   0.45256   0.88180   97.21680
13   0.09347   -0.13260   0.54097   53.20002   0.09347   -0.13260   0.45054   0.88293   97.18628
14   0.09335   -0.13480   0.53904   53.27705   0.09335   -0.13480   0.45351   0.88122   97.18323
15   0.09340   -0.13233   0.54043   53.16510   0.09340   -0.13233   0.45164   0.88247   97.12524
16   0.09328   -0.13196   0.54168   53.18192   0.09328   -0.13196   0.44942   0.88360   97.28088
17   0.09336   -0.13251   0.54181   53.22048   0.09336   -0.13251   0.44905   0.88375   97.21375
18   0.09333   -0.13144   0.54130   53.13681   0.09333   -0.13144   0.45027   0.88324   97.14355
19   0.09324   -0.13163   0.54131   53.14807   0.09324   -0.13163   0.45024   0.88333   97.14050
20   0.09330   -0.13169   0.54163   53.16212   0.09330   -0.13169   0.44963   0.88363   97.18323
21   0.09329   -0.13193   0.54128   53.16700   0.09329   -0.13193   0.45018   0.88324   97.23206
22   0.09333   -0.13126   0.54111   53.11826   0.09333   -0.13126   0.45073   0.88314   97.17407
23   0.09340   -0.13172   0.54094   53.14246   0.09340   -0.13172   0.45088   0.88293   97.35107
24   0.09366   -0.13092   0.54062   53.08147   0.09366   -0.13092   0.45173   0.88272   97.18323
25   0.09356   -0.13108   0.54043   53.08522   0.09356   -0.13108   0.45204   0.88253   97.23816
