Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:30:28 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09390   -0.12626   0.36302   49.85974   0.09390   -0.12626   0.73711   0.66396   98.32153
2   0.09391   -0.12549   0.36316   49.83132   0.09391   -0.12549   0.73705   0.66414   98.23303
3   0.09378   -0.12702   0.36251   49.88457   0.09378   -0.12702   0.73772   0.66323   98.20251
4   0.09385   -0.12860   0.36339   49.95405   0.09385   -0.12860   0.73626   0.66454   98.25134
5   0.09378   -0.12677   0.36352   49.88409   0.09378   -0.12677   0.73638   0.66472   98.26050
6   0.09361   -0.12723   0.36290   49.89621   0.09361   -0.12723   0.73717   0.66384   98.28796
7   0.09363   -0.12629   0.36299   49.86030   0.09363   -0.12629   0.73721   0.66396   98.26660
8   0.09366   -0.12510   0.36284   49.81262   0.09366   -0.12510   0.73763   0.66375   98.22083
9   0.09358   -0.12473   0.36244   49.79529   0.09358   -0.12473   0.73818   0.66311   98.30627
10   0.09354   -0.12195   0.36224   49.68568   0.09354   -0.12195   0.73894   0.66283   98.31543
11   0.09351   -0.12168   0.36241   49.67626   0.09351   -0.12168   0.73879   0.66311   98.24524
12   0.09362   -0.11960   0.36305   49.60124   0.09362   -0.11960   0.73824   0.66405   98.19946
13   0.09349   -0.11869   0.36335   49.56847   0.09349   -0.11869   0.73794   0.66445   98.23608
14   0.09343   -0.11994   0.36384   49.62107   0.09343   -0.11994   0.73708   0.66518   98.21472
15   0.09355   -0.11887   0.36423   49.58229   0.09355   -0.11887   0.73681   0.66585   98.20862
16   0.09373   -0.12134   0.36335   49.67136   0.09373   -0.12134   0.73754   0.66448   98.16284
17   0.09376   -0.12198   0.36247   49.68835   0.09376   -0.12198   0.73870   0.66323   98.29102
18   0.09371   -0.12455   0.36228   49.78663   0.09371   -0.12455   0.73846   0.66289   98.34595
19   0.09388   -0.12400   0.36142   49.75799   0.09388   -0.12400   0.73971   0.66161   98.17505
20   0.09390   -0.12540   0.36189   49.81632   0.09390   -0.12540   0.73885   0.66231   98.20557
21   0.09377   -0.12635   0.36298   49.86261   0.09377   -0.12635   0.73721   0.66393   98.33984
22   0.09387   -0.12824   0.36272   49.93380   0.09387   -0.12824   0.73724   0.66356   98.24219
23   0.09391   -0.12937   0.36276   49.97800   0.09391   -0.12937   0.73699   0.66363   98.12622
24   0.09386   -0.13062   0.36223   50.02211   0.09386   -0.13062   0.73745   0.66280   98.23303
25   0.09380   -0.13190   0.36245   50.07408   0.09380   -0.13190   0.73690   0.66311   98.16284
26   0.09387   -0.13266   0.36133   50.09332   0.09387   -0.13266   0.73830   0.66146   98.19336
27   0.09376   -0.13422   0.36110   50.15117   0.09376   -0.13422   0.73840   0.66115   98.19336
28   0.09356   -0.13160   0.36164   50.05459   0.09356   -0.13160   0.73809   0.66192   98.28491
29   0.09364   -0.13111   0.36179   50.03683   0.09364   -0.13111   0.73800   0.66216   98.15979
30   0.09355   -0.13074   0.36148   50.01979   0.09355   -0.13074   0.73849   0.66170   98.25745
31   0.09351   -0.12772   0.36206   49.90766   0.09351   -0.12772   0.73824   0.66259   98.23608
32   0.09357   -0.12784   0.36231   49.91445   0.09357   -0.12784   0.73791   0.66298   98.22693
33   0.09361   -0.12806   0.36194   49.92011   0.09361   -0.12806   0.73827   0.66234   98.21777
34   0.09353   -0.12754   0.36187   49.89878   0.09353   -0.12754   0.73855   0.66231   98.30627
35   0.09351   -0.12680   0.36240   49.87533   0.09351   -0.12680   0.73791   0.66308   98.34290
36   0.09366   -0.12635   0.36196   49.85374   0.09366   -0.12635   0.73858   0.66240   98.26965
37   0.09361   -0.12568   0.36130   49.82237   0.09361   -0.12568   0.73952   0.66137   98.33679
38   0.09374   -0.12677   0.36167   49.86747   0.09374   -0.12677   0.73894   0.66201   98.30933
39   0.09384   -0.12720   0.36152   49.88297   0.09384   -0.12720   0.73904   0.66176   98.22388
40   0.09398   -0.12778   0.36117   49.90261   0.09398   -0.12778   0.73937   0.66121   98.26355
41   0.09389   -0.12781   0.36112   49.90316   0.09389   -0.12781   0.73946   0.66115   98.19336
42   0.09388   -0.12949   0.36103   49.96728   0.09388   -0.12949   0.73931   0.66103   98.27271
43   0.09393   -0.12915   0.36179   49.96088   0.09393   -0.12915   0.73836   0.66219   98.31238
44   0.09387   -0.13202   0.36138   50.06881   0.09387   -0.13202   0.73836   0.66155   98.16589
45   0.09387   -0.13227   0.36099   50.07470   0.09387   -0.13227   0.73885   0.66097   98.24219
46   0.09386   -0.13321   0.36142   50.11541   0.09386   -0.13321   0.73809   0.66158   98.26355
47   0.09388   -0.13285   0.36056   50.09340   0.09388   -0.13285   0.73931   0.66030   98.19336
48   0.09370   -0.13202   0.36164   50.07107   0.09370   -0.13202   0.73803   0.66195   98.18115
49   0.09364   -0.13309   0.36148   50.11082   0.09364   -0.13309   0.73809   0.66173   98.29712
50   0.09364   -0.13273   0.36153   50.09767   0.09364   -0.13273   0.73800   0.66173   98.15063
51   0.09353   -0.13208   0.36145   50.07152   0.09353   -0.13208   0.73830   0.66167   98.19641
52   0.09355   -0.13288   0.36135   50.10155   0.09355   -0.13288   0.73827   0.66152   98.26660
53   0.09360   -0.13407   0.36080   50.14295   0.09360   -0.13407   0.73876   0.66066   98.20862
54   0.09350   -0.13474   0.36092   50.17003   0.09350   -0.13474   0.73849   0.66085   98.24524
55   0.09344   -0.13294   0.36010   50.09272   0.09344   -0.13294   0.73992   0.65963   98.24524
56   0.09341   -0.13431   0.36073   50.15170   0.09341   -0.13431   0.73882   0.66057   98.26355
57   0.09353   -0.13477   0.36152   50.17704   0.09353   -0.13477   0.73763   0.66170   98.23608
58   0.09365   -0.13410   0.36124   50.14825   0.09365   -0.13410   0.73815   0.66131   98.22998
59   0.09375   -0.13392   0.36100   50.13867   0.09375   -0.13392   0.73855   0.66097   98.16284
60   0.09381   -0.13486   0.36145   50.17985   0.09381   -0.13486   0.73772   0.66161   98.22083
61   0.09388   -0.13428   0.36189   50.16098   0.09388   -0.13428   0.73730   0.66231   98.13538
62   0.09389   -0.13334   0.36153   50.12124   0.09389   -0.13334   0.73791   0.66173   98.16589
63   0.09393   -0.13498   0.36114   50.18171   0.09393   -0.13498   0.73812   0.66115   98.24524
64   0.09400   -0.13401   0.36120   50.14357   0.09400   -0.13401   0.73833   0.66134   98.18726
65   0.09402   -0.13324   0.36118   50.11428   0.09402   -0.13324   0.73843   0.66124   98.14758
66   0.09394   -0.13401   0.36077   50.14045   0.09394   -0.13401   0.73879   0.66060   98.22388
67   0.09390   -0.13471   0.36132   50.17265   0.09390   -0.13471   0.73794   0.66143   98.24219
68   0.09387   -0.13352   0.36161   50.12937   0.09387   -0.13352   0.73772   0.66182   98.17505
69   0.09382   -0.13477   0.36125   50.17410   0.09382   -0.13477   0.73806   0.66137   98.13538
70   0.09371   -0.13385   0.36109   50.13680   0.09371   -0.13385   0.73849   0.66115   98.22083
71   0.09370   -0.13489   0.36159   50.18204   0.09370   -0.13489   0.73757   0.66185   98.21167
72   0.09364   -0.13388   0.36128   50.14002   0.09364   -0.13388   0.73818   0.66140   98.19031
73   0.09356   -0.13538   0.36130   50.19850   0.09356   -0.13538   0.73785   0.66140   98.25745
74   0.09355   -0.13401   0.36130   50.14481   0.09355   -0.13401   0.73815   0.66146   98.26660
75   0.09352   -0.13565   0.36117   50.20818   0.09352   -0.13565   0.73794   0.66118   98.27576
76   0.09354   -0.13306   0.36141   50.10988   0.09354   -0.13306   0.73806   0.66152   98.23608
77   0.09344   -0.13361   0.36067   50.12410   0.09344   -0.13361   0.73901   0.66045   98.26355
78   0.09357   -0.13486   0.36088   50.17440   0.09357   -0.13486   0.73852   0.66079   98.15979
79   0.09354   -0.13379   0.36123   50.13637   0.09354   -0.13379   0.73821   0.66128   98.14758
80   0.09354   -0.13401   0.36140   50.14585   0.09354   -0.13401   0.73800   0.66158   98.29407
81   0.09379   -0.13355   0.36135   50.12782   0.09379   -0.13355   0.73812   0.66149   98.20251
82   0.09387   -0.13388   0.36165   50.14335   0.09387   -0.13388   0.73769   0.66198   98.21472
83   0.09375   -0.13614   0.36097   50.22504   0.09375   -0.13614   0.73815   0.66091   98.22998
84   0.09385   -0.13623   0.36036   50.22298   0.09385   -0.13623   0.73894   0.65999   98.21167
85   0.09395   -0.13477   0.36064   50.16846   0.09395   -0.13477   0.73888   0.66045   98.17505
86   0.09390   -0.13507   0.36122   50.18578   0.09390   -0.13507   0.73803   0.66131   98.22388
87   0.09387   -0.13483   0.36103   50.17451   0.09387   -0.13483   0.73833   0.66103   98.26355
88   0.09386   -0.13437   0.36164   50.16212   0.09386   -0.13437   0.73763   0.66198   98.12622
89   0.09387   -0.13523   0.36099   50.19004   0.09387   -0.13523   0.73824   0.66091   98.20251
90   0.09393   -0.13495   0.36086   50.17784   0.09393   -0.13495   0.73852   0.66076   98.23303
91   0.09380   -0.13395   0.36124   50.14190   0.09380   -0.13395   0.73824   0.66137   98.15369
92   0.09370   -0.13468   0.36084   50.16711   0.09370   -0.13468   0.73858   0.66070   98.13232
93   0.09357   -0.13282   0.36116   50.09802   0.09357   -0.13282   0.73846   0.66115   98.19946
94   0.09366   -0.13437   0.36115   50.15795   0.09366   -0.13437   0.73824   0.66118   98.14148
95   0.09364   -0.13437   0.36077   50.15461   0.09364   -0.13437   0.73873   0.66060   98.25745
96   0.09360   -0.13395   0.36067   50.13670   0.09360   -0.13395   0.73901   0.66051   98.22693
97   0.09352   -0.13453   0.36055   50.15867   0.09352   -0.13453   0.73898   0.66024   98.28491
98   0.09355   -0.13358   0.36064   50.12275   0.09355   -0.13358   0.73904   0.66039   98.29712
99   0.09357   -0.13334   0.36062   50.11255   0.09357   -0.13334   0.73919   0.66042   98.25745
100   0.09352   -0.13373   0.36067   50.12848   0.09352   -0.13373   0.73904   0.66048   98.26660
101   0.09361   -0.13282   0.36083   50.09431   0.09361   -0.13282   0.73901   0.66076   98.26660
102   0.09382   -0.13306   0.36027   50.09894   0.09382   -0.13306   0.73968   0.65987   98.25134
103   0.09394   -0.13459   0.36005   50.15617   0.09394   -0.13459   0.73968   0.65954   98.15674
104   0.09387   -0.13413   0.36028   50.14025   0.09387   -0.13413   0.73949   0.65990   98.17505
105   0.09386   -0.13428   0.36048   50.14805   0.09386   -0.13428   0.73919   0.66021   98.29102
