Sampling rate: 10000.000 samples/sec
Screen size: 5000 samples
DOP average: 1 SOPsamples
Start time: 16:30:50 4/17/2022
Interval: 0.000100000 sec
(Waveform type: 1,3,6,0)
Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.09384   -0.14960   0.44955   51.95441   0.09384   -0.14960   0.60411   0.78283   97.65625
2   0.09389   -0.14634   0.44939   51.79642   0.09389   -0.14634   0.60521   0.78268   97.73560
3   0.09391   -0.14643   0.44879   51.79062   0.09391   -0.14643   0.60613   0.78188   97.58911
4   0.09387   -0.14710   0.44877   51.82159   0.09387   -0.14710   0.60604   0.78191   97.57080
5   0.09386   -0.14609   0.44962   51.78880   0.09386   -0.14609   0.60491   0.78298   97.63794
6   0.09382   -0.14304   0.45117   51.67122   0.09382   -0.14304   0.60311   0.78484   97.65625
7   0.09368   -0.14588   0.44999   51.78550   0.09368   -0.14588   0.60433   0.78338   97.66235
8   0.09354   -0.14621   0.44978   51.79723   0.09354   -0.14621   0.60463   0.78320   97.70813
9   0.09355   -0.14469   0.45012   51.73118   0.09355   -0.14469   0.60442   0.78356   97.66846
10   0.09353   -0.14615   0.44941   51.78856   0.09353   -0.14615   0.60518   0.78265   97.61047
11   0.09343   -0.14628   0.44912   51.78842   0.09343   -0.14628   0.60570   0.78240   97.68677
12   0.09341   -0.14631   0.44884   51.78583   0.09341   -0.14631   0.60607   0.78195   97.73560
13   0.09351   -0.14743   0.44862   51.83525   0.09351   -0.14743   0.60616   0.78167   97.66846
14   0.09347   -0.14713   0.44907   51.82858   0.09347   -0.14713   0.60552   0.78225   97.66846
15   0.09336   -0.14835   0.44921   51.88877   0.09336   -0.14835   0.60500   0.78243   97.71423
16   0.09334   -0.14835   0.44920   51.88877   0.09334   -0.14835   0.60500   0.78240   97.75085
17   0.09357   -0.14841   0.44885   51.88548   0.09357   -0.14841   0.60555   0.78198   97.64099
18   0.09370   -0.14811   0.44919   51.87719   0.09370   -0.14811   0.60506   0.78237   97.69287
19   0.09364   -0.14652   0.44977   51.81155   0.09364   -0.14652   0.60457   0.78317   97.77832
20   0.09382   -0.14850   0.44883   51.88923   0.09382   -0.14850   0.60558   0.78198   97.68677
21   0.09372   -0.14774   0.44917   51.85883   0.09372   -0.14774   0.60524   0.78243   97.65320
22   0.09371   -0.14838   0.44940   51.89381   0.09371   -0.14838   0.60466   0.78265   97.75085
23   0.09379   -0.14808   0.44885   51.86883   0.09379   -0.14808   0.60570   0.78207   97.69592
24   0.09389   -0.14628   0.44942   51.79435   0.09389   -0.14628   0.60515   0.78268   97.61047
25   0.09380   -0.14615   0.44990   51.79681   0.09380   -0.14615   0.60442   0.78329   97.66541
26   0.09378   -0.14554   0.45033   51.77541   0.09378   -0.14554   0.60387   0.78384   97.69592
27   0.09381   -0.14585   0.44978   51.78018   0.09381   -0.14585   0.60469   0.78317   97.66541
28   0.09377   -0.14707   0.44917   51.82751   0.09377   -0.14707   0.60537   0.78237   97.68372
29   0.09361   -0.14512   0.45021   51.75296   0.09361   -0.14512   0.60417   0.78368   97.65015
30   0.09361   -0.14536   0.44982   51.75732   0.09361   -0.14536   0.60479   0.78326   97.58301
31   0.09357   -0.14530   0.44944   51.74869   0.09357   -0.14530   0.60533   0.78268   97.60132
32   0.09350   -0.14628   0.44890   51.78513   0.09350   -0.14628   0.60601   0.78207   97.68677
33   0.09344   -0.14518   0.44986   51.75011   0.09344   -0.14518   0.60469   0.78323   97.77527
34   0.09349   -0.14582   0.44973   51.77782   0.09349   -0.14582   0.60479   0.78310   97.64709
35   0.09344   -0.14472   0.44963   51.72437   0.09344   -0.14472   0.60518   0.78292   97.68677
36   0.09340   -0.14319   0.44969   51.65277   0.09340   -0.14319   0.60549   0.78304   97.70508
37   0.09337   -0.14325   0.44969   51.65615   0.09337   -0.14325   0.60543   0.78301   97.77222
38   0.09351   -0.14356   0.44939   51.66561   0.09351   -0.14356   0.60582   0.78262   97.66846
39   0.09354   -0.14316   0.44950   51.64817   0.09354   -0.14316   0.60579   0.78280   97.66846
40   0.09369   -0.14270   0.44944   51.62573   0.09369   -0.14270   0.60598   0.78271   97.66235
41   0.09373   -0.14475   0.44977   51.72802   0.09373   -0.14475   0.60497   0.78314   97.63489
42   0.09390   -0.14441   0.44937   51.70483   0.09390   -0.14441   0.60573   0.78268   97.57996
43   0.09378   -0.14359   0.44969   51.67216   0.09378   -0.14359   0.60533   0.78298   97.61658
44   0.09374   -0.14444   0.44939   51.70653   0.09374   -0.14444   0.60570   0.78271   97.68372
45   0.09384   -0.14466   0.44949   51.71870   0.09384   -0.14466   0.60546   0.78280   97.64709
46   0.09387   -0.14310   0.45007   51.65481   0.09387   -0.14310   0.60491   0.78353   97.60742
47   0.09380   -0.14457   0.44941   51.71297   0.09380   -0.14457   0.60561   0.78271   97.56775
48   0.09381   -0.14405   0.44970   51.69365   0.09381   -0.14405   0.60524   0.78304   97.73560
49   0.09376   -0.14557   0.44929   51.75868   0.09376   -0.14557   0.60555   0.78256   97.63489
50   0.09369   -0.14518   0.44935   51.74093   0.09369   -0.14518   0.60555   0.78262   97.63489
51   0.09358   -0.14173   0.45012   51.59062   0.09358   -0.14173   0.60515   0.78359   97.63184
52   0.09353   -0.14319   0.44976   51.65406   0.09353   -0.14319   0.60537   0.78314   97.75696
53   0.09344   -0.14243   0.44979   51.61825   0.09344   -0.14243   0.60552   0.78320   97.71423
54   0.09343   -0.14096   0.44987   51.55063   0.09343   -0.14096   0.60570   0.78326   97.73560
55   0.09345   -0.14048   0.45034   51.53539   0.09345   -0.14048   0.60506   0.78384   97.72644
56   0.09351   -0.13910   0.45030   51.46988   0.09351   -0.13910   0.60543   0.78378   97.63794
57   0.09336   -0.14005   0.44955   51.50163   0.09336   -0.14005   0.60646   0.78289   97.79053
58   0.09338   -0.13834   0.44993   51.42681   0.09338   -0.13834   0.60628   0.78341   97.74475
59   0.09351   -0.13804   0.45006   51.41498   0.09351   -0.13804   0.60610   0.78353   97.67761
60   0.09352   -0.13865   0.45027   51.44742   0.09352   -0.13865   0.60561   0.78378   97.71729
61   0.09357   -0.13657   0.45029   51.34974   0.09357   -0.13657   0.60604   0.78378   97.76611
62   0.09371   -0.13666   0.45047   51.35726   0.09371   -0.13666   0.60570   0.78399   97.69287
63   0.09387   -0.13816   0.45023   51.42327   0.09387   -0.13816   0.60582   0.78378   97.57996
64   0.09383   -0.13822   0.45046   51.43040   0.09383   -0.13822   0.60540   0.78399   97.76306
65   0.09381   -0.13919   0.44987   51.46675   0.09381   -0.13919   0.60613   0.78329   97.77222
66   0.09380   -0.13852   0.45030   51.44225   0.09380   -0.13852   0.60558   0.78381   97.65625
67   0.09386   -0.13965   0.44929   51.47879   0.09386   -0.13965   0.60695   0.78256   97.58911
68   0.09384   -0.13913   0.44910   51.45114   0.09384   -0.13913   0.60738   0.78231   97.68677
69   0.09389   -0.13840   0.44963   51.42517   0.09389   -0.13840   0.60671   0.78298   97.65930
70   0.09388   -0.14081   0.44920   51.53234   0.09388   -0.14081   0.60680   0.78240   97.62878
71   0.09374   -0.14069   0.44882   51.51991   0.09374   -0.14069   0.60747   0.78198   97.69287
72   0.09359   -0.14020   0.44930   51.50499   0.09359   -0.14020   0.60680   0.78256   97.74780
73   0.09356   -0.14115   0.44981   51.55853   0.09356   -0.14115   0.60573   0.78317   97.75696
74   0.09355   -0.14087   0.44922   51.53539   0.09355   -0.14087   0.60677   0.78246   97.69897
75   0.09347   -0.13932   0.44944   51.46563   0.09347   -0.13932   0.60677   0.78271   97.72644
76   0.09345   -0.14115   0.44931   51.54992   0.09345   -0.14115   0.60656   0.78256   97.79358
77   0.09338   -0.14222   0.44939   51.60161   0.09338   -0.14222   0.60619   0.78268   97.75391
78   0.09334   -0.13849   0.44961   51.42928   0.09334   -0.13849   0.60671   0.78295   97.77222
79   0.09334   -0.13913   0.44962   51.45961   0.09334   -0.13913   0.60656   0.78298   97.70203
80   0.09351   -0.13926   0.44929   51.46006   0.09351   -0.13926   0.60704   0.78256   97.69897
81   0.09351   -0.13981   0.44960   51.49194   0.09351   -0.13981   0.60634   0.78286   97.66846
82   0.09346   -0.14054   0.44971   51.52765   0.09346   -0.14054   0.60607   0.78307   97.84241
83   0.09363   -0.13938   0.45033   51.48349   0.09363   -0.13938   0.60530   0.78381   97.76001
84   0.09374   -0.14112   0.45018   51.56322   0.09374   -0.14112   0.60515   0.78362   97.67456
85   0.09368   -0.13919   0.45020   51.47242   0.09368   -0.13919   0.60558   0.78365   97.73254
86   0.09374   -0.13886   0.44962   51.44666   0.09374   -0.13886   0.60662   0.78298   97.76306
87   0.09378   -0.13987   0.44966   51.49499   0.09378   -0.13987   0.60631   0.78301   97.70508
88   0.09387   -0.14112   0.44986   51.55748   0.09387   -0.14112   0.60570   0.78326   97.57080
89   0.09372   -0.14051   0.44941   51.52120   0.09372   -0.14051   0.60656   0.78271   97.65320
90   0.09378   -0.14072   0.44944   51.53173   0.09378   -0.14072   0.60646   0.78274   97.67456
91   0.09381   -0.14045   0.45003   51.52830   0.09381   -0.14045   0.60561   0.78350   97.60742
92   0.09379   -0.14075   0.45005   51.54359   0.09379   -0.14075   0.60546   0.78347   97.63489
93   0.09365   -0.14194   0.44964   51.59251   0.09365   -0.14194   0.60588   0.78301   97.73865
94   0.09350   -0.14240   0.45015   51.62332   0.09350   -0.14240   0.60491   0.78359   97.81494
95   0.09353   -0.14283   0.44993   51.63991   0.09353   -0.14283   0.60515   0.78332   97.65930
96   0.09353   -0.14417   0.44959   51.69716   0.09353   -0.14417   0.60543   0.78295   97.63794
97   0.09354   -0.14588   0.44958   51.77792   0.09354   -0.14588   0.60503   0.78292   97.61963
98   0.09354   -0.14582   0.45029   51.78739   0.09354   -0.14582   0.60390   0.78381   97.65930
99   0.09357   -0.14719   0.44971   51.84226   0.09357   -0.14719   0.60451   0.78310   97.61963
100   0.09342   -0.14679   0.44958   51.82119   0.09342   -0.14679   0.60482   0.78295   97.71423
101   0.09348   -0.14762   0.44949   51.85870   0.09348   -0.14762   0.60475   0.78283   97.64709
102   0.09351   -0.14768   0.44923   51.85744   0.09351   -0.14768   0.60512   0.78246   97.61047
103   0.09345   -0.14692   0.44909   51.81870   0.09345   -0.14692   0.60555   0.78231   97.73560
104   0.09367   -0.14707   0.44918   51.82784   0.09367   -0.14707   0.60533   0.78237   97.67151
