Start Date: 5/18/2022
Start Time: 10:49:7
Test system information: GeneralPhotonics,PSY-201,V1.3-20141120, 155000000131
SOP sampling rate: 10000.0000sps
Integration time: 1.0000us
Scrambler DOP Average Number: 1 
Wavelength: 1550nm 
Time Interval(ms): 10.0000
Calibration matrix: DEFAULT MATRIX
Total sampling numbers: 1000

--Time(ms)--S0(mW)--S1--S2--S3--DOP(%)--Average DOP(%)--
0.10000	0.08573	0.76672	-0.57201	-0.29176	98.68164	98.68164
1.70000	0.08557	0.76766	-0.57060	-0.29188	98.60840	98.60840
3.30000	0.08591	0.76785	-0.57009	-0.29246	98.55042	98.55042
0.70000	0.08561	0.76708	-0.57091	-0.29292	98.62366	98.62366
2.30000	0.08576	0.76739	-0.57091	-0.29206	98.63586	98.63586
3.90000	0.08578	0.76727	-0.57118	-0.29194	98.72131	98.72131
1.30000	0.08564	0.76800	-0.57021	-0.29200	98.64197	98.64197
2.90000	0.08570	0.76818	-0.56963	-0.29258	98.54736	98.54736
0.30000	0.08611	0.76788	-0.57006	-0.29258	98.48328	98.48328
1.90000	0.08559	0.76751	-0.57064	-0.29221	98.58398	98.58398
3.50000	0.08586	0.76794	-0.57012	-0.29209	98.61145	98.61145
0.90000	0.08593	0.76812	-0.57018	-0.29179	98.59009	98.59009
2.50000	0.08600	0.76775	-0.56996	-0.29298	98.66333	98.66333
4.10000	0.08576	0.76763	-0.57091	-0.29154	98.64197	98.64197
1.50000	0.08623	0.76760	-0.57039	-0.29252	98.55652	98.55652
3.10000	0.08600	0.76733	-0.57054	-0.29295	98.62976	98.62976
0.50000	0.08578	0.76763	-0.57048	-0.29218	98.67554	98.67554
2.10000	0.08582	0.76785	-0.57030	-0.29218	98.54736	98.54736
3.70000	0.08601	0.76794	-0.56929	-0.29365	98.69385	98.69385
1.10000	0.08565	0.76772	-0.57045	-0.29218	98.71826	98.71826
2.70000	0.08573	0.76806	-0.57030	-0.29151	98.57788	98.57788
0.10000	0.08588	0.76693	-0.57143	-0.29240	98.67554	98.67554
1.70000	0.08580	0.76812	-0.56948	-0.29283	98.54736	98.54736
3.30000	0.08571	0.76766	-0.57079	-0.29163	98.61145	98.61145
0.70000	0.08560	0.76730	-0.57082	-0.29243	98.54431	98.54431
2.30000	0.08550	0.76699	-0.57158	-0.29191	98.74878	98.74878
3.90000	0.08535	0.76788	-0.57021	-0.29218	98.61145	98.61145
1.30000	0.08529	0.76730	-0.57106	-0.29185	98.68164	98.68164
2.90000	0.08495	0.76730	-0.57106	-0.29215	98.73352	98.73352
0.30000	0.08514	0.76714	-0.57137	-0.29197	98.69690	98.69690
1.90000	0.08507	0.76760	-0.57051	-0.29221	98.55347	98.55347
3.50000	0.08485	0.76730	-0.57064	-0.29276	98.66028	98.66028
0.90000	0.08454	0.76708	-0.57094	-0.29273	98.75793	98.75793
