0,-1.000000,0.990913,0.095005,-0.095215,-1.686540,101.674423
1,-1.000000,0.990899,0.094930,-0.095439,-1.686243,101.675415
2,-1.000000,0.990873,0.095272,-0.095358,-1.686128,101.678825
3,-1.000000,0.990907,0.094994,-0.095291,-1.687067,101.674019
4,-1.000000,0.990877,0.095210,-0.095382,-1.688616,101.674942
5,-1.000000,0.990903,0.095114,-0.095204,-1.685160,101.676201
6,-1.000000,0.990874,0.095264,-0.095364,-1.686312,101.674675
7,-1.000000,0.990904,0.095130,-0.095181,-1.686838,101.676239
8,-1.000000,0.990890,0.095148,-0.095311,-1.687891,101.675964
9,-1.000000,0.990896,0.095162,-0.095229,-1.687075,101.676704
10,-1.000000,0.990870,0.095271,-0.095391,-1.685556,101.676712
11,-1.000000,0.990891,0.095187,-0.095264,-1.686556,101.676346
12,-1.000000,0.990899,0.095138,-0.095224,-1.686510,101.674225
13,-1.000000,0.990901,0.095073,-0.095270,-1.685335,101.676964
14,-1.000000,0.990862,0.095324,-0.095424,-1.686441,101.676430
15,-1.000000,0.990908,0.095135,-0.095139,-1.683740,101.676132
16,-1.000000,0.990916,0.094999,-0.095188,-1.686251,101.675415
17,-1.000000,0.990914,0.095036,-0.095173,-1.684832,101.676033
18,-1.000000,0.990909,0.095104,-0.095160,-1.686205,101.674675
19,-1.000000,0.990842,0.095574,-0.095386,-1.686083,101.679100
20,-1.000000,0.990873,0.095324,-0.095307,-1.686334,101.675430
21,-1.000000,0.990893,0.095193,-0.095233,-1.687357,101.677582
22,-1.000000,0.990907,0.095117,-0.095159,-1.684793,101.675987
23,-1.000000,0.990887,0.095153,-0.095334,-1.686708,101.675758
24,-1.000000,0.990911,0.095029,-0.095208,-1.684023,101.674393
25,-1.000000,0.990889,0.095199,-0.095272,-1.686289,101.676025
26,-1.000000,0.990886,0.095183,-0.095315,-1.686060,101.673950
27,-1.000000,0.990900,0.095113,-0.095239,-1.684610,101.676521
28,-1.000000,0.990878,0.095300,-0.095279,-1.685137,101.677391
29,-1.000000,0.990893,0.095167,-0.095255,-1.686182,101.674400
30,-1.000000,0.990870,0.095274,-0.095389,-1.685877,101.675392
31,-1.000000,0.990866,0.095404,-0.095305,-1.684946,101.676895
32,-1.000000,0.990860,0.095392,-0.095383,-1.688005,101.678230
33,-1.000000,0.990903,0.095124,-0.095198,-1.685495,101.675941
34,-1.000000,0.990918,0.094973,-0.095194,-1.684717,101.674797
35,-1.000000,0.990923,0.094891,-0.095228,-1.685984,101.674858
36,-1.000000,0.990920,0.094991,-0.095150,-1.684229,101.675415
37,-1.000000,0.990919,0.095114,-0.095041,-1.684778,101.677795
38,-1.000000,0.990914,0.095021,-0.095183,-1.685633,101.676010
39,-1.000000,0.990898,0.095147,-0.095230,-1.687891,101.676620
40,-1.000000,0.990936,0.094806,-0.095168,-1.687014,101.671791
41,-1.000000,0.990906,0.095144,-0.095148,-1.685587,101.678955
42,-1.000000,0.990908,0.095091,-0.095176,-1.685778,101.676491
43,-1.000000,0.990912,0.095023,-0.095207,-1.686243,101.672958
44,-1.000000,0.990904,0.095162,-0.095154,-1.686411,101.675163
45,-1.000000,0.990918,0.094979,-0.095192,-1.685724,101.673210
46,-1.000000,0.990944,0.094808,-0.095084,-1.684809,101.673889
47,-1.000000,0.990908,0.094990,-0.095277,-1.685511,101.673798
48,-1.000000,0.990919,0.095065,-0.095089,-1.684931,101.677048
49,-1.000000,0.990916,0.095023,-0.095166,-1.684458,101.675308
50,-1.000000,0.990906,0.095065,-0.095228,-1.684915,101.675430
51,-1.000000,0.990893,0.095164,-0.095264,-1.686029,101.676476
52,-1.000000,0.990876,0.095348,-0.095252,-1.686579,101.678276
53,-1.000000,0.990920,0.094904,-0.095237,-1.684107,101.675247
54,-1.000000,0.990899,0.095177,-0.095183,-1.685846,101.675484
55,-1.000000,0.990908,0.095020,-0.095251,-1.684183,101.676788
56,-1.000000,0.990925,0.094876,-0.095212,-1.687082,101.673592
57,-1.000000,0.990879,0.095098,-0.095480,-1.685984,101.673767
58,-1.000000,0.990921,0.094866,-0.095264,-1.687303,101.671532
59,-1.000000,0.990943,0.094836,-0.095066,-1.684748,101.674774
60,-1.000000,0.990891,0.095223,-0.095226,-1.685877,101.675285
61,-1.000000,0.990934,0.094810,-0.095186,-1.684717,101.672600
62,-1.000000,0.990933,0.094860,-0.095148,-1.685495,101.675369
63,-1.000000,0.990912,0.095032,-0.095200,-1.687265,101.675560
