Time (ns)	Amplitude (dB/mm)	
-4.14534274E+000	-9.44872791E+001	
-4.12462944E+000	-9.51699281E+001	
-4.10391613E+000	-9.46911845E+001	
-4.08320283E+000	-9.45332258E+001	
-4.06248952E+000	-9.50652031E+001	
-4.04177622E+000	-9.62900191E+001	
-4.02106291E+000	-9.45134714E+001	
-4.00034961E+000	-9.36284233E+001	
-3.97963630E+000	-9.49670237E+001	
-3.95892299E+000	-9.55267351E+001	
-3.93820969E+000	-9.45896687E+001	
-3.91749638E+000	-9.61943048E+001	
-3.89678308E+000	-9.37294662E+001	
-3.87606977E+000	-9.32940418E+001	
-3.85535647E+000	-9.54371106E+001	
-3.83464316E+000	-9.46094697E+001	
-3.81392986E+000	-9.43209188E+001	
-3.79321655E+000	-9.51474520E+001	
-3.77250325E+000	-9.41267855E+001	
-3.75178994E+000	-9.40712812E+001	
-3.73107664E+000	-9.45810864E+001	
-3.71036333E+000	-9.37265949E+001	
-3.68965003E+000	-9.56050482E+001	
-3.66893672E+000	-9.35043013E+001	
-3.64822342E+000	-9.42697881E+001	
-3.62751011E+000	-9.38395762E+001	
-3.60679680E+000	-9.47549729E+001	
-3.58608350E+000	-9.53906930E+001	
-3.56537019E+000	-9.64084938E+001	
-3.54465689E+000	-9.43485016E+001	
-3.52394358E+000	-9.50670589E+001	
-3.50323028E+000	-9.41546782E+001	
-3.48251697E+000	-9.55932633E+001	
-3.46180367E+000	-9.44554323E+001	
-3.44109036E+000	-9.50004911E+001	
-3.42037706E+000	-9.46991658E+001	
-3.39966375E+000	-9.50253560E+001	
-3.37895045E+000	-9.40540859E+001	
-3.35823714E+000	-9.39785183E+001	
-3.33752384E+000	-9.45089811E+001	
-3.31681053E+000	-9.56755863E+001	
-3.29609722E+000	-9.47288581E+001	
-3.27538392E+000	-9.52478819E+001	
-3.25467061E+000	-9.56363090E+001	
-3.23395731E+000	-9.51979338E+001	
-3.21324400E+000	-9.48627999E+001	
-3.19253070E+000	-9.40370098E+001	
-3.17181739E+000	-9.61803890E+001	
-3.15110409E+000	-9.49888704E+001	
-3.13039078E+000	-9.35885127E+001	
-3.10967748E+000	-9.59300375E+001	
-3.08896417E+000	-9.36433202E+001	
-3.06825087E+000	-9.56549850E+001	
-3.04753756E+000	-9.50651681E+001	
-3.02682426E+000	-9.43739729E+001	
-3.00611095E+000	-9.41776582E+001	
-2.98539764E+000	-9.49019142E+001	
-2.96468434E+000	-9.43441560E+001	
-2.94397103E+000	-9.52962567E+001	
-2.92325773E+000	-9.56269966E+001	
-2.90254442E+000	-9.36643969E+001	
-2.88183112E+000	-9.61107697E+001	
-2.86111781E+000	-9.49293054E+001	
-2.84040451E+000	-9.37067651E+001	
-2.81969120E+000	-9.41087278E+001	
-2.79897790E+000	-9.49255536E+001	
-2.77826459E+000	-9.42573533E+001	
-2.75755129E+000	-9.57832754E+001	
-2.73683798E+000	-9.45096424E+001	
-2.71612468E+000	-9.53083637E+001	
-2.69541137E+000	-9.42983042E+001	
-2.67469807E+000	-9.41791409E+001	
-2.65398476E+000	-9.55549016E+001	
-2.63327145E+000	-9.50368530E+001	
-2.61255815E+000	-9.47833714E+001	
-2.59184484E+000	-9.43462602E+001	
-2.57113154E+000	-9.65856558E+001	
-2.55041823E+000	-9.52216937E+001	
-2.52970493E+000	-9.50131183E+001	
-2.50899162E+000	-9.50875424E+001	
-2.48827832E+000	-9.30056790E+001	
-2.46756501E+000	-9.44358924E+001	
-2.44685171E+000	-9.44045617E+001	
-2.42613840E+000	-9.33085336E+001	
-2.40542510E+000	-9.44915896E+001	
-2.38471179E+000	-9.40239085E+001	
-2.36399849E+000	-9.62952883E+001	
-2.34328518E+000	-9.39142417E+001	
-2.32257187E+000	-9.41821869E+001	
-2.30185857E+000	-9.49265295E+001	
-2.28114526E+000	-9.59915284E+001	
-2.26043196E+000	-9.29773824E+001	
-2.23971865E+000	-9.58936406E+001	
-2.21900535E+000	-9.51527602E+001	
-2.19829204E+000	-9.61973234E+001	
-2.17757874E+000	-9.43961825E+001	
-2.15686543E+000	-9.36786705E+001	
-2.13615213E+000	-9.56013320E+001	
-2.11543882E+000	-9.51325918E+001	
-2.09472552E+000	-9.43842455E+001	
-2.07401221E+000	-9.59282350E+001	
-2.05329891E+000	-9.37944889E+001	
-2.03258560E+000	-9.46334866E+001	
-2.01187229E+000	-9.47641062E+001	
-1.99115899E+000	-9.49769262E+001	
-1.97044568E+000	-9.52868094E+001	
-1.94973238E+000	-9.53774345E+001	
-1.92901907E+000	-9.55528334E+001	
-1.90830577E+000	-9.50111649E+001	
-1.88759246E+000	-9.62660275E+001	
-1.86687916E+000	-9.48196231E+001	
-1.84616585E+000	-9.36899845E+001	
-1.82545255E+000	-9.45367168E+001	
-1.80473924E+000	-9.37239493E+001	
-1.78402594E+000	-9.50817190E+001	
-1.76331263E+000	-9.44004037E+001	
-1.74259933E+000	-9.46771742E+001	
-1.72188602E+000	-9.37784306E+001	
-1.70117272E+000	-9.45233699E+001	
-1.68045941E+000	-9.42527183E+001	
-1.65974610E+000	-9.40681065E+001	
-1.63903280E+000	-9.38596955E+001	
-1.61831949E+000	-9.43127247E+001	
-1.59760619E+000	-9.50646723E+001	
-1.57689288E+000	-9.51880448E+001	
-1.55617958E+000	-9.41550781E+001	
-1.53546627E+000	-9.48987799E+001	
-1.51475297E+000	-9.46113608E+001	
-1.49403966E+000	-9.34346756E+001	
-1.47332636E+000	-9.49170090E+001	
-1.45261305E+000	-9.57012706E+001	
-1.43189975E+000	-9.41516107E+001	
-1.41118644E+000	-9.50364757E+001	
-1.39047314E+000	-9.41650240E+001	
-1.36975983E+000	-9.51093316E+001	
-1.34904652E+000	-9.58716461E+001	
-1.32833322E+000	-9.24385767E+001	
-1.30761991E+000	-9.50223896E+001	
-1.28690661E+000	-9.41003497E+001	
-1.26619330E+000	-9.35997726E+001	
-1.24548000E+000	-9.45140313E+001	
-1.22476669E+000	-9.46491310E+001	
-1.20405339E+000	-9.69906141E+001	
-1.18334008E+000	-9.36612575E+001	
-1.16262678E+000	-9.53181602E+001	
-1.14191347E+000	-9.67925977E+001	
-1.12120017E+000	-9.39498457E+001	
-1.10048686E+000	-9.37447307E+001	
-1.07977356E+000	-9.48107822E+001	
-1.05906025E+000	-9.49040966E+001	
-1.03834694E+000	-9.49310398E+001	
-1.01763364E+000	-9.53942705E+001	
-9.96920334E-001	-9.27165248E+001	
-9.76207029E-001	-9.38282518E+001	
-9.55493724E-001	-9.48619497E+001	
-9.34780418E-001	-9.36826136E+001	
-9.14067113E-001	-9.47438804E+001	
-8.93353808E-001	-9.39745769E+001	
-8.72640502E-001	-9.47779535E+001	
-8.51927197E-001	-9.44865029E+001	
-8.31213892E-001	-9.50093031E+001	
-8.10500586E-001	-9.38307921E+001	
-7.89787281E-001	-9.42246279E+001	
-7.69073976E-001	-9.58496665E+001	
-7.48360671E-001	-9.28630989E+001	
-7.27647365E-001	-9.52425264E+001	
-7.06934060E-001	-9.48003303E+001	
-6.86220755E-001	-9.56666239E+001	
-6.65507449E-001	-9.41975759E+001	
-6.44794144E-001	-9.47080339E+001	
-6.24080839E-001	-9.51620766E+001	
-6.03367533E-001	-9.56823218E+001	
-5.82654228E-001	-9.32731003E+001	
-5.61940923E-001	-9.55575875E+001	
-5.41227617E-001	-9.55801351E+001	
-5.20514312E-001	-9.47467759E+001	
-4.99801007E-001	-9.61323605E+001	
-4.79087701E-001	-9.52643218E+001	
-4.58374396E-001	-9.36497604E+001	
-4.37661091E-001	-9.51489066E+001	
-4.16947785E-001	-9.51101345E+001	
-3.96234480E-001	-9.49792812E+001	
-3.75521175E-001	-9.45297130E+001	
-3.54807869E-001	-9.54917161E+001	
-3.34094564E-001	-9.55354542E+001	
-3.13381259E-001	-9.37700983E+001	
-2.92667954E-001	-9.42074463E+001	
-2.71954648E-001	-9.42266329E+001	
-2.51241343E-001	-9.54047127E+001	
-2.30528038E-001	-9.49584383E+001	
-2.09814732E-001	-9.46016243E+001	
-1.89101427E-001	-9.48037754E+001	
-1.68388122E-001	-9.41640120E+001	
-1.47674816E-001	-9.49143939E+001	
-1.26961511E-001	-9.58637801E+001	
-1.06248206E-001	-9.36147433E+001	
-8.55349003E-002	-9.55248475E+001	
-6.48215950E-002	-9.52389955E+001	
-4.41082897E-002	-9.49592002E+001	
-2.33949844E-002	-9.39039604E+001	
-2.68167905E-003	-6.17232777E+001	
1.80316263E-002	-9.47769752E+001	
3.87449316E-002	-9.33819100E+001	
5.94582369E-002	-9.35920264E+001	
8.01715422E-002	-9.60001375E+001	
1.00884848E-001	-9.43900297E+001	
1.21598153E-001	-9.39425131E+001	
1.42311458E-001	-9.35579760E+001	
1.63024763E-001	-9.31378033E+001	
1.83738069E-001	-9.35629546E+001	
2.04451374E-001	-9.52234886E+001	
2.25164679E-001	-9.44505481E+001	
2.45877985E-001	-9.46025380E+001	
2.66591290E-001	-9.33627180E+001	
2.87304595E-001	-9.48505127E+001	
3.08017901E-001	-9.44606951E+001	
3.28731206E-001	-9.49381535E+001	
3.49444511E-001	-9.61593352E+001	
3.70157817E-001	-9.48602039E+001	
3.90871122E-001	-9.48875237E+001	
4.11584427E-001	-9.36694894E+001	
4.32297733E-001	-9.41721025E+001	
4.53011038E-001	-9.50788315E+001	
4.73724343E-001	-9.39769486E+001	
4.94437649E-001	-9.33099782E+001	
5.15150954E-001	-9.45627022E+001	
5.35864259E-001	-9.37941175E+001	
5.56577565E-001	-9.54647917E+001	
5.77290870E-001	-9.52187878E+001	
5.98004175E-001	-9.43066422E+001	
6.18717481E-001	-9.49349677E+001	
6.39430786E-001	-9.51652672E+001	
6.60144091E-001	-9.44685261E+001	
6.80857396E-001	-9.39302113E+001	
7.01570702E-001	-9.41360873E+001	
7.22284007E-001	-9.42604556E+001	
7.42997312E-001	-9.42666031E+001	
7.63710618E-001	-9.41301945E+001	
7.84423923E-001	-9.48731209E+001	
8.05137228E-001	-9.41091941E+001	
8.25850534E-001	-9.47628177E+001	
8.46563839E-001	-9.39832692E+001	
8.67277144E-001	-9.50084913E+001	
8.87990450E-001	-9.47800530E+001	
9.08703755E-001	-9.50365343E+001	
9.29417060E-001	-9.39817282E+001	
9.50130366E-001	-9.39427318E+001	
9.70843671E-001	-9.43882245E+001	
9.91556976E-001	-9.26664212E+001	
1.01227028E+000	-9.44176054E+001	
1.03298359E+000	-9.41227789E+001	
1.05369689E+000	-9.46821535E+001	
1.07441020E+000	-9.47805016E+001	
1.09512350E+000	-9.57471385E+001	
1.11583681E+000	-9.38860707E+001	
1.13655011E+000	-9.62332689E+001	
1.15726342E+000	-9.49275081E+001	
1.17797672E+000	-9.45639461E+001	
1.19869003E+000	-9.27221300E+001	
1.21940333E+000	-9.39749853E+001	
1.24011664E+000	-9.47033185E+001	
1.26082995E+000	-9.48148930E+001	
1.28154325E+000	-9.47147597E+001	
1.30225656E+000	-9.43920278E+001	
1.32296986E+000	-9.38081573E+001	
1.34368317E+000	-9.35745626E+001	
1.36439647E+000	-9.38903592E+001	
1.38510978E+000	-9.41495814E+001	
1.40582308E+000	-9.45387935E+001	
1.42653639E+000	-9.52432665E+001	
1.44724969E+000	-9.35725504E+001	
1.46796300E+000	-9.45735515E+001	
1.48867630E+000	-9.43123908E+001	
1.50938961E+000	-9.40946611E+001	
1.53010291E+000	-9.46731231E+001	
1.55081622E+000	-9.43980519E+001	
1.57152953E+000	-9.49416768E+001	
1.59224283E+000	-9.37601560E+001	
1.61295614E+000	-9.54967003E+001	
1.63366944E+000	-9.46400480E+001	
1.65438275E+000	-9.56085569E+001	
1.67509605E+000	-9.51920509E+001	
1.69580936E+000	-9.35241070E+001	
1.71652266E+000	-9.44417488E+001	
1.73723597E+000	-9.51682121E+001	
1.75794927E+000	-9.53110315E+001	
1.77866258E+000	-9.45815037E+001	
1.79937588E+000	-9.31968056E+001	
1.82008919E+000	-9.39174613E+001	
1.84080249E+000	-9.39741896E+001	
1.86151580E+000	-9.39067933E+001	
1.88222910E+000	-9.44487227E+001	
1.90294241E+000	-9.51153144E+001	
1.92365572E+000	-9.40124661E+001	
1.94436902E+000	-9.50610471E+001	
1.96508233E+000	-9.49132816E+001	
1.98579563E+000	-9.38795862E+001	
2.00650894E+000	-9.48657419E+001	
2.02722224E+000	-9.52995105E+001	
2.04793555E+000	-9.47176921E+001	
2.06864885E+000	-9.38233759E+001	
2.08936216E+000	-9.26941437E+001	
2.11007546E+000	-9.44627829E+001	
2.13078877E+000	-9.29233360E+001	
2.15150207E+000	-9.43643477E+001	
2.17221538E+000	-9.40734568E+001	
2.19292868E+000	-9.44025013E+001	
2.21364199E+000	-9.47440372E+001	
2.23435530E+000	-9.44320366E+001	
2.25506860E+000	-9.47815984E+001	
2.27578191E+000	-9.50671662E+001	
2.29649521E+000	-9.51852233E+001	
2.31720852E+000	-9.52050835E+001	
2.33792182E+000	-9.36541063E+001	
2.35863513E+000	-9.44969659E+001	
2.37934843E+000	-9.46871538E+001	
2.40006174E+000	-9.53008953E+001	
2.42077504E+000	-9.36495844E+001	
2.44148835E+000	-9.40038034E+001	
2.46220165E+000	-9.53194479E+001	
2.48291496E+000	-9.36956529E+001	
2.50362826E+000	-9.48625140E+001	
2.52434157E+000	-9.35633545E+001	
2.54505488E+000	-9.57233267E+001	
2.56576818E+000	-9.39672729E+001	
2.58648149E+000	-9.41065848E+001	
2.60719479E+000	-9.40650857E+001	
2.62790810E+000	-9.47015759E+001	
2.64862140E+000	-9.55005445E+001	
2.66933471E+000	-9.51078995E+001	
2.69004801E+000	-9.38454057E+001	
2.71076132E+000	-9.41644589E+001	
2.73147462E+000	-9.43968248E+001	
2.75218793E+000	-9.45493278E+001	
2.77290123E+000	-9.51165986E+001	
2.79361454E+000	-9.39664059E+001	
2.81432784E+000	-9.33166578E+001	
2.83504115E+000	-9.51765430E+001	
2.85575445E+000	-9.33322872E+001	
2.87646776E+000	-9.34781829E+001	
2.89718107E+000	-9.50312129E+001	
2.91789437E+000	-9.36957655E+001	
2.93860768E+000	-9.42337292E+001	
2.95932098E+000	-9.60131076E+001	
2.98003429E+000	-9.41858565E+001	
3.00074759E+000	-9.46478180E+001	
3.02146090E+000	-9.55120705E+001	
3.04217420E+000	-9.47398608E+001	
3.06288751E+000	-9.31606964E+001	
3.08360081E+000	-9.34809832E+001	
3.10431412E+000	-9.49475892E+001	
3.12502742E+000	-9.51131936E+001	
3.14574073E+000	-9.34034920E+001	
3.16645403E+000	-9.46938407E+001	
3.18716734E+000	-9.46297683E+001	
3.20788065E+000	-9.61962128E+001	
3.22859395E+000	-9.55564725E+001	
3.24930726E+000	-9.50200031E+001	
3.27002056E+000	-9.50460208E+001	
3.29073387E+000	-9.42548907E+001	
3.31144717E+000	-9.45135260E+001	
3.33216048E+000	-9.47808059E+001	
3.35287378E+000	-9.46468319E+001	
3.37358709E+000	-9.37079378E+001	
3.39430039E+000	-9.41540839E+001	
3.41501370E+000	-9.35411190E+001	
3.43572700E+000	-9.49934419E+001	
3.45644031E+000	-9.33805502E+001	
3.47715361E+000	-9.46682936E+001	
3.49786692E+000	-9.62252452E+001	
3.51858023E+000	-9.57551558E+001	
3.53929353E+000	-9.48723982E+001	
3.56000684E+000	-9.37327790E+001	
3.58072014E+000	-9.40709746E+001	
3.60143345E+000	-9.33691449E+001	
3.62214675E+000	-9.47690670E+001	
3.64286006E+000	-9.35212844E+001	
3.66357336E+000	-9.39050374E+001	
3.68428667E+000	-9.39750439E+001	
3.70499997E+000	-9.44207397E+001	
3.72571328E+000	-9.52781580E+001	
3.74642658E+000	-9.46794043E+001	
3.76713989E+000	-9.45906697E+001	
3.78785319E+000	-9.33856436E+001	
3.80856650E+000	-9.39140485E+001	
3.82927980E+000	-9.46615895E+001	
3.84999311E+000	-9.44660772E+001	
3.87070642E+000	-9.51393828E+001	
3.89141972E+000	-9.56531164E+001	
3.91213303E+000	-9.38291346E+001	
