Time (ns)	Amplitude (dB/mm)	
9.20472472E+001	-1.22608379E+002	
9.20679605E+001	-1.22421041E+002	
9.20886738E+001	-1.21632048E+002	
9.21093871E+001	-1.22631050E+002	
9.21301004E+001	-1.22041583E+002	
9.21508137E+001	-1.21695880E+002	
9.21715270E+001	-1.22136641E+002	
9.21922403E+001	-1.21554258E+002	
9.22129536E+001	-1.24053680E+002	
9.22336669E+001	-1.21917920E+002	
9.22543802E+001	-1.22838373E+002	
9.22750935E+001	-1.22004656E+002	
9.22958068E+001	-1.22457447E+002	
9.23165201E+001	-1.23120770E+002	
9.23372334E+001	-1.21611783E+002	
9.23579467E+001	-1.22476109E+002	
9.23786600E+001	-1.21989331E+002	
9.23993733E+001	-1.21867311E+002	
9.24200867E+001	-1.23035765E+002	
9.24408000E+001	-1.22087511E+002	
9.24615133E+001	-1.22607861E+002	
9.24822266E+001	-1.22052860E+002	
9.25029399E+001	-1.23004797E+002	
9.25236532E+001	-1.22247242E+002	
9.25443665E+001	-1.22295310E+002	
9.25650798E+001	-1.21090640E+002	
9.25857931E+001	-1.22161779E+002	
9.26065064E+001	-1.21331250E+002	
9.26272197E+001	-1.21755470E+002	
9.26479330E+001	-1.21740432E+002	
9.26686463E+001	-1.21788890E+002	
9.26893596E+001	-1.21621932E+002	
9.27100729E+001	-1.21614483E+002	
9.27307862E+001	-1.22619560E+002	
9.27514995E+001	-1.21507323E+002	
9.27722128E+001	-1.22567815E+002	
9.27929261E+001	-1.21976924E+002	
9.28136395E+001	-1.22894210E+002	
9.28343528E+001	-1.22363404E+002	
9.28550661E+001	-1.22076602E+002	
9.28757794E+001	-1.24410926E+002	
9.28964927E+001	-1.22367432E+002	
9.29172060E+001	-1.22482036E+002	
9.29379193E+001	-1.22014492E+002	
9.29586326E+001	-1.22273412E+002	
9.29793459E+001	-1.21414934E+002	
9.30000592E+001	-1.21261612E+002	
9.30207725E+001	-1.22095970E+002	
9.30414858E+001	-1.22113348E+002	
9.30621991E+001	-1.22220827E+002	
9.30829124E+001	-1.21221519E+002	
9.31036257E+001	-1.23125102E+002	
9.31243390E+001	-1.22832161E+002	
9.31450523E+001	-1.23464984E+002	
9.31657656E+001	-1.22303037E+002	
9.31864790E+001	-1.22314123E+002	
9.32071923E+001	-1.22390586E+002	
9.32279056E+001	-1.22421211E+002	
9.32486189E+001	-1.22124536E+002	
9.32693322E+001	-1.23626553E+002	
9.32900455E+001	-1.21912413E+002	
9.33107588E+001	-1.21810368E+002	
9.33314721E+001	-1.22846069E+002	
9.33521854E+001	-1.21695062E+002	
9.33728987E+001	-1.23280359E+002	
9.33936120E+001	-1.22742231E+002	
9.34143253E+001	-1.22312768E+002	
9.34350386E+001	-1.22195227E+002	
9.34557519E+001	-1.23131406E+002	
9.34764652E+001	-1.21879653E+002	
9.34971785E+001	-1.22634486E+002	
9.35178918E+001	-1.21965981E+002	
9.35386051E+001	-1.22073615E+002	
9.35593184E+001	-1.22066292E+002	
9.35800318E+001	-1.22476853E+002	
9.36007451E+001	-1.23074230E+002	
9.36214584E+001	-1.22115458E+002	
9.36421717E+001	-1.21222341E+002	
9.36628850E+001	-1.22463950E+002	
9.36835983E+001	-1.21379591E+002	
9.37043116E+001	-1.22733479E+002	
9.37250249E+001	-1.22426475E+002	
9.37457382E+001	-1.21427897E+002	
9.37664515E+001	-1.21146136E+002	
9.37871648E+001	-1.22833220E+002	
9.38078781E+001	-1.22179890E+002	
9.38285914E+001	-1.21908053E+002	
9.38493047E+001	-1.22569673E+002	
9.38700180E+001	-1.22694650E+002	
9.38907313E+001	-1.22318013E+002	
9.39114446E+001	-1.21658420E+002	
9.39321579E+001	-1.21529499E+002	
9.39528712E+001	-1.22031695E+002	
9.39735846E+001	-1.22290002E+002	
9.39942979E+001	-1.23255399E+002	
9.40150112E+001	-1.21250585E+002	
9.40357245E+001	-1.22039585E+002	
9.40564378E+001	-1.23014239E+002	
9.40771511E+001	-1.21194475E+002	
9.40978644E+001	-1.21789635E+002	
9.41185777E+001	-1.21940746E+002	
9.41392910E+001	-1.22405747E+002	
9.41600043E+001	-1.20915474E+002	
9.41807176E+001	-1.21984112E+002	
9.42014309E+001	-1.23364993E+002	
9.42221442E+001	-1.21612816E+002	
9.42428575E+001	-1.21075877E+002	
9.42635708E+001	-1.22411630E+002	
9.42842841E+001	-1.21370104E+002	
9.43049974E+001	-1.21359912E+002	
9.43257107E+001	-1.22112969E+002	
9.43464240E+001	-1.22350881E+002	
9.43671374E+001	-1.21436519E+002	
9.43878507E+001	-1.21530131E+002	
9.44085640E+001	-1.22465588E+002	
9.44292773E+001	-1.21713904E+002	
9.44499906E+001	-1.21807385E+002	
9.44707039E+001	-1.23495626E+002	
9.44914172E+001	-1.21847616E+002	
9.45121305E+001	-1.22894605E+002	
9.45328438E+001	-1.22538978E+002	
9.45535571E+001	-1.21983747E+002	
9.45742704E+001	-1.21960495E+002	
9.45949837E+001	-1.23057722E+002	
9.46156970E+001	-1.21760690E+002	
9.46364103E+001	-1.22832373E+002	
9.46571236E+001	-1.23263588E+002	
9.46778369E+001	-1.22074838E+002	
9.46985502E+001	-1.20888816E+002	
9.47192635E+001	-1.22726394E+002	
9.47399768E+001	-1.22303628E+002	
9.47606902E+001	-1.21924840E+002	
9.47814035E+001	-1.22461100E+002	
9.48021168E+001	-1.21317847E+002	
9.48228301E+001	-1.22544464E+002	
9.48435434E+001	-1.22502347E+002	
9.48642567E+001	-1.21283135E+002	
9.48849700E+001	-1.21954584E+002	
9.49056833E+001	-1.20815136E+002	
9.49263966E+001	-1.22058277E+002	
9.49471099E+001	-1.22773176E+002	
9.49678232E+001	-1.21688487E+002	
9.49885365E+001	-1.23033241E+002	
9.50092498E+001	-1.22462439E+002	
9.50299631E+001	-1.21472336E+002	
9.50506764E+001	-1.23021833E+002	
9.50713897E+001	-1.21792272E+002	
9.50921030E+001	-1.22841196E+002	
9.51128163E+001	-1.22245955E+002	
9.51335297E+001	-1.21338599E+002	
9.51542430E+001	-1.22419949E+002	
9.51749563E+001	-1.23030617E+002	
9.51956696E+001	-1.21987875E+002	
9.52163829E+001	-1.21941723E+002	
9.52370962E+001	-1.23194222E+002	
9.52578095E+001	-1.22311454E+002	
9.52785228E+001	-1.21888021E+002	
9.52992361E+001	-1.22238559E+002	
9.53199494E+001	-1.21778983E+002	
9.53406627E+001	-1.22656357E+002	
9.53613760E+001	-1.22552759E+002	
9.53820893E+001	-1.22438608E+002	
9.54028026E+001	-1.22689996E+002	
9.54235159E+001	-1.23614290E+002	
9.54442292E+001	-1.22841124E+002	
9.54649425E+001	-1.22466734E+002	
9.54856558E+001	-1.21258037E+002	
9.55063691E+001	-1.22415550E+002	
9.55270825E+001	-1.23229800E+002	
9.55477958E+001	-1.22630502E+002	
9.55685091E+001	-1.21531414E+002	
9.55892224E+001	-1.22294993E+002	
9.56099357E+001	-1.21632724E+002	
9.56306490E+001	-1.21440655E+002	
9.56513623E+001	-1.22412053E+002	
9.56720756E+001	-1.22125075E+002	
9.56927889E+001	-1.22173260E+002	
9.57135022E+001	-1.21919104E+002	
9.57342155E+001	-1.23210480E+002	
9.57549288E+001	-1.22175526E+002	
9.57756421E+001	-1.22695645E+002	
9.57963554E+001	-1.22322418E+002	
9.58170687E+001	-1.22409803E+002	
9.58377820E+001	-1.21449047E+002	
9.58584953E+001	-1.21973368E+002	
9.58792086E+001	-1.21055901E+002	
9.58999219E+001	-1.21956269E+002	
9.59206353E+001	-1.21251239E+002	
9.59413486E+001	-1.22376310E+002	
9.59620619E+001	-1.22732968E+002	
9.59827752E+001	-1.22098714E+002	
9.60034885E+001	-1.21834278E+002	
9.60242018E+001	-1.22977778E+002	
9.60449151E+001	-1.22269712E+002	
9.60656284E+001	-1.22894042E+002	
9.60863417E+001	-1.21825609E+002	
9.61070550E+001	-1.22247285E+002	
9.61277683E+001	-1.21893383E+002	
9.61484816E+001	-1.23003057E+002	
9.61691949E+001	-1.22327666E+002	
9.61899082E+001	-1.23253354E+002	
9.62106215E+001	-1.22651267E+002	
9.62313348E+001	-1.21859043E+002	
9.62520481E+001	-1.22284213E+002	
9.62727614E+001	-1.21604596E+002	
9.62934747E+001	-1.21734671E+002	
9.63141881E+001	-1.21863971E+002	
9.63349014E+001	-1.22428966E+002	
9.63556147E+001	-1.21765310E+002	
9.63763280E+001	-1.21830804E+002	
9.63970413E+001	-1.23081177E+002	
9.64177546E+001	-1.22097613E+002	
9.64384679E+001	-1.22791030E+002	
9.64591812E+001	-1.22086447E+002	
9.64798945E+001	-1.22199329E+002	
9.65006078E+001	-1.21956901E+002	
9.65213211E+001	-1.21446984E+002	
9.65420344E+001	-1.23315806E+002	
9.65627477E+001	-1.22986670E+002	
9.65834610E+001	-1.21951113E+002	
9.66041743E+001	-1.23425578E+002	
9.66248876E+001	-1.21899745E+002	
9.66456009E+001	-1.21523104E+002	
9.66663142E+001	-1.22258442E+002	
9.66870275E+001	-1.22507528E+002	
9.67077409E+001	-1.22167903E+002	
9.67284542E+001	-1.22250835E+002	
9.67491675E+001	-1.22602425E+002	
9.67698808E+001	-1.22292424E+002	
9.67905941E+001	-1.21946206E+002	
9.68113074E+001	-1.21719848E+002	
9.68320207E+001	-1.22495373E+002	
9.68527340E+001	-1.22650499E+002	
9.68734473E+001	-1.22561140E+002	
9.68941606E+001	-1.22952491E+002	
9.69148739E+001	-1.23125036E+002	
9.69355872E+001	-1.22764759E+002	
9.69563005E+001	-1.22750053E+002	
9.69770138E+001	-1.21952478E+002	
9.69977271E+001	-1.21903387E+002	
9.70184404E+001	-1.22441889E+002	
9.70391537E+001	-1.22009461E+002	
9.70598670E+001	-1.22306159E+002	
9.70805804E+001	-1.22198026E+002	
9.71012937E+001	-1.22359746E+002	
9.71220070E+001	-1.21835778E+002	
9.71427203E+001	-1.22772475E+002	
9.71634336E+001	-1.22463182E+002	
9.71841469E+001	-1.21755961E+002	
9.72048602E+001	-1.21957454E+002	
9.72255735E+001	-1.22446720E+002	
9.72462868E+001	-1.21159894E+002	
9.72670001E+001	-1.21189223E+002	
9.72877134E+001	-1.22519939E+002	
9.73084267E+001	-1.21874477E+002	
9.73291400E+001	-1.22986649E+002	
9.73498533E+001	-1.23721358E+002	
9.73705666E+001	-1.22486876E+002	
9.73912799E+001	-1.22897644E+002	
9.74119932E+001	-1.22245994E+002	
9.74327065E+001	-1.23598640E+002	
9.74534198E+001	-1.22961057E+002	
9.74741332E+001	-1.22561993E+002	
9.74948465E+001	-1.22274517E+002	
9.75155598E+001	-1.22313254E+002	
9.75362731E+001	-1.21376561E+002	
9.75569864E+001	-1.22513601E+002	
9.75776997E+001	-1.22609826E+002	
9.75984130E+001	-1.21047836E+002	
9.76191263E+001	-1.21245080E+002	
9.76398396E+001	-1.21838140E+002	
9.76605529E+001	-1.22090444E+002	
9.76812662E+001	-1.22556340E+002	
9.77019795E+001	-1.21814116E+002	
9.77226928E+001	-1.22642794E+002	
9.77434061E+001	-1.23327062E+002	
9.77641194E+001	-1.22312357E+002	
9.77848327E+001	-1.22740808E+002	
9.78055460E+001	-1.21109051E+002	
9.78262593E+001	-1.22436733E+002	
9.78469726E+001	-1.22812449E+002	
9.78676860E+001	-1.22319344E+002	
9.78883993E+001	-1.22338187E+002	
9.79091126E+001	-1.22838832E+002	
9.79298259E+001	-1.22151795E+002	
9.79505392E+001	-1.22745258E+002	
9.79712525E+001	-1.22524244E+002	
9.79919658E+001	-1.22326786E+002	
9.80126791E+001	-1.23471890E+002	
9.80333924E+001	-1.21547512E+002	
9.80541057E+001	-1.22068535E+002	
9.80748190E+001	-1.22732527E+002	
9.80955323E+001	-1.22632604E+002	
9.81162456E+001	-1.22852475E+002	
9.81369589E+001	-1.22387136E+002	
9.81576722E+001	-1.21987567E+002	
9.81783855E+001	-1.21806339E+002	
9.81990988E+001	-1.23879700E+002	
9.82198121E+001	-1.23441018E+002	
9.82405254E+001	-1.22070663E+002	
9.82612388E+001	-1.21760143E+002	
9.82819521E+001	-1.22708418E+002	
9.83026654E+001	-1.22905658E+002	
9.83233787E+001	-1.21950720E+002	
9.83440920E+001	-1.22331093E+002	
9.83648053E+001	-1.22250320E+002	
9.83855186E+001	-1.22432153E+002	
9.84062319E+001	-1.22794733E+002	
9.84269452E+001	-1.22192907E+002	
9.84476585E+001	-1.22405933E+002	
9.84683718E+001	-1.23015386E+002	
9.84890851E+001	-1.21946183E+002	
9.85097984E+001	-1.22812028E+002	
9.85305117E+001	-1.21971273E+002	
9.85512250E+001	-1.22541100E+002	
9.85719383E+001	-1.21534322E+002	
9.85926516E+001	-1.23105977E+002	
9.86133649E+001	-1.22395572E+002	
9.86340782E+001	-1.22205422E+002	
9.86547916E+001	-1.21618500E+002	
9.86755049E+001	-1.21686872E+002	
9.86962182E+001	-1.22671313E+002	
9.87169315E+001	-1.22815813E+002	
9.87376448E+001	-1.20036310E+002	
9.87583581E+001	-1.22396361E+002	
9.87790714E+001	-1.22385153E+002	
9.87997847E+001	-1.21873579E+002	
9.88204980E+001	-1.22004290E+002	
9.88412113E+001	-1.21481402E+002	
9.88619246E+001	-1.21999661E+002	
9.88826379E+001	-1.22458451E+002	
9.89033512E+001	-1.21559162E+002	
9.89240645E+001	-1.23596945E+002	
9.89447778E+001	-1.23242240E+002	
9.89654911E+001	-1.22455288E+002	
9.89862044E+001	-1.22877922E+002	
9.90069177E+001	-1.22548317E+002	
9.90276311E+001	-1.21632445E+002	
9.90483444E+001	-1.21700007E+002	
9.90690577E+001	-1.22059607E+002	
9.90897710E+001	-1.22719389E+002	
9.91104843E+001	-1.22280117E+002	
9.91311976E+001	-1.22424976E+002	
9.91519109E+001	-1.23368061E+002	
9.91726242E+001	-1.22510135E+002	
9.91933375E+001	-1.22073978E+002	
9.92140508E+001	-1.22223518E+002	
9.92347641E+001	-1.22169767E+002	
9.92554774E+001	-1.22053575E+002	
9.92761907E+001	-1.21964805E+002	
9.92969040E+001	-1.22441865E+002	
9.93176173E+001	-1.22335742E+002	
9.93383306E+001	-1.21798975E+002	
9.93590439E+001	-1.23370028E+002	
9.93797572E+001	-1.22152637E+002	
9.94004705E+001	-1.22671023E+002	
9.94211839E+001	-1.21494121E+002	
9.94418972E+001	-1.22529363E+002	
9.94626105E+001	-1.21938431E+002	
9.94833238E+001	-1.22451212E+002	
9.95040371E+001	-1.23386391E+002	
9.95247504E+001	-1.21652491E+002	
9.95454637E+001	-1.21838325E+002	
9.95661770E+001	-1.22148417E+002	
9.95868903E+001	-1.22346374E+002	
9.96076036E+001	-1.21570914E+002	
9.96283169E+001	-1.22523212E+002	
9.96490302E+001	-1.23219200E+002	
9.96697435E+001	-1.22759702E+002	
9.96904568E+001	-1.23255781E+002	
9.97111701E+001	-1.21177867E+002	
9.97318834E+001	-1.21715488E+002	
9.97525967E+001	-1.22244543E+002	
9.97733100E+001	-1.22540777E+002	
9.97940233E+001	-1.22946953E+002	
9.98147367E+001	-1.22796974E+002	
9.98354500E+001	-1.21542137E+002	
9.98561633E+001	-1.21924170E+002	
9.98768766E+001	-1.21984511E+002	
9.98975899E+001	-1.23130364E+002	
9.99183032E+001	-1.21137031E+002	
9.99390165E+001	-1.21551239E+002	
9.99597298E+001	-1.23344235E+002	
9.99804431E+001	-1.22968121E+002	
1.00001156E+002	-1.22009546E+002	
1.00021870E+002	-1.22731267E+002	
1.00042583E+002	-1.22959972E+002	
1.00063296E+002	-1.21903676E+002	
1.00084010E+002	-1.23032154E+002	
1.00104723E+002	-1.22153486E+002	
1.00125436E+002	-1.22573015E+002	
1.00146150E+002	-1.22172723E+002	
1.00166863E+002	-1.21932048E+002	
1.00187576E+002	-1.21818971E+002	
1.00208289E+002	-1.22416573E+002	
1.00229003E+002	-1.22011398E+002	
1.00249716E+002	-1.21755550E+002	
1.00270429E+002	-1.21941864E+002	
1.00291143E+002	-1.21939993E+002	
1.00311856E+002	-1.22752687E+002	
1.00332569E+002	-1.22090714E+002	
1.00353283E+002	-1.22908974E+002	
1.00373996E+002	-1.22151493E+002	
1.00394709E+002	-1.22777018E+002	
1.00415423E+002	-1.22083970E+002	
1.00436136E+002	-1.21777468E+002	
1.00456849E+002	-1.22264967E+002	
1.00477562E+002	-1.22606780E+002	
1.00498276E+002	-1.21190883E+002	
1.00518989E+002	-1.21250406E+002	
1.00539702E+002	-1.22880609E+002	
1.00560416E+002	-1.22430596E+002	
1.00581129E+002	-1.21868576E+002	
1.00601842E+002	-1.22106369E+002	
1.00622556E+002	-1.22855859E+002	
1.00643269E+002	-1.22141025E+002	
1.00663982E+002	-1.21242193E+002	
1.00684695E+002	-1.22022936E+002	
1.00705409E+002	-1.22581462E+002	
1.00726122E+002	-1.22477128E+002	
1.00746835E+002	-1.21591560E+002	
1.00767549E+002	-1.22604714E+002	
1.00788262E+002	-1.22408049E+002	
1.00808975E+002	-1.22052629E+002	
1.00829689E+002	-1.21985595E+002	
1.00850402E+002	-1.22640462E+002	
1.00871115E+002	-1.22349771E+002	
1.00891829E+002	-1.22876943E+002	
1.00912542E+002	-1.21738029E+002	
1.00933255E+002	-1.21569647E+002	
1.00953968E+002	-1.22115742E+002	
1.00974682E+002	-1.22449398E+002	
1.00995395E+002	-1.21141719E+002	
1.01016108E+002	-1.22443146E+002	
1.01036822E+002	-1.21511335E+002	
1.01057535E+002	-1.22126469E+002	
1.01078248E+002	-1.22969524E+002	
1.01098962E+002	-1.23033721E+002	
1.01119675E+002	-1.22536219E+002	
1.01140388E+002	-1.23130120E+002	
1.01161101E+002	-1.22482008E+002	
1.01181815E+002	-1.21149990E+002	
1.01202528E+002	-1.22355890E+002	
1.01223241E+002	-1.21304468E+002	
1.01243955E+002	-1.22286300E+002	
1.01264668E+002	-1.22811846E+002	
1.01285381E+002	-1.22574826E+002	
1.01306095E+002	-1.22310270E+002	
1.01326808E+002	-1.22046732E+002	
1.01347521E+002	-1.22172514E+002	
1.01368235E+002	-1.21722592E+002	
1.01388948E+002	-1.22109377E+002	
1.01409661E+002	-1.22380979E+002	
1.01430374E+002	-1.22774592E+002	
1.01451088E+002	-1.22592415E+002	
1.01471801E+002	-1.22359438E+002	
1.01492514E+002	-1.21806359E+002	
1.01513228E+002	-1.22270704E+002	
1.01533941E+002	-1.22563627E+002	
1.01554654E+002	-1.21502904E+002	
1.01575368E+002	-1.22029770E+002	
1.01596081E+002	-1.21276396E+002	
1.01616794E+002	-1.21802492E+002	
1.01637508E+002	-1.21214534E+002	
1.01658221E+002	-1.22232330E+002	
1.01678934E+002	-1.21984997E+002	
1.01699647E+002	-1.23130726E+002	
1.01720361E+002	-1.22801268E+002	
1.01741074E+002	-1.22826711E+002	
1.01761787E+002	-1.21831209E+002	
1.01782501E+002	-1.22042101E+002	
1.01803214E+002	-1.22477055E+002	
1.01823927E+002	-1.21089351E+002	
1.01844641E+002	-1.22214599E+002	
1.01865354E+002	-1.22238178E+002	
1.01886067E+002	-1.22877779E+002	
1.01906780E+002	-1.22697029E+002	
1.01927494E+002	-1.21249161E+002	
1.01948207E+002	-1.22916792E+002	
1.01968920E+002	-1.22785336E+002	
1.01989634E+002	-1.21564220E+002	
1.02010347E+002	-1.21323373E+002	
1.02031060E+002	-1.21984513E+002	
1.02051774E+002	-1.21745185E+002	
1.02072487E+002	-1.22175480E+002	
1.02093200E+002	-1.21875766E+002	
1.02113914E+002	-1.22291525E+002	
1.02134627E+002	-1.21825388E+002	
1.02155340E+002	-1.22699449E+002	
1.02176053E+002	-1.23336650E+002	
1.02196767E+002	-1.22956852E+002	
1.02217480E+002	-1.22551297E+002	
1.02238193E+002	-1.22281615E+002	
1.02258907E+002	-1.22403681E+002	
1.02279620E+002	-1.22805535E+002	
1.02300333E+002	-1.22341408E+002	
1.02321047E+002	-1.23354205E+002	
1.02341760E+002	-1.22452742E+002	
1.02362473E+002	-1.22627812E+002	
1.02383187E+002	-1.22513228E+002	
1.02403900E+002	-1.22890998E+002	
1.02424613E+002	-1.22895482E+002	
1.02445326E+002	-1.23114708E+002	
1.02466040E+002	-1.21925042E+002	
1.02486753E+002	-1.22629154E+002	
1.02507466E+002	-1.22659356E+002	
1.02528180E+002	-1.21837624E+002	
1.02548893E+002	-1.23178577E+002	
1.02569606E+002	-1.23216237E+002	
1.02590320E+002	-1.22140757E+002	
1.02611033E+002	-1.21967124E+002	
1.02631746E+002	-1.21820368E+002	
1.02652459E+002	-1.22670249E+002	
1.02673173E+002	-1.22167076E+002	
1.02693886E+002	-1.21904861E+002	
1.02714599E+002	-1.22254359E+002	
1.02735313E+002	-1.21895760E+002	
1.02756026E+002	-1.21512108E+002	
1.02776739E+002	-1.21865607E+002	
1.02797453E+002	-1.22446459E+002	
1.02818166E+002	-1.22709087E+002	
1.02838879E+002	-1.23388033E+002	
1.02859593E+002	-1.22501954E+002	
1.02880306E+002	-1.22945281E+002	
1.02901019E+002	-1.21992293E+002	
1.02921732E+002	-1.21153167E+002	
1.02942446E+002	-1.22763868E+002	
1.02963159E+002	-1.22010445E+002	
1.02983872E+002	-1.20956590E+002	
1.03004586E+002	-1.22951400E+002	
1.03025299E+002	-1.21558926E+002	
1.03046012E+002	-1.21304896E+002	
1.03066726E+002	-1.21598739E+002	
1.03087439E+002	-1.22859617E+002	
1.03108152E+002	-1.22370198E+002	
1.03128866E+002	-1.22578258E+002	
1.03149579E+002	-1.22762231E+002	
1.03170292E+002	-1.21940287E+002	
1.03191005E+002	-1.21679409E+002	
1.03211719E+002	-1.23260113E+002	
1.03232432E+002	-1.21919037E+002	
1.03253145E+002	-1.22321704E+002	
1.03273859E+002	-1.21141879E+002	
1.03294572E+002	-1.22986109E+002	
1.03315285E+002	-1.22229811E+002	
1.03335999E+002	-1.21627553E+002	
1.03356712E+002	-1.21693684E+002	
1.03377425E+002	-1.21528582E+002	
1.03398138E+002	-1.21948216E+002	
1.03418852E+002	-1.21734445E+002	
1.03439565E+002	-1.22108943E+002	
1.03460278E+002	-1.22818928E+002	
1.03480992E+002	-1.22560774E+002	
1.03501705E+002	-1.22769640E+002	
1.03522418E+002	-1.22281460E+002	
1.03543132E+002	-1.21839468E+002	
1.03563845E+002	-1.21754985E+002	
1.03584558E+002	-1.22295078E+002	
1.03605272E+002	-1.21000438E+002	
1.03625985E+002	-1.21894615E+002	
1.03646698E+002	-1.22144075E+002	
1.03667411E+002	-1.22340168E+002	
1.03688125E+002	-1.21925821E+002	
1.03708838E+002	-1.20930566E+002	
1.03729551E+002	-1.21164133E+002	
1.03750265E+002	-1.22239504E+002	
1.03770978E+002	-1.22794992E+002	
1.03791691E+002	-1.23291656E+002	
1.03812405E+002	-1.22439282E+002	
1.03833118E+002	-1.21721306E+002	
1.03853831E+002	-1.21500400E+002	
1.03874544E+002	-1.21799570E+002	
1.03895258E+002	-1.22206694E+002	
1.03915971E+002	-1.22025262E+002	
1.03936684E+002	-1.22002786E+002	
1.03957398E+002	-1.22105778E+002	
1.03978111E+002	-1.22407506E+002	
1.03998824E+002	-1.22507475E+002	
1.04019538E+002	-1.21218314E+002	
1.04040251E+002	-1.22287629E+002	
1.04060964E+002	-1.22356448E+002	
1.04081678E+002	-1.22139983E+002	
1.04102391E+002	-1.21790887E+002	
1.04123104E+002	-1.22731757E+002	
1.04143817E+002	-1.21262421E+002	
1.04164531E+002	-1.22316578E+002	
1.04185244E+002	-1.21227616E+002	
1.04205957E+002	-1.23016745E+002	
1.04226671E+002	-1.22342888E+002	
1.04247384E+002	-1.22262217E+002	
1.04268097E+002	-1.22202164E+002	
1.04288811E+002	-1.23136423E+002	
1.04309524E+002	-1.22408058E+002	
1.04330237E+002	-1.22729848E+002	
1.04350951E+002	-1.21986332E+002	
1.04371664E+002	-1.22128573E+002	
1.04392377E+002	-1.21666520E+002	
1.04413090E+002	-1.22426564E+002	
1.04433804E+002	-1.21808928E+002	
1.04454517E+002	-1.22311791E+002	
1.04475230E+002	-1.21607319E+002	
1.04495944E+002	-1.21997658E+002	
1.04516657E+002	-1.21700599E+002	
1.04537370E+002	-1.23380248E+002	
1.04558084E+002	-1.22461750E+002	
1.04578797E+002	-1.21500952E+002	
1.04599510E+002	-1.22136713E+002	
1.04620223E+002	-1.21877077E+002	
1.04640937E+002	-1.21188745E+002	
1.04661650E+002	-1.22014037E+002	
1.04682363E+002	-1.22328498E+002	
1.04703077E+002	-1.21375089E+002	
1.04723790E+002	-1.22064507E+002	
1.04744503E+002	-1.23628508E+002	
1.04765217E+002	-1.21219517E+002	
1.04785930E+002	-1.21745139E+002	
1.04806643E+002	-1.22487281E+002	
1.04827357E+002	-1.22863158E+002	
1.04848070E+002	-1.23891694E+002	
1.04868783E+002	-1.22470139E+002	
1.04889496E+002	-1.22552249E+002	
1.04910210E+002	-1.21716326E+002	
1.04930923E+002	-1.23753620E+002	
1.04951636E+002	-1.22358467E+002	
1.04972350E+002	-1.23583980E+002	
1.04993063E+002	-1.22347969E+002	
1.05013776E+002	-1.23115320E+002	
1.05034490E+002	-1.22590480E+002	
1.05055203E+002	-1.22464728E+002	
1.05075916E+002	-1.22406204E+002	
1.05096630E+002	-1.21617101E+002	
1.05117343E+002	-1.23734543E+002	
1.05138056E+002	-1.21971463E+002	
1.05158769E+002	-1.21936105E+002	
1.05179483E+002	-1.21623657E+002	
1.05200196E+002	-1.22088415E+002	
1.05220909E+002	-1.23237108E+002	
1.05241623E+002	-1.22878174E+002	
1.05262336E+002	-1.22127545E+002	
1.05283049E+002	-1.21694572E+002	
1.05303763E+002	-1.21748139E+002	
1.05324476E+002	-1.22409211E+002	
1.05345189E+002	-1.22382736E+002	
1.05365902E+002	-1.22107620E+002	
1.05386616E+002	-1.22281521E+002	
1.05407329E+002	-1.22073776E+002	
1.05428042E+002	-1.21769010E+002	
1.05448756E+002	-1.22543495E+002	
1.05469469E+002	-1.21976919E+002	
1.05490182E+002	-1.21986715E+002	
1.05510896E+002	-1.21750286E+002	
1.05531609E+002	-1.22239452E+002	
1.05552322E+002	-1.22945349E+002	
1.05573036E+002	-1.21287845E+002	
1.05593749E+002	-1.22074159E+002	
1.05614462E+002	-1.22062710E+002	
1.05635175E+002	-1.22345839E+002	
1.05655889E+002	-1.21733947E+002	
1.05676602E+002	-1.22554117E+002	
1.05697315E+002	-1.21009936E+002	
1.05718029E+002	-1.22381787E+002	
1.05738742E+002	-1.22322682E+002	
1.05759455E+002	-1.21455895E+002	
1.05780169E+002	-1.23173598E+002	
1.05800882E+002	-1.22529108E+002	
1.05821595E+002	-1.22829074E+002	
1.05842309E+002	-1.22160245E+002	
1.05863022E+002	-1.22264940E+002	
1.05883735E+002	-1.22770366E+002	
1.05904448E+002	-1.22730829E+002	
1.05925162E+002	-1.23426924E+002	
1.05945875E+002	-1.21914140E+002	
1.05966588E+002	-1.23085864E+002	
1.05987302E+002	-1.21427412E+002	
1.06008015E+002	-1.22652126E+002	
1.06028728E+002	-1.22211299E+002	
1.06049442E+002	-1.21895906E+002	
1.06070155E+002	-1.21704160E+002	
1.06090868E+002	-1.21450997E+002	
1.06111581E+002	-1.21659951E+002	
1.06132295E+002	-1.22172366E+002	
1.06153008E+002	-1.22218125E+002	
1.06173721E+002	-1.22355062E+002	
1.06194435E+002	-1.21877895E+002	
1.06215148E+002	-1.23301686E+002	
1.06235861E+002	-1.23249714E+002	
1.06256575E+002	-1.22946344E+002	
1.06277288E+002	-1.21667339E+002	
1.06298001E+002	-1.22103892E+002	
1.06318715E+002	-1.21481484E+002	
1.06339428E+002	-1.21456298E+002	
1.06360141E+002	-1.21689059E+002	
1.06380854E+002	-1.20904386E+002	
1.06401568E+002	-1.21964797E+002	
1.06422281E+002	-1.21669787E+002	
1.06442994E+002	-1.22472618E+002	
1.06463708E+002	-1.21782778E+002	
1.06484421E+002	-1.22038427E+002	
