Time (ns)	Amplitude (dB/mm)	
-8.10158406E+000	-9.99029214E+001	
-8.08087075E+000	-9.85835272E+001	
-8.06015745E+000	-9.86536796E+001	
-8.03944414E+000	-9.92930399E+001	
-8.01873084E+000	-9.94395120E+001	
-7.99801753E+000	-9.81079965E+001	
-7.97730423E+000	-9.97235281E+001	
-7.95659092E+000	-9.91306339E+001	
-7.93587762E+000	-9.81830960E+001	
-7.91516431E+000	-9.97492401E+001	
-7.89445101E+000	-9.78155049E+001	
-7.87373770E+000	-9.83821141E+001	
-7.85302439E+000	-9.96129184E+001	
-7.83231109E+000	-9.96790207E+001	
-7.81159778E+000	-9.74656640E+001	
-7.79088448E+000	-9.94013408E+001	
-7.77017117E+000	-1.00085391E+002	
-7.74945787E+000	-9.92361822E+001	
-7.72874456E+000	-9.90662519E+001	
-7.70803126E+000	-9.92760559E+001	
-7.68731795E+000	-1.01172148E+002	
-7.66660465E+000	-9.86626019E+001	
-7.64589134E+000	-9.94566017E+001	
-7.62517804E+000	-9.89115206E+001	
-7.60446473E+000	-9.93478498E+001	
-7.58375143E+000	-9.85933412E+001	
-7.56303812E+000	-1.00654388E+002	
-7.54232482E+000	-1.00631342E+002	
-7.52161151E+000	-9.90375243E+001	
-7.50089820E+000	-9.88863958E+001	
-7.48018490E+000	-9.90183031E+001	
-7.45947159E+000	-9.97406864E+001	
-7.43875829E+000	-9.89921471E+001	
-7.41804498E+000	-9.82344416E+001	
-7.39733168E+000	-9.80327841E+001	
-7.37661837E+000	-9.78022650E+001	
-7.35590507E+000	-9.84515531E+001	
-7.33519176E+000	-9.94417023E+001	
-7.31447846E+000	-9.97229674E+001	
-7.29376515E+000	-9.95898113E+001	
-7.27305185E+000	-9.98546057E+001	
-7.25233854E+000	-9.90822430E+001	
-7.23162524E+000	-9.92570155E+001	
-7.21091193E+000	-9.95282631E+001	
-7.19019862E+000	-9.78666972E+001	
-7.16948532E+000	-9.93847446E+001	
-7.14877201E+000	-9.98695937E+001	
-7.12805871E+000	-9.96754965E+001	
-7.10734540E+000	-9.96116485E+001	
-7.08663210E+000	-9.91775563E+001	
-7.06591879E+000	-1.00064918E+002	
-7.04520549E+000	-9.90737786E+001	
-7.02449218E+000	-9.98872783E+001	
-7.00377888E+000	-9.97294952E+001	
-6.98306557E+000	-9.90771115E+001	
-6.96235227E+000	-9.85551171E+001	
-6.94163896E+000	-9.98381122E+001	
-6.92092566E+000	-1.00141606E+002	
-6.90021235E+000	-9.96250298E+001	
-6.87949904E+000	-9.96442196E+001	
-6.85878574E+000	-9.97432427E+001	
-6.83807243E+000	-9.94091810E+001	
-6.81735913E+000	-9.93401753E+001	
-6.79664582E+000	-9.91356803E+001	
-6.77593252E+000	-9.79897183E+001	
-6.75521921E+000	-9.99221675E+001	
-6.73450591E+000	-1.00114906E+002	
-6.71379260E+000	-9.81606752E+001	
-6.69307930E+000	-9.98211255E+001	
-6.67236599E+000	-9.95972326E+001	
-6.65165269E+000	-9.90188580E+001	
-6.63093938E+000	-9.97156851E+001	
-6.61022608E+000	-9.96077782E+001	
-6.58951277E+000	-9.90782771E+001	
-6.56879947E+000	-1.00558522E+002	
-6.54808616E+000	-9.89482952E+001	
-6.52737285E+000	-9.93195845E+001	
-6.50665955E+000	-9.88847283E+001	
-6.48594624E+000	-9.86858545E+001	
-6.46523294E+000	-9.81982395E+001	
-6.44451963E+000	-9.93474255E+001	
-6.42380633E+000	-9.89868337E+001	
-6.40309302E+000	-1.00135712E+002	
-6.38237972E+000	-9.94476365E+001	
-6.36166641E+000	-9.98658798E+001	
-6.34095311E+000	-9.99079874E+001	
-6.32023980E+000	-9.80159421E+001	
-6.29952650E+000	-9.95942038E+001	
-6.27881319E+000	-9.91504036E+001	
-6.25809989E+000	-9.93091393E+001	
-6.23738658E+000	-1.00760695E+002	
-6.21667327E+000	-9.91422333E+001	
-6.19595997E+000	-9.73303046E+001	
-6.17524666E+000	-9.95097714E+001	
-6.15453336E+000	-9.93872004E+001	
-6.13382005E+000	-9.83264421E+001	
-6.11310675E+000	-9.96627458E+001	
-6.09239344E+000	-9.93422974E+001	
-6.07168014E+000	-9.99369251E+001	
-6.05096683E+000	-9.94586621E+001	
-6.03025353E+000	-9.91368142E+001	
-6.00954022E+000	-9.88108629E+001	
-5.98882692E+000	-9.88844611E+001	
-5.96811361E+000	-9.82334774E+001	
-5.94740031E+000	-9.91240891E+001	
-5.92668700E+000	-9.88521546E+001	
-5.90597369E+000	-9.88374591E+001	
-5.88526039E+000	-9.97503986E+001	
-5.86454708E+000	-9.98052208E+001	
-5.84383378E+000	-9.92423328E+001	
-5.82312047E+000	-9.83856212E+001	
-5.80240717E+000	-1.01758499E+002	
-5.78169386E+000	-9.77207091E+001	
-5.76098056E+000	-9.93342164E+001	
-5.74026725E+000	-1.00541495E+002	
-5.71955395E+000	-9.94388992E+001	
-5.69884064E+000	-9.95084308E+001	
-5.67812734E+000	-9.92276113E+001	
-5.65741403E+000	-9.98698221E+001	
-5.63670073E+000	-9.97727570E+001	
-5.61598742E+000	-9.92101985E+001	
-5.59527412E+000	-9.98716197E+001	
-5.57456081E+000	-9.91891729E+001	
-5.55384750E+000	-9.92223494E+001	
-5.53313420E+000	-9.90324926E+001	
-5.51242089E+000	-9.89075745E+001	
-5.49170759E+000	-9.89669936E+001	
-5.47099428E+000	-9.92070444E+001	
-5.45028098E+000	-9.87368718E+001	
-5.42956767E+000	-9.86608114E+001	
-5.40885437E+000	-1.00448608E+002	
-5.38814106E+000	-9.97488620E+001	
-5.36742776E+000	-9.81298898E+001	
-5.34671445E+000	-9.96463007E+001	
-5.32600115E+000	-9.88155468E+001	
-5.30528784E+000	-9.85257894E+001	
-5.28457454E+000	-9.78166606E+001	
-5.26386123E+000	-9.98142566E+001	
-5.24314792E+000	-9.84310807E+001	
-5.22243462E+000	-1.00803584E+002	
-5.20172131E+000	-1.00639735E+002	
-5.18100801E+000	-9.94722933E+001	
-5.16029470E+000	-9.97302856E+001	
-5.13958140E+000	-9.87871818E+001	
-5.11886809E+000	-9.89218664E+001	
-5.09815479E+000	-1.00374472E+002	
-5.07744148E+000	-9.89414412E+001	
-5.05672818E+000	-9.95711795E+001	
-5.03601487E+000	-9.83591788E+001	
-5.01530157E+000	-9.87201064E+001	
-4.99458826E+000	-9.75251046E+001	
-4.97387496E+000	-9.97679016E+001	
-4.95316165E+000	-9.79314399E+001	
-4.93244834E+000	-9.89740358E+001	
-4.91173504E+000	-9.87305014E+001	
-4.89102173E+000	-9.85505550E+001	
-4.87030843E+000	-9.80828462E+001	
-4.84959512E+000	-1.00450441E+002	
-4.82888182E+000	-9.84899027E+001	
-4.80816851E+000	-9.88817919E+001	
-4.78745521E+000	-9.92588258E+001	
-4.76674190E+000	-9.95148064E+001	
-4.74602860E+000	-9.91391617E+001	
-4.72531529E+000	-9.88083129E+001	
-4.70460199E+000	-1.00632488E+002	
-4.68388868E+000	-9.87215571E+001	
-4.66317538E+000	-9.91471978E+001	
-4.64246207E+000	-9.98254748E+001	
-4.62174877E+000	-1.00290389E+002	
-4.60103546E+000	-9.84749331E+001	
-4.58032215E+000	-9.96073800E+001	
-4.55960885E+000	-9.84440749E+001	
-4.53889554E+000	-1.00098962E+002	
-4.51818224E+000	-9.86032293E+001	
-4.49746893E+000	-9.87322647E+001	
-4.47675563E+000	-9.90976191E+001	
-4.45604232E+000	-9.93297080E+001	
-4.43532902E+000	-9.83404016E+001	
-4.41461571E+000	-9.93576758E+001	
-4.39390241E+000	-1.00368905E+002	
-4.37318910E+000	-9.95900198E+001	
-4.35247580E+000	-9.95429873E+001	
-4.33176249E+000	-9.93943230E+001	
-4.31104919E+000	-9.92704640E+001	
-4.29033588E+000	-9.84433257E+001	
-4.26962257E+000	-9.81181378E+001	
-4.24890927E+000	-9.87602570E+001	
-4.22819596E+000	-9.94505683E+001	
-4.20748266E+000	-1.00185656E+002	
-4.18676935E+000	-9.86996140E+001	
-4.16605605E+000	-9.95974268E+001	
-4.14534274E+000	-9.95678267E+001	
-4.12462944E+000	-1.00250273E+002	
-4.10391613E+000	-9.85333196E+001	
-4.08320283E+000	-9.88838687E+001	
-4.06248952E+000	-9.88363872E+001	
-4.04177622E+000	-1.00168756E+002	
-4.02106291E+000	-9.91255316E+001	
-4.00034961E+000	-9.96849654E+001	
-3.97963630E+000	-9.95002187E+001	
-3.95892299E+000	-9.98227796E+001	
-3.93820969E+000	-9.78194532E+001	
-3.91749638E+000	-1.00090325E+002	
-3.89678308E+000	-9.84280146E+001	
-3.87606977E+000	-9.99614956E+001	
-3.85535647E+000	-9.95699121E+001	
-3.83464316E+000	-9.87429663E+001	
-3.81392986E+000	-9.86559531E+001	
-3.79321655E+000	-9.90207969E+001	
-3.77250325E+000	-9.82845091E+001	
-3.75178994E+000	-9.86313327E+001	
-3.73107664E+000	-9.93170493E+001	
-3.71036333E+000	-9.94952127E+001	
-3.68965003E+000	-9.90944750E+001	
-3.66893672E+000	-9.88480087E+001	
-3.64822342E+000	-9.87605960E+001	
-3.62751011E+000	-9.83932377E+001	
-3.60679680E+000	-9.91650397E+001	
-3.58608350E+000	-9.85908535E+001	
-3.56537019E+000	-9.96113964E+001	
-3.54465689E+000	-9.88466145E+001	
-3.52394358E+000	-9.85532278E+001	
-3.50323028E+000	-9.99800110E+001	
-3.48251697E+000	-9.88933594E+001	
-3.46180367E+000	-9.85270585E+001	
-3.44109036E+000	-9.99159946E+001	
-3.42037706E+000	-9.98835066E+001	
-3.39966375E+000	-9.92541670E+001	
-3.37895045E+000	-9.82901552E+001	
-3.35823714E+000	-1.00215107E+002	
-3.33752384E+000	-9.92617284E+001	
-3.31681053E+000	-9.87022803E+001	
-3.29609722E+000	-9.92404906E+001	
-3.27538392E+000	-9.98542515E+001	
-3.25467061E+000	-9.91438396E+001	
-3.23395731E+000	-1.00288131E+002	
-3.21324400E+000	-9.97496954E+001	
-3.19253070E+000	-1.00044310E+002	
-3.17181739E+000	-9.99368305E+001	
-3.15110409E+000	-1.00483829E+002	
-3.13039078E+000	-9.82512076E+001	
-3.10967748E+000	-9.94909477E+001	
-3.08896417E+000	-9.87450045E+001	
-3.06825087E+000	-9.90407450E+001	
-3.04753756E+000	-9.87945195E+001	
-3.02682426E+000	-9.93120268E+001	
-3.00611095E+000	-9.91588388E+001	
-2.98539764E+000	-9.96663282E+001	
-2.96468434E+000	-9.82535931E+001	
-2.94397103E+000	-9.97519424E+001	
-2.92325773E+000	-9.95708947E+001	
-2.90254442E+000	-9.79179415E+001	
-2.88183112E+000	-9.96141973E+001	
-2.86111781E+000	-1.00361751E+002	
-2.84040451E+000	-9.94032986E+001	
-2.81969120E+000	-9.84719541E+001	
-2.79897790E+000	-9.93912958E+001	
-2.77826459E+000	-9.76759894E+001	
-2.75755129E+000	-9.98608825E+001	
-2.73683798E+000	-1.00255003E+002	
-2.71612468E+000	-9.95236991E+001	
-2.69541137E+000	-9.87078965E+001	
-2.67469807E+000	-9.87157228E+001	
-2.65398476E+000	-1.00943367E+002	
-2.63327145E+000	-9.90889469E+001	
-2.61255815E+000	-1.00910234E+002	
-2.59184484E+000	-9.91473019E+001	
-2.57113154E+000	-1.01631547E+002	
-2.55041823E+000	-1.00101405E+002	
-2.52970493E+000	-9.72454723E+001	
-2.50899162E+000	-1.00511237E+002	
-2.48827832E+000	-9.81253799E+001	
-2.46756501E+000	-9.82072142E+001	
-2.44685171E+000	-9.96735455E+001	
-2.42613840E+000	-9.98634494E+001	
-2.40542510E+000	-9.96477843E+001	
-2.38471179E+000	-9.78649169E+001	
-2.36399849E+000	-9.93393376E+001	
-2.34328518E+000	-9.98867524E+001	
-2.32257187E+000	-9.89189311E+001	
-2.30185857E+000	-9.88376520E+001	
-2.28114526E+000	-1.00681929E+002	
-2.26043196E+000	-9.85217632E+001	
-2.23971865E+000	-1.00010776E+002	
-2.21900535E+000	-9.92806478E+001	
-2.19829204E+000	-9.90498251E+001	
-2.17757874E+000	-9.98585862E+001	
-2.15686543E+000	-9.91542342E+001	
-2.13615213E+000	-1.00496676E+002	
-2.11543882E+000	-9.87124184E+001	
-2.09472552E+000	-9.83046091E+001	
-2.07401221E+000	-1.00204759E+002	
-2.05329891E+000	-9.79839915E+001	
-2.03258560E+000	-9.95082361E+001	
-2.01187229E+000	-1.00203911E+002	
-1.99115899E+000	-9.94240648E+001	
-1.97044568E+000	-9.95146687E+001	
-1.94973238E+000	-9.82452725E+001	
-1.92901907E+000	-1.00155509E+002	
-1.90830577E+000	-9.97222531E+001	
-1.88759246E+000	-9.90814500E+001	
-1.86687916E+000	-9.91520263E+001	
-1.84616585E+000	-9.97786972E+001	
-1.82545255E+000	-9.78971233E+001	
-1.80473924E+000	-9.86328891E+001	
-1.78402594E+000	-1.01045588E+002	
-1.76331263E+000	-9.89003115E+001	
-1.74259933E+000	-9.85299814E+001	
-1.72188602E+000	-9.91356923E+001	
-1.70117272E+000	-9.91367070E+001	
-1.68045941E+000	-9.89309694E+001	
-1.65974610E+000	-9.86443915E+001	
-1.63903280E+000	-9.97037895E+001	
-1.61831949E+000	-1.00695850E+002	
-1.59760619E+000	-9.85489575E+001	
-1.57689288E+000	-9.97117693E+001	
-1.55617958E+000	-9.87880827E+001	
-1.53546627E+000	-1.00860250E+002	
-1.51475297E+000	-9.94228532E+001	
-1.49403966E+000	-9.79585778E+001	
-1.47332636E+000	-1.01039517E+002	
-1.45261305E+000	-1.00374374E+002	
-1.43189975E+000	-9.84385247E+001	
-1.41118644E+000	-9.93249831E+001	
-1.39047314E+000	-9.92288091E+001	
-1.36975983E+000	-1.00345670E+002	
-1.34904652E+000	-9.97313170E+001	
-1.32833322E+000	-9.83791069E+001	
-1.30761991E+000	-9.91491014E+001	
-1.28690661E+000	-9.99213733E+001	
-1.26619330E+000	-9.93302731E+001	
-1.24548000E+000	-9.91894841E+001	
-1.22476669E+000	-9.86328331E+001	
-1.20405339E+000	-9.97709492E+001	
-1.18334008E+000	-9.85323474E+001	
-1.16262678E+000	-9.86055592E+001	
-1.14191347E+000	-1.00924208E+002	
-1.12120017E+000	-9.83109139E+001	
-1.10048686E+000	-9.88501381E+001	
-1.07977356E+000	-9.83349277E+001	
-1.05906025E+000	-9.99531574E+001	
-1.03834694E+000	-9.87846539E+001	
-1.01763364E+000	-1.00506268E+002	
-9.96920334E-001	-9.99836309E+001	
-9.76207029E-001	-9.91778114E+001	
-9.55493724E-001	-9.84492050E+001	
-9.34780418E-001	-1.00218554E+002	
-9.14067113E-001	-9.96689888E+001	
-8.93353808E-001	-9.99352656E+001	
-8.72640502E-001	-9.98787348E+001	
-8.51927197E-001	-9.85938246E+001	
-8.31213892E-001	-1.00274395E+002	
-8.10500586E-001	-9.90465011E+001	
-7.89787281E-001	-9.90690223E+001	
-7.69073976E-001	-9.85135841E+001	
-7.48360671E-001	-9.67498654E+001	
-7.27647365E-001	-9.87746133E+001	
-7.06934060E-001	-1.00160118E+002	
-6.86220755E-001	-9.93060663E+001	
-6.65507449E-001	-9.95013586E+001	
-6.44794144E-001	-9.91145229E+001	
-6.24080839E-001	-9.88934764E+001	
-6.03367533E-001	-9.97239246E+001	
-5.82654228E-001	-9.93737573E+001	
-5.61940923E-001	-9.97557651E+001	
-5.41227617E-001	-1.00646131E+002	
-5.20514312E-001	-9.92786727E+001	
-4.99801007E-001	-9.99280895E+001	
-4.79087701E-001	-9.90347063E+001	
-4.58374396E-001	-9.95494929E+001	
-4.37661091E-001	-1.01220805E+002	
-4.16947785E-001	-9.96845705E+001	
-3.96234480E-001	-9.94096339E+001	
-3.75521175E-001	-9.94333538E+001	
-3.54807869E-001	-9.88872066E+001	
-3.34094564E-001	-9.87031570E+001	
-3.13381259E-001	-9.80360277E+001	
-2.92667954E-001	-9.93538918E+001	
-2.71954648E-001	-9.88812269E+001	
-2.51241343E-001	-1.00211053E+002	
-2.30528038E-001	-9.91766004E+001	
-2.09814732E-001	-9.89190179E+001	
-1.89101427E-001	-9.97918134E+001	
-1.68388122E-001	-9.92840656E+001	
-1.47674816E-001	-9.84798740E+001	
-1.26961511E-001	-1.00053932E+002	
-1.06248206E-001	-9.92863998E+001	
-8.55349003E-002	-1.00564060E+002	
-6.48215950E-002	-1.00024182E+002	
-4.41082897E-002	-9.88066406E+001	
-2.33949844E-002	-9.66136423E+001	
-2.68167905E-003	-6.18319133E+001	
1.80316263E-002	-9.71458277E+001	
3.87449316E-002	-9.93529804E+001	
5.94582369E-002	-9.87146866E+001	
8.01715422E-002	-9.96932980E+001	
1.00884848E-001	-9.88574741E+001	
1.21598153E-001	-9.87519873E+001	
1.42311458E-001	-9.81580707E+001	
1.63024763E-001	-9.76863606E+001	
1.83738069E-001	-9.95802706E+001	
2.04451374E-001	-9.91571573E+001	
2.25164679E-001	-9.88787310E+001	
2.45877985E-001	-9.97367415E+001	
2.66591290E-001	-9.95684393E+001	
2.87304595E-001	-9.82033369E+001	
3.08017901E-001	-1.00607091E+002	
3.28731206E-001	-9.84223249E+001	
3.49444511E-001	-1.00683153E+002	
3.70157817E-001	-9.74007596E+001	
3.90871122E-001	-9.96945147E+001	
4.11584427E-001	-9.71590703E+001	
4.32297733E-001	-9.88548365E+001	
4.53011038E-001	-9.93186706E+001	
4.73724343E-001	-9.84615324E+001	
4.94437649E-001	-9.86734555E+001	
5.15150954E-001	-9.93981529E+001	
5.35864259E-001	-9.92123781E+001	
5.56577565E-001	-9.95486333E+001	
5.77290870E-001	-9.90148688E+001	
5.98004175E-001	-9.85394992E+001	
6.18717481E-001	-9.82088592E+001	
6.39430786E-001	-9.96859273E+001	
6.60144091E-001	-9.84444688E+001	
6.80857396E-001	-9.82262396E+001	
7.01570702E-001	-9.82955156E+001	
7.22284007E-001	-9.89595054E+001	
7.42997312E-001	-9.78314938E+001	
7.63710618E-001	-9.90036986E+001	
7.84423923E-001	-1.00217077E+002	
8.05137228E-001	-9.91160945E+001	
8.25850534E-001	-9.95327154E+001	
8.46563839E-001	-9.84634865E+001	
8.67277144E-001	-9.89018436E+001	
8.87990450E-001	-9.83107545E+001	
9.08703755E-001	-9.82554642E+001	
9.29417060E-001	-9.82678483E+001	
9.50130366E-001	-9.79797498E+001	
9.70843671E-001	-9.89189083E+001	
9.91556976E-001	-9.83812280E+001	
1.01227028E+000	-9.91619822E+001	
1.03298359E+000	-9.86390919E+001	
1.05369689E+000	-9.96247779E+001	
1.07441020E+000	-9.86371197E+001	
1.09512350E+000	-9.96266895E+001	
1.11583681E+000	-9.73229863E+001	
1.13655011E+000	-1.00044101E+002	
1.15726342E+000	-9.88231178E+001	
1.17797672E+000	-9.88335636E+001	
1.19869003E+000	-9.89609010E+001	
1.21940333E+000	-9.82855497E+001	
1.24011664E+000	-9.92472428E+001	
1.26082995E+000	-9.84808341E+001	
1.28154325E+000	-9.95070242E+001	
1.30225656E+000	-9.84520260E+001	
1.32296986E+000	-9.96516021E+001	
1.34368317E+000	-9.80183382E+001	
1.36439647E+000	-9.83685754E+001	
1.38510978E+000	-9.92757876E+001	
1.40582308E+000	-1.00165936E+002	
1.42653639E+000	-9.82267488E+001	
1.44724969E+000	-9.82535544E+001	
1.46796300E+000	-9.83675715E+001	
1.48867630E+000	-9.91251573E+001	
1.50938961E+000	-9.85433485E+001	
1.53010291E+000	-9.85537895E+001	
1.55081622E+000	-9.88998225E+001	
1.57152953E+000	-9.80586024E+001	
1.59224283E+000	-9.84324553E+001	
1.61295614E+000	-9.79809052E+001	
1.63366944E+000	-9.90943264E+001	
1.65438275E+000	-9.86924404E+001	
1.67509605E+000	-9.92710417E+001	
1.69580936E+000	-9.81397582E+001	
1.71652266E+000	-9.79245357E+001	
1.73723597E+000	-9.92401947E+001	
1.75794927E+000	-9.86368104E+001	
1.77866258E+000	-9.86456580E+001	
1.79937588E+000	-9.76908969E+001	
1.82008919E+000	-9.81558656E+001	
1.84080249E+000	-9.74722116E+001	
1.86151580E+000	-9.94922489E+001	
1.88222910E+000	-9.89466465E+001	
1.90294241E+000	-9.99379534E+001	
1.92365572E+000	-9.91686772E+001	
1.94436902E+000	-9.90155752E+001	
1.96508233E+000	-9.83372945E+001	
1.98579563E+000	-9.90065068E+001	
2.00650894E+000	-9.83785400E+001	
2.02722224E+000	-9.94895952E+001	
2.04793555E+000	-9.78570529E+001	
2.06864885E+000	-9.78199528E+001	
2.08936216E+000	-9.72464177E+001	
2.11007546E+000	-9.82774448E+001	
2.13078877E+000	-9.86391487E+001	
2.15150207E+000	-9.98186253E+001	
2.17221538E+000	-9.88642357E+001	
2.19292868E+000	-9.89742803E+001	
2.21364199E+000	-9.78609481E+001	
2.23435530E+000	-9.87080534E+001	
2.25506860E+000	-9.84616818E+001	
2.27578191E+000	-9.78763272E+001	
2.29649521E+000	-9.92644112E+001	
2.31720852E+000	-1.00203998E+002	
2.33792182E+000	-9.79346909E+001	
2.35863513E+000	-9.87370020E+001	
2.37934843E+000	-9.92675808E+001	
2.40006174E+000	-9.86864712E+001	
2.42077504E+000	-9.82573559E+001	
2.44148835E+000	-9.78346699E+001	
2.46220165E+000	-9.89430239E+001	
2.48291496E+000	-9.83947356E+001	
2.50362826E+000	-9.86172131E+001	
2.52434157E+000	-9.92249360E+001	
2.54505488E+000	-9.96584061E+001	
2.56576818E+000	-9.91188919E+001	
2.58648149E+000	-9.88955898E+001	
2.60719479E+000	-9.96195478E+001	
2.62790810E+000	-9.89832582E+001	
2.64862140E+000	-9.94442720E+001	
2.66933471E+000	-9.87344999E+001	
2.69004801E+000	-9.88218925E+001	
2.71076132E+000	-9.88928284E+001	
2.73147462E+000	-9.90080447E+001	
2.75218793E+000	-9.88017466E+001	
2.77290123E+000	-1.00465342E+002	
2.79361454E+000	-9.88741556E+001	
2.81432784E+000	-9.82636058E+001	
2.83504115E+000	-9.95357541E+001	
2.85575445E+000	-9.77064511E+001	
2.87646776E+000	-9.81288556E+001	
2.89718107E+000	-9.90286948E+001	
2.91789437E+000	-9.89711881E+001	
2.93860768E+000	-9.89208517E+001	
2.95932098E+000	-9.87630748E+001	
2.98003429E+000	-1.00536688E+002	
3.00074759E+000	-9.82480815E+001	
3.02146090E+000	-9.94513129E+001	
3.04217420E+000	-9.82517713E+001	
3.06288751E+000	-9.80312847E+001	
3.08360081E+000	-9.89607183E+001	
3.10431412E+000	-1.00811120E+002	
3.12502742E+000	-9.89397634E+001	
3.14574073E+000	-9.99673573E+001	
3.16645403E+000	-9.97482413E+001	
3.18716734E+000	-1.01221984E+002	
3.20788065E+000	-9.93873653E+001	
3.22859395E+000	-1.00034088E+002	
3.24930726E+000	-9.95711640E+001	
3.27002056E+000	-9.86105396E+001	
3.29073387E+000	-9.85310580E+001	
3.31144717E+000	-9.81641683E+001	
3.33216048E+000	-9.94813369E+001	
3.35287378E+000	-9.75539896E+001	
3.37358709E+000	-9.88636298E+001	
3.39430039E+000	-9.81213290E+001	
3.41501370E+000	-9.88791940E+001	
3.43572700E+000	-9.88241728E+001	
3.45644031E+000	-9.85812983E+001	
3.47715361E+000	-9.99114777E+001	
3.49786692E+000	-1.01328198E+002	
3.51858023E+000	-9.98078057E+001	
3.53929353E+000	-1.00080504E+002	
3.56000684E+000	-1.00232764E+002	
3.58072014E+000	-1.00087096E+002	
3.60143345E+000	-9.83912109E+001	
3.62214675E+000	-9.91654796E+001	
3.64286006E+000	-9.84046285E+001	
3.66357336E+000	-9.82370901E+001	
3.68428667E+000	-9.75580374E+001	
3.70499997E+000	-9.89062893E+001	
3.72571328E+000	-9.88454767E+001	
3.74642658E+000	-9.86854947E+001	
3.76713989E+000	-9.78954156E+001	
3.78785319E+000	-9.87719306E+001	
3.80856650E+000	-9.96128453E+001	
3.82927980E+000	-9.82632650E+001	
3.84999311E+000	-9.94067044E+001	
3.87070642E+000	-9.83090415E+001	
3.89141972E+000	-9.79504715E+001	
3.91213303E+000	-9.97465940E+001	
