Time (ns)	Amplitude (dB/mm)	
8.21877138E+001	-9.44560476E+001	
8.22084271E+001	-9.41366709E+001	
8.22291404E+001	-9.47160623E+001	
8.22498537E+001	-9.44280161E+001	
8.22705670E+001	-9.49982048E+001	
8.22912804E+001	-9.61037890E+001	
8.23119937E+001	-9.44788919E+001	
8.23327070E+001	-9.52748738E+001	
8.23534203E+001	-9.48022623E+001	
8.23741336E+001	-9.56525896E+001	
8.23948469E+001	-9.49486494E+001	
8.24155602E+001	-9.61229336E+001	
8.24362735E+001	-9.53279876E+001	
8.24569868E+001	-9.56328778E+001	
8.24777001E+001	-9.49251282E+001	
8.24984134E+001	-9.64031369E+001	
8.25191267E+001	-9.51147698E+001	
8.25398400E+001	-9.57423619E+001	
8.25605533E+001	-9.46102136E+001	
8.25812666E+001	-9.48884599E+001	
8.26019799E+001	-9.48445443E+001	
8.26226932E+001	-9.57808386E+001	
8.26434065E+001	-9.47612358E+001	
8.26641198E+001	-9.53814233E+001	
8.26848332E+001	-9.58310704E+001	
8.27055465E+001	-9.56980188E+001	
8.27262598E+001	-9.50724600E+001	
8.27469731E+001	-9.47982199E+001	
8.27676864E+001	-9.49019091E+001	
8.27883997E+001	-9.46429724E+001	
8.28091130E+001	-9.38198617E+001	
8.28298263E+001	-9.51381737E+001	
8.28505396E+001	-9.44851879E+001	
8.28712529E+001	-9.56691347E+001	
8.28919662E+001	-9.43573475E+001	
8.29126795E+001	-9.50882502E+001	
8.29333928E+001	-9.46272317E+001	
8.29541061E+001	-9.52952400E+001	
8.29748194E+001	-9.49674115E+001	
8.29955327E+001	-9.37827807E+001	
8.30162460E+001	-9.43750211E+001	
8.30369593E+001	-9.41755606E+001	
8.30576726E+001	-9.51244017E+001	
8.30783860E+001	-9.57971475E+001	
8.30990993E+001	-9.43073376E+001	
8.31198126E+001	-9.49409410E+001	
8.31405259E+001	-9.59203557E+001	
8.31612392E+001	-9.40725768E+001	
8.31819525E+001	-9.47971577E+001	
8.32026658E+001	-9.51747906E+001	
8.32233791E+001	-9.47128086E+001	
8.32440924E+001	-9.61479236E+001	
8.32648057E+001	-9.53443242E+001	
8.32855190E+001	-9.61434171E+001	
8.33062323E+001	-9.45399811E+001	
8.33269456E+001	-9.55015956E+001	
8.33476589E+001	-9.56243537E+001	
8.33683722E+001	-9.46911751E+001	
8.33890855E+001	-9.47858175E+001	
8.34097988E+001	-9.49432577E+001	
8.34305121E+001	-9.52139460E+001	
8.34512255E+001	-9.45745733E+001	
8.34719388E+001	-9.57296811E+001	
8.34926521E+001	-9.50406771E+001	
8.35133654E+001	-9.35775947E+001	
8.35340787E+001	-9.46511710E+001	
8.35547920E+001	-9.52590114E+001	
8.35755053E+001	-9.63146742E+001	
8.35962186E+001	-9.57123923E+001	
8.36169319E+001	-9.34903034E+001	
8.36376452E+001	-9.48474413E+001	
8.36583585E+001	-9.47583405E+001	
8.36790718E+001	-9.60630580E+001	
8.36997851E+001	-9.44282323E+001	
8.37204984E+001	-9.49962951E+001	
8.37412117E+001	-9.46994039E+001	
8.37619250E+001	-9.48624409E+001	
8.37826383E+001	-9.50586074E+001	
8.38033516E+001	-9.51933572E+001	
8.38240649E+001	-9.57476763E+001	
8.38447783E+001	-9.57035289E+001	
8.38654916E+001	-9.59794390E+001	
8.38862049E+001	-9.47804304E+001	
8.39069182E+001	-9.56354132E+001	
8.39276315E+001	-9.53105310E+001	
8.39483448E+001	-9.56667095E+001	
8.39690581E+001	-9.42554918E+001	
8.39897714E+001	-9.53913167E+001	
8.40104847E+001	-9.64039706E+001	
8.40311980E+001	-9.54945549E+001	
8.40519113E+001	-9.40538681E+001	
8.40726246E+001	-9.63986108E+001	
8.40933379E+001	-9.54534770E+001	
8.41140512E+001	-9.41291148E+001	
8.41347645E+001	-9.47367030E+001	
8.41554778E+001	-9.59281445E+001	
8.41761911E+001	-9.48700161E+001	
8.41969044E+001	-9.45639219E+001	
8.42176177E+001	-9.57374776E+001	
8.42383311E+001	-9.68238526E+001	
8.42590444E+001	-9.46821003E+001	
8.42797577E+001	-9.42166300E+001	
8.43004710E+001	-9.55784977E+001	
8.43211843E+001	-9.39205578E+001	
8.43418976E+001	-9.51487811E+001	
8.43626109E+001	-9.54953952E+001	
8.43833242E+001	-9.53593768E+001	
8.44040375E+001	-9.46062503E+001	
8.44247508E+001	-9.56791885E+001	
8.44454641E+001	-9.53707220E+001	
8.44661774E+001	-9.35710060E+001	
8.44868907E+001	-9.39799713E+001	
8.45076040E+001	-9.49058121E+001	
8.45283173E+001	-9.59610596E+001	
8.45490306E+001	-9.52191075E+001	
8.45697439E+001	-9.53876347E+001	
8.45904572E+001	-9.61412323E+001	
8.46111705E+001	-9.52743176E+001	
8.46318839E+001	-9.55809933E+001	
8.46525972E+001	-9.51856783E+001	
8.46733105E+001	-9.54052839E+001	
8.46940238E+001	-9.55007378E+001	
8.47147371E+001	-9.45845444E+001	
8.47354504E+001	-9.52714064E+001	
8.47561637E+001	-9.60758340E+001	
8.47768770E+001	-9.48821845E+001	
8.47975903E+001	-9.64699252E+001	
8.48183036E+001	-9.57934515E+001	
8.48390169E+001	-9.51532184E+001	
8.48597302E+001	-9.50747543E+001	
8.48804435E+001	-9.55060906E+001	
8.49011568E+001	-9.49052515E+001	
8.49218701E+001	-9.53711102E+001	
8.49425834E+001	-9.49862981E+001	
8.49632967E+001	-9.55335186E+001	
8.49840100E+001	-9.55329244E+001	
8.50047233E+001	-9.55107056E+001	
8.50254367E+001	-9.46211493E+001	
8.50461500E+001	-9.41501796E+001	
8.50668633E+001	-9.59249230E+001	
8.50875766E+001	-9.44917603E+001	
8.51082899E+001	-9.54114196E+001	
8.51290032E+001	-9.50986002E+001	
8.51497165E+001	-9.49422805E+001	
8.51704298E+001	-9.60096253E+001	
8.51911431E+001	-9.65371526E+001	
8.52118564E+001	-9.43584697E+001	
8.52325697E+001	-9.48251580E+001	
8.52532830E+001	-9.47320529E+001	
8.52739963E+001	-9.42569214E+001	
8.52947096E+001	-9.59359786E+001	
8.53154229E+001	-9.54838253E+001	
8.53361362E+001	-9.44909726E+001	
8.53568495E+001	-9.48634986E+001	
8.53775628E+001	-9.48149826E+001	
8.53982762E+001	-9.58860523E+001	
8.54189895E+001	-9.57313815E+001	
8.54397028E+001	-9.46794187E+001	
8.54604161E+001	-9.48793045E+001	
8.54811294E+001	-9.46247548E+001	
8.55018427E+001	-9.51471519E+001	
8.55225560E+001	-9.50621134E+001	
8.55432693E+001	-9.60423950E+001	
8.55639826E+001	-9.42982920E+001	
8.55846959E+001	-9.56572866E+001	
8.56054092E+001	-9.53426727E+001	
8.56261225E+001	-9.54114633E+001	
8.56468358E+001	-9.43761601E+001	
8.56675491E+001	-9.60092793E+001	
8.56882624E+001	-9.57951984E+001	
8.57089757E+001	-9.48762032E+001	
8.57296890E+001	-9.48849976E+001	
8.57504023E+001	-9.49723204E+001	
8.57711156E+001	-9.60889367E+001	
8.57918290E+001	-9.51752418E+001	
8.58125423E+001	-9.44406310E+001	
8.58332556E+001	-9.47169230E+001	
8.58539689E+001	-9.51034552E+001	
8.58746822E+001	-9.46201415E+001	
8.58953955E+001	-9.49348580E+001	
8.59161088E+001	-9.53779964E+001	
8.59368221E+001	-9.45772000E+001	
8.59575354E+001	-9.49311151E+001	
8.59782487E+001	-9.46040956E+001	
8.59989620E+001	-9.44107081E+001	
8.60196753E+001	-9.50595941E+001	
8.60403886E+001	-9.56429359E+001	
8.60611019E+001	-9.38962607E+001	
8.60818152E+001	-9.41645073E+001	
8.61025285E+001	-9.49743497E+001	
8.61232418E+001	-9.45827668E+001	
8.61439551E+001	-9.56424729E+001	
8.61646684E+001	-9.45493123E+001	
8.61853818E+001	-9.57595580E+001	
8.62060951E+001	-9.51304658E+001	
8.62268084E+001	-9.61223604E+001	
8.62475217E+001	-9.54672346E+001	
8.62682350E+001	-9.52930602E+001	
8.62889483E+001	-9.50465031E+001	
8.63096616E+001	-9.63031907E+001	
8.63303749E+001	-9.52474310E+001	
8.63510882E+001	-9.47418170E+001	
8.63718015E+001	-9.59921881E+001	
8.63925148E+001	-9.43562710E+001	
8.64132281E+001	-9.62874958E+001	
8.64339414E+001	-9.40534773E+001	
8.64546547E+001	-9.55248192E+001	
8.64753680E+001	-9.46824882E+001	
8.64960813E+001	-9.43368569E+001	
8.65167946E+001	-9.49823508E+001	
8.65375079E+001	-9.51736507E+001	
8.65582212E+001	-9.48767675E+001	
8.65789346E+001	-9.53866661E+001	
8.65996479E+001	-9.44292342E+001	
8.66203612E+001	-9.62583468E+001	
8.66410745E+001	-9.41060077E+001	
8.66617878E+001	-9.54773836E+001	
8.66825011E+001	-9.55463439E+001	
8.67032144E+001	-9.56843591E+001	
8.67239277E+001	-9.48107313E+001	
8.67446410E+001	-9.45319067E+001	
8.67653543E+001	-9.51641267E+001	
8.67860676E+001	-9.59614908E+001	
8.68067809E+001	-9.54601149E+001	
8.68274942E+001	-9.49499542E+001	
8.68482075E+001	-9.58183762E+001	
8.68689208E+001	-9.48639607E+001	
8.68896341E+001	-9.66034000E+001	
8.69103474E+001	-9.51358109E+001	
8.69310607E+001	-9.46925170E+001	
8.69517740E+001	-9.45452755E+001	
8.69724874E+001	-9.42390278E+001	
8.69932007E+001	-9.63378112E+001	
8.70139140E+001	-9.53220669E+001	
8.70346273E+001	-9.67325885E+001	
8.70553406E+001	-9.45941076E+001	
8.70760539E+001	-9.53878407E+001	
8.70967672E+001	-9.66644981E+001	
8.71174805E+001	-9.54924541E+001	
8.71381938E+001	-9.46631603E+001	
8.71589071E+001	-9.52545104E+001	
8.71796204E+001	-9.55156408E+001	
8.72003337E+001	-9.55625216E+001	
8.72210470E+001	-9.56326410E+001	
8.72417603E+001	-9.52647001E+001	
8.72624736E+001	-9.45328865E+001	
8.72831869E+001	-9.54483745E+001	
8.73039002E+001	-9.45630067E+001	
8.73246135E+001	-9.53581849E+001	
8.73453269E+001	-9.48287153E+001	
8.73660402E+001	-9.53582749E+001	
8.73867535E+001	-9.37346749E+001	
8.74074668E+001	-9.52440817E+001	
8.74281801E+001	-9.49973979E+001	
8.74488934E+001	-9.53606842E+001	
8.74696067E+001	-9.48810797E+001	
8.74903200E+001	-9.59013392E+001	
8.75110333E+001	-9.50143089E+001	
8.75317466E+001	-9.53724856E+001	
8.75524599E+001	-9.43886227E+001	
8.75731732E+001	-9.53477041E+001	
8.75938865E+001	-9.38328748E+001	
8.76145998E+001	-9.54707850E+001	
8.76353131E+001	-9.41138002E+001	
8.76560264E+001	-9.47547361E+001	
8.76767397E+001	-9.39524227E+001	
8.76974530E+001	-9.61736497E+001	
8.77181663E+001	-9.38958289E+001	
8.77388797E+001	-9.49813268E+001	
8.77595930E+001	-9.53563901E+001	
8.77803063E+001	-9.62095553E+001	
8.78010196E+001	-9.44984139E+001	
8.78217329E+001	-9.56954196E+001	
8.78424462E+001	-9.60155016E+001	
8.78631595E+001	-9.54804749E+001	
8.78838728E+001	-9.48571027E+001	
8.79045861E+001	-9.47103841E+001	
8.79252994E+001	-9.53199508E+001	
8.79460127E+001	-9.41001585E+001	
8.79667260E+001	-9.44010441E+001	
8.79874393E+001	-9.51640744E+001	
8.80081526E+001	-9.46573183E+001	
8.80288659E+001	-9.43676149E+001	
8.80495792E+001	-9.52867503E+001	
8.80702925E+001	-9.41173175E+001	
8.80910058E+001	-9.44225930E+001	
8.81117191E+001	-9.47287360E+001	
8.81324325E+001	-9.53524401E+001	
8.81531458E+001	-9.44244883E+001	
8.81738591E+001	-9.50995058E+001	
8.81945724E+001	-9.52050022E+001	
8.82152857E+001	-9.55550077E+001	
8.82359990E+001	-9.48628442E+001	
8.82567123E+001	-9.60714610E+001	
8.82774256E+001	-9.53347665E+001	
8.82981389E+001	-9.56331208E+001	
8.83188522E+001	-9.56650901E+001	
8.83395655E+001	-9.53798428E+001	
8.83602788E+001	-9.54961506E+001	
8.83809921E+001	-9.50052348E+001	
8.84017054E+001	-9.50300275E+001	
8.84224187E+001	-9.62572551E+001	
8.84431320E+001	-9.58808983E+001	
8.84638453E+001	-9.54844987E+001	
8.84845586E+001	-9.43787623E+001	
8.85052719E+001	-9.53332739E+001	
8.85259853E+001	-9.47148849E+001	
8.85466986E+001	-9.50481775E+001	
8.85674119E+001	-9.53111059E+001	
8.85881252E+001	-9.47863630E+001	
8.86088385E+001	-9.55922849E+001	
8.86295518E+001	-9.49992391E+001	
8.86502651E+001	-9.50476121E+001	
8.86709784E+001	-9.59401985E+001	
8.86916917E+001	-9.53981723E+001	
8.87124050E+001	-9.62226710E+001	
8.87331183E+001	-9.52595086E+001	
8.87538316E+001	-9.47301396E+001	
8.87745449E+001	-9.55637505E+001	
8.87952582E+001	-9.58294202E+001	
8.88159715E+001	-9.50479369E+001	
8.88366848E+001	-9.42872031E+001	
8.88573981E+001	-9.44446870E+001	
8.88781114E+001	-9.49796884E+001	
8.88988247E+001	-9.59830077E+001	
8.89195381E+001	-9.47257457E+001	
8.89402514E+001	-9.42610147E+001	
8.89609647E+001	-9.55779696E+001	
8.89816780E+001	-9.55511888E+001	
8.90023913E+001	-9.57763911E+001	
8.90231046E+001	-9.44800697E+001	
8.90438179E+001	-9.49152830E+001	
8.90645312E+001	-9.59150273E+001	
8.90852445E+001	-9.50085822E+001	
8.91059578E+001	-9.62442887E+001	
8.91266711E+001	-9.46329019E+001	
8.91473844E+001	-9.65077051E+001	
8.91680977E+001	-9.36004322E+001	
8.91888110E+001	-9.51575326E+001	
8.92095243E+001	-9.46773609E+001	
8.92302376E+001	-9.28673253E+001	
8.92509509E+001	-9.46787979E+001	
8.92716642E+001	-9.53957581E+001	
8.92923776E+001	-9.58658335E+001	
8.93130909E+001	-9.54072858E+001	
8.93338042E+001	-9.55137225E+001	
8.93545175E+001	-9.43716092E+001	
8.93752308E+001	-9.60788411E+001	
8.93959441E+001	-9.42897806E+001	
8.94166574E+001	-9.53275161E+001	
8.94373707E+001	-9.53502414E+001	
8.94580840E+001	-9.49001349E+001	
8.94787973E+001	-9.47038643E+001	
8.94995106E+001	-9.52535872E+001	
8.95202239E+001	-9.61690579E+001	
8.95409372E+001	-9.35682736E+001	
8.95616505E+001	-9.47411780E+001	
8.95823638E+001	-9.44917874E+001	
8.96030771E+001	-9.48802421E+001	
8.96237904E+001	-9.49291637E+001	
8.96445037E+001	-9.50829771E+001	
8.96652170E+001	-9.48587308E+001	
8.96859304E+001	-9.50046308E+001	
8.97066437E+001	-9.51103713E+001	
8.97273570E+001	-9.46200980E+001	
8.97480703E+001	-9.49318731E+001	
8.97687836E+001	-9.49319213E+001	
8.97894969E+001	-9.53107441E+001	
8.98102102E+001	-9.42288246E+001	
8.98309235E+001	-9.50857784E+001	
8.98516368E+001	-9.53048252E+001	
8.98723501E+001	-9.57684550E+001	
8.98930634E+001	-9.67577828E+001	
8.99137767E+001	-9.57617573E+001	
8.99344900E+001	-9.46743780E+001	
8.99552033E+001	-9.52880682E+001	
8.99759166E+001	-9.58792223E+001	
8.99966299E+001	-9.43543675E+001	
9.00173432E+001	-9.60585991E+001	
9.00380565E+001	-9.49966187E+001	
9.00587698E+001	-9.32151631E+001	
9.00794832E+001	-9.50298695E+001	
9.01001965E+001	-9.51022467E+001	
9.01209098E+001	-9.42765134E+001	
9.01416231E+001	-9.41270668E+001	
9.01623364E+001	-9.64683196E+001	
9.01830497E+001	-9.56634422E+001	
9.02037630E+001	-9.51155276E+001	
9.02244763E+001	-9.55561574E+001	
9.02451896E+001	-9.43331041E+001	
9.02659029E+001	-9.56450417E+001	
9.02866162E+001	-9.64913768E+001	
9.03073295E+001	-9.51542200E+001	
9.03280428E+001	-9.43358805E+001	
9.03487561E+001	-9.43323389E+001	
9.03694694E+001	-9.58315754E+001	
9.03901827E+001	-9.43732825E+001	
9.04108960E+001	-9.55058126E+001	
9.04316093E+001	-9.44321175E+001	
9.04523226E+001	-9.49589044E+001	
9.04730360E+001	-9.49020556E+001	
9.04937493E+001	-9.62049266E+001	
9.05144626E+001	-9.39809517E+001	
9.05351759E+001	-9.48847009E+001	
9.05558892E+001	-9.40983891E+001	
9.05766025E+001	-9.56652136E+001	
9.05973158E+001	-9.42306157E+001	
9.06180291E+001	-9.51757521E+001	
9.06387424E+001	-9.54339104E+001	
9.06594557E+001	-9.45186887E+001	
9.06801690E+001	-9.52643272E+001	
9.07008823E+001	-9.51243452E+001	
9.07215956E+001	-9.61469015E+001	
9.07423089E+001	-9.37742549E+001	
9.07630222E+001	-9.52904648E+001	
9.07837355E+001	-9.45665109E+001	
9.08044488E+001	-9.60586059E+001	
9.08251621E+001	-9.52606964E+001	
9.08458754E+001	-9.42284402E+001	
9.08665888E+001	-9.55100898E+001	
9.08873021E+001	-9.60897378E+001	
9.09080154E+001	-9.61883161E+001	
9.09287287E+001	-9.54586435E+001	
9.09494420E+001	-9.41265547E+001	
9.09701553E+001	-9.53366847E+001	
9.09908686E+001	-9.47802970E+001	
9.10115819E+001	-9.63917489E+001	
9.10322952E+001	-9.48960547E+001	
9.10530085E+001	-9.49670578E+001	
9.10737218E+001	-9.52111633E+001	
9.10944351E+001	-9.52619278E+001	
9.11151484E+001	-9.54503179E+001	
9.11358617E+001	-9.58432871E+001	
9.11565750E+001	-9.62156677E+001	
9.11772883E+001	-9.56472210E+001	
9.11980016E+001	-9.50069461E+001	
9.12187149E+001	-9.48535257E+001	
9.12394283E+001	-9.37223403E+001	
9.12601416E+001	-9.54233624E+001	
9.12808549E+001	-9.48118940E+001	
9.13015682E+001	-9.53860699E+001	
9.13222815E+001	-9.63474977E+001	
9.13429948E+001	-9.45849509E+001	
9.13637081E+001	-9.51610728E+001	
9.13844214E+001	-9.45371731E+001	
9.14051347E+001	-9.43076453E+001	
9.14258480E+001	-9.44885178E+001	
9.14465613E+001	-9.52406769E+001	
9.14672746E+001	-9.48394084E+001	
9.14879879E+001	-9.47701631E+001	
9.15087012E+001	-9.50184501E+001	
9.15294145E+001	-9.44544650E+001	
9.15501278E+001	-9.51881631E+001	
9.15708411E+001	-9.46730474E+001	
9.15915544E+001	-9.47989261E+001	
9.16122677E+001	-9.59425300E+001	
9.16329811E+001	-9.45598922E+001	
9.16536944E+001	-9.49945062E+001	
9.16744077E+001	-9.50297273E+001	
9.16951210E+001	-9.61140384E+001	
9.17158343E+001	-9.41069239E+001	
9.17365476E+001	-9.47631348E+001	
9.17572609E+001	-9.44961857E+001	
9.17779742E+001	-9.44138345E+001	
9.17986875E+001	-9.54718000E+001	
9.18194008E+001	-9.46266095E+001	
9.18401141E+001	-9.43186689E+001	
9.18608274E+001	-9.39209366E+001	
9.18815407E+001	-9.56679160E+001	
9.19022540E+001	-9.54233224E+001	
9.19229673E+001	-9.49267760E+001	
9.19436806E+001	-9.50025322E+001	
9.19643939E+001	-9.48542597E+001	
9.19851072E+001	-9.65081150E+001	
9.20058205E+001	-9.43021661E+001	
9.20265339E+001	-9.52302217E+001	
9.20472472E+001	-9.52163221E+001	
9.20679605E+001	-9.51273101E+001	
9.20886738E+001	-9.54383761E+001	
9.21093871E+001	-9.53063927E+001	
9.21301004E+001	-9.47018835E+001	
9.21508137E+001	-9.52183361E+001	
9.21715270E+001	-9.54940459E+001	
9.21922403E+001	-9.53313141E+001	
9.22129536E+001	-9.50194007E+001	
9.22336669E+001	-9.50804622E+001	
9.22543802E+001	-9.59525095E+001	
9.22750935E+001	-9.54562671E+001	
9.22958068E+001	-9.44916930E+001	
9.23165201E+001	-9.41014510E+001	
9.23372334E+001	-9.64155508E+001	
9.23579467E+001	-9.54335526E+001	
9.23786600E+001	-9.59179329E+001	
9.23993733E+001	-9.45016889E+001	
9.24200867E+001	-9.47033460E+001	
9.24408000E+001	-9.45632047E+001	
9.24615133E+001	-9.43861321E+001	
9.24822266E+001	-9.56556957E+001	
9.25029399E+001	-9.42736103E+001	
9.25236532E+001	-9.47895530E+001	
9.25443665E+001	-9.46694349E+001	
9.25650798E+001	-9.34369173E+001	
9.25857931E+001	-9.51901788E+001	
9.26065064E+001	-9.44807775E+001	
9.26272197E+001	-9.48429378E+001	
9.26479330E+001	-9.51522478E+001	
9.26686463E+001	-9.50374472E+001	
9.26893596E+001	-9.46388873E+001	
9.27100729E+001	-9.53704489E+001	
9.27307862E+001	-9.43014733E+001	
9.27514995E+001	-9.52545249E+001	
9.27722128E+001	-9.48526477E+001	
9.27929261E+001	-9.49833949E+001	
9.28136395E+001	-9.49400472E+001	
9.28343528E+001	-9.61457422E+001	
9.28550661E+001	-9.54253093E+001	
9.28757794E+001	-9.35756613E+001	
9.28964927E+001	-9.52295561E+001	
9.29172060E+001	-9.41185413E+001	
9.29379193E+001	-9.59631834E+001	
9.29586326E+001	-9.43796324E+001	
9.29793459E+001	-9.56543034E+001	
9.30000592E+001	-9.55213519E+001	
9.30207725E+001	-9.51030086E+001	
9.30414858E+001	-9.49563181E+001	
9.30621991E+001	-9.48513914E+001	
9.30829124E+001	-9.49992214E+001	
9.31036257E+001	-9.45461822E+001	
9.31243390E+001	-9.51734954E+001	
9.31450523E+001	-9.55802828E+001	
9.31657656E+001	-9.49157182E+001	
9.31864790E+001	-9.42517372E+001	
9.32071923E+001	-9.39728872E+001	
9.32279056E+001	-9.52278136E+001	
9.32486189E+001	-9.54461159E+001	
9.32693322E+001	-9.48158376E+001	
9.32900455E+001	-9.47798214E+001	
9.33107588E+001	-9.44735767E+001	
9.33314721E+001	-9.43317495E+001	
9.33521854E+001	-9.57864422E+001	
9.33728987E+001	-9.63027309E+001	
9.33936120E+001	-9.49575802E+001	
9.34143253E+001	-9.52632715E+001	
9.34350386E+001	-9.49370075E+001	
9.34557519E+001	-9.49674278E+001	
9.34764652E+001	-9.57189164E+001	
9.34971785E+001	-9.38980489E+001	
9.35178918E+001	-9.51737126E+001	
9.35386051E+001	-9.50289088E+001	
9.35593184E+001	-9.53221094E+001	
9.35800318E+001	-9.58204153E+001	
9.36007451E+001	-9.46573490E+001	
9.36214584E+001	-9.47680906E+001	
9.36421717E+001	-9.48251707E+001	
9.36628850E+001	-9.50579453E+001	
9.36835983E+001	-9.50970779E+001	
9.37043116E+001	-9.49166573E+001	
9.37250249E+001	-9.43438295E+001	
9.37457382E+001	-9.51291727E+001	
9.37664515E+001	-9.57877678E+001	
9.37871648E+001	-9.41915581E+001	
9.38078781E+001	-9.54591717E+001	
9.38285914E+001	-9.42280529E+001	
9.38493047E+001	-9.55864167E+001	
9.38700180E+001	-9.51555752E+001	
9.38907313E+001	-9.47514435E+001	
9.39114446E+001	-9.29549386E+001	
9.39321579E+001	-9.51018977E+001	
9.39528712E+001	-9.41973901E+001	
9.39735846E+001	-9.56180470E+001	
9.39942979E+001	-9.56710124E+001	
9.40150112E+001	-9.50838727E+001	
9.40357245E+001	-9.51433648E+001	
9.40564378E+001	-9.50499391E+001	
9.40771511E+001	-9.42009707E+001	
9.40978644E+001	-9.50747784E+001	
9.41185777E+001	-9.46963879E+001	
9.41392910E+001	-9.46120049E+001	
9.41600043E+001	-9.49899210E+001	
9.41807176E+001	-9.49483768E+001	
9.42014309E+001	-9.50397538E+001	
9.42221442E+001	-9.55095290E+001	
9.42428575E+001	-9.49973350E+001	
9.42635708E+001	-9.57120738E+001	
9.42842841E+001	-9.58411447E+001	
9.43049974E+001	-9.49933929E+001	
9.43257107E+001	-9.54557124E+001	
9.43464240E+001	-9.50409608E+001	
9.43671374E+001	-9.56227554E+001	
9.43878507E+001	-9.50030886E+001	
9.44085640E+001	-9.50006692E+001	
9.44292773E+001	-9.53669718E+001	
9.44499906E+001	-9.54114301E+001	
9.44707039E+001	-9.52004632E+001	
9.44914172E+001	-9.61351306E+001	
9.45121305E+001	-9.56345715E+001	
9.45328438E+001	-9.52294914E+001	
9.45535571E+001	-9.45358226E+001	
9.45742704E+001	-9.49049937E+001	
9.45949837E+001	-9.43614827E+001	
9.46156970E+001	-9.55740743E+001	
9.46364103E+001	-9.75412224E+001	
9.46571236E+001	-9.63817278E+001	
9.46778369E+001	-9.51918895E+001	
9.46985502E+001	-9.49278804E+001	
9.47192635E+001	-9.54386916E+001	
9.47399768E+001	-9.43595152E+001	
9.47606902E+001	-9.50569560E+001	
9.47814035E+001	-9.48011738E+001	
9.48021168E+001	-9.57656216E+001	
9.48228301E+001	-9.44417694E+001	
9.48435434E+001	-9.43847373E+001	
9.48642567E+001	-9.60820169E+001	
9.48849700E+001	-9.51375436E+001	
9.49056833E+001	-9.49990214E+001	
9.49263966E+001	-9.48394214E+001	
9.49471099E+001	-9.46581424E+001	
9.49678232E+001	-9.59484018E+001	
9.49885365E+001	-9.54629326E+001	
9.50092498E+001	-9.49676306E+001	
9.50299631E+001	-9.39343990E+001	
9.50506764E+001	-9.44145235E+001	
9.50713897E+001	-9.61487128E+001	
9.50921030E+001	-9.63654968E+001	
9.51128163E+001	-9.46495463E+001	
9.51335297E+001	-9.50730950E+001	
9.51542430E+001	-9.45506864E+001	
9.51749563E+001	-9.48397216E+001	
9.51956696E+001	-9.54521501E+001	
9.52163829E+001	-9.46182799E+001	
9.52370962E+001	-9.50397534E+001	
9.52578095E+001	-9.50427885E+001	
9.52785228E+001	-9.42872115E+001	
9.52992361E+001	-9.54175084E+001	
9.53199494E+001	-9.58120716E+001	
9.53406627E+001	-9.51472713E+001	
9.53613760E+001	-9.56829491E+001	
9.53820893E+001	-9.51598554E+001	
9.54028026E+001	-9.44313709E+001	
9.54235159E+001	-9.44732513E+001	
9.54442292E+001	-9.58074496E+001	
9.54649425E+001	-9.52724049E+001	
9.54856558E+001	-9.49661849E+001	
9.55063691E+001	-9.51461812E+001	
9.55270825E+001	-9.65088484E+001	
9.55477958E+001	-9.61996054E+001	
9.55685091E+001	-9.50352444E+001	
9.55892224E+001	-9.53261270E+001	
9.56099357E+001	-9.53792654E+001	
9.56306490E+001	-9.61069042E+001	
9.56513623E+001	-9.61760359E+001	
9.56720756E+001	-9.45256565E+001	
9.56927889E+001	-9.47525450E+001	
9.57135022E+001	-9.44612421E+001	
9.57342155E+001	-9.53170447E+001	
9.57549288E+001	-9.55186826E+001	
9.57756421E+001	-9.55307408E+001	
9.57963554E+001	-9.48119446E+001	
9.58170687E+001	-9.49443816E+001	
9.58377820E+001	-9.47585062E+001	
9.58584953E+001	-9.55099129E+001	
9.58792086E+001	-9.51562806E+001	
9.58999219E+001	-9.51037511E+001	
9.59206353E+001	-9.45773594E+001	
9.59413486E+001	-9.48543250E+001	
9.59620619E+001	-9.33381034E+001	
9.59827752E+001	-9.58505594E+001	
9.60034885E+001	-9.55049177E+001	
9.60242018E+001	-9.60747831E+001	
9.60449151E+001	-9.50868134E+001	
9.60656284E+001	-9.39724103E+001	
9.60863417E+001	-9.53921823E+001	
9.61070550E+001	-9.45618505E+001	
9.61277683E+001	-9.49434703E+001	
9.61484816E+001	-9.54292581E+001	
9.61691949E+001	-9.59347715E+001	
9.61899082E+001	-9.54011838E+001	
9.62106215E+001	-9.45012991E+001	
9.62313348E+001	-9.52266739E+001	
9.62520481E+001	-9.54591513E+001	
9.62727614E+001	-9.54655010E+001	
9.62934747E+001	-9.65919490E+001	
9.63141881E+001	-9.58099275E+001	
9.63349014E+001	-9.57189298E+001	
9.63556147E+001	-9.55055590E+001	
9.63763280E+001	-9.48769833E+001	
9.63970413E+001	-9.53898595E+001	
9.64177546E+001	-9.44691734E+001	
9.64384679E+001	-9.47216935E+001	
9.64591812E+001	-9.52711608E+001	
9.64798945E+001	-9.59482121E+001	
9.65006078E+001	-9.44041173E+001	
9.65213211E+001	-9.48923083E+001	
9.65420344E+001	-9.42044221E+001	
9.65627477E+001	-9.48053136E+001	
9.65834610E+001	-9.57889784E+001	
9.66041743E+001	-9.58678649E+001	
9.66248876E+001	-9.45225953E+001	
