Time (ns)	Amplitude (dB/mm)	
4.65401154E+001	-9.50223691E+001	
4.65608287E+001	-9.36643719E+001	
4.65815420E+001	-9.46837637E+001	
4.66022553E+001	-9.45024792E+001	
4.66229686E+001	-9.39156168E+001	
4.66436819E+001	-9.41907162E+001	
4.66643952E+001	-9.45434915E+001	
4.66851085E+001	-9.36211394E+001	
4.67058218E+001	-9.43173363E+001	
4.67265351E+001	-9.44415181E+001	
4.67472484E+001	-9.43033391E+001	
4.67679617E+001	-9.44486380E+001	
4.67886750E+001	-9.45018310E+001	
4.68093883E+001	-9.43500807E+001	
4.68301016E+001	-9.46066321E+001	
4.68508150E+001	-9.44479127E+001	
4.68715283E+001	-9.46274622E+001	
4.68922416E+001	-9.44644986E+001	
4.69129549E+001	-9.48473670E+001	
4.69336682E+001	-9.47968286E+001	
4.69543815E+001	-9.41393120E+001	
4.69750948E+001	-9.42035247E+001	
4.69958081E+001	-9.51826692E+001	
4.70165214E+001	-9.48133842E+001	
4.70372347E+001	-9.33987171E+001	
4.70579480E+001	-9.43148205E+001	
4.70786613E+001	-9.39859551E+001	
4.70993746E+001	-9.46900201E+001	
4.71200879E+001	-9.41964508E+001	
4.71408012E+001	-9.45507801E+001	
4.71615145E+001	-9.42441470E+001	
4.71822278E+001	-9.58164068E+001	
4.72029411E+001	-9.44131573E+001	
4.72236544E+001	-9.40651568E+001	
4.72443678E+001	-9.41864693E+001	
4.72650811E+001	-9.42639932E+001	
4.72857944E+001	-9.49547584E+001	
4.73065077E+001	-9.38591668E+001	
4.73272210E+001	-9.51459310E+001	
4.73479343E+001	-9.48604541E+001	
4.73686476E+001	-9.40461076E+001	
4.73893609E+001	-9.38228309E+001	
4.74100742E+001	-9.46417751E+001	
4.74307875E+001	-9.53469106E+001	
4.74515008E+001	-9.47152600E+001	
4.74722141E+001	-9.40032333E+001	
4.74929274E+001	-9.49104141E+001	
4.75136407E+001	-9.45612832E+001	
4.75343540E+001	-9.43873803E+001	
4.75550673E+001	-9.50117738E+001	
4.75757806E+001	-9.36436406E+001	
4.75964939E+001	-9.45743245E+001	
4.76172072E+001	-9.52052697E+001	
4.76379206E+001	-9.57261300E+001	
4.76586339E+001	-9.43540091E+001	
4.76793472E+001	-9.46672570E+001	
4.77000605E+001	-9.45598311E+001	
4.77207738E+001	-9.45959415E+001	
4.77414871E+001	-9.48711237E+001	
4.77622004E+001	-9.53463888E+001	
4.77829137E+001	-9.35773385E+001	
4.78036270E+001	-9.40741019E+001	
4.78243403E+001	-9.40272837E+001	
4.78450536E+001	-9.41319710E+001	
4.78657669E+001	-9.46744732E+001	
4.78864802E+001	-9.47653763E+001	
4.79071935E+001	-9.44640457E+001	
4.79279068E+001	-9.46122594E+001	
4.79486201E+001	-9.42722167E+001	
4.79693334E+001	-9.52626567E+001	
4.79900467E+001	-9.59278115E+001	
4.80107600E+001	-9.54949551E+001	
4.80314734E+001	-9.40845399E+001	
4.80521867E+001	-9.46283945E+001	
4.80729000E+001	-9.52863264E+001	
4.80936133E+001	-9.48387191E+001	
4.81143266E+001	-9.42285911E+001	
4.81350399E+001	-9.54787752E+001	
4.81557532E+001	-9.37949316E+001	
4.81764665E+001	-9.47219889E+001	
4.81971798E+001	-9.41578710E+001	
4.82178931E+001	-9.42667418E+001	
4.82386064E+001	-9.46910059E+001	
4.82593197E+001	-9.39232178E+001	
4.82800330E+001	-9.44610272E+001	
4.83007463E+001	-9.44975993E+001	
4.83214596E+001	-9.38465199E+001	
4.83421729E+001	-9.40126432E+001	
4.83628862E+001	-9.40452390E+001	
4.83835995E+001	-9.43846074E+001	
4.84043129E+001	-9.40245772E+001	
4.84250262E+001	-9.50632485E+001	
4.84457395E+001	-9.42204379E+001	
4.84664528E+001	-9.49685284E+001	
4.84871661E+001	-9.37392132E+001	
4.85078794E+001	-9.43410618E+001	
4.85285927E+001	-9.42228330E+001	
4.85493060E+001	-9.34084657E+001	
4.85700193E+001	-9.42568573E+001	
4.85907326E+001	-9.52975087E+001	
4.86114459E+001	-9.51983790E+001	
4.86321592E+001	-9.42947832E+001	
4.86528725E+001	-9.34032914E+001	
4.86735858E+001	-9.50765951E+001	
4.86942991E+001	-9.45216977E+001	
4.87150124E+001	-9.42564942E+001	
4.87357257E+001	-9.39644886E+001	
4.87564390E+001	-9.43282106E+001	
4.87771523E+001	-9.34227050E+001	
4.87978657E+001	-9.37551347E+001	
4.88185790E+001	-9.46957312E+001	
4.88392923E+001	-9.44955148E+001	
4.88600056E+001	-9.42380229E+001	
4.88807189E+001	-9.39293236E+001	
4.89014322E+001	-9.50844830E+001	
4.89221455E+001	-9.37618143E+001	
4.89428588E+001	-9.41282178E+001	
4.89635721E+001	-9.47080909E+001	
4.89842854E+001	-9.37714873E+001	
4.90049987E+001	-9.37115650E+001	
4.90257120E+001	-9.39543755E+001	
4.90464253E+001	-9.46807274E+001	
4.90671386E+001	-9.49240197E+001	
4.90878519E+001	-9.47619282E+001	
4.91085652E+001	-9.51109022E+001	
4.91292785E+001	-9.44746381E+001	
4.91499918E+001	-9.48383825E+001	
4.91707051E+001	-9.44294048E+001	
4.91914185E+001	-9.46994207E+001	
4.92121318E+001	-9.45084288E+001	
4.92328451E+001	-9.42168584E+001	
4.92535584E+001	-9.33688525E+001	
4.92742717E+001	-9.49104966E+001	
4.92949850E+001	-9.32400239E+001	
4.93156983E+001	-9.46507779E+001	
4.93364116E+001	-9.44326499E+001	
4.93571249E+001	-6.19642206E+001	
4.93778382E+001	-9.42879370E+001	
4.93985515E+001	-9.43442816E+001	
4.94192648E+001	-9.34939594E+001	
4.94399781E+001	-9.47996115E+001	
4.94606914E+001	-9.44319463E+001	
4.94814047E+001	-9.47536989E+001	
4.95021180E+001	-9.49390215E+001	
4.95228313E+001	-9.45113089E+001	
4.95435446E+001	-9.52435418E+001	
4.95642579E+001	-9.37062019E+001	
4.95849713E+001	-9.48272643E+001	
4.96056846E+001	-9.46434157E+001	
4.96263979E+001	-9.53647677E+001	
4.96471112E+001	-9.49336159E+001	
4.96678245E+001	-9.51080772E+001	
4.96885378E+001	-9.47149951E+001	
4.97092511E+001	-9.37653868E+001	
4.97299644E+001	-9.58549164E+001	
4.97506777E+001	-9.52235943E+001	
4.97713910E+001	-9.37826271E+001	
4.97921043E+001	-9.43991021E+001	
4.98128176E+001	-9.46101880E+001	
4.98335309E+001	-9.51916724E+001	
4.98542442E+001	-9.40242634E+001	
4.98749575E+001	-9.50690180E+001	
4.98956708E+001	-9.43588659E+001	
4.99163841E+001	-9.45601451E+001	
4.99370974E+001	-9.48061856E+001	
4.99578107E+001	-9.58601261E+001	
4.99785241E+001	-9.43351489E+001	
4.99992374E+001	-9.53087804E+001	
5.00199507E+001	-9.50748466E+001	
5.00406640E+001	-9.52737952E+001	
5.00613773E+001	-9.36844868E+001	
5.00820906E+001	-9.46861903E+001	
5.01028039E+001	-9.57603810E+001	
5.01235172E+001	-9.45345812E+001	
5.01442305E+001	-9.48388595E+001	
5.01649438E+001	-9.43773233E+001	
5.01856571E+001	-9.57521865E+001	
5.02063704E+001	-9.50278430E+001	
5.02270837E+001	-9.57489437E+001	
5.02477970E+001	-9.48427886E+001	
5.02685103E+001	-9.51440315E+001	
5.02892236E+001	-9.42084086E+001	
5.03099369E+001	-9.48026738E+001	
5.03306502E+001	-9.53286536E+001	
5.03513636E+001	-9.38318888E+001	
5.03720769E+001	-9.50622623E+001	
5.03927902E+001	-9.49938042E+001	
5.04135035E+001	-9.53347431E+001	
5.04342168E+001	-9.50949542E+001	
5.04549301E+001	-9.52686073E+001	
5.04756434E+001	-9.48218730E+001	
5.04963567E+001	-9.54832151E+001	
5.05170700E+001	-9.62120646E+001	
5.05377833E+001	-9.54102696E+001	
5.05584966E+001	-9.35703500E+001	
5.05792099E+001	-9.52289322E+001	
5.05999232E+001	-9.50170810E+001	
5.06206365E+001	-9.54003564E+001	
5.06413498E+001	-9.49049748E+001	
5.06620631E+001	-9.48009545E+001	
5.06827764E+001	-9.39754037E+001	
5.07034897E+001	-9.45369544E+001	
5.07242030E+001	-9.47761888E+001	
5.07449164E+001	-9.55507811E+001	
5.07656297E+001	-9.49097016E+001	
5.07863430E+001	-9.36817397E+001	
5.08070563E+001	-9.60360396E+001	
5.08277696E+001	-9.59163761E+001	
5.08484829E+001	-9.44129690E+001	
5.08691962E+001	-9.47530655E+001	
5.08899095E+001	-9.44435208E+001	
5.09106228E+001	-9.55275659E+001	
5.09313361E+001	-9.56064556E+001	
5.09520494E+001	-9.54566380E+001	
5.09727627E+001	-9.53685975E+001	
5.09934760E+001	-9.49070380E+001	
5.10141893E+001	-9.43829995E+001	
5.10349026E+001	-9.53350698E+001	
5.10556159E+001	-9.53960966E+001	
5.10763292E+001	-9.56656875E+001	
5.10970425E+001	-9.48472220E+001	
5.11177558E+001	-9.48280536E+001	
5.11384692E+001	-9.57959897E+001	
5.11591825E+001	-9.50067336E+001	
5.11798958E+001	-9.50772258E+001	
5.12006091E+001	-9.57781917E+001	
5.12213224E+001	-9.46499545E+001	
5.12420357E+001	-9.49835753E+001	
5.12627490E+001	-9.44488552E+001	
5.12834623E+001	-9.58166167E+001	
5.13041756E+001	-9.48097387E+001	
5.13248889E+001	-9.46301260E+001	
5.13456022E+001	-9.54569503E+001	
5.13663155E+001	-9.53573181E+001	
5.13870288E+001	-9.41922936E+001	
5.14077421E+001	-9.36603091E+001	
5.14284554E+001	-9.43510552E+001	
5.14491687E+001	-9.46382203E+001	
5.14698820E+001	-9.54608042E+001	
5.14905953E+001	-9.56786234E+001	
5.15113086E+001	-9.41261078E+001	
5.15320220E+001	-9.50445665E+001	
5.15527353E+001	-9.36496560E+001	
5.15734486E+001	-9.35052756E+001	
5.15941619E+001	-9.36194147E+001	
5.16148752E+001	-9.54732962E+001	
5.16355885E+001	-9.59378249E+001	
5.16563018E+001	-9.50143072E+001	
5.16770151E+001	-9.57979118E+001	
5.16977284E+001	-9.40220728E+001	
5.17184417E+001	-9.41502749E+001	
5.17391550E+001	-9.42792559E+001	
5.17598683E+001	-9.49704972E+001	
5.17805816E+001	-9.46737120E+001	
5.18012949E+001	-9.47922615E+001	
5.18220082E+001	-9.58858389E+001	
5.18427215E+001	-9.48739717E+001	
5.18634348E+001	-9.46279643E+001	
5.18841481E+001	-9.51715554E+001	
5.19048614E+001	-9.53636538E+001	
5.19255748E+001	-9.44910379E+001	
5.19462881E+001	-9.45813156E+001	
5.19670014E+001	-9.47192438E+001	
5.19877147E+001	-9.38630630E+001	
5.20084280E+001	-9.42631150E+001	
5.20291413E+001	-9.46713103E+001	
5.20498546E+001	-9.51684155E+001	
5.20705679E+001	-9.69415218E+001	
5.20912812E+001	-9.44200288E+001	
5.21119945E+001	-9.47834939E+001	
5.21327078E+001	-9.43307730E+001	
5.21534211E+001	-9.59678826E+001	
5.21741344E+001	-9.51978417E+001	
5.21948477E+001	-9.51186694E+001	
5.22155610E+001	-9.61559403E+001	
5.22362743E+001	-9.51785270E+001	
5.22569876E+001	-9.38584261E+001	
5.22777009E+001	-9.44237800E+001	
5.22984143E+001	-9.53204914E+001	
5.23191276E+001	-9.49254671E+001	
5.23398409E+001	-9.50401998E+001	
5.23605542E+001	-9.52780261E+001	
5.23812675E+001	-9.56030820E+001	
5.24019808E+001	-9.44832826E+001	
5.24226941E+001	-9.42975759E+001	
5.24434074E+001	-9.55831338E+001	
5.24641207E+001	-9.47921058E+001	
5.24848340E+001	-9.52172681E+001	
5.25055473E+001	-9.43739950E+001	
5.25262606E+001	-9.52325249E+001	
5.25469739E+001	-9.54459408E+001	
5.25676872E+001	-9.52812976E+001	
5.25884005E+001	-9.50193393E+001	
5.26091138E+001	-9.44699655E+001	
5.26298271E+001	-9.55783859E+001	
5.26505404E+001	-9.53421214E+001	
5.26712537E+001	-9.48194391E+001	
5.26919671E+001	-9.52251375E+001	
5.27126804E+001	-9.48538135E+001	
5.27333937E+001	-9.51868298E+001	
5.27541070E+001	-9.45507138E+001	
5.27748203E+001	-9.53170663E+001	
5.27955336E+001	-9.46750619E+001	
5.28162469E+001	-9.47744702E+001	
5.28369602E+001	-9.39834527E+001	
5.28576735E+001	-9.51523544E+001	
5.28783868E+001	-9.53522390E+001	
5.28991001E+001	-9.46174239E+001	
5.29198134E+001	-9.51149599E+001	
5.29405267E+001	-9.52354041E+001	
5.29612400E+001	-9.43679027E+001	
5.29819533E+001	-9.48674043E+001	
5.30026666E+001	-9.51363516E+001	
5.30233799E+001	-9.53999712E+001	
5.30440932E+001	-9.54631586E+001	
5.30648065E+001	-9.46201038E+001	
5.30855199E+001	-9.45537948E+001	
5.31062332E+001	-9.48500668E+001	
5.31269465E+001	-9.47130472E+001	
5.31476598E+001	-9.50278704E+001	
5.31683731E+001	-9.44710480E+001	
5.31890864E+001	-9.49767702E+001	
5.32097997E+001	-9.47487342E+001	
5.32305130E+001	-9.59146167E+001	
5.32512263E+001	-9.46099094E+001	
5.32719396E+001	-9.40550359E+001	
5.32926529E+001	-9.50002028E+001	
5.33133662E+001	-9.45674897E+001	
5.33340795E+001	-9.43722837E+001	
5.33547928E+001	-9.47138878E+001	
5.33755061E+001	-9.55899604E+001	
5.33962194E+001	-9.46978401E+001	
5.34169327E+001	-9.48109849E+001	
5.34376460E+001	-9.54961639E+001	
5.34583593E+001	-9.44096353E+001	
5.34790727E+001	-9.52251483E+001	
5.34997860E+001	-9.57358868E+001	
5.35204993E+001	-9.53044134E+001	
5.35412126E+001	-9.45034058E+001	
5.35619259E+001	-9.60637374E+001	
5.35826392E+001	-9.59662682E+001	
5.36033525E+001	-9.53940569E+001	
5.36240658E+001	-9.43838116E+001	
5.36447791E+001	-9.48447472E+001	
5.36654924E+001	-9.46972498E+001	
5.36862057E+001	-9.43905261E+001	
5.37069190E+001	-9.42847047E+001	
5.37276323E+001	-9.56672694E+001	
5.37483456E+001	-9.43094362E+001	
5.37690589E+001	-9.41928116E+001	
5.37897722E+001	-9.42106277E+001	
5.38104855E+001	-9.50963835E+001	
5.38311988E+001	-9.45526172E+001	
5.38519121E+001	-9.36767775E+001	
5.38726255E+001	-9.42794730E+001	
5.38933388E+001	-9.52385278E+001	
5.39140521E+001	-9.46749919E+001	
5.39347654E+001	-9.53201554E+001	
5.39554787E+001	-9.52649025E+001	
5.39761920E+001	-9.35503061E+001	
5.39969053E+001	-9.45948106E+001	
5.40176186E+001	-9.49516673E+001	
5.40383319E+001	-9.54353152E+001	
5.40590452E+001	-9.48641374E+001	
5.40797585E+001	-9.60844099E+001	
5.41004718E+001	-9.37934550E+001	
5.41211851E+001	-9.41948945E+001	
5.41418984E+001	-9.51855412E+001	
5.41626117E+001	-9.51121900E+001	
5.41833250E+001	-9.53736524E+001	
5.42040383E+001	-9.45476633E+001	
5.42247516E+001	-9.43684394E+001	
5.42454650E+001	-9.56533178E+001	
5.42661783E+001	-9.56350516E+001	
5.42868916E+001	-9.48385369E+001	
5.43076049E+001	-9.53447658E+001	
5.43283182E+001	-9.48776046E+001	
5.43490315E+001	-9.31857891E+001	
5.43697448E+001	-9.46362877E+001	
5.43904581E+001	-9.54121577E+001	
5.44111714E+001	-9.44016747E+001	
5.44318847E+001	-9.51701388E+001	
5.44525980E+001	-9.46194820E+001	
5.44733113E+001	-9.48990348E+001	
5.44940246E+001	-9.41405860E+001	
5.45147379E+001	-9.49230309E+001	
5.45354512E+001	-9.50920167E+001	
5.45561645E+001	-9.50141022E+001	
5.45768778E+001	-9.41923930E+001	
5.45975911E+001	-9.52356847E+001	
5.46183044E+001	-9.49423812E+001	
5.46390178E+001	-9.47989156E+001	
5.46597311E+001	-9.49484102E+001	
5.46804444E+001	-9.47560990E+001	
5.47011577E+001	-9.47427174E+001	
5.47218710E+001	-9.38987085E+001	
5.47425843E+001	-9.49727520E+001	
5.47632976E+001	-9.51797430E+001	
5.47840109E+001	-9.46929123E+001	
5.48047242E+001	-9.49863048E+001	
5.48254375E+001	-9.44668737E+001	
5.48461508E+001	-9.58572624E+001	
5.48668641E+001	-9.47934992E+001	
5.48875774E+001	-9.48465395E+001	
5.49082907E+001	-9.40788127E+001	
5.49290040E+001	-9.45637175E+001	
5.49497173E+001	-9.46605121E+001	
5.49704306E+001	-9.54885480E+001	
5.49911439E+001	-9.44161529E+001	
5.50118572E+001	-9.49602490E+001	
5.50325706E+001	-9.47301181E+001	
5.50532839E+001	-9.50136898E+001	
5.50739972E+001	-9.44102325E+001	
5.50947105E+001	-9.50273360E+001	
5.51154238E+001	-9.44916372E+001	
5.51361371E+001	-9.54604018E+001	
5.51568504E+001	-9.47756618E+001	
5.51775637E+001	-9.50254887E+001	
5.51982770E+001	-9.57879114E+001	
5.52189903E+001	-9.45578156E+001	
5.52397036E+001	-9.48937329E+001	
5.52604169E+001	-9.56920611E+001	
5.52811302E+001	-9.45111436E+001	
5.53018435E+001	-9.51890798E+001	
5.53225568E+001	-9.49450158E+001	
5.53432701E+001	-9.43589331E+001	
5.53639834E+001	-9.47689495E+001	
5.53846967E+001	-9.56725771E+001	
5.54054100E+001	-9.56217104E+001	
5.54261234E+001	-9.46949789E+001	
5.54468367E+001	-9.50986144E+001	
5.54675500E+001	-9.44236182E+001	
5.54882633E+001	-9.43458676E+001	
5.55089766E+001	-9.49753651E+001	
5.55296899E+001	-9.46416579E+001	
5.55504032E+001	-9.50752229E+001	
5.55711165E+001	-9.39676198E+001	
5.55918298E+001	-9.50266373E+001	
5.56125431E+001	-9.47637165E+001	
5.56332564E+001	-9.48892567E+001	
5.56539697E+001	-9.49756231E+001	
5.56746830E+001	-9.53642431E+001	
5.56953963E+001	-9.48160772E+001	
5.57161096E+001	-9.46718236E+001	
5.57368229E+001	-9.47813793E+001	
5.57575362E+001	-9.39505775E+001	
5.57782495E+001	-9.47930151E+001	
5.57989628E+001	-9.47503863E+001	
5.58196762E+001	-9.43614146E+001	
5.58403895E+001	-9.43617691E+001	
5.58611028E+001	-9.43922541E+001	
5.58818161E+001	-9.48924596E+001	
5.59025294E+001	-9.49304358E+001	
5.59232427E+001	-9.42454064E+001	
5.59439560E+001	-9.58443881E+001	
5.59646693E+001	-9.39967171E+001	
5.59853826E+001	-9.53664659E+001	
5.60060959E+001	-9.49069177E+001	
5.60268092E+001	-9.52877291E+001	
5.60475225E+001	-9.55054884E+001	
5.60682358E+001	-9.53332825E+001	
5.60889491E+001	-9.54789521E+001	
5.61096624E+001	-9.48268869E+001	
5.61303757E+001	-9.42943714E+001	
5.61510890E+001	-9.50465642E+001	
5.61718023E+001	-9.50714835E+001	
5.61925157E+001	-9.42893974E+001	
5.62132290E+001	-9.45347241E+001	
5.62339423E+001	-9.38179761E+001	
5.62546556E+001	-9.51468069E+001	
5.62753689E+001	-9.49439484E+001	
5.62960822E+001	-9.43103457E+001	
5.63167955E+001	-9.50575063E+001	
5.63375088E+001	-9.55257204E+001	
5.63582221E+001	-9.49978917E+001	
5.63789354E+001	-9.39008746E+001	
5.63996487E+001	-9.40673608E+001	
5.64203620E+001	-9.44495836E+001	
5.64410753E+001	-9.57934960E+001	
5.64617886E+001	-9.48565650E+001	
5.64825019E+001	-9.51954451E+001	
5.65032152E+001	-9.52916962E+001	
5.65239285E+001	-9.61157884E+001	
5.65446418E+001	-9.49997683E+001	
5.65653551E+001	-9.46866539E+001	
5.65860685E+001	-9.50169899E+001	
5.66067818E+001	-9.40765165E+001	
5.66274951E+001	-9.53271660E+001	
5.66482084E+001	-9.51697846E+001	
5.66689217E+001	-9.47056635E+001	
5.66896350E+001	-9.55044999E+001	
5.67103483E+001	-9.54000392E+001	
5.67310616E+001	-9.42917959E+001	
5.67517749E+001	-9.44533847E+001	
5.67724882E+001	-9.46042272E+001	
5.67932015E+001	-9.45384869E+001	
5.68139148E+001	-9.46891035E+001	
5.68346281E+001	-9.50104748E+001	
5.68553414E+001	-9.47171938E+001	
5.68760547E+001	-9.56043190E+001	
5.68967680E+001	-9.51823018E+001	
5.69174813E+001	-9.53138838E+001	
5.69381946E+001	-9.48604368E+001	
5.69589079E+001	-9.48571146E+001	
5.69796213E+001	-9.43042980E+001	
5.70003346E+001	-9.47078126E+001	
5.70210479E+001	-9.50603995E+001	
5.70417612E+001	-9.40105918E+001	
5.70624745E+001	-9.60043436E+001	
5.70831878E+001	-9.60777998E+001	
5.71039011E+001	-9.47079318E+001	
5.71246144E+001	-9.43508426E+001	
5.71453277E+001	-9.42034171E+001	
5.71660410E+001	-9.52304936E+001	
5.71867543E+001	-9.53878798E+001	
5.72074676E+001	-9.55623272E+001	
5.72281809E+001	-9.52103957E+001	
5.72488942E+001	-9.46432014E+001	
5.72696075E+001	-9.46488001E+001	
5.72903208E+001	-9.46641199E+001	
5.73110341E+001	-9.40062958E+001	
5.73317474E+001	-9.52472586E+001	
5.73524607E+001	-9.52072218E+001	
5.73731741E+001	-9.48894436E+001	
5.73938874E+001	-9.43333120E+001	
5.74146007E+001	-9.43447745E+001	
5.74353140E+001	-9.53657429E+001	
5.74560273E+001	-9.59519500E+001	
5.74767406E+001	-9.44998057E+001	
5.74974539E+001	-9.44294020E+001	
5.75181672E+001	-9.47477180E+001	
5.75388805E+001	-9.54168081E+001	
5.75595938E+001	-9.50348760E+001	
5.75803071E+001	-9.38260138E+001	
5.76010204E+001	-9.48173969E+001	
5.76217337E+001	-9.46613000E+001	
5.76424470E+001	-9.45644246E+001	
5.76631603E+001	-9.39631079E+001	
5.76838736E+001	-9.57045484E+001	
5.77045869E+001	-9.46547118E+001	
5.77253002E+001	-9.52729390E+001	
5.77460135E+001	-9.57761500E+001	
5.77667269E+001	-9.44350944E+001	
5.77874402E+001	-9.44321345E+001	
5.78081535E+001	-9.45523731E+001	
5.78288668E+001	-9.41381685E+001	
5.78495801E+001	-9.49980486E+001	
5.78702934E+001	-9.58695081E+001	
5.78910067E+001	-9.45891388E+001	
5.79117200E+001	-9.48478124E+001	
5.79324333E+001	-9.50530038E+001	
5.79531466E+001	-9.43553796E+001	
5.79738599E+001	-9.47934094E+001	
5.79945732E+001	-9.48004790E+001	
5.80152865E+001	-9.46891837E+001	
5.80359998E+001	-9.49323046E+001	
5.80567131E+001	-9.45995635E+001	
5.80774264E+001	-9.48718748E+001	
5.80981397E+001	-9.41048099E+001	
5.81188530E+001	-9.44298857E+001	
5.81395664E+001	-9.49714571E+001	
5.81602797E+001	-9.54382326E+001	
5.81809930E+001	-9.53799452E+001	
5.82017063E+001	-9.45256111E+001	
5.82224196E+001	-9.44805748E+001	
5.82431329E+001	-9.46091112E+001	
5.82638462E+001	-9.46681581E+001	
5.82845595E+001	-9.44922396E+001	
5.83052728E+001	-9.46139724E+001	
5.83259861E+001	-9.51985599E+001	
5.83466994E+001	-9.50000766E+001	
5.83674127E+001	-9.59346534E+001	
5.83881260E+001	-9.46735241E+001	
5.84088393E+001	-9.44305999E+001	
5.84295526E+001	-9.39047716E+001	
5.84502659E+001	-9.45313278E+001	
5.84709792E+001	-9.57446832E+001	
5.84916925E+001	-9.57310245E+001	
5.85124058E+001	-9.53066590E+001	
5.85331192E+001	-9.50621143E+001	
5.85538325E+001	-9.44886880E+001	
5.85745458E+001	-9.46233882E+001	
5.85952591E+001	-9.46314633E+001	
5.86159724E+001	-9.46045423E+001	
5.86366857E+001	-9.57165782E+001	
5.86573990E+001	-9.43243762E+001	
5.86781123E+001	-9.55453901E+001	
5.86988256E+001	-9.59123463E+001	
5.87195389E+001	-9.52570998E+001	
5.87402522E+001	-9.45157041E+001	
5.87609655E+001	-9.45912298E+001	
5.87816788E+001	-9.43812364E+001	
5.88023921E+001	-9.41450302E+001	
5.88231054E+001	-9.55229878E+001	
5.88438187E+001	-9.44263515E+001	
5.88645320E+001	-9.48370297E+001	
5.88852453E+001	-9.47042362E+001	
5.89059586E+001	-9.47300848E+001	
5.89266720E+001	-9.54652920E+001	
5.89473853E+001	-9.55949759E+001	
5.89680986E+001	-9.47769079E+001	
5.89888119E+001	-9.41518827E+001	
5.90095252E+001	-9.54488726E+001	
5.90302385E+001	-9.56216068E+001	
5.90509518E+001	-9.53465656E+001	
5.90716651E+001	-9.46464871E+001	
5.90923784E+001	-9.48427909E+001	
5.91130917E+001	-9.31673785E+001	
5.91338050E+001	-9.58569132E+001	
5.91545183E+001	-9.49203658E+001	
5.91752316E+001	-9.51710374E+001	
5.91959449E+001	-9.52533683E+001	
5.92166582E+001	-9.53274665E+001	
5.92373715E+001	-9.48320467E+001	
5.92580848E+001	-9.46097699E+001	
5.92787981E+001	-9.37832219E+001	
5.92995114E+001	-9.37796703E+001	
5.93202248E+001	-9.46250711E+001	
5.93409381E+001	-9.57867829E+001	
5.93616514E+001	-9.50106719E+001	
5.93823647E+001	-9.37145473E+001	
5.94030780E+001	-9.48089362E+001	
5.94237913E+001	-9.47337045E+001	
5.94445046E+001	-9.48867883E+001	
5.94652179E+001	-9.37732983E+001	
5.94859312E+001	-9.43588932E+001	
5.95066445E+001	-9.57373770E+001	
5.95273578E+001	-9.47886085E+001	
5.95480711E+001	-9.48037137E+001	
5.95687844E+001	-9.40154930E+001	
5.95894977E+001	-9.43788403E+001	
5.96102110E+001	-9.53398365E+001	
5.96309243E+001	-9.43006523E+001	
5.96516376E+001	-9.42940995E+001	
5.96723509E+001	-9.32467165E+001	
5.96930642E+001	-9.46020852E+001	
5.97137776E+001	-9.57321733E+001	
5.97344909E+001	-9.48632622E+001	
5.97552042E+001	-9.43863767E+001	
5.97759175E+001	-9.48020102E+001	
5.97966308E+001	-9.36070026E+001	
5.98173441E+001	-9.47368395E+001	
5.98380574E+001	-9.49872127E+001	
5.98587707E+001	-9.52530419E+001	
5.98794840E+001	-9.39921568E+001	
5.99001973E+001	-9.49322890E+001	
5.99209106E+001	-9.46872823E+001	
5.99416239E+001	-9.49086565E+001	
5.99623372E+001	-9.46289897E+001	
5.99830505E+001	-9.40236293E+001	
6.00037638E+001	-9.40963634E+001	
6.00244771E+001	-9.48714364E+001	
6.00451904E+001	-9.47789783E+001	
6.00659037E+001	-9.51004765E+001	
6.00866171E+001	-9.52270261E+001	
6.01073304E+001	-9.41804908E+001	
6.01280437E+001	-9.39035620E+001	
6.01487570E+001	-9.43678689E+001	
6.01694703E+001	-9.56885507E+001	
6.01901836E+001	-9.46534255E+001	
6.02108969E+001	-9.54838866E+001	
6.02316102E+001	-9.49449110E+001	
6.02523235E+001	-9.55166653E+001	
6.02730368E+001	-9.54252630E+001	
6.02937501E+001	-9.36285748E+001	
6.03144634E+001	-9.60012148E+001	
6.03351767E+001	-9.54198510E+001	
6.03558900E+001	-9.44858105E+001	
6.03766033E+001	-9.51061977E+001	
6.03973166E+001	-9.49502309E+001	
6.04180299E+001	-9.58802829E+001	
6.04387432E+001	-9.44291079E+001	
6.04594565E+001	-9.54069112E+001	
6.04801699E+001	-9.51500232E+001	
6.05008832E+001	-9.44879439E+001	
6.05215965E+001	-9.49630735E+001	
6.05423098E+001	-9.56685237E+001	
6.05630231E+001	-9.44497421E+001	
6.05837364E+001	-9.34655668E+001	
6.06044497E+001	-9.51150219E+001	
6.06251630E+001	-9.50328673E+001	
6.06458763E+001	-9.43331035E+001	
6.06665896E+001	-9.45758320E+001	
6.06873029E+001	-9.51990807E+001	
6.07080162E+001	-9.42778531E+001	
6.07287295E+001	-9.52244708E+001	
6.07494428E+001	-9.45064224E+001	
6.07701561E+001	-9.46448622E+001	
6.07908694E+001	-9.52487561E+001	
6.08115827E+001	-9.50853970E+001	
6.08322960E+001	-9.49557899E+001	
6.08530093E+001	-9.47412594E+001	
6.08737227E+001	-9.45657026E+001	
6.08944360E+001	-9.56276532E+001	
6.09151493E+001	-9.52118869E+001	
6.09358626E+001	-9.44007300E+001	
6.09565759E+001	-9.49115395E+001	
6.09772892E+001	-9.56027462E+001	
