x-axis,2
second,Volt
-99.9999E-03,+2.8325E-03
-99.7999E-03,+4.0007E-03
-99.5999E-03,-3.8059E-03
-99.3999E-03,+2.9286E-03
-99.1999E-03,+193.5E-06
-98.9999E-03,-4.1979E-03
-98.7999E-03,-879.6E-06
-98.5999E-03,-2.6352E-03
-98.3999E-03,+1.1738E-03
-98.1999E-03,+5.8549E-03
-97.9999E-03,-5.0755E-03
-97.7999E-03,+1.3668E-03
-97.5999E-03,+488.6E-06
-97.3999E-03,+1.2683E-03
-97.1999E-03,-1.7588E-03
-96.9999E-03,-4.1941E-03
-96.7999E-03,+8.3940E-03
-96.5999E-03,-2.5368E-03
-96.3999E-03,+3.1232E-03
-96.1999E-03,-1.2696E-03
-95.9999E-03,-1.3666E-03
-95.7999E-03,-1.4E-06
-95.5999E-03,-3.3188E-03
-95.3999E-03,+295.2E-06
-95.1999E-03,+5.7585E-03
-94.9999E-03,-2.0504E-03
-94.7999E-03,-1.0758E-03
-94.5999E-03,-5.0749E-03
-94.3999E-03,+2.7382E-03
-94.1999E-03,+12.2027E-03
-93.9999E-03,+1.5631E-03
-93.7999E-03,+2.9298E-03
-93.5999E-03,+3.3246E-03
-93.3999E-03,+13.9620E-03
-93.1999E-03,+6.9302E-03
-92.9999E-03,-1.4626E-03
-92.7999E-03,+4.0979E-03
-92.5999E-03,-4.9798E-03
-92.3999E-03,-3.2216E-03
-92.1999E-03,-586.4E-06
-91.9999E-03,-1.7571E-03
-91.7999E-03,+1.0E-06
-91.5999E-03,+2.4437E-03
-91.3999E-03,+8.1040E-03
-91.1999E-03,+4.3923E-03
-90.9999E-03,-1.0699E-03
-90.7999E-03,+9.5636E-03
-90.5999E-03,-6.9320E-03
-90.3999E-03,-3.1235E-03
-90.1999E-03,+588.8E-06
-89.9999E-03,+7.5139E-03
-89.7999E-03,-6.2518E-03
-89.5999E-03,-10.7381E-03
-89.3999E-03,-780.3E-06
-89.1999E-03,+1.5590E-03
-88.9999E-03,-6.9344E-03
-88.7999E-03,-8.8864E-03
-88.5999E-03,-8.2041E-03
-88.3999E-03,-10.6412E-03
-88.1999E-03,-2.4422E-03
-87.9999E-03,-4.2943E-03
-87.7999E-03,+1.9473E-03
-87.5999E-03,-12.3951E-03
-87.3999E-03,+5.2691E-03
-87.1999E-03,-5.4691E-03
-86.9999E-03,-6.3453E-03
-86.7999E-03,-489.0E-06
-86.5999E-03,-2.3448E-03
-86.3999E-03,-4.8861E-03
-86.1999E-03,-12.8855E-03
-85.9999E-03,-197.7E-06
-85.7999E-03,-6.0564E-03
-85.5999E-03,-10.1552E-03
-85.3999E-03,-7.5150E-03
-85.1999E-03,+3.5169E-03
-84.9999E-03,+6.5418E-03
-84.7999E-03,+3.7097E-03
-84.5999E-03,+686.4E-06
-84.3999E-03,+7.6133E-03
-84.1999E-03,-1.8539E-03
-83.9999E-03,+2.0493E-03
-83.7999E-03,-1.5662E-03
-83.5999E-03,-10.5427E-03
-83.3999E-03,-292.5E-06
-83.1999E-03,+880.4E-06
-82.9999E-03,+4.5875E-03
-82.7999E-03,-1.1711E-03
-82.5999E-03,+782.4E-06
-82.3999E-03,+3.7064E-03
-82.1999E-03,-7.4206E-03
-81.9999E-03,-4.1975E-03
-81.7999E-03,+97.1E-06
-81.5999E-03,-1.2690E-03
-81.3999E-03,+96.9E-06
-81.1999E-03,-1.6566E-03
-80.9999E-03,+7.1252E-03
-80.7999E-03,-2.0526E-03
-80.5999E-03,-6.6384E-03
-80.3999E-03,-1.0772E-03
-80.1999E-03,-8.2963E-03
-79.9999E-03,+2.6336E-03
-79.7999E-03,-4.9812E-03
-79.5999E-03,-6.7361E-03
-79.3999E-03,-1.2746E-03
-79.1999E-03,-13.6637E-03
-78.9999E-03,+6.3386E-03
-78.7999E-03,-15.9143E-03
-78.5999E-03,-6.8329E-03
-78.3999E-03,+584.5E-06
-78.1999E-03,-2.8272E-03
-77.9999E-03,+9.0792E-03
-77.7999E-03,+2.0526E-03
-77.5999E-03,+6.4435E-03
-77.3999E-03,+2.0471E-03
-77.1999E-03,-7.0270E-03
-76.9999E-03,+3.4151E-03
-76.7999E-03,-3.5188E-03
-76.5999E-03,-11.2234E-03
-76.3999E-03,+6.1466E-03
-76.1999E-03,-8.0001E-03
-75.9999E-03,+11.0310E-03
-75.7999E-03,+780.3E-06
-75.5999E-03,-1.6580E-03
-75.3999E-03,+3.7068E-03
-75.1999E-03,-6.5342E-03
-74.9999E-03,+14.9362E-03
-74.7999E-03,+2.1486E-03
-74.5999E-03,+2.4414E-03
-74.3999E-03,+2.5383E-03
-74.1999E-03,+686.1E-06
-73.9999E-03,+6.7357E-03
-73.7999E-03,+390.6E-06
-73.5999E-03,+391.6E-06
-73.3999E-03,+2.7277E-03
-73.1999E-03,-13.6642E-03
-72.9999E-03,+5.1739E-03
-72.7999E-03,+582.4E-06
