x-axis,1,2
second,Volt,Volt
-100.0000E-03,+1.8619140E+00,+583.1250E-03
-99.8000E-03,+1.8091797E+00,+582.7344E-03
-99.6000E-03,+1.7554687E+00,+581.9531E-03
-99.4000E-03,+1.7017578E+00,+580.0000E-03
-99.2000E-03,+1.6490234E+00,+577.6563E-03
-99.0000E-03,+1.5992187E+00,+575.3125E-03
-98.8000E-03,+1.5474609E+00,+571.4063E-03
-98.6000E-03,+1.4947265E+00,+567.5000E-03
-98.4000E-03,+1.4400390E+00,+562.4219E-03
-98.2000E-03,+1.3873047E+00,+556.5625E-03
-98.0000E-03,+1.3326172E+00,+551.0938E-03
-97.8000E-03,+1.2818359E+00,+544.8438E-03
-97.6000E-03,+1.2300781E+00,+538.5938E-03
-97.4000E-03,+1.1773437E+00,+530.7813E-03
-97.2000E-03,+1.1236328E+00,+522.9688E-03
-97.0000E-03,+1.0708984E+00,+513.5938E-03
-96.8000E-03,+1.0181640E+00,+504.2188E-03
-96.6000E-03,+966.4062E-03,+494.8438E-03
-96.4000E-03,+915.6250E-03,+484.2969E-03
-96.2000E-03,+866.7969E-03,+473.3594E-03
-96.0000E-03,+819.9219E-03,+461.6406E-03
-95.8000E-03,+774.0234E-03,+450.7031E-03
-95.6000E-03,+727.1484E-03,+438.9844E-03
-95.4000E-03,+679.2969E-03,+426.0938E-03
-95.2000E-03,+633.3984E-03,+413.2031E-03
-95.0000E-03,+588.4765E-03,+399.5313E-03
-94.8000E-03,+543.5547E-03,+386.6406E-03
-94.6000E-03,+498.6328E-03,+372.5781E-03
-94.4000E-03,+456.6406E-03,+358.9063E-03
-94.2000E-03,+415.6250E-03,+346.4063E-03
-94.0000E-03,+374.6094E-03,+331.1719E-03
-93.8000E-03,+338.4765E-03,+317.1094E-03
-93.6000E-03,+303.3203E-03,+301.8750E-03
-93.4000E-03,+266.2109E-03,+287.0313E-03
-93.2000E-03,+230.0781E-03,+271.4063E-03
-93.0000E-03,+196.8750E-03,+256.9531E-03
-92.8000E-03,+162.6953E-03,+240.9375E-03
-92.6000E-03,+131.4453E-03,+226.0938E-03
-92.4000E-03,+102.1484E-03,+210.8594E-03
-92.2000E-03,+71.8750E-03,+194.8438E-03
-92.0000E-03,+44.5312E-03,+179.6094E-03
-91.8000E-03,+18.1640E-03,+164.7656E-03
-91.6000E-03,-6.2500E-03,+149.5313E-03
-91.4000E-03,-29.6875E-03,+134.6875E-03
-91.2000E-03,-52.1485E-03,+119.4531E-03
-91.0000E-03,-71.6797E-03,+104.2188E-03
