x-axis,1,2
second,Volt,Volt
-100.0000E-03,+254.2969E-03,-344.0063E-03
-99.8000E-03,+280.6641E-03,-348.6938E-03
-99.6000E-03,+308.0078E-03,-352.9906E-03
-99.4000E-03,+335.3516E-03,-357.2875E-03
-99.2000E-03,+363.6719E-03,-361.1938E-03
-99.0000E-03,+391.9922E-03,-365.1000E-03
-98.8000E-03,+422.2656E-03,-368.2250E-03
-98.6000E-03,+453.5156E-03,-371.3500E-03
-98.4000E-03,+483.7891E-03,-374.4750E-03
-98.2000E-03,+515.0391E-03,-376.8188E-03
-98.0000E-03,+546.2891E-03,-379.9438E-03
-97.8000E-03,+578.5156E-03,-381.8969E-03
-97.6000E-03,+611.7188E-03,-384.2406E-03
-97.4000E-03,+645.8985E-03,-385.8031E-03
-97.2000E-03,+681.0547E-03,-387.3656E-03
-97.0000E-03,+716.2110E-03,-388.5375E-03
-96.8000E-03,+754.2969E-03,-389.3188E-03
-96.6000E-03,+791.4063E-03,-389.7094E-03
-96.4000E-03,+828.5156E-03,-389.7094E-03
-96.2000E-03,+866.6016E-03,-390.1000E-03
-96.0000E-03,+905.6641E-03,-389.3188E-03
-95.8000E-03,+944.7266E-03,-388.9281E-03
-95.6000E-03,+983.7891E-03,-387.3656E-03
-95.4000E-03,+1.0208985E+00,-386.5844E-03
-95.2000E-03,+1.0589844E+00,-385.0219E-03
-95.0000E-03,+1.1000000E+00,-383.0688E-03
-94.8000E-03,+1.1410156E+00,-381.1156E-03
-94.6000E-03,+1.1810547E+00,-379.5531E-03
-94.4000E-03,+1.2220703E+00,-376.4281E-03
-94.2000E-03,+1.2621094E+00,-374.4750E-03
-94.0000E-03,+1.3031250E+00,-370.9594E-03
-93.8000E-03,+1.3412110E+00,-367.8344E-03
-93.6000E-03,+1.3802735E+00,-364.7094E-03
-93.4000E-03,+1.4203125E+00,-360.8031E-03
-93.2000E-03,+1.4623047E+00,-356.8969E-03
-93.0000E-03,+1.5052735E+00,-352.6000E-03
-92.8000E-03,+1.5472656E+00,-348.6938E-03
-92.6000E-03,+1.5882813E+00,-343.2250E-03
-92.4000E-03,+1.6283203E+00,-338.5375E-03
-92.2000E-03,+1.6693360E+00,-333.4594E-03
-92.0000E-03,+1.7123047E+00,-327.9906E-03
-91.8000E-03,+1.7533203E+00,-322.1313E-03
-91.6000E-03,+1.7953125E+00,-315.8813E-03
-91.4000E-03,+1.8373047E+00,-310.8031E-03
-91.2000E-03,+1.8783203E+00,-303.3813E-03
-91.0000E-03,+1.9183594E+00,-297.1313E-03
