Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08514   0.64260   -0.24253   21.71172   0.08514   0.64260   0.60817   -0.46632   100.42725
2   0.08517   0.64223   -0.24247   21.72921   0.08517   0.64223   0.60857   -0.46620   100.35400
3   0.08512   0.64354   -0.24209   21.68063   0.08512   0.64354   0.60775   -0.46553   100.42725
4   0.08507   0.64290   -0.24281   21.68554   0.08507   0.64290   0.60735   -0.46678   100.51575
5   0.08499   0.64333   -0.24260   21.67676   0.08499   0.64333   0.60738   -0.46648   100.43030
6   0.08488   0.64354   -0.24217   21.67632   0.08488   0.64354   0.60756   -0.46565   100.39673
7   0.08484   0.64351   -0.24305   21.65328   0.08484   0.64351   0.60656   -0.46727   100.48523
8   0.08473   0.64348   -0.24278   21.65899   0.08473   0.64348   0.60677   -0.46672   100.51575
9   0.08481   0.64357   -0.24249   21.66559   0.08481   0.64357   0.60714   -0.46623   100.38757
10   0.08484   0.64302   -0.24283   21.68139   0.08484   0.64302   0.60729   -0.46684   100.43945
11   0.08477   0.64290   -0.24322   21.67476   0.08477   0.64290   0.60689   -0.46754   100.49438
12   0.08471   0.64336   -0.24256   21.67321   0.08471   0.64336   0.60726   -0.46635   100.43030
13   0.08477   0.64296   -0.24336   21.66837   0.08477   0.64296   0.60668   -0.46779   100.38757
14   0.08466   0.64296   -0.24306   21.67556   0.08466   0.64296   0.60698   -0.46724   100.46387
15   0.08475   0.64370   -0.24277   21.65281   0.08475   0.64370   0.60671   -0.46675   100.48523
16   0.08477   0.64306   -0.24293   21.67856   0.08477   0.64306   0.60720   -0.46706   100.39673
17   0.08486   0.64357   -0.24299   21.65192   0.08486   0.64357   0.60656   -0.46715   100.49438
18   0.08491   0.64351   -0.24269   21.66263   0.08491   0.64351   0.60695   -0.46660   100.45166
19   0.08492   0.64312   -0.24258   21.68367   0.08492   0.64312   0.60747   -0.46638   100.40894
20   0.08486   0.64309   -0.24304   21.67141   0.08486   0.64309   0.60692   -0.46721   100.47302
21   0.08492   0.64336   -0.24305   21.65955   0.08492   0.64336   0.60668   -0.46724   100.52795
22   0.08505   0.64299   -0.24278   21.68566   0.08505   0.64299   0.60744   -0.46678   100.41809
23   0.08513   0.64302   -0.24290   21.67924   0.08513   0.64302   0.60720   -0.46696   100.35400
24   0.08507   0.64312   -0.24311   21.66929   0.08507   0.64312   0.60686   -0.46736   100.53711
25   0.08509   0.64306   -0.24287   21.67999   0.08509   0.64306   0.60726   -0.46693   100.51575
26   0.08518   0.64281   -0.24215   21.71415   0.08518   0.64281   0.60848   -0.46565   100.40588
27   0.08502   0.64336   -0.24296   21.66386   0.08502   0.64336   0.60686   -0.46712   100.33264
28   0.08499   0.64290   -0.24278   21.68626   0.08499   0.64290   0.60738   -0.46672   100.48218
29   0.08496   0.64333   -0.24290   21.66454   0.08496   0.64333   0.60686   -0.46696   100.40894
30   0.08502   0.64299   -0.24300   21.67488   0.08502   0.64299   0.60698   -0.46712   100.43945
31   0.08498   0.64299   -0.24285   21.68207   0.08498   0.64299   0.60729   -0.46687   100.46082
32   0.08489   0.64330   -0.24280   21.67097   0.08489   0.64330   0.60710   -0.46681   100.45166
33   0.08492   0.64324   -0.24246   21.68383   0.08492   0.64324   0.60759   -0.46620   100.37537
34   0.08490   0.64333   -0.24263   21.67245   0.08490   0.64333   0.60720   -0.46648   100.46082
35   0.08484   0.64272   -0.24286   21.69752   0.08484   0.64272   0.60768   -0.46693   100.47302
36   0.08503   0.64272   -0.24257   21.70470   0.08503   0.64272   0.60799   -0.46638   100.38757
37   0.08495   0.64260   -0.24303   21.69449   0.08495   0.64260   0.60744   -0.46718   100.41809
38   0.08506   0.64190   -0.24297   21.72951   0.08506   0.64190   0.60826   -0.46709   100.49438
39   0.08508   0.64306   -0.24218   21.69939   0.08508   0.64306   0.60808   -0.46568   100.41809
40   0.08508   0.64281   -0.24267   21.69548   0.08508   0.64281   0.60768   -0.46654   100.38452
41   0.08493   0.64306   -0.24334   21.66490   0.08493   0.64306   0.60662   -0.46776   100.43945
42   0.08495   0.64272   -0.24294   21.69106   0.08495   0.64272   0.60741   -0.46702   100.50354
43   0.08511   0.64266   -0.24275   21.70103   0.08511   0.64266   0.60778   -0.46669   100.43945
44   0.08501   0.64208   -0.24325   21.71179   0.08501   0.64208   0.60768   -0.46757   100.39673
45   0.08489   0.64284   -0.24246   21.70198   0.08489   0.64284   0.60799   -0.46620   100.51575
46   0.08487   0.64254   -0.24272   21.70590   0.08487   0.64254   0.60787   -0.46663   100.50659
47   0.08486   0.64254   -0.24271   21.71021   0.08486   0.64254   0.60805   -0.46666   100.45166
48   0.08486   0.64278   -0.24307   21.68395   0.08486   0.64278   0.60717   -0.46724   100.48523
49   0.08482   0.64263   -0.24303   21.69237   0.08482   0.64263   0.60738   -0.46718   100.47302
50   0.08492   0.64196   -0.24307   21.72600   0.08492   0.64196   0.60817   -0.46730   100.36621
51   0.08475   0.64229   -0.24298   21.70990   0.08475   0.64229   0.60781   -0.46709   100.48523
52   0.08478   0.64248   -0.24308   21.69793   0.08478   0.64248   0.60747   -0.46727   100.49438
