Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08483   0.64342   -0.24267   21.66754   0.08483   0.64342   0.60707   -0.46657   100.47302
2   0.08490   0.64357   -0.24205   21.68067   0.08490   0.64357   0.60778   -0.46547   100.39673
3   0.08496   0.64385   -0.24252   21.65230   0.08496   0.64385   0.60683   -0.46629   100.43945
4   0.08507   0.64415   -0.24296   21.62465   0.08507   0.64415   0.60594   -0.46709   100.43945
5   0.08506   0.64370   -0.24235   21.66503   0.08506   0.64370   0.60723   -0.46599   100.41809
6   0.08513   0.64327   -0.24273   21.67309   0.08513   0.64327   0.60717   -0.46666   100.42725
7   0.08500   0.64379   -0.24236   21.65940   0.08500   0.64379   0.60707   -0.46599   100.51575
8   0.08513   0.64364   -0.24214   21.67429   0.08513   0.64364   0.60756   -0.46562   100.42725
9   0.08517   0.64357   -0.24248   21.66774   0.08517   0.64357   0.60723   -0.46623   100.35400
10   0.08513   0.64354   -0.24261   21.66267   0.08513   0.64354   0.60698   -0.46644   100.47302
11   0.08508   0.64312   -0.24253   21.68582   0.08508   0.64312   0.60756   -0.46629   100.54626
12   0.08518   0.64345   -0.24226   21.67908   0.08518   0.64345   0.60759   -0.46583   100.37537
13   0.08512   0.64345   -0.24252   21.67261   0.08512   0.64345   0.60732   -0.46632   100.36316
14   0.08499   0.64360   -0.24284   21.65484   0.08499   0.64360   0.60671   -0.46687   100.47302
15   0.08489   0.64287   -0.24266   21.69413   0.08489   0.64287   0.60768   -0.46654   100.47302
16   0.08485   0.64364   -0.24284   21.65273   0.08485   0.64364   0.60665   -0.46687   100.39673
17   0.08488   0.64348   -0.24261   21.66619   0.08488   0.64348   0.60707   -0.46644   100.47302
18   0.08478   0.64339   -0.24253   21.67181   0.08478   0.64339   0.60723   -0.46629   100.52795
19   0.08482   0.64339   -0.24302   21.65743   0.08482   0.64339   0.60662   -0.46718   100.43030
20   0.08477   0.64364   -0.24307   21.64697   0.08477   0.64364   0.60640   -0.46730   100.45166
21   0.08476   0.64284   -0.24299   21.68618   0.08476   0.64284   0.60732   -0.46715   100.50659
22   0.08473   0.64357   -0.24279   21.65696   0.08473   0.64357   0.60677   -0.46678   100.44250
23   0.08486   0.64327   -0.24266   21.67668   0.08486   0.64327   0.60732   -0.46657   100.41809
24   0.08484   0.64345   -0.24285   21.65967   0.08484   0.64345   0.60677   -0.46687   100.57068
25   0.08492   0.64339   -0.24282   21.66606   0.08492   0.64339   0.60698   -0.46684   100.48218
26   0.08509   0.64388   -0.24243   21.65162   0.08509   0.64388   0.60683   -0.46611   100.37537
27   0.08503   0.64425   -0.24267   21.62766   0.08503   0.64425   0.60616   -0.46654   100.39673
28   0.08502   0.64293   -0.24299   21.68055   0.08502   0.64293   0.60717   -0.46712   100.51575
29   0.08509   0.64422   -0.24233   21.64129   0.08509   0.64422   0.60671   -0.46596   100.41809
30   0.08517   0.64364   -0.24260   21.65776   0.08517   0.64364   0.60686   -0.46641   100.38452
31   0.08520   0.64357   -0.24256   21.66559   0.08520   0.64357   0.60714   -0.46638   100.48218
32   0.08517   0.64333   -0.24273   21.67029   0.08517   0.64333   0.60710   -0.46666   100.51575
33   0.08520   0.64348   -0.24244   21.67265   0.08520   0.64348   0.60735   -0.46617   100.38452
34   0.08519   0.64315   -0.24321   21.66286   0.08519   0.64315   0.60662   -0.46751   100.41809
35   0.08509   0.64327   -0.24276   21.67021   0.08509   0.64327   0.60704   -0.46669   100.49438
36   0.08512   0.64318   -0.24215   21.69524   0.08512   0.64318   0.60802   -0.46562   100.42725
37   0.08515   0.64354   -0.24298   21.65404   0.08515   0.64354   0.60662   -0.46715   100.42725
38   0.08504   0.64333   -0.24272   21.66958   0.08504   0.64333   0.60707   -0.46663   100.48218
39   0.08503   0.64422   -0.24233   21.64345   0.08503   0.64422   0.60680   -0.46599   100.43030
40   0.08513   0.64315   -0.24204   21.70166   0.08513   0.64315   0.60826   -0.46547   100.39673
41   0.08495   0.64309   -0.24261   21.68363   0.08495   0.64309   0.60744   -0.46641   100.48218
42   0.08486   0.64260   -0.24262   21.70814   0.08486   0.64260   0.60802   -0.46648   100.46387
43   0.08497   0.64223   -0.24218   21.73924   0.08497   0.64223   0.60900   -0.46568   100.36621
44   0.08501   0.64266   -0.24231   21.71467   0.08501   0.64266   0.60836   -0.46593   100.37537
45   0.08495   0.64217   -0.24180   21.75422   0.08495   0.64217   0.60958   -0.46501   100.52795
46   0.08506   0.64162   -0.24290   21.74352   0.08506   0.64162   0.60860   -0.46693   100.51575
47   0.08527   0.64232   -0.24291   21.71210   0.08527   0.64232   0.60793   -0.46699   100.29907
48   0.08517   0.64135   -0.24373   21.73170   0.08517   0.64135   0.60784   -0.46843   100.41809
49   0.08497   0.64132   -0.24283   21.76395   0.08497   0.64132   0.60918   -0.46687   100.54932
50   0.08512   0.64174   -0.24321   21.73004   0.08512   0.64174   0.60814   -0.46751   100.37537
51   0.08519   0.64122   -0.24321   21.75452   0.08519   0.64122   0.60869   -0.46751   100.32043
52   0.08521   0.64180   -0.24352   21.71647   0.08521   0.64180   0.60762   -0.46806   100.44861
53   0.08517   0.64266   -0.24296   21.69313   0.08517   0.64266   0.60744   -0.46706   100.38452
54   0.08509   0.64284   -0.24275   21.69193   0.08509   0.64284   0.60756   -0.46669   100.37537
55   0.08507   0.64269   -0.24312   21.68814   0.08507   0.64269   0.60726   -0.46736   100.43945
56   0.08497   0.64321   -0.24306   21.66582   0.08497   0.64321   0.60680   -0.46727   100.47302
57   0.08485   0.64251   -0.24285   21.70443   0.08485   0.64251   0.60778   -0.46687   100.37537
58   0.08480   0.64241   -0.24345   21.68707   0.08480   0.64241   0.60695   -0.46788   100.50659
59   0.08475   0.64238   -0.24301   21.70427   0.08475   0.64238   0.60765   -0.46715   100.49438
60   0.08488   0.64183   -0.24294   21.73374   0.08488   0.64183   0.60839   -0.46702   100.43945
61   0.08496   0.64330   -0.24305   21.66306   0.08496   0.64330   0.60677   -0.46727   100.37537
62   0.08483   0.64318   -0.24318   21.66434   0.08483   0.64318   0.60671   -0.46748   100.47302
63   0.08468   0.64330   -0.24295   21.66594   0.08468   0.64330   0.60689   -0.46709   100.49438
64   0.08467   0.64269   -0.24282   21.69676   0.08467   0.64269   0.60762   -0.46681   100.38757
65   0.08460   0.64354   -0.24319   21.64397   0.08460   0.64354   0.60619   -0.46745   100.39978
66   0.08459   0.64293   -0.24295   21.68199   0.08459   0.64293   0.60723   -0.46706   100.50659
67   0.08466   0.64257   -0.24278   21.70235   0.08466   0.64257   0.60775   -0.46672   100.46387
68   0.08486   0.64324   -0.24324   21.65579   0.08486   0.64324   0.60640   -0.46754   100.38757
69   0.08487   0.64275   -0.24276   21.69684   0.08487   0.64275   0.60768   -0.46672   100.51575
70   0.08494   0.64278   -0.24315   21.68323   0.08494   0.64278   0.60714   -0.46742   100.49438
71   0.08499   0.64281   -0.24292   21.68974   0.08499   0.64281   0.60744   -0.46702   100.40894
72   0.08492   0.64296   -0.24322   21.67484   0.08492   0.64296   0.60695   -0.46757   100.46082
73   0.08501   0.64251   -0.24302   21.70084   0.08501   0.64251   0.60762   -0.46721   100.48218
74   0.08506   0.64315   -0.24256   21.68586   0.08506   0.64315   0.60759   -0.46638   100.45166
75   0.08511   0.64315   -0.24289   21.67221   0.08511   0.64315   0.60701   -0.46693   100.43945
76   0.08511   0.64263   -0.24326   21.68662   0.08511   0.64263   0.60714   -0.46760   100.49438
77   0.08506   0.64275   -0.24338   21.67456   0.08506   0.64275   0.60674   -0.46779   100.47302
78   0.08513   0.64281   -0.24274   21.69477   0.08513   0.64281   0.60765   -0.46669   100.41809
79   0.08507   0.64373   -0.24303   21.63990   0.08507   0.64373   0.60619   -0.46718   100.46082
80   0.08501   0.64321   -0.24318   21.66150   0.08501   0.64321   0.60662   -0.46745   100.53711
81   0.08498   0.64306   -0.24325   21.66633   0.08498   0.64306   0.60668   -0.46757   100.43030
82   0.08509   0.64367   -0.24306   21.64341   0.08509   0.64367   0.60628   -0.46724   100.34180
83   0.08498   0.64278   -0.24321   21.68107   0.08498   0.64278   0.60704   -0.46751   100.50354
84   0.08487   0.64220   -0.24295   21.71410   0.08487   0.64220   0.60790   -0.46702   100.51575
85   0.08503   0.64357   -0.24324   21.64113   0.08503   0.64357   0.60610   -0.46754   100.34180
86   0.08496   0.64309   -0.24307   21.67285   0.08496   0.64309   0.60698   -0.46730   100.43030
87   0.08493   0.64214   -0.24328   21.70971   0.08493   0.64214   0.60765   -0.46767   100.49438
88   0.08503   0.64257   -0.24286   21.70379   0.08503   0.64257   0.60781   -0.46693   100.43030
89   0.08513   0.64263   -0.24322   21.68878   0.08513   0.64263   0.60723   -0.46754   100.43945
90   0.08516   0.64278   -0.24323   21.67820   0.08516   0.64278   0.60692   -0.46751   100.48218
91   0.08518   0.64235   -0.24306   21.70424   0.08518   0.64235   0.60762   -0.46724   100.46997
92   0.08530   0.64293   -0.24272   21.68918   0.08530   0.64293   0.60753   -0.46666   100.38452
93   0.08528   0.64113   -0.24338   21.75298   0.08528   0.64113   0.60854   -0.46782   100.44861
94   0.08530   0.64260   -0.24271   21.70455   0.08530   0.64260   0.60787   -0.46663   100.51270
95   0.08533   0.64324   -0.24270   21.67664   0.08533   0.64324   0.60729   -0.46663   100.34180
96   0.08523   0.64190   -0.24269   21.73740   0.08523   0.64190   0.60860   -0.46657   100.43945
97   0.08518   0.64241   -0.24303   21.70575   0.08518   0.64241   0.60775   -0.46724   100.51575
98   0.08517   0.64266   -0.24220   21.71969   0.08517   0.64266   0.60857   -0.46574   100.38452
99   0.08530   0.64187   -0.24258   21.74310   0.08530   0.64187   0.60881   -0.46638   100.33264
100   0.08500   0.64306   -0.24248   21.69149   0.08500   0.64306   0.60775   -0.46623   100.47302
101   0.08486   0.64229   -0.24354   21.69338   0.08486   0.64229   0.60710   -0.46809   100.47302
102   0.08490   0.64306   -0.24265   21.68574   0.08490   0.64306   0.60750   -0.46654   100.39673
103   0.08486   0.64293   -0.24306   21.67983   0.08486   0.64293   0.60714   -0.46727   100.40894
104   0.08484   0.64345   -0.24331   21.64528   0.08484   0.64345   0.60616   -0.46770   100.48523
105   0.08484   0.64257   -0.24275   21.70594   0.08484   0.64257   0.60790   -0.46672   100.43030
106   0.08485   0.64272   -0.24304   21.68890   0.08485   0.64272   0.60732   -0.46721   100.43030
107   0.08472   0.64336   -0.24297   21.66027   0.08472   0.64336   0.60671   -0.46709   100.49438
108   0.08466   0.64339   -0.24268   21.66966   0.08466   0.64339   0.60714   -0.46660   100.47302
109   0.08488   0.64287   -0.24279   21.68766   0.08488   0.64287   0.60741   -0.46675   100.41809
110   0.08486   0.64333   -0.24309   21.66095   0.08486   0.64333   0.60671   -0.46733   100.43030
111   0.08489   0.64287   -0.24298   21.68407   0.08489   0.64287   0.60726   -0.46712   100.53711
112   0.08496   0.64241   -0.24281   21.71078   0.08496   0.64241   0.60796   -0.46681   100.41809
113   0.08500   0.64296   -0.24300   21.68059   0.08500   0.64296   0.60720   -0.46718   100.40894
114   0.08497   0.64397   -0.24285   21.63735   0.08497   0.64397   0.60631   -0.46690   100.49438
115   0.08507   0.64272   -0.24326   21.68387   0.08507   0.64272   0.60710   -0.46764   100.43945
116   0.08516   0.64333   -0.24291   21.66454   0.08516   0.64333   0.60686   -0.46699   100.35400
117   0.08514   0.64351   -0.24336   21.64176   0.08514   0.64351   0.60607   -0.46779   100.41809
