Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08480   0.64272   -0.24292   21.69393   0.08480   0.64272   0.60753   -0.46702   100.49438
2   0.08485   0.64272   -0.24251   21.70470   0.08485   0.64272   0.60799   -0.46626   100.43030
3   0.08496   0.64235   -0.24320   21.70280   0.08496   0.64235   0.60756   -0.46751   100.43030
4   0.08489   0.64245   -0.24274   21.71153   0.08489   0.64245   0.60802   -0.46669   100.47302
5   0.08492   0.64290   -0.24241   21.70063   0.08492   0.64290   0.60799   -0.46611   100.39673
6   0.08490   0.64290   -0.24242   21.69991   0.08490   0.64290   0.60796   -0.46611   100.40894
7   0.08495   0.64287   -0.24289   21.68694   0.08495   0.64287   0.60738   -0.46696   100.46082
8   0.08515   0.64248   -0.24298   21.70295   0.08515   0.64248   0.60768   -0.46712   100.42725
9   0.08523   0.64217   -0.24197   21.74920   0.08523   0.64217   0.60936   -0.46532   100.35400
10   0.08509   0.64278   -0.24292   21.68970   0.08509   0.64278   0.60741   -0.46699   100.43945
11   0.08509   0.64217   -0.24324   21.70903   0.08509   0.64217   0.60765   -0.46757   100.54626
12   0.08519   0.64278   -0.24298   21.68826   0.08519   0.64278   0.60735   -0.46712   100.40588
13   0.08526   0.64122   -0.24273   21.77029   0.08526   0.64122   0.60936   -0.46669   100.39673
14   0.08513   0.64278   -0.24295   21.68538   0.08513   0.64278   0.60723   -0.46699   100.49438
15   0.08517   0.64251   -0.24280   21.70802   0.08517   0.64251   0.60793   -0.46681   100.43945
16   0.08528   0.64293   -0.24262   21.69133   0.08528   0.64293   0.60762   -0.46644   100.36316
17   0.08517   0.64251   -0.24336   21.68934   0.08517   0.64251   0.60714   -0.46779   100.46082
18   0.08490   0.64245   -0.24297   21.70435   0.08490   0.64245   0.60772   -0.46709   100.49438
19   0.08494   0.64275   -0.24295   21.69038   0.08494   0.64275   0.60741   -0.46706   100.36621
20   0.08496   0.64290   -0.24332   21.67261   0.08496   0.64290   0.60680   -0.46773   100.46082
21   0.08490   0.64257   -0.24320   21.69373   0.08490   0.64257   0.60738   -0.46754   100.47302
22   0.08485   0.64254   -0.24302   21.69800   0.08485   0.64254   0.60753   -0.46718   100.40894
23   0.08486   0.64333   -0.24307   21.66095   0.08486   0.64333   0.60671   -0.46730   100.41809
24   0.08488   0.64306   -0.24336   21.66202   0.08488   0.64306   0.60649   -0.46776   100.49438
25   0.08486   0.64193   -0.24337   21.71447   0.08486   0.64193   0.60765   -0.46779   100.51575
26   0.08497   0.64324   -0.24311   21.66226   0.08497   0.64324   0.60668   -0.46733   100.35400
27   0.08484   0.64281   -0.24349   21.67105   0.08484   0.64281   0.60665   -0.46803   100.45166
28   0.08479   0.64293   -0.24320   21.67480   0.08479   0.64293   0.60692   -0.46751   100.55847
29   0.08503   0.64287   -0.24316   21.67760   0.08503   0.64287   0.60698   -0.46742   100.45166
30   0.08521   0.64278   -0.24374   21.66669   0.08521   0.64278   0.60643   -0.46849   100.34180
31   0.08505   0.64272   -0.24386   21.66301   0.08505   0.64272   0.60622   -0.46867   100.51575
32   0.08505   0.64214   -0.24339   21.70540   0.08505   0.64214   0.60747   -0.46785   100.48218
33   0.08502   0.64284   -0.24302   21.68331   0.08502   0.64284   0.60720   -0.46718   100.39673
34   0.08504   0.64223   -0.24367   21.69042   0.08504   0.64223   0.60692   -0.46831   100.45166
35   0.08495   0.64336   -0.24356   21.64300   0.08495   0.64336   0.60598   -0.46815   100.47302
36   0.08500   0.64272   -0.24344   21.67740   0.08500   0.64272   0.60683   -0.46794   100.40894
37   0.08491   0.64278   -0.24309   21.68467   0.08491   0.64278   0.60720   -0.46730   100.46082
38   0.08490   0.64238   -0.24332   21.69853   0.08490   0.64238   0.60741   -0.46776   100.47302
39   0.08493   0.64254   -0.24332   21.68938   0.08493   0.64254   0.60717   -0.46773   100.43030
40   0.08491   0.64266   -0.24313   21.68954   0.08491   0.64266   0.60729   -0.46739   100.41809
41   0.08477   0.64278   -0.24336   21.67676   0.08477   0.64278   0.60686   -0.46779   100.46387
42   0.08474   0.64324   -0.24303   21.66586   0.08474   0.64324   0.60683   -0.46721   100.46387
43   0.08489   0.64232   -0.24273   21.71784   0.08489   0.64232   0.60817   -0.46666   100.35400
44   0.08484   0.64248   -0.24309   21.69864   0.08484   0.64248   0.60750   -0.46730   100.45166
45   0.08479   0.64269   -0.24311   21.68742   0.08479   0.64269   0.60723   -0.46733   100.55847
46   0.08482   0.64251   -0.24275   21.70730   0.08482   0.64251   0.60790   -0.46669   100.38757
47   0.08487   0.64214   -0.24231   21.73913   0.08487   0.64214   0.60891   -0.46593   100.38757
48   0.08481   0.64217   -0.24304   21.71406   0.08481   0.64217   0.60787   -0.46721   100.48523
49   0.08483   0.64254   -0.24271   21.70734   0.08483   0.64254   0.60793   -0.46663   100.47302
50   0.08507   0.64214   -0.24273   21.72622   0.08507   0.64214   0.60836   -0.46666   100.40894
51   0.08511   0.64196   -0.24266   21.73819   0.08511   0.64196   0.60869   -0.46657   100.43945
52   0.08518   0.64171   -0.24291   21.74148   0.08518   0.64171   0.60860   -0.46699   100.44861
53   0.08512   0.64202   -0.24284   21.72966   0.08512   0.64202   0.60839   -0.46687   100.38452
54   0.08520   0.64171   -0.24316   21.73287   0.08520   0.64171   0.60823   -0.46742   100.39673
55   0.08514   0.64205   -0.24357   21.70313   0.08514   0.64205   0.60729   -0.46815   100.48218
56   0.08532   0.64205   -0.24270   21.73113   0.08532   0.64205   0.60848   -0.46660   100.35400
57   0.08532   0.64238   -0.24321   21.69853   0.08532   0.64238   0.60741   -0.46751   100.39673
58   0.08516   0.64229   -0.24366   21.68834   0.08516   0.64229   0.60689   -0.46831   100.52490
59   0.08518   0.64193   -0.24319   21.72309   0.08518   0.64193   0.60802   -0.46751   100.52490
60   0.08530   0.64284   -0.24290   21.68906   0.08530   0.64284   0.60744   -0.46699   100.33264
61   0.08515   0.64248   -0.24318   21.69577   0.08515   0.64248   0.60738   -0.46745   100.43945
62   0.08490   0.64293   -0.24311   21.67408   0.08490   0.64293   0.60689   -0.46730   100.55847
63   0.08490   0.64306   -0.24319   21.66993   0.08490   0.64306   0.60683   -0.46751   100.39673
64   0.08488   0.64260   -0.24288   21.69952   0.08488   0.64260   0.60765   -0.46693   100.41809
65   0.08484   0.64266   -0.24320   21.68595   0.08484   0.64266   0.60714   -0.46748   100.48523
66   0.08483   0.64251   -0.24290   21.70299   0.08483   0.64251   0.60772   -0.46696   100.46387
67   0.08487   0.64217   -0.24281   21.72482   0.08487   0.64217   0.60833   -0.46684   100.39673
68   0.08478   0.64412   -0.24300   21.62461   0.08478   0.64412   0.60591   -0.46715   100.49438
69   0.08481   0.64327   -0.24312   21.66015   0.08481   0.64327   0.60662   -0.46736   100.46387
70   0.08486   0.64238   -0.24321   21.69853   0.08486   0.64238   0.60741   -0.46751   100.36621
71   0.08486   0.64284   -0.24298   21.68331   0.08486   0.64284   0.60720   -0.46709   100.43030
72   0.08500   0.64281   -0.24251   21.70051   0.08500   0.64281   0.60790   -0.46626   100.59204
73   0.08509   0.64284   -0.24303   21.68187   0.08509   0.64284   0.60714   -0.46718   100.40588
74   0.08517   0.64245   -0.24331   21.69286   0.08517   0.64245   0.60723   -0.46770   100.35400
75   0.08510   0.64351   -0.24339   21.64176   0.08510   0.64351   0.60607   -0.46785   100.48218
76   0.08516   0.64290   -0.24310   21.67836   0.08516   0.64290   0.60704   -0.46733   100.46082
