Index      S0(mW)      S1      Elipticity        Azimuth      S0(mW)      S1      S2      S3      DOP
1   0.08472   0.64284   -0.24298   21.68546   0.08472   0.64284   0.60729   -0.46712   100.52795
2   0.08475   0.64351   -0.24260   21.66479   0.08475   0.64351   0.60704   -0.46641   100.43030
3   0.08484   0.64290   -0.24287   21.68554   0.08484   0.64290   0.60735   -0.46690   100.39673
4   0.08485   0.64312   -0.24292   21.67217   0.08485   0.64312   0.60698   -0.46696   100.47302
5   0.08489   0.64272   -0.24295   21.69249   0.08489   0.64272   0.60747   -0.46706   100.49438
6   0.08500   0.64248   -0.24335   21.69218   0.08500   0.64248   0.60723   -0.46779   100.35400
7   0.08506   0.64281   -0.24303   21.68542   0.08506   0.64281   0.60726   -0.46721   100.45166
8   0.08503   0.64263   -0.24293   21.69668   0.08503   0.64263   0.60756   -0.46702   100.51575
9   0.08512   0.64376   -0.24281   21.64714   0.08512   0.64376   0.60652   -0.46681   100.39673
10   0.08502   0.64315   -0.24303   21.66789   0.08502   0.64315   0.60683   -0.46718   100.40894
11   0.08497   0.64296   -0.24351   21.66189   0.08497   0.64296   0.60640   -0.46803   100.46082
12   0.08505   0.64327   -0.24323   21.65871   0.08505   0.64327   0.60656   -0.46757   100.41809
13   0.08496   0.64293   -0.24287   21.68702   0.08496   0.64293   0.60744   -0.46696   100.41809
14   0.08495   0.64336   -0.24326   21.65379   0.08495   0.64336   0.60643   -0.46764   100.45166
15   0.08492   0.64312   -0.24292   21.67432   0.08492   0.64312   0.60707   -0.46699   100.48218
16   0.08496   0.64254   -0.24268   21.71093   0.08496   0.64254   0.60808   -0.46660   100.37537
17   0.08483   0.64336   -0.24299   21.65955   0.08483   0.64336   0.60668   -0.46712   100.47302
18   0.08479   0.64287   -0.24313   21.68047   0.08479   0.64287   0.60710   -0.46739   100.52795
19   0.08493   0.64217   -0.24284   21.72411   0.08493   0.64217   0.60829   -0.46690   100.45166
20   0.08485   0.64205   -0.24340   21.70959   0.08485   0.64205   0.60756   -0.46785   100.36621
21   0.08486   0.64278   -0.24303   21.68682   0.08486   0.64278   0.60729   -0.46721   100.46387
22   0.08485   0.64220   -0.24271   21.72415   0.08485   0.64220   0.60833   -0.46663   100.50659
23   0.08507   0.64229   -0.24275   21.71780   0.08507   0.64229   0.60814   -0.46669   100.43030
24   0.08506   0.64202   -0.24290   21.72607   0.08506   0.64202   0.60823   -0.46696   100.43030
25   0.08499   0.64248   -0.24292   21.70726   0.08499   0.64248   0.60787   -0.46706   100.49438
26   0.08509   0.64208   -0.24281   21.72686   0.08509   0.64208   0.60833   -0.46681   100.43030
